,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
-,-,16,2018/10/8 16:13,1688,街角設置端末（店舗から）,0,810,1,3,,2018/10/8 16:20,2018/10/8 16:27,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/8 16:17,2018/10/8 16:17,2018/10/8 16:40,2018/10/8 16:40,,2018/10/8 16:13,0:07:00,0:21:00,,02,07,,,,
-,-,16,2018/10/8 16:17,1689,乗客アプリ（目的地から）,985,432,6,1,,2018/10/8 16:20,2018/10/8 16:47,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 16:22,2018/10/8 16:22,2018/10/8 16:53,2018/10/8 16:53,,2018/10/8 16:17,0:26:45,0:26:45,,00,02,,,,
★,-,16,2018/10/8 16:22,1690,乗客アプリ（地図から）,1785,471,2,5,,2018/10/8 16:30,2018/10/8 16:43,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/8 16:35,2018/10/8 16:35,2018/10/8 16:52,2018/10/8 16:52,2018/10/8 16:35,2018/10/8 16:35,0:12:31,1:02:35,,00,00,,,,
-,-,16,2018/10/8 16:24,1691,街角設置端末（地図から）,0,1275,5,2,,2018/10/8 16:30,2018/10/8 16:37,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/10/8 16:32,2018/10/8 16:32,2018/10/8 16:48,2018/10/8 16:48,,2018/10/8 16:24,0:07:39,0:15:18,,00,05,,,,
-,-,16,2018/10/8 16:29,1692,乗客アプリ（目的地から）,1882,529,6,1,,2018/10/8 16:31,2018/10/8 16:37,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/8 16:34,2018/10/8 16:34,2018/10/8 16:50,2018/10/8 16:50,,2018/10/8 16:29,0:05:51,0:05:51,,00,01,,,,
-,-,16,2018/10/8 16:36,1694,乗客アプリ（簡単予約）,1668,370,1,1,,2018/10/8 16:42,2018/10/8 16:56,35.443659 139.650847,横浜マリンタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/8 16:42,2018/10/8 16:42,2018/10/8 17:05,2018/10/8 17:05,,2018/10/8 16:36,0:14:06,0:14:06,,00,06,,,,
-,-,16,2018/10/8 16:46,1696,街角設置端末（地図から）,0,1238,1,3,,2018/10/8 16:48,2018/10/8 16:57,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/8 16:53,2018/10/8 16:53,2018/10/8 17:16,2018/10/8 17:16,,2018/10/8 16:46,0:08:48,0:26:24,,00,01,,,,
-,-,16,2018/10/8 16:46,1697,乗客アプリ（地図から）,2021,446,2,3,,2018/10/8 16:53,2018/10/8 17:11,35.454389 139.630904,横浜ランドマークタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/8 16:50,2018/10/8 16:52,2018/10/8 17:09,2018/10/8 17:21,,2018/10/8 16:46,0:17:55,0:53:45,,02,06,,,,
-,-,16,2018/10/8 16:48,1699,街角設置端末（地図から）,0,828,8,1,,2018/10/8 16:53,2018/10/8 16:59,35.441002 139.650809,横浜元町ショッピングストリート,35.443659 139.650847,横浜マリンタワー,2018/10/8 16:54,2018/10/8 16:54,2018/10/8 17:00,2018/10/8 17:00,,2018/10/8 16:48,0:06:01,0:06:01,,00,04,,,,
-,-,16,2018/10/8 16:58,1701,街角設置端末（店舗から）,0,350,4,1,,2018/10/8 17:03,2018/10/8 17:10,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/8 17:08,2018/10/8 17:08,2018/10/8 17:23,2018/10/8 17:23,,2018/10/8 16:58,0:07:41,0:07:41,,00,05,,,,
-,☆,16,2018/10/8 16:38,1695,街角設置端末（店舗から）,0,772,4,3,2018/10/8 16:40,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/8 16:45,,2018/10/8 17:07,,,2018/10/8 16:38,,,,00,06,,,,
★,-,17,2018/10/8 16:30,1693,街角設置端末（地図から）,0,382,3,2,,2018/10/8 17:46,2018/10/8 17:54,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/8 17:30,2018/10/8 17:30,2018/10/8 17:47,2018/10/8 17:47,2018/10/8 17:30,2018/10/8 17:30,0:07:57,0:15:54,432,16,16,04,03,,
★,-,17,2018/10/8 16:47,1698,街角設置端末（地図から）,0,907,2,3,,2018/10/8 17:01,2018/10/8 17:18,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜,2018/10/8 17:05,2018/10/8 17:05,2018/10/8 17:31,2018/10/8 17:31,2018/10/8 17:05,2018/10/8 17:05,0:16:53,0:50:39,,00,00,,,,
-,-,17,2018/10/8 17:00,1702,街角設置端末（店舗から）,0,659,4,1,,2018/10/8 17:01,2018/10/8 17:10,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/8 17:03,2018/10/8 17:03,2018/10/8 17:23,2018/10/8 17:23,,2018/10/8 17:00,0:08:58,0:08:58,,00,01,,,,
★,-,17,2018/10/8 17:00,1703,乗客アプリ（目的地から）,2101,943,4,2,,2018/10/8 17:19,2018/10/8 17:29,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/8 17:27,2018/10/8 17:27,2018/10/8 17:36,2018/10/8 17:36,2018/10/8 17:20,2018/10/8 17:20,0:09:43,0:19:26,,00,00,,,,
★,-,17,2018/10/8 17:01,1704,乗客アプリ（地図から）,1605,889,10,2,,2018/10/8 17:50,2018/10/8 17:59,35.450681 139.632446,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/10/8 17:50,2018/10/8 17:50,2018/10/8 18:00,2018/10/8 18:08,2018/10/8 17:50,2018/10/8 17:50,0:09:11,0:18:22,,00,00,,,,
-,-,17,2018/10/8 17:03,1705,乗客アプリ（地図から）,1885,1059,5,1,,2018/10/8 17:07,2018/10/8 17:14,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 17:14,2018/10/8 17:14,2018/10/8 17:27,2018/10/8 17:27,,2018/10/8 17:03,0:07:24,0:07:24,,00,03,,,,
-,-,17,2018/10/8 17:05,1706,乗客アプリ（地図から）,2047,1019,2,1,,2018/10/8 17:11,2018/10/8 17:27,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/8 17:16,2018/10/8 17:16,2018/10/8 17:42,2018/10/8 17:42,,2018/10/8 17:05,0:16:32,0:16:32,,00,06,,,,
★,-,17,2018/10/8 17:08,1707,乗客アプリ（地図から）,1440,794,6,2,,2018/10/8 17:15,2018/10/8 17:22,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/8 17:20,2018/10/8 17:20,2018/10/8 17:30,2018/10/8 17:30,2018/10/8 17:20,2018/10/8 17:20,0:06:53,0:13:46,,00,00,,,,
-,-,17,2018/10/8 17:11,1709,乗客アプリ（目的地から）,990,792,5,1,,2018/10/8 17:17,2018/10/8 17:24,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/8 17:22,2018/10/8 17:22,2018/10/8 17:37,2018/10/8 17:37,,2018/10/8 17:11,0:06:38,0:06:38,,00,05,,,,
-,-,17,2018/10/8 17:17,1710,乗客アプリ（目的地から）,2087,901,8,1,,2018/10/8 17:19,2018/10/8 17:22,35.443659 139.650847,横浜マリンタワー,35.445783 139.642958,横浜情報文化センター,2018/10/8 17:19,2018/10/8 17:19,2018/10/8 17:29,2018/10/8 17:30,,2018/10/8 17:17,0:03:28,0:03:28,,00,02,,,,
-,-,17,2018/10/8 17:20,1712,乗客アプリ（地図から）,2088,1186,7,1,,2018/10/8 17:30,2018/10/8 17:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/8 17:30,2018/10/8 17:35,2018/10/8 17:43,2018/10/8 17:49,,2018/10/8 17:20,0:15:58,0:15:58,,00,10,,,,
-,-,17,2018/10/8 17:21,1713,街角設置端末（店舗から）,0,515,10,1,,2018/10/8 17:24,2018/10/8 17:55,35.445783 139.642958,横浜情報文化センター,35.456605 139.635327,横浜ベイホテル東急,2018/10/8 17:29,2018/10/8 17:29,2018/10/8 18:00,2018/10/8 18:00,,2018/10/8 17:21,0:30:51,0:30:51,,00,03,,,,
-,-,17,2018/10/8 17:24,1714,乗客アプリ（地図から）,2097,864,7,2,,2018/10/8 17:30,2018/10/8 18:00,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/8 17:35,2018/10/8 17:35,2018/10/8 18:06,2018/10/8 18:06,,2018/10/8 17:24,0:30:05,1:00:10,,00,05,,,,
-,-,17,2018/10/8 17:25,1715,乗客アプリ（目的地から）,1814,854,8,2,,2018/10/8 17:27,2018/10/8 17:45,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/8 17:27,2018/10/8 17:27,2018/10/8 17:50,2018/10/8 17:50,,2018/10/8 17:25,0:17:53,0:35:46,,00,02,,,,
-,-,17,2018/10/8 17:26,1716,乗客アプリ（地図から）,2021,823,5,3,,2018/10/8 17:30,2018/10/8 17:37,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜,2018/10/8 17:35,2018/10/8 17:35,2018/10/8 17:46,2018/10/8 17:46,,2018/10/8 17:26,0:06:38,0:19:54,,00,04,,,,
-,-,17,2018/10/8 17:32,1717,乗客アプリ（地図から）,990,1107,7,1,,2018/10/8 17:41,2018/10/8 17:55,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/8 17:40,2018/10/8 17:40,2018/10/8 18:05,2018/10/8 18:05,,2018/10/8 17:32,0:13:58,0:13:58,,00,09,,,,
-,-,17,2018/10/8 17:35,1718,乗客アプリ（目的地から）,985,404,8,1,,2018/10/8 17:40,2018/10/8 18:10,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/8 17:45,2018/10/8 17:45,2018/10/8 18:11,2018/10/8 18:14,,2018/10/8 17:35,0:29:49,0:29:49,,00,04,,,,
-,-,17,2018/10/8 17:39,1719,乗客アプリ（目的地から）,2101,467,8,1,,2018/10/8 17:40,2018/10/8 17:52,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/8 17:45,2018/10/8 17:45,2018/10/8 18:04,2018/10/8 18:04,,2018/10/8 17:39,0:12:14,0:12:14,,00,01,,,,
-,-,17,2018/10/8 17:39,1720,乗客アプリ（地図から）,1155,435,4,1,,2018/10/8 17:48,2018/10/8 17:53,35.456605 139.635327,横浜ベイホテル東急,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/8 17:53,2018/10/8 17:53,2018/10/8 18:04,2018/10/8 18:04,,2018/10/8 17:39,0:05:04,0:05:04,,00,08,,,,
-,-,17,2018/10/8 17:40,1721,街角設置端末（店舗から）,0,1221,9,1,,2018/10/8 17:50,2018/10/8 18:01,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/8 17:44,2018/10/8 17:44,2018/10/8 17:56,2018/10/8 17:56,,2018/10/8 17:40,0:11:37,0:11:37,,05,09,,,,
-,-,17,2018/10/8 17:47,1722,街角設置端末（地図から）,0,1249,5,1,,2018/10/8 17:54,2018/10/8 18:00,35.445783 139.642958,横浜情報文化センター,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/8 17:57,2018/10/8 17:57,2018/10/8 18:04,2018/10/8 18:04,,2018/10/8 17:47,0:05:26,0:05:26,,00,06,,,,
-,-,17,2018/10/8 17:50,1723,街角設置端末（店舗から）,0,529,8,1,,2018/10/8 17:52,2018/10/8 18:01,35.452963 139.642093,横浜赤レンガ倉庫,35.443704 139.651332,ホテルメルパルク横浜,2018/10/8 17:56,2018/10/8 17:56,2018/10/8 18:10,2018/10/8 18:10,,2018/10/8 17:50,0:09:07,0:09:07,,00,02,,,,
-,-,17,2018/10/8 17:54,1724,乗客アプリ（目的地から）,2101,945,7,2,,2018/10/8 17:56,2018/10/8 18:07,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/8 17:59,2018/10/8 17:59,2018/10/8 18:21,2018/10/8 18:21,,2018/10/8 17:54,0:10:58,0:21:56,,00,02,,,,
★,☆,17,2018/10/8 16:57,1700,乗客アプリ（地図から）,1440,480,4,2,2018/10/8 17:07,,,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/8 17:30,,2018/10/8 17:40,,2018/10/8 17:30,2018/10/8 17:30,,,,00,00,,,,
-,☆,17,2018/10/8 17:09,1708,乗客アプリ（目的地から）,1814,539,9,2,2018/10/8 17:24,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/8 17:16,,2018/10/8 17:39,,,2018/10/8 17:09,,,,00,15,,,,
-,-,18,2018/10/8 18:02,1725,街角設置端末（地図から）,0,1119,10,3,,2018/10/8 18:09,2018/10/8 18:18,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/8 18:13,2018/10/8 18:13,2018/10/8 18:37,2018/10/8 18:37,,2018/10/8 18:02,0:09:07,0:27:21,215,00,07,04,04,,
-,-,18,2018/10/8 18:02,1726,乗客アプリ（地図から）,2021,780,8,3,,2018/10/8 18:06,2018/10/8 18:23,35.443863 139.64702,ローズホテル横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 18:07,2018/10/8 18:07,2018/10/8 18:40,2018/10/8 18:40,,2018/10/8 18:02,0:16:54,0:50:42,,00,03,,,,
★,-,18,2018/10/8 18:07,1728,乗客アプリ（目的地から）,1291,548,7,1,,2018/10/8 18:34,2018/10/8 18:39,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/8 18:45,2018/10/8 18:45,2018/10/8 18:59,2018/10/8 18:59,2018/10/8 18:45,2018/10/8 18:45,0:04:57,0:04:57,,00,00,,,,
-,-,18,2018/10/8 18:11,1729,街角設置端末（地図から）,0,600,5,2,,2018/10/8 18:14,2018/10/8 18:20,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/8 18:15,2018/10/8 18:15,2018/10/8 18:28,2018/10/8 18:28,,2018/10/8 18:11,0:05:52,0:11:44,,00,02,,,,
-,-,18,2018/10/8 18:24,1731,乗客アプリ（目的地から）,2087,891,9,1,,2018/10/8 18:28,2018/10/8 18:36,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/8 18:31,2018/10/8 18:31,2018/10/8 18:44,2018/10/8 18:44,,2018/10/8 18:24,0:08:13,0:08:13,,00,03,,,,
-,-,18,2018/10/8 18:24,1732,乗客アプリ（地図から）,1181,345,1,2,,2018/10/8 18:29,2018/10/8 18:37,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜,2018/10/8 18:32,2018/10/8 18:32,2018/10/8 18:45,2018/10/8 18:45,,2018/10/8 18:24,0:08:03,0:16:06,,00,04,,,,
-,-,18,2018/10/8 18:27,1733,乗客アプリ（目的地から）,985,407,10,1,,2018/10/8 18:32,2018/10/8 18:42,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/8 18:37,2018/10/8 18:37,2018/10/8 19:00,2018/10/8 19:00,,2018/10/8 18:27,0:10:05,0:10:05,,00,04,,,,
-,-,18,2018/10/8 18:33,1734,乗客アプリ（目的地から）,1938,376,2,1,,2018/10/8 18:38,2018/10/8 18:46,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443908 139.635249,イセザキ・モール,2018/10/8 18:39,2018/10/8 18:39,2018/10/8 18:54,2018/10/8 18:54,,2018/10/8 18:33,0:08:11,0:08:11,,00,05,,,,
-,-,18,2018/10/8 18:40,1735,乗客アプリ（地図から）,2064,1170,3,3,,2018/10/8 18:47,2018/10/8 18:53,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/10/8 18:46,2018/10/8 18:46,2018/10/8 19:02,2018/10/8 19:02,,2018/10/8 18:40,0:06:07,0:18:21,,01,07,,,,
-,-,18,2018/10/8 18:42,1736,乗客アプリ（地図から）,1340,319,1,1,,2018/10/8 18:46,2018/10/8 18:53,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 18:48,2018/10/8 18:48,2018/10/8 19:01,2018/10/8 19:01,,2018/10/8 18:42,0:06:15,0:06:15,,00,04,,,,
-,-,18,2018/10/8 18:46,1737,乗客アプリ（地図から）,2052,521,4,4,,2018/10/8 18:51,2018/10/8 18:56,35.443704 139.651332,ホテルメルパルク横浜,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/8 18:56,2018/10/8 18:56,2018/10/8 19:10,2018/10/8 19:10,,2018/10/8 18:46,0:04:08,0:16:32,,00,04,,,,
-,-,18,2018/10/8 18:52,1738,街角設置端末（地図から）,0,633,2,1,,2018/10/8 18:58,2018/10/8 19:05,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/8 19:01,2018/10/8 19:01,2018/10/8 19:17,2018/10/8 19:18,,2018/10/8 18:52,0:07:25,0:07:25,,00,06,,,,
-,-,18,2018/10/8 18:58,1739,乗客アプリ（地図から）,1340,897,1,1,,2018/10/8 19:06,2018/10/8 19:13,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/8 19:06,2018/10/8 19:06,2018/10/8 19:20,2018/10/8 19:20,,2018/10/8 18:58,0:06:51,0:06:51,,00,08,,,,
-,-,18,2018/10/8 18:58,1740,街角設置端末（地図から）,0,992,2,2,,2018/10/8 19:00,2018/10/8 19:12,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/8 19:01,2018/10/8 19:01,2018/10/8 19:27,2018/10/8 19:27,,2018/10/8 18:58,0:11:26,0:22:52,,00,02,,,,
-,☆,18,2018/10/8 18:15,1730,街角設置端末（地図から）,0,1003,1,1,2018/10/8 18:24,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/8 18:21,,2018/10/8 18:44,,,2018/10/8 18:15,,,,00,09,,,,
★,-,19,2018/10/8 18:03,1727,街角設置端末（地図から）,0,498,9,4,,2018/10/8 18:52,2018/10/8 18:59,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/8 19:00,2018/10/8 19:00,2018/10/8 19:15,2018/10/8 19:15,2018/10/8 19:00,2018/10/8 19:00,0:07:21,0:29:24,146,00,00,05,05,,
★,-,19,2018/10/8 18:59,1741,乗客アプリ（地図から）,1605,909,3,2,,2018/10/8 19:11,2018/10/8 19:19,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/10/8 19:10,2018/10/8 19:10,2018/10/8 19:26,2018/10/8 19:26,2018/10/8 19:10,2018/10/8 19:10,0:08:34,0:17:08,,01,01,,,,
★,-,19,2018/10/8 19:03,1742,乗客アプリ（目的地から）,1638,408,10,2,,2018/10/8 19:11,2018/10/8 19:21,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.453715 139.638133,横浜ワールドポーターズ,2018/10/8 19:12,2018/10/8 19:12,2018/10/8 19:28,2018/10/8 19:26,2018/10/8 19:12,2018/10/8 19:12,0:09:11,0:18:22,,00,00,,,,
-,-,19,2018/10/8 19:15,1744,乗客アプリ（目的地から）,2101,971,10,2,,2018/10/8 19:28,2018/10/8 19:37,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/8 19:26,2018/10/8 19:26,2018/10/8 19:38,2018/10/8 19:38,,2018/10/8 19:15,0:08:20,0:16:40,,02,13,,,,
-,-,19,2018/10/8 19:21,1745,乗客アプリ（地図から）,1340,1048,5,1,,2018/10/8 19:24,2018/10/8 19:31,35.448801 139.636702,ホテルルートイン横浜馬車道,35.456605 139.635327,横浜ベイホテル東急,2018/10/8 19:22,2018/10/8 19:22,2018/10/8 19:35,2018/10/8 19:35,,2018/10/8 19:21,0:06:24,0:06:24,,02,03,,,,
-,-,19,2018/10/8 19:26,1747,街角設置端末（店舗から）,0,729,3,1,,2018/10/8 19:37,2018/10/8 19:43,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/8 19:35,2018/10/8 19:35,2018/10/8 19:47,2018/10/8 19:47,,2018/10/8 19:26,0:06:35,0:06:35,,01,10,,,,
-,-,19,2018/10/8 19:28,1748,街角設置端末（店舗から）,0,404,2,1,,2018/10/8 19:33,2018/10/8 19:42,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/8 19:35,2018/10/8 19:35,2018/10/8 19:48,2018/10/8 19:48,,2018/10/8 19:28,0:08:59,0:08:59,,00,05,,,,
-,-,19,2018/10/8 19:41,1750,街角設置端末（地図から）,0,652,4,5,,2018/10/8 19:46,2018/10/8 19:54,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜,2018/10/8 19:48,2018/10/8 19:48,2018/10/8 20:11,2018/10/8 20:11,,2018/10/8 19:41,0:08:39,0:43:15,,00,04,,,,
-,☆,19,2018/10/8 19:13,1743,乗客アプリ（目的地から）,2101,857,1,2,2018/10/8 19:14,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/8 19:23,,2018/10/8 19:35,,,2018/10/8 19:13,,,,00,10,,,,
-,☆,19,2018/10/8 19:26,1746,街角設置端末（地図から）,0,813,3,1,2018/10/8 19:34,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/8 19:29,,2018/10/8 19:41,,,2018/10/8 19:26,,,,00,08,,,,
★,-,20,2018/10/8 17:19,1711,乗客アプリ（目的地から）,2084,860,8,1,,2018/10/8 20:27,2018/10/8 20:34,35.445783 139.642958,横浜情報文化センター,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 20:30,2018/10/8 20:30,2018/10/8 20:52,2018/10/8 20:53,2018/10/8 20:30,2018/10/8 20:30,0:06:29,0:06:29,125,00,00,02,00,,
★,-,20,2018/10/8 19:39,1749,乗客アプリ（目的地から）,1743,393,5,1,,2018/10/8 20:27,2018/10/8 20:32,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 20:30,2018/10/8 20:33,2018/10/8 20:45,2018/10/8 20:48,2018/10/8 20:30,2018/10/8 20:30,0:05:01,0:05:01,,00,00,,,,
★,-,20,2018/10/8 19:58,1751,乗客アプリ（目的地から）,716,1077,1,1,,2018/10/8 20:02,2018/10/8 20:12,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/8 20:11,2018/10/8 20:11,2018/10/8 20:34,2018/10/8 20:34,2018/10/8 20:00,2018/10/8 20:00,0:09:49,0:09:49,,00,02,,,,
★,-,20,2018/10/8 20:02,1752,乗客アプリ（目的地から）,1740,1092,8,1,,2018/10/8 20:20,2018/10/8 20:34,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 20:20,2018/10/8 20:20,2018/10/8 20:52,2018/10/8 20:52,2018/10/8 20:20,2018/10/8 20:20,0:13:48,0:13:48,,00,00,,,,
★,-,20,2018/10/8 20:12,1756,乗客アプリ（地図から）,1340,792,2,4,,2018/10/8 20:22,2018/10/8 20:28,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 20:30,2018/10/8 20:30,2018/10/8 20:45,2018/10/8 20:45,2018/10/8 20:30,2018/10/8 20:30,0:05:51,0:23:24,,00,00,,,,
-,-,20,2018/10/8 20:16,1757,乗客アプリ（目的地から）,1727,566,1,1,,2018/10/8 20:20,2018/10/8 20:26,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 20:18,2018/10/8 20:18,2018/10/8 20:38,2018/10/8 20:38,,2018/10/8 20:16,0:05:50,0:05:50,,01,03,,,,
-,-,20,2018/10/8 20:29,1758,乗客アプリ（地図から）,1638,380,6,2,,2018/10/8 20:32,2018/10/8 20:37,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/8 20:30,2018/10/8 20:30,2018/10/8 20:43,2018/10/8 20:43,,2018/10/8 20:29,0:04:52,0:09:44,,01,03,,,,
-,-,20,2018/10/8 20:35,1759,乗客アプリ（目的地から）,1751,572,2,1,,2018/10/8 20:38,2018/10/8 20:46,35.443659 139.650847,横浜マリンタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/8 20:38,2018/10/8 20:38,2018/10/8 21:06,2018/10/8 21:06,,2018/10/8 20:35,0:08:27,0:08:27,,00,02,,,,
-,-,20,2018/10/8 20:35,1760,街角設置端末（地図から）,0,969,3,2,,2018/10/8 20:40,2018/10/8 20:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/10/8 20:44,2018/10/8 20:44,2018/10/8 20:57,2018/10/8 20:57,,2018/10/8 20:35,0:06:12,0:12:24,,00,04,,,,
-,-,20,2018/10/8 20:37,1761,乗客アプリ（地図から）,2052,450,5,4,,2018/10/8 20:41,2018/10/8 20:48,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/10/8 20:42,2018/10/8 20:42,2018/10/8 21:00,2018/10/8 21:00,,2018/10/8 20:37,0:07:39,0:30:36,,00,03,,,,
★,☆,19,2018/10/8 13:28,1622,乗客アプリ（地図から）,716,1053,6,1,2018/10/8 13:35,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/8 20:30,,2018/10/8 20:52,,2018/10/8 20:30,2018/10/8 20:30,,,,00,00,,,,
