,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
-,-,15,2018/10/16 15:54,3784,乗客アプリ（地図から）,1614,825,3,2,,2018/10/16 15:56,2018/10/16 16:05,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/16 16:00,2018/10/16 16:00,2018/10/16 16:15,2018/10/16 16:15,,2018/10/16 15:54,0:08:48,0:17:36,,00,01,,,,
-,-,15,2018/10/16 15:58,3785,街角設置端末（店舗から）,0,302,2,1,,2018/10/16 16:06,2018/10/16 16:18,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/16 16:06,2018/10/16 16:06,2018/10/16 16:24,2018/10/16 16:24,,2018/10/16 15:58,0:11:47,0:11:47,,00,07,,,,
★,-,15,2018/10/16 15:59,3786,街角設置端末（店舗から）,0,484,3,1,,2018/10/16 16:22,2018/10/16 16:31,35.443073 139.651914,横浜人形の家,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/16 16:25,2018/10/16 16:26,2018/10/16 16:37,2018/10/16 16:46,2018/10/16 16:25,2018/10/16 16:25,0:08:31,0:08:31,,00,00,,,,
★,☆,15,2018/10/16 15:48,3783,乗客アプリ（目的地から）,2980,873,8,1,2018/10/16 16:00,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 15:57,,2018/10/16 16:12,,2018/10/16 15:48,2018/10/16 15:48,0:00:00,0:00:00,,00,11,,,,
-,-,16,2018/10/16 16:03,3787,街角設置端末（地図から）,0,1045,1,1,,2018/10/16 16:10,2018/10/16 16:16,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/16 16:10,2018/10/16 16:10,2018/10/16 16:23,2018/10/16 16:23,,2018/10/16 16:03,0:06:16,0:06:16,307,00,07,04,04,,
-,-,16,2018/10/16 16:06,3788,街角設置端末（店舗から）,0,733,10,1,,2018/10/16 16:11,2018/10/16 16:16,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/16 16:13,2018/10/16 16:13,2018/10/16 16:25,2018/10/16 16:25,,2018/10/16 16:06,0:05:10,0:05:10,,00,04,,,,
-,-,16,2018/10/16 16:07,3789,街角設置端末（店舗から）,0,922,4,1,,2018/10/16 16:12,2018/10/16 16:21,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/16 16:15,2018/10/16 16:15,2018/10/16 16:26,2018/10/16 16:20,,2018/10/16 16:07,0:08:12,0:08:12,,00,04,,,,
-,-,16,2018/10/16 16:10,3791,街角設置端末（店舗から）,0,1126,6,3,,2018/10/16 16:24,2018/10/16 16:33,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/10/16 16:27,2018/10/16 16:27,2018/10/16 16:48,2018/10/16 16:48,,2018/10/16 16:10,0:09:29,0:28:27,,00,14,,,,
-,-,16,2018/10/16 16:12,3793,街角設置端末（地図から）,0,1140,4,1,,2018/10/16 16:21,2018/10/16 16:32,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 16:20,2018/10/16 16:25,2018/10/16 16:43,2018/10/16 16:47,,2018/10/16 16:12,0:11:28,0:11:28,,00,08,,,,
-,-,16,2018/10/16 16:14,3794,街角設置端末（地図から）,0,785,4,1,,2018/10/16 16:21,2018/10/16 16:35,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 16:23,2018/10/16 16:24,2018/10/16 16:56,2018/10/16 16:57,,2018/10/16 16:14,0:14:06,0:14:06,,00,07,,,,
-,-,16,2018/10/16 16:17,3796,乗客アプリ（地図から）,1019,908,1,1,,2018/10/16 16:23,2018/10/16 16:31,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 16:21,2018/10/16 16:21,2018/10/16 16:35,2018/10/16 16:35,,2018/10/16 16:17,0:08:34,0:08:34,,01,05,,,,
★,-,16,2018/10/16 16:19,3797,乗客アプリ（簡単予約）,2200,1188,8,1,,2018/10/16 17:18,2018/10/16 17:39,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.445783 139.642958,横浜情報文化センター,2018/10/16 17:20,2018/10/16 17:20,2018/10/16 17:41,2018/10/16 17:43,2018/10/16 17:20,2018/10/16 17:20,0:20:59,0:20:59,,00,00,,,,
-,-,16,2018/10/16 16:20,3798,街角設置端末（店舗から）,0,1113,10,2,,2018/10/16 16:24,2018/10/16 16:29,35.445783 139.642958,横浜情報文化センター,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 16:25,2018/10/16 16:25,2018/10/16 16:37,2018/10/16 16:37,,2018/10/16 16:20,0:04:46,0:09:32,,00,04,,,,
★,-,16,2018/10/16 16:21,3799,乗客アプリ（地図から）,1727,940,3,1,,2018/10/16 16:35,2018/10/16 16:42,35.443659 139.650847,横浜マリンタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 16:36,2018/10/16 16:36,2018/10/16 17:06,2018/10/16 17:06,2018/10/16 16:36,2018/10/16 16:36,0:07:17,0:07:17,,00,00,,,,
★,-,16,2018/10/16 16:23,3800,乗客アプリ（目的地から）,990,515,7,1,,2018/10/16 16:30,2018/10/16 16:35,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 16:29,2018/10/16 16:29,2018/10/16 16:39,2018/10/16 16:39,2018/10/16 16:29,2018/10/16 16:29,0:05:28,0:05:28,,00,01,,,,
★,-,16,2018/10/16 16:28,3801,乗客アプリ（目的地から）,2100,596,2,2,,2018/10/16 16:33,2018/10/16 16:38,35.441002 139.650809,横浜元町ショッピングストリート,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/16 16:35,2018/10/16 16:35,2018/10/16 16:42,2018/10/16 16:42,2018/10/16 16:35,2018/10/16 16:35,0:04:58,0:09:56,,00,00,,,,
★,-,16,2018/10/16 16:31,3802,街角設置端末（地図から）,0,871,9,1,,2018/10/16 17:18,2018/10/16 17:25,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 17:29,2018/10/16 17:29,2018/10/16 17:44,2018/10/16 17:44,2018/10/16 17:29,2018/10/16 17:29,0:06:26,0:06:26,,00,00,,,,
★,-,16,2018/10/16 16:35,3803,乗客アプリ（地図から）,2215,901,10,1,,2018/10/16 17:40,2018/10/16 17:52,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/16 17:40,2018/10/16 17:40,2018/10/16 17:50,2018/10/16 17:58,2018/10/16 17:40,2018/10/16 17:40,0:12:25,0:12:25,,00,00,,,,
★,-,16,2018/10/16 16:38,3804,乗客アプリ（簡単予約）,3005,381,3,1,,2018/10/16 20:25,2018/10/16 20:29,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 20:30,2018/10/16 20:30,2018/10/16 20:40,2018/10/16 20:40,2018/10/16 20:30,2018/10/16 20:30,0:04:45,0:04:45,,00,00,,,,
-,-,16,2018/10/16 16:40,3805,乗客アプリ（地図から）,1340,1067,8,1,,2018/10/16 16:47,2018/10/16 16:55,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/16 16:53,2018/10/16 16:53,2018/10/16 17:07,2018/10/16 17:07,,2018/10/16 16:40,0:07:43,0:07:43,,00,07,,,,
-,-,16,2018/10/16 16:41,3806,乗客アプリ（目的地から）,1663,557,6,1,,2018/10/16 16:44,2018/10/16 17:13,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 16:48,2018/10/16 16:48,2018/10/16 17:08,2018/10/16 17:08,,2018/10/16 16:41,0:29:46,0:29:46,,00,02,,,,
-,-,16,2018/10/16 16:42,3807,乗客アプリ（簡単予約）,1668,1126,6,1,,2018/10/16 16:44,2018/10/16 17:13,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 16:46,2018/10/16 16:46,2018/10/16 17:08,2018/10/16 17:08,,2018/10/16 16:42,0:29:35,0:29:35,,00,01,,,,
★,-,16,2018/10/16 16:45,3808,街角設置端末（店舗から）,0,1165,6,1,,2018/10/16 17:00,2018/10/16 17:08,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 17:00,2018/10/16 17:00,2018/10/16 17:15,2018/10/16 17:15,2018/10/16 17:00,2018/10/16 17:00,0:08:39,0:08:39,,00,00,,,,
-,-,16,2018/10/16 16:45,3809,街角設置端末（店舗から）,0,722,1,3,,2018/10/16 16:56,2018/10/16 17:17,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/16 16:56,2018/10/16 16:56,2018/10/16 17:14,2018/10/16 17:18,,2018/10/16 16:45,0:21:09,1:03:27,,00,10,,,,
★,-,16,2018/10/16 16:47,3810,街角設置端末（店舗から）,0,1134,3,1,,2018/10/16 17:01,2018/10/16 17:06,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/16 17:03,2018/10/16 17:03,2018/10/16 17:11,2018/10/16 17:11,2018/10/16 17:03,2018/10/16 17:03,0:05:28,0:05:28,,00,00,,,,
-,-,16,2018/10/16 16:54,3815,乗客アプリ（地図から）,1312,499,2,1,,2018/10/16 16:56,2018/10/16 17:00,35.456605 139.635327,横浜ベイホテル東急,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/16 16:56,2018/10/16 16:56,2018/10/16 17:02,2018/10/16 17:02,,2018/10/16 16:54,0:03:49,0:03:49,,00,02,,,,
★,☆,16,2018/10/16 16:08,3790,乗客アプリ（地図から）,2215,903,4,1,2018/10/16 16:34,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/16 17:33,,2018/10/16 17:50,,2018/10/16 17:33,2018/10/16 17:33,0:00:00,0:00:00,,00,00,,,,
-,☆,16,2018/10/16 16:10,3792,街角設置端末（店舗から）,0,320,5,1,2018/10/16 16:11,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 16:21,,2018/10/16 16:41,,,2018/10/16 16:10,0:00:00,0:00:00,,00,10,,,,
★,☆,16,2018/10/16 16:17,3795,乗客アプリ（簡単予約）,2200,853,4,1,2018/10/16 16:18,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.445783 139.642958,横浜情報文化センター,2018/10/16 17:40,,2018/10/16 18:06,,2018/10/16 17:35,2018/10/16 17:35,0:00:00,0:00:00,,00,05,,,,
-,☆,16,2018/10/16 16:49,3811,乗客アプリ（目的地から）,1312,1148,4,1,2018/10/16 16:49,,,35.456605 139.635327,横浜ベイホテル東急,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/16 17:02,,2018/10/16 17:10,,,2018/10/16 16:49,0:00:00,0:00:00,,00,,,,,"※173,174行と同一人物と思われるため一番短いものを採用"
-,☆,16,2018/10/16 16:51,3812,乗客アプリ（目的地から）,1312,505,2,1,2018/10/16 16:52,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/16 17:02,,2018/10/16 17:11,,,2018/10/16 16:51,0:00:00,0:00:00,,00,,,,,"※172,174行と同一人物と思われるため一番短いものを採用"
-,☆,16,2018/10/16 16:53,3813,乗客アプリ（目的地から）,1312,844,8,1,2018/10/16 16:53,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/16 17:01,,2018/10/16 17:30,,,2018/10/16 16:53,0:00:00,0:00:00,,00,08,,,,"※172,173行と同一人物と思われるため一番短いものを採用"
-,☆,16,2018/10/16 16:54,3814,街角設置端末（地図から）,0,811,1,1,2018/10/16 17:03,,,35.454389 139.630904,横浜ランドマークタワー,35.443704 139.651332,ホテルメルパルク横浜,2018/10/16 17:01,,2018/10/16 17:22,,,2018/10/16 16:54,0:00:00,0:00:00,,00,09,,,,
★,-,17,2018/10/16 17:01,3816,街角設置端末（店舗から）,0,1109,10,1,,2018/10/16 17:46,2018/10/16 18:10,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/16 17:46,2018/10/16 17:46,2018/10/16 18:11,2018/10/16 18:18,2018/10/16 17:46,2018/10/16 17:46,0:23:38,0:23:38,364,00,00,15,09,,
★,-,17,2018/10/16 17:03,3817,街角設置端末（店舗から）,0,360,10,5,,2018/10/16 18:41,2018/10/16 18:50,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/16 18:45,2018/10/16 18:47,2018/10/16 19:02,2018/10/16 19:05,2018/10/16 18:45,2018/10/16 18:45,0:08:46,0:43:50,,00,00,,,,
-,-,17,2018/10/16 17:03,3818,乗客アプリ（地図から）,1340,1193,1,1,,2018/10/16 17:09,2018/10/16 17:20,35.448801 139.636702,ホテルルートイン横浜馬車道,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/16 17:10,2018/10/16 17:10,2018/10/16 17:25,2018/10/16 17:25,,2018/10/16 17:03,0:11:49,0:11:49,,00,05,,,,
-,-,17,2018/10/16 17:04,3819,街角設置端末（地図から）,0,412,5,1,,2018/10/16 17:07,2018/10/16 17:15,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 17:07,2018/10/16 17:07,2018/10/16 17:18,2018/10/16 17:18,,2018/10/16 17:04,0:08:01,0:08:01,,00,02,,,,
-,-,17,2018/10/16 17:06,3820,街角設置端末（店舗から）,0,1292,2,1,,2018/10/16 17:13,2018/10/16 17:21,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/16 17:18,2018/10/16 17:18,2018/10/16 17:34,2018/10/16 17:34,,2018/10/16 17:06,0:07:31,0:07:31,,00,06,,,,
-,-,17,2018/10/16 17:07,3821,乗客アプリ（目的地から）,990,550,6,1,,2018/10/16 17:14,2018/10/16 17:19,35.456605 139.635327,横浜ベイホテル東急,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 17:21,2018/10/16 17:21,2018/10/16 17:32,2018/10/16 17:32,,2018/10/16 17:07,0:05:28,0:05:28,,00,06,,,,
★,-,17,2018/10/16 17:09,3824,乗客アプリ（地図から）,1605,561,5,1,,2018/10/16 17:44,2018/10/16 17:55,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/16 17:45,2018/10/16 17:45,2018/10/16 18:01,2018/10/16 18:16,2018/10/16 17:45,2018/10/16 17:45,0:11:40,0:11:40,,00,00,,,,
-,-,17,2018/10/16 17:09,3825,街角設置端末（地図から）,0,1219,3,1,,2018/10/16 17:19,2018/10/16 17:45,35.454389 139.630904,横浜ランドマークタワー,35.443659 139.650847,横浜マリンタワー,2018/10/16 17:25,2018/10/16 17:25,2018/10/16 17:43,2018/10/16 17:57,,2018/10/16 17:09,0:25:28,0:25:28,,00,09,,,,
-,-,17,2018/10/16 17:11,3827,乗客アプリ（目的地から）,2530,479,6,1,,2018/10/16 17:19,2018/10/16 17:30,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/16 17:32,2018/10/16 17:32,2018/10/16 17:46,2018/10/16 17:46,,2018/10/16 17:11,0:10:18,0:10:18,,00,08,,,,
★,-,17,2018/10/16 17:18,3830,乗客アプリ（地図から）,1338,720,5,1,,2018/10/16 17:27,2018/10/16 17:32,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/16 17:28,2018/10/16 17:29,2018/10/16 17:50,2018/10/16 17:50,2018/10/16 17:25,2018/10/16 17:25,0:05:23,0:05:23,,00,01,,,,
-,-,17,2018/10/16 17:19,3832,乗客アプリ（地図から）,2999,494,2,1,,2018/10/16 17:25,2018/10/16 17:32,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/16 17:29,2018/10/16 17:29,2018/10/16 17:41,2018/10/16 17:41,,2018/10/16 17:19,0:07:28,0:07:28,,00,05,,,,
★,-,17,2018/10/16 17:21,3833,街角設置端末（地図から）,0,1070,8,4,,2018/10/16 17:56,2018/10/16 18:05,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/16 18:00,2018/10/16 18:00,2018/10/16 18:16,2018/10/16 18:16,2018/10/16 17:30,2018/10/16 17:30,0:09:04,0:36:16,,00,26,,,,
-,-,17,2018/10/16 17:21,3834,乗客アプリ（地図から）,1727,874,4,1,,2018/10/16 17:27,2018/10/16 17:50,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/16 17:31,2018/10/16 17:31,2018/10/16 17:59,2018/10/16 17:59,,2018/10/16 17:21,0:22:47,0:22:47,,00,06,,,,
-,-,17,2018/10/16 17:21,3835,乗客アプリ（目的地から）,1663,555,3,1,,2018/10/16 17:22,2018/10/16 17:36,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 17:29,2018/10/16 17:29,2018/10/16 17:41,2018/10/16 17:41,,2018/10/16 17:21,0:13:47,0:13:47,,00,01,,,,
-,-,17,2018/10/16 17:22,3836,街角設置端末（地図から）,0,1105,6,1,,2018/10/16 17:26,2018/10/16 17:36,35.450447 139.635947,みなとみらい線　馬車道駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/16 17:33,2018/10/16 17:33,2018/10/16 17:57,2018/10/16 17:57,,2018/10/16 17:22,0:09:16,0:09:16,,00,04,,,,
-,-,17,2018/10/16 17:24,3838,街角設置端末（店舗から）,0,746,3,1,,2018/10/16 17:30,2018/10/16 17:36,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 17:31,2018/10/16 17:31,2018/10/16 17:42,2018/10/16 17:42,,2018/10/16 17:24,0:06:08,0:06:08,,00,06,,,,
-,-,17,2018/10/16 17:28,3839,乗客アプリ（目的地から）,1952,314,9,1,,2018/10/16 17:36,2018/10/16 17:45,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 17:47,2018/10/16 17:47,2018/10/16 18:07,2018/10/16 18:07,,2018/10/16 17:28,0:08:55,0:08:55,,00,08,,,,
-,-,17,2018/10/16 17:32,3841,街角設置端末（地図から）,0,538,9,1,,2018/10/16 17:37,2018/10/16 17:50,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 17:42,2018/10/16 17:42,2018/10/16 18:16,2018/10/16 18:16,,2018/10/16 17:32,0:12:55,0:12:55,,00,05,,,,
-,-,17,2018/10/16 17:35,3843,街角設置端末（地図から）,0,457,10,1,,2018/10/16 17:42,2018/10/16 18:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 17:44,2018/10/16 17:44,2018/10/16 18:06,2018/10/16 18:06,,2018/10/16 17:35,0:18:17,0:18:17,,00,07,,,,
-,-,17,2018/10/16 17:35,3844,乗客アプリ（目的地から）,3011,1154,1,1,,2018/10/16 18:05,2018/10/16 18:11,35.450447 139.635947,みなとみらい線　馬車道駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/16 18:10,2018/10/16 18:10,2018/10/16 18:18,2018/10/16 18:19,,2018/10/16 17:35,0:06:08,0:06:08,,00,29,,,,
-,-,17,2018/10/16 17:36,3845,乗客アプリ（目的地から）,2995,1038,1,1,,2018/10/16 18:05,2018/10/16 18:11,35.450447 139.635947,みなとみらい線　馬車道駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/16 18:10,2018/10/16 18:10,2018/10/16 18:19,2018/10/16 18:19,,2018/10/16 17:36,0:06:14,0:06:14,,00,28,,,,
-,-,17,2018/10/16 17:40,3846,街角設置端末（地図から）,0,651,7,1,,2018/10/16 17:50,2018/10/16 18:16,35.443704 139.651332,ホテルメルパルク横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/16 17:50,2018/10/16 17:50,2018/10/16 18:24,2018/10/16 18:24,,2018/10/16 17:40,0:26:04,0:26:04,,00,10,,,,
-,-,17,2018/10/16 17:40,3847,乗客アプリ（地図から）,2991,715,8,1,,2018/10/16 18:30,2018/10/16 18:42,35.441002 139.650809,横浜元町ショッピングストリート,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 18:31,2018/10/16 18:31,2018/10/16 18:49,2018/10/16 18:51,,2018/10/16 17:40,0:11:40,0:11:40,,00,50,,,,
-,-,17,2018/10/16 17:48,3852,乗客アプリ（地図から）,1340,430,4,1,,2018/10/16 17:51,2018/10/16 17:58,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 17:52,2018/10/16 17:52,2018/10/16 18:12,2018/10/16 18:12,,2018/10/16 17:48,0:07:53,0:07:53,,00,02,,,,
★,-,17,2018/10/16 17:49,3853,乗客アプリ（地図から）,2977,1019,5,1,,2018/10/16 18:07,2018/10/16 18:11,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/16 18:12,2018/10/16 18:12,2018/10/16 18:20,2018/10/16 18:20,2018/10/16 18:05,2018/10/16 18:05,0:04:33,0:04:33,,00,01,,,,
-,-,17,2018/10/16 17:59,3857,街角設置端末（店舗から）,0,890,6,1,,2018/10/16 18:12,2018/10/16 18:25,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 18:15,2018/10/16 18:15,2018/10/16 18:35,2018/10/16 18:35,,2018/10/16 17:59,0:13:02,0:13:02,,00,12,,,,
-,☆,17,2018/10/16 17:07,3822,乗客アプリ（目的地から）,3013,1180,10,1,2018/10/16 17:31,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.453715 139.638133,横浜ワールドポーターズ,2018/10/16 17:28,,2018/10/16 17:41,,,2018/10/16 17:07,0:00:00,0:00:00,,00,23,,,,
★,☆,17,2018/10/16 17:08,3823,乗客アプリ（簡単予約）,1210,1022,8,1,2018/10/16 17:28,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/16 17:27,,2018/10/16 17:35,,2018/10/16 17:20,2018/10/16 17:20,0:00:00,0:00:00,,00,07,,,,
-,☆,17,2018/10/16 17:10,3826,乗客アプリ（目的地から）,2078,589,4,1,2018/10/16 17:10,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 17:24,,2018/10/16 17:36,,,2018/10/16 17:10,0:00:00,0:00:00,,00,14,,,,
-,☆,17,2018/10/16 17:13,3828,街角設置端末（地図から）,0,910,6,1,2018/10/16 17:59,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/16 17:57,,2018/10/16 18:09,,,2018/10/16 17:13,0:00:00,0:00:00,,00,46,,,,
-,☆,17,2018/10/16 17:17,3829,乗客アプリ（目的地から）,2995,981,7,1,2018/10/16 17:30,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/16 17:25,,2018/10/16 17:34,,,2018/10/16 17:17,0:00:00,0:00:00,,00,13,,,,
-,☆,17,2018/10/16 17:19,3831,乗客アプリ（目的地から）,1663,622,3,1,2018/10/16 17:20,,,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 17:30,,2018/10/16 17:42,,,2018/10/16 17:19,0:00:00,0:00:00,,00,11,,,,
-,☆,17,2018/10/16 17:24,3837,街角設置端末（地図から）,0,1156,5,1,2018/10/16 17:34,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/16 17:52,,2018/10/16 18:06,,,2018/10/16 17:24,0:00:00,0:00:00,,00,28,,,,
-,☆,17,2018/10/16 17:30,3840,街角設置端末（地図から）,0,412,1,1,2018/10/16 17:31,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/16 18:04,,2018/10/16 18:27,,,2018/10/16 17:30,0:00:00,0:00:00,,00,33,,,,
-,☆,17,2018/10/16 17:32,3842,乗客アプリ（地図から）,1573,1021,4,2,2018/10/16 17:33,,,35.445857 139.647636,ホテルモントレ横浜,35.443908 139.635249,イセザキ・モール,2018/10/16 17:57,,2018/10/16 18:14,,,2018/10/16 17:32,0:00:00,0:00:00,,00,24,,,,
-,☆,17,2018/10/16 17:41,3848,街角設置端末（地図から）,0,485,9,3,2018/10/16 17:52,,,35.443704 139.651332,ホテルメルパルク横浜,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/16 18:28,,2018/10/16 18:50,,,2018/10/16 17:41,0:00:00,0:00:00,,00,47,,,,
-,☆,17,2018/10/16 17:41,3849,乗客アプリ（地図から）,1340,858,2,1,2018/10/16 17:41,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 18:29,,2018/10/16 18:48,,,2018/10/16 17:41,0:00:00,0:00:00,,00,,,,,※213行と同一人物と思われるため一番短いものを採用
★,☆,17,2018/10/16 17:42,3850,乗客アプリ（地図から）,1340,367,2,1,2018/10/16 17:47,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/10/16 18:29,,2018/10/16 18:48,,2018/10/16 17:50,2018/10/16 17:50,0:00:00,0:00:00,,00,39,,,,※212行と同一人物と思われるため一番短いものを採用
