,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
-,☆,15,2018/10/10 15:03,2149,乗客アプリ（簡単予約）,2337,1050,1,1,2018/10/10 15:06,,,35.443704 139.651332,ホテルメルパルク横浜,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 15:08,,2018/10/10 15:46,,,2018/10/10 15:03,0:00:00,0:00:00,,00,05,,,,
-,☆,15,2018/10/10 15:19,2157,乗客アプリ（目的地から）,1334,784,2,1,2018/10/10 15:29,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/10/10 15:27,,2018/10/10 15:40,,,2018/10/10 15:19,0:00:00,0:00:00,,00,09,,,,
★,-,16,2018/10/10 15:05,2151,乗客アプリ（目的地から）,1199,1250,6,1,,2018/10/10 16:37,2018/10/10 16:45,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 16:35,2018/10/10 16:44,2018/10/10 16:48,2018/10/10 16:57,2018/10/10 16:35,2018/10/10 16:35,0:08:13,0:08:13,403,02,02,07,05,,
★,-,16,2018/10/10 15:12,2155,街角設置端末（地図から）,0,1134,10,2,,2018/10/10 16:08,2018/10/10 16:23,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/10 16:10,2018/10/10 16:10,2018/10/10 16:35,2018/10/10 16:41,2018/10/10 16:10,2018/10/10 16:10,0:15:37,0:31:14,,00,00,,,,
★,-,16,2018/10/10 15:21,2159,乗客アプリ（目的地から）,1756,735,3,2,,2018/10/10 16:07,2018/10/10 16:13,35.450681 139.632446,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/10 16:10,2018/10/10 16:10,2018/10/10 16:27,2018/10/10 16:27,2018/10/10 16:10,2018/10/10 16:10,0:06:38,0:13:16,,00,00,,,,
-,-,16,2018/10/10 16:00,2177,街角設置端末（店舗から）,0,968,5,1,,2018/10/10 16:04,2018/10/10 16:11,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 16:06,2018/10/10 16:06,2018/10/10 16:19,2018/10/10 16:17,,2018/10/10 16:00,0:07:05,0:07:05,,00,03,,,,
-,-,16,2018/10/10 16:00,2178,街角設置端末（店舗から）,0,854,1,1,,2018/10/10 16:08,2018/10/10 16:14,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/10 16:09,2018/10/10 16:10,2018/10/10 16:24,2018/10/10 16:25,,2018/10/10 16:00,0:06:19,0:06:19,,00,07,,,,
-,-,16,2018/10/10 16:02,2179,街角設置端末（地図から）,0,828,10,1,,2018/10/10 16:07,2018/10/10 16:14,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 16:07,2018/10/10 16:07,2018/10/10 16:22,2018/10/10 16:22,,2018/10/10 16:02,0:06:43,0:06:43,,00,04,,,,
-,-,16,2018/10/10 16:04,2181,乗客アプリ（地図から）,2082,865,6,2,,2018/10/10 16:09,2018/10/10 16:16,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 16:16,2018/10/10 16:16,2018/10/10 16:37,2018/10/10 16:37,,2018/10/10 16:04,0:07:22,0:14:44,,00,05,,,,
-,-,16,2018/10/10 16:04,2183,乗客アプリ（目的地から）,2334,755,3,3,,2018/10/10 16:23,2018/10/10 16:30,35.443863 139.64702,ローズホテル横浜,35.453715 139.638133,横浜ワールドポーターズ,2018/10/10 16:30,2018/10/10 16:30,2018/10/10 16:46,2018/10/10 16:46,,2018/10/10 16:04,0:06:49,0:20:27,,00,18,,,,
★,-,16,2018/10/10 16:03,2180,街角設置端末（店舗から）,0,957,9,2,,2018/10/10 16:07,2018/10/10 16:13,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/10/10 16:08,2018/10/10 16:08,2018/10/10 16:21,2018/10/10 16:21,2018/10/10 16:05,2018/10/10 16:05,0:06:49,0:13:38,,00,02,,,,
-,-,16,2018/10/10 16:06,2185,乗客アプリ（地図から）,2271,443,1,2,,2018/10/10 16:15,2018/10/10 16:39,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 16:25,2018/10/10 16:25,2018/10/10 16:38,2018/10/10 16:36,,2018/10/10 16:06,0:24:39,0:49:18,,00,08,,,,
-,-,16,2018/10/10 16:14,2186,乗客アプリ（目的地から）,2352,343,2,2,,2018/10/10 16:19,2018/10/10 16:36,35.45435 139.631762,横浜ロイヤルパークホテル,35.443908 139.635249,イセザキ・モール,2018/10/10 16:17,2018/10/10 16:20,2018/10/10 16:31,2018/10/10 16:42,,2018/10/10 16:14,0:16:39,0:33:18,,02,05,,,,
-,-,16,2018/10/10 16:15,2187,街角設置端末（店舗から）,0,368,1,1,,2018/10/10 16:31,2018/10/10 16:39,35.445783 139.642958,横浜情報文化センター,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 16:23,2018/10/10 16:23,2018/10/10 16:35,2018/10/10 16:35,,2018/10/10 16:15,0:08:07,0:08:07,,08,16,,,,
-,-,16,2018/10/10 16:22,2189,街角設置端末（地図から）,0,904,7,1,,2018/10/10 16:34,2018/10/10 16:40,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 16:38,2018/10/10 16:38,2018/10/10 16:47,2018/10/10 16:48,,2018/10/10 16:22,0:05:50,0:05:50,,00,11,,,,
-,-,16,2018/10/10 16:23,2190,乗客アプリ（簡単予約）,2318,577,4,2,,2018/10/10 16:32,2018/10/10 16:40,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 16:33,2018/10/10 16:33,2018/10/10 16:50,2018/10/10 16:52,,2018/10/10 16:23,0:08:21,0:16:42,,00,08,,,,
-,-,16,2018/10/10 16:25,2191,乗客アプリ（地図から）,985,1215,7,1,,2018/10/10 16:34,2018/10/10 16:46,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/10 16:39,2018/10/10 16:39,2018/10/10 17:03,2018/10/10 17:03,,2018/10/10 16:25,0:12:07,0:12:07,,00,08,,,,
★,-,16,2018/10/10 16:28,2192,乗客アプリ（目的地から）,2351,309,5,2,,2018/10/10 16:35,2018/10/10 16:42,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 16:37,2018/10/10 16:37,2018/10/10 16:53,2018/10/10 16:53,2018/10/10 16:28,2018/10/10 16:28,0:07:19,0:14:38,,00,06,,,,
-,-,16,2018/10/10 16:30,2193,乗客アプリ（目的地から）,2306,419,2,1,,2018/10/10 16:49,2018/10/10 16:52,35.447546 139.64358,横浜開港資料館,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 16:52,2018/10/10 16:52,2018/10/10 17:09,2018/10/10 17:09,,2018/10/10 16:30,0:03:51,0:03:51,,00,18,,,,
-,-,16,2018/10/10 16:30,2194,乗客アプリ（地図から）,1663,361,3,1,,2018/10/10 16:34,2018/10/10 16:58,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 16:44,2018/10/10 16:44,2018/10/10 17:02,2018/10/10 17:02,,2018/10/10 16:30,0:23:49,0:23:49,,00,04,,,,
-,-,16,2018/10/10 16:31,2195,乗客アプリ（地図から）,2346,1010,4,2,,2018/10/10 16:34,2018/10/10 16:42,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 16:37,2018/10/10 16:37,2018/10/10 16:58,2018/10/10 16:58,,2018/10/10 16:31,0:07:36,0:15:12,,00,03,,,,
-,-,16,2018/10/10 16:35,2196,乗客アプリ（目的地から）,2371,899,3,1,,2018/10/10 16:40,2018/10/10 16:46,35.447541 139.644914,シルク博物館,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/10 16:38,2018/10/10 16:38,2018/10/10 16:51,2018/10/10 16:51,,2018/10/10 16:35,0:06:09,0:06:09,,01,04,,,,
-,-,16,2018/10/10 16:38,2197,街角設置端末（店舗から）,0,501,8,2,,2018/10/10 16:44,2018/10/10 16:57,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 16:47,2018/10/10 16:47,2018/10/10 17:05,2018/10/10 17:09,,2018/10/10 16:38,0:13:03,0:26:06,,00,05,,,,
-,-,16,2018/10/10 16:40,2198,街角設置端末（店舗から）,0,712,1,2,,2018/10/10 16:44,2018/10/10 16:50,35.445783 139.642958,横浜情報文化センター,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 16:50,2018/10/10 16:50,2018/10/10 17:03,2018/10/10 17:03,,2018/10/10 16:40,0:05:09,0:10:18,,00,04,,,,
-,-,16,2018/10/10 16:40,2200,乗客アプリ（地図から）,1569,648,5,1,,2018/10/10 16:46,2018/10/10 16:51,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/10 16:47,2018/10/10 16:47,2018/10/10 17:02,2018/10/10 17:02,,2018/10/10 16:40,0:04:59,0:04:59,,00,05,,,,
-,-,16,2018/10/10 16:41,2201,乗客アプリ（地図から）,1666,602,8,1,,2018/10/10 16:46,2018/10/10 16:59,35.443659 139.650847,横浜マリンタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 16:50,2018/10/10 16:50,2018/10/10 17:18,2018/10/10 17:18,,2018/10/10 16:41,0:13:22,0:13:22,,00,05,,,,
-,-,16,2018/10/10 16:44,2202,乗客アプリ（地図から）,2064,1053,6,2,,2018/10/10 16:51,2018/10/10 17:02,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 16:59,2018/10/10 16:59,2018/10/10 17:11,2018/10/10 17:11,,2018/10/10 16:44,0:11:15,0:22:30,,00,06,,,,
-,-,16,2018/10/10 16:45,2203,街角設置端末（地図から）,0,393,3,1,,2018/10/10 16:49,2018/10/10 16:55,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/10 16:53,2018/10/10 16:53,2018/10/10 17:07,2018/10/10 17:07,,2018/10/10 16:45,0:05:10,0:05:10,,00,04,,,,
-,-,16,2018/10/10 16:55,2205,街角設置端末（店舗から）,0,466,6,1,,2018/10/10 17:01,2018/10/10 17:11,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 17:03,2018/10/10 17:03,2018/10/10 17:14,2018/10/10 17:14,,2018/10/10 16:55,0:10:30,0:10:30,,00,05,,,,
★,☆,16,2018/10/10 14:46,2140,街角設置端末（地図から）,0,648,7,2,2018/10/10 15:09,2018/10/10 14:47,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/10 16:21,2018/10/10 16:21,2018/10/10 16:46,,2018/10/10 16:15,2018/10/10 16:15,,,,00,06,,,,
-,☆,16,2018/10/10 16:04,2182,乗客アプリ（地図から）,2346,985,5,2,2018/10/10 16:06,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/10 16:30,,2018/10/10 16:45,,,2018/10/10 16:04,0:00:00,0:00:00,,00,26,,,,
-,☆,16,2018/10/10 16:04,2184,街角設置端末（地図から）,0,1004,1,1,2018/10/10 16:05,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.453715 139.638133,横浜ワールドポーターズ,2018/10/10 16:27,,2018/10/10 16:34,,,2018/10/10 16:04,0:00:00,0:00:00,,00,22,,,,
-,☆,16,2018/10/10 16:17,2188,乗客アプリ（地図から）,1569,409,2,1,2018/10/10 16:27,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/10 16:24,,2018/10/10 16:35,,,2018/10/10 16:17,0:00:00,0:00:00,,00,10,,,,
-,☆,16,2018/10/10 16:40,2199,街角設置端末（店舗から）,0,1028,5,1,2018/10/10 16:40,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 16:43,,2018/10/10 16:48,,,2018/10/10 16:40,0:00:00,0:00:00,,00,03,,,,
-,☆,16,2018/10/10 16:52,2204,乗客アプリ（目的地から）,2371,1203,5,1,2018/10/10 17:05,,,35.452963 139.642093,横浜赤レンガ倉庫,35.447541 139.644914,シルク博物館,2018/10/10 17:03,,2018/10/10 17:10,,,2018/10/10 16:52,0:00:00,0:00:00,,00,12,,,,
★,-,17,2018/10/10 9:38,2021,乗客アプリ（簡単予約）,1210,557,8,1,,2018/10/10 17:23,2018/10/10 17:29,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 17:25,2018/10/10 17:25,2018/10/10 17:36,2018/10/10 17:36,2018/10/10 17:25,2018/10/10 17:25,0:05:39,0:05:39,187,00,00,02,01,,
★,-,17,2018/10/10 11:43,2062,街角設置端末（地図から）,0,1126,4,1,,2018/10/10 17:04,2018/10/10 17:09,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/10 17:08,2018/10/10 17:12,2018/10/10 17:16,2018/10/10 17:20,2018/10/10 17:08,2018/10/10 17:08,0:05:28,0:05:28,,00,00,,,,
★,-,17,2018/10/10 14:54,2143,乗客アプリ（地図から）,2215,1186,10,1,,2018/10/10 17:16,2018/10/10 17:20,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/10 17:15,2018/10/10 17:15,2018/10/10 17:26,2018/10/10 17:26,2018/10/10 17:15,2018/10/10 17:15,0:04:36,0:04:36,,01,01,,,,
★,-,17,2018/10/10 15:30,2164,乗客アプリ（地図から）,1686,467,10,1,,2018/10/10 17:45,2018/10/10 17:49,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 17:45,2018/10/10 17:45,2018/10/10 17:54,2018/10/10 17:54,2018/10/10 17:45,2018/10/10 17:45,0:03:59,0:03:59,,00,00,,,,
★,-,17,2018/10/10 15:49,2173,街角設置端末（店舗から）,0,736,5,1,,2018/10/10 16:59,2018/10/10 17:14,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/10 17:00,2018/10/10 17:00,2018/10/10 17:13,2018/10/10 17:22,2018/10/10 17:00,2018/10/10 17:00,0:15:12,0:15:12,,00,00,,,,
★,-,17,2018/10/10 15:16,2156,街角設置端末（地図から）,0,524,7,2,,2018/10/10 17:19,2018/10/10 17:30,35.443704 139.651332,ホテルメルパルク横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 17:30,2018/10/10 17:30,2018/10/10 17:48,2018/10/10 17:48,2018/10/10 17:30,2018/10/10 17:30,0:11:33,0:23:06,,00,00,,,,
★,-,17,2018/10/10 17:03,2206,街角設置端末（店舗から）,0,1194,6,1,,2018/10/10 17:07,2018/10/10 17:28,35.450447 139.635947,みなとみらい線　馬車道駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/10 17:10,2018/10/10 17:10,2018/10/10 17:32,2018/10/10 17:32,2018/10/10 17:10,2018/10/10 17:10,0:20:49,0:20:49,,00,00,,,,
-,-,17,2018/10/10 17:07,2207,乗客アプリ（地図から）,1666,857,9,1,,2018/10/10 17:19,2018/10/10 17:26,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 17:25,2018/10/10 17:25,2018/10/10 17:38,2018/10/10 17:38,,2018/10/10 17:07,0:06:57,0:06:57,,00,12,,,,
-,-,17,2018/10/10 17:08,2208,街角設置端末（地図から）,0,1216,3,1,,2018/10/10 17:12,2018/10/10 17:21,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/10 17:15,2018/10/10 17:15,2018/10/10 17:27,2018/10/10 17:30,,2018/10/10 17:08,0:09:30,0:09:30,,00,03,,,,
-,-,17,2018/10/10 17:12,2209,街角設置端末（地図から）,0,985,6,1,,2018/10/10 17:15,2018/10/10 17:21,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 17:17,2018/10/10 17:17,2018/10/10 17:28,2018/10/10 17:28,,2018/10/10 17:12,0:06:05,0:06:05,,00,03,,,,
-,-,17,2018/10/10 17:12,2210,乗客アプリ（目的地から）,2371,1098,3,1,,2018/10/10 17:15,2018/10/10 17:27,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 17:18,2018/10/10 17:18,2018/10/10 17:38,2018/10/10 17:38,,2018/10/10 17:12,0:12:33,0:12:33,,00,02,,,,
-,-,17,2018/10/10 17:14,2211,街角設置端末（店舗から）,0,452,2,1,,2018/10/10 17:19,2018/10/10 17:26,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/10 17:20,2018/10/10 17:20,2018/10/10 17:31,2018/10/10 17:31,,2018/10/10 17:14,0:07:43,0:07:43,,00,04,,,,
-,-,17,2018/10/10 17:16,2212,乗客アプリ（目的地から）,2378,1247,8,1,,2018/10/10 17:19,2018/10/10 17:35,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 17:20,2018/10/10 17:20,2018/10/10 17:50,2018/10/10 17:50,,2018/10/10 17:16,0:15:56,0:15:56,,00,03,,,,
★,-,17,2018/10/10 17:20,2214,乗客アプリ（目的地から）,2260,1136,6,2,,2018/10/10 17:25,2018/10/10 17:32,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/10 17:30,2018/10/10 17:30,2018/10/10 17:52,2018/10/10 17:52,2018/10/10 17:30,2018/10/10 17:30,0:06:54,0:13:48,,00,00,,,,
★,-,17,2018/10/10 17:29,2217,乗客アプリ（地図から）,1605,861,9,1,,2018/10/10 17:42,2018/10/10 17:50,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/10 17:45,2018/10/10 17:45,2018/10/10 18:01,2018/10/10 18:01,2018/10/10 17:45,2018/10/10 17:45,0:08:39,0:08:39,,00,00,,,,
-,-,17,2018/10/10 17:42,2218,乗客アプリ（地図から）,1117,1273,6,2,,2018/10/10 17:47,2018/10/10 17:53,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/10 17:46,2018/10/10 17:46,2018/10/10 18:01,2018/10/10 18:01,,2018/10/10 17:42,0:06:46,0:13:32,,00,04,,,,
-,-,17,2018/10/10 17:55,2220,乗客アプリ（簡単予約）,2312,681,7,1,,2018/10/10 17:56,2018/10/10 18:02,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443863 139.64702,ローズホテル横浜,2018/10/10 18:01,2018/10/10 18:01,2018/10/10 18:11,2018/10/10 18:11,,2018/10/10 17:55,0:05:44,0:05:44,,00,01,,,,
-,-,17,2018/10/10 17:59,2221,乗客アプリ（簡単予約）,1377,1222,5,2,,2018/10/10 18:01,2018/10/10 18:05,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 18:01,2018/10/10 18:01,2018/10/10 18:16,2018/10/10 18:16,,2018/10/10 17:59,0:04:09,0:08:18,,00,02,,,,
-,☆,17,2018/10/10 17:53,2219,街角設置端末（店舗から）,0,1249,8,2,2018/10/10 18:03,,,35.445857 139.647636,ホテルモントレ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/10 17:59,,2018/10/10 18:14,,,2018/10/10 17:53,0:00:00,0:00:00,,00,10,,,,
★,-,18,2018/10/10 17:22,2216,乗客アプリ（簡単予約）,2161,502,4,1,,2018/10/10 17:57,2018/10/10 18:01,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/10 18:01,2018/10/10 18:01,2018/10/10 18:09,2018/10/10 18:09,2018/10/10 18:01,2018/10/10 18:01,0:03:48,0:03:48,234,00,00,09,07,,
-,-,18,2018/10/10 18:00,2222,街角設置端末（店舗から）,0,423,8,1,,2018/10/10 18:09,2018/10/10 18:16,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 18:11,2018/10/10 18:11,2018/10/10 18:25,2018/10/10 18:25,,2018/10/10 18:00,0:06:51,0:06:51,,00,09,,,,
-,-,18,2018/10/10 18:03,2223,乗客アプリ（地図から）,2092,1103,5,1,,2018/10/10 18:13,2018/10/10 18:20,35.456605 139.635327,横浜ベイホテル東急,35.445857 139.647636,ホテルモントレ横浜,2018/10/10 18:14,2018/10/10 18:14,2018/10/10 18:29,2018/10/10 18:29,,2018/10/10 18:03,0:07:25,0:07:25,,00,09,,,,
-,-,18,2018/10/10 18:04,2224,街角設置端末（地図から）,0,414,10,3,,2018/10/10 18:07,2018/10/10 18:12,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/10/10 18:05,2018/10/10 18:05,2018/10/10 18:22,2018/10/10 18:22,,2018/10/10 18:04,0:04:44,0:14:12,,01,02,,,,
-,-,18,2018/10/10 18:09,2229,街角設置端末（店舗から）,0,856,10,2,,2018/10/10 18:13,2018/10/10 18:20,35.445857 139.647636,ホテルモントレ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/10 18:19,2018/10/10 18:19,2018/10/10 18:44,2018/10/10 18:44,,2018/10/10 18:09,0:06:53,0:13:46,,00,04,,,,
-,-,18,2018/10/10 18:10,2230,街角設置端末（地図から）,0,1132,6,1,,2018/10/10 18:17,2018/10/10 18:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 18:24,2018/10/10 18:24,2018/10/10 18:34,2018/10/10 18:34,,2018/10/10 18:10,0:05:54,0:05:54,,00,07,,,,
-,-,18,2018/10/10 18:19,2232,乗客アプリ（目的地から）,1117,926,2,3,,2018/10/10 18:22,2018/10/10 18:41,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/10/10 18:23,2018/10/10 18:23,2018/10/10 18:42,2018/10/10 18:42,,2018/10/10 18:19,0:18:45,0:56:15,,00,03,,,,
-,-,18,2018/10/10 18:19,2233,乗客アプリ（地図から）,1771,876,10,1,,2018/10/10 18:25,2018/10/10 18:30,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 18:28,2018/10/10 18:28,2018/10/10 18:40,2018/10/10 18:40,,2018/10/10 18:19,0:04:50,0:04:50,,00,05,,,,
★,-,18,2018/10/10 18:13,2231,乗客アプリ（地図から）,1686,611,9,1,,2018/10/10 18:20,2018/10/10 18:28,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 18:20,2018/10/10 18:20,2018/10/10 18:34,2018/10/10 18:34,2018/10/10 18:20,2018/10/10 18:20,0:07:53,0:07:53,,00,00,,,,
-,-,18,2018/10/10 18:21,2234,乗客アプリ（目的地から）,27,963,7,1,,2018/10/10 18:27,2018/10/10 18:38,35.456605 139.635327,横浜ベイホテル東急,35.441441 139.648505,横浜中華街朱雀門,2018/10/10 18:31,2018/10/10 18:31,2018/10/10 18:51,2018/10/10 18:51,,2018/10/10 18:21,0:11:14,0:11:14,,00,06,,,,
-,-,18,2018/10/10 18:22,2235,乗客アプリ（地図から）,2249,1249,8,1,,2018/10/10 18:28,2018/10/10 18:56,35.445857 139.647636,ホテルモントレ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/10 18:36,2018/10/10 18:36,2018/10/10 19:01,2018/10/10 19:01,,2018/10/10 18:22,0:28:17,0:28:17,,00,05,,,,
-,-,18,2018/10/10 18:25,2236,乗客アプリ（目的地から）,2328,719,9,1,,2018/10/10 18:34,2018/10/10 18:46,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/10 18:33,2018/10/10 18:35,2018/10/10 18:54,2018/10/10 19:03,,2018/10/10 18:25,0:12:02,0:12:02,,01,09,,,,
-,-,18,2018/10/10 18:26,2237,乗客アプリ（地図から）,2362,1112,9,1,,2018/10/10 18:34,2018/10/10 18:37,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/10 18:35,2018/10/10 18:35,2018/10/10 18:43,2018/10/10 18:43,,2018/10/10 18:26,0:03:35,0:03:35,,00,08,,,,
-,-,18,2018/10/10 18:26,2238,街角設置端末（店舗から）,0,622,2,2,,2018/10/10 18:48,2018/10/10 18:56,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.448676 139.635696,横浜平和プラザホテル,2018/10/10 18:37,2018/10/10 18:37,2018/10/10 19:04,2018/10/10 19:04,,2018/10/10 18:26,0:08:04,0:16:08,,10,21,,,,
-,-,18,2018/10/10 18:28,2239,街角設置端末（店舗から）,0,358,10,4,,2018/10/10 18:42,2018/10/10 18:49,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.448676 139.635696,横浜平和プラザホテル,2018/10/10 18:45,2018/10/10 18:45,2018/10/10 19:03,2018/10/10 19:03,,2018/10/10 18:28,0:07:26,0:29:44,,00,14,,,,
★,-,18,2018/10/10 18:35,2240,乗客アプリ（目的地から）,1128,1236,8,1,,2018/10/10 18:43,2018/10/10 18:47,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/10/10 18:45,2018/10/10 18:45,2018/10/10 18:59,2018/10/10 18:59,2018/10/10 18:40,2018/10/10 18:40,0:03:44,0:03:44,,00,02,,,,
-,-,18,2018/10/10 18:43,2242,街角設置端末（店舗から）,0,1231,1,1,,2018/10/10 18:54,2018/10/10 19:03,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.454389 139.630904,横浜ランドマークタワー,2018/10/10 18:50,2018/10/10 18:50,2018/10/10 19:03,2018/10/10 19:03,,2018/10/10 18:43,0:08:43,0:08:43,,04,10,,,,
★,☆,18,2018/10/10 12:48,2085,乗客アプリWeb（地図から）,1946,936,1,1,2018/10/10 19:20,2018/10/10 18:41,,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/10 18:45,2018/10/10 18:49,2018/10/10 18:57,,2018/10/10 18:45,2018/10/10 18:45,,,,00,35,,,,
