,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
★,-,13,2018/10/15 13:03,3442,乗客アプリ（目的地から）,2875,1144,2,2,,2018/10/15 13:12,2018/10/15 13:36,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/15 13:10,2018/10/15 13:10,2018/10/15 13:27,2018/10/15 13:38,2018/10/15 13:10,2018/10/15 13:10,0:24:36,0:49:12,367,02,02,04,04,,
-,-,13,2018/10/15 13:15,3444,乗客アプリ（目的地から）,2036,1034,3,1,,2018/10/15 13:17,2018/10/15 13:29,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.448676 139.635696,横浜平和プラザホテル,2018/10/15 13:18,2018/10/15 13:18,2018/10/15 13:29,2018/10/15 13:29,,2018/10/15 13:15,0:11:58,0:11:58,,00,01,,,,
-,-,13,2018/10/15 13:16,3445,乗客アプリ（地図から）,2105,388,2,1,,2018/10/15 13:19,2018/10/15 13:46,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/15 13:20,2018/10/15 13:20,2018/10/15 13:55,2018/10/15 13:55,,2018/10/15 13:16,0:26:02,0:26:02,,00,03,,,,
★,-,13,2018/10/15 13:22,3448,乗客アプリ（地図から）,2871,482,6,4,,2018/10/15 13:29,2018/10/15 13:47,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/15 13:37,2018/10/15 13:37,2018/10/15 13:58,2018/10/15 14:06,2018/10/15 13:27,2018/10/15 13:27,0:18:06,1:12:24,,00,01,,,,
-,-,13,2018/10/15 13:25,3449,乗客アプリ（地図から）,1338,687,4,1,,2018/10/15 13:30,2018/10/15 13:36,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/15 13:32,2018/10/15 13:32,2018/10/15 13:45,2018/10/15 13:45,,2018/10/15 13:25,0:06:07,0:06:07,,00,05,,,,
-,-,13,2018/10/15 13:27,3451,乗客アプリ（地図から）,2727,1076,6,2,,2018/10/15 13:28,2018/10/15 13:35,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/15 13:31,2018/10/15 13:31,2018/10/15 13:55,2018/10/15 13:55,,2018/10/15 13:27,0:06:51,0:13:42,,00,01,,,,
★,-,13,2018/10/15 13:28,3452,乗客アプリ（目的地から）,2884,875,2,3,,2018/10/15 15:36,2018/10/15 15:52,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/15 15:30,2018/10/15 15:30,2018/10/15 15:50,2018/10/15 15:58,2018/10/15 15:30,2018/10/15 15:30,0:16:34,0:49:42,,05,05,,,,
-,-,13,2018/10/15 13:40,3453,街角設置端末（地図から）,0,426,6,2,,2018/10/15 13:44,2018/10/15 13:55,35.45435 139.631762,横浜ロイヤルパークホテル,35.443908 139.635249,イセザキ・モール,2018/10/15 13:45,2018/10/15 13:45,2018/10/15 14:09,2018/10/15 14:09,,2018/10/15 13:40,0:10:29,0:20:58,,00,04,,,,
-,-,13,2018/10/15 13:40,3454,街角設置端末（地図から）,0,853,4,1,,2018/10/15 13:46,2018/10/15 13:50,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/15 13:51,2018/10/15 13:51,2018/10/15 14:04,2018/10/15 14:04,,2018/10/15 13:40,0:03:58,0:03:58,,00,06,,,,
-,-,13,2018/10/15 13:41,3456,乗客アプリ（目的地から）,985,886,7,1,,2018/10/15 13:46,2018/10/15 13:53,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/15 13:46,2018/10/15 13:47,2018/10/15 13:57,2018/10/15 13:57,,2018/10/15 13:41,0:06:46,0:06:46,,00,04,,,,
-,-,13,2018/10/15 13:42,3457,乗客アプリ（目的地から）,2865,477,7,2,,2018/10/15 13:46,2018/10/15 14:04,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/10/15 13:46,2018/10/15 13:46,2018/10/15 14:10,2018/10/15 14:10,,2018/10/15 13:42,0:18:36,0:37:12,,00,03,,,,
-,-,13,2018/10/15 13:45,3458,乗客アプリ（地図から）,2328,1140,1,1,,2018/10/15 13:50,2018/10/15 13:55,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/15 13:52,2018/10/15 13:52,2018/10/15 14:01,2018/10/15 14:01,,2018/10/15 13:45,0:05:10,0:05:10,,00,04,,,,
-,-,13,2018/10/15 13:46,3459,街角設置端末（店舗から）,0,1231,3,1,,2018/10/15 13:53,2018/10/15 13:59,35.450447 139.635947,みなとみらい線　馬車道駅,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/15 14:00,2018/10/15 14:00,2018/10/15 14:17,2018/10/15 14:17,,2018/10/15 13:46,0:06:32,0:06:32,,00,07,,,,
-,-,13,2018/10/15 13:46,3460,乗客アプリ（簡単予約）,2846,435,2,4,,2018/10/15 14:01,2018/10/15 14:06,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/15 14:03,2018/10/15 14:03,2018/10/15 14:17,2018/10/15 14:17,,2018/10/15 13:46,0:05:44,0:22:56,,00,14,,,,
-,-,13,2018/10/15 13:53,3463,乗客アプリ（地図から）,2105,1009,8,1,,2018/10/15 14:02,2018/10/15 14:08,35.441002 139.650809,横浜元町ショッピングストリート,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/15 14:04,2018/10/15 14:04,2018/10/15 14:14,2018/10/15 14:12,,2018/10/15 13:53,0:05:20,0:05:20,,00,09,,,,
-,-,13,2018/10/15 13:55,3464,街角設置端末（地図から）,0,898,7,1,,2018/10/15 14:02,2018/10/15 14:25,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/15 14:03,2018/10/15 14:03,2018/10/15 14:30,2018/10/15 14:30,,2018/10/15 13:55,0:23:30,0:23:30,,00,06,,,,
-,-,13,2018/10/15 13:57,3465,乗客アプリ（地図から）,2092,578,4,1,,2018/10/15 14:02,2018/10/15 14:08,35.445857 139.647636,ホテルモントレ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/15 14:02,2018/10/15 14:02,2018/10/15 14:16,2018/10/15 14:16,,2018/10/15 13:57,0:06:02,0:06:02,,00,04,,,,
★,☆,13,2018/10/15 13:03,3443,乗客アプリ（目的地から）,2512,323,2,1,2018/10/15 13:27,2018/10/15 13:27,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/15 13:26,2018/10/15 13:26,2018/10/15 13:37,,2018/10/15 13:26,2018/10/15 13:26,,,,01,01,,,,
-,☆,13,2018/10/15 13:18,3446,乗客アプリ（地図から）,2727,1278,3,1,2018/10/15 13:22,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/15 13:23,,2018/10/15 13:41,,,2018/10/15 13:18,0:00:00,0:00:00,,00,05,,,,
★,☆,13,2018/10/15 13:20,3447,街角設置端末（店舗から）,0,1105,2,3,2018/10/15 13:22,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/15 15:30,,2018/10/15 15:48,,2018/10/15 15:30,2018/10/15 15:30,0:00:00,0:00:00,,00,00,,,,
★,☆,13,2018/10/15 13:25,3450,街角設置端末（店舗から）,0,522,5,1,2018/10/15 13:25,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/15 16:24,,2018/10/15 16:35,,2018/10/15 16:24,2018/10/15 16:24,0:00:00,0:00:00,,00,00,,,,
-,☆,13,2018/10/15 13:41,3455,街角設置端末（地図から）,0,854,5,1,2018/10/15 13:59,,,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/15 13:57,,2018/10/15 14:14,,,2018/10/15 13:41,0:00:00,0:00:00,,00,17,,,,
★,☆,13,2018/10/15 13:46,3461,乗客アプリ（地図から）,1585,1129,5,2,2018/10/15 14:06,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/10/15 14:45,,2018/10/15 14:59,,2018/10/15 14:45,2018/10/15 14:45,0:00:00,0:00:00,,00,00,,,,
★,☆,13,2018/10/15 13:53,3462,乗客アプリ（目的地から）,990,1248,4,1,2018/10/15 14:39,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/15 19:53,,2018/10/15 20:11,,2018/10/15 19:53,2018/10/15 19:53,0:00:00,0:00:00,,00,00,,,,
-,-,14,2018/10/15 14:03,3466,乗客アプリ（目的地から）,2840,430,6,4,,2018/10/15 14:09,2018/10/15 14:28,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/15 14:10,2018/10/15 14:10,2018/10/15 14:31,2018/10/15 14:31,,2018/10/15 14:03,0:18:52,1:15:28,416,00,06,05,05,,
-,-,14,2018/10/15 14:03,3467,乗客アプリ（地図から）,2082,1182,8,1,,2018/10/15 14:08,2018/10/15 14:17,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/15 14:12,2018/10/15 14:12,2018/10/15 14:29,2018/10/15 14:29,,2018/10/15 14:03,0:09:03,0:09:03,,00,05,,,,
-,-,14,2018/10/15 14:03,3468,街角設置端末（店舗から）,0,638,7,1,,2018/10/15 14:06,2018/10/15 14:15,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/15 14:08,2018/10/15 14:08,2018/10/15 14:25,2018/10/15 14:25,,2018/10/15 14:03,0:09:12,0:09:12,,00,02,,,,
-,-,14,2018/10/15 14:06,3469,乗客アプリ（目的地から）,985,936,2,1,,2018/10/15 14:14,2018/10/15 14:21,35.448801 139.636702,ホテルルートイン横浜馬車道,35.445857 139.647636,ホテルモントレ横浜,2018/10/15 14:17,2018/10/15 14:17,2018/10/15 14:28,2018/10/15 14:28,,2018/10/15 14:06,0:07:43,0:07:43,,00,07,,,,
★,-,14,2018/10/15 14:07,3470,乗客アプリ（地図から）,1585,1241,5,2,,2018/10/15 14:24,2018/10/15 14:32,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/10/15 14:30,2018/10/15 14:30,2018/10/15 14:44,2018/10/15 14:44,2018/10/15 14:30,2018/10/15 14:30,0:08:11,0:16:22,,00,00,,,,
-,-,14,2018/10/15 14:09,3471,街角設置端末（店舗から）,0,1084,3,1,,2018/10/15 14:12,2018/10/15 14:18,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/15 14:13,2018/10/15 14:13,2018/10/15 14:25,2018/10/15 14:25,,2018/10/15 14:09,0:06:12,0:06:12,,00,03,,,,
-,-,14,2018/10/15 14:14,3473,乗客アプリ（目的地から）,1743,572,6,1,,2018/10/15 14:21,2018/10/15 14:33,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/15 14:24,2018/10/15 14:24,2018/10/15 14:53,2018/10/15 14:53,,2018/10/15 14:14,0:11:16,0:11:16,,00,07,,,,
-,-,14,2018/10/15 14:14,3474,街角設置端末（地図から）,0,491,6,1,,2018/10/15 14:21,2018/10/15 14:37,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/15 14:21,2018/10/15 14:21,2018/10/15 15:03,2018/10/15 15:03,,2018/10/15 14:14,0:15:29,0:15:29,,00,07,,,,
-,-,14,2018/10/15 14:15,3475,街角設置端末（店舗から）,0,358,3,2,,2018/10/15 14:17,2018/10/15 14:25,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/15 14:18,2018/10/15 14:18,2018/10/15 14:35,2018/10/15 14:35,,2018/10/15 14:15,0:08:07,0:16:14,,00,01,,,,
-,-,14,2018/10/15 14:20,3477,乗客アプリ（目的地から）,1960,600,4,1,,2018/10/15 14:28,2018/10/15 14:34,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/15 14:35,2018/10/15 14:35,2018/10/15 14:46,2018/10/15 14:46,,2018/10/15 14:20,0:06:31,0:06:31,,00,08,,,,
-,-,14,2018/10/15 14:23,3478,乗客アプリ（地図から）,2860,1180,8,2,,2018/10/15 14:26,2018/10/15 14:32,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/15 14:31,2018/10/15 14:31,2018/10/15 14:47,2018/10/15 14:47,,2018/10/15 14:23,0:05:10,0:10:20,,00,03,,,,
★,-,14,2018/10/15 14:23,3479,乗客アプリ（目的地から）,2224,866,8,3,,2018/10/15 15:30,2018/10/15 15:42,35.45435 139.631762,横浜ロイヤルパークホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/15 15:30,2018/10/15 15:30,2018/10/15 15:49,2018/10/15 16:00,2018/10/15 15:30,2018/10/15 15:30,0:12:35,0:37:45,,00,00,,,,
-,-,14,2018/10/15 14:25,3480,乗客アプリ（地図から）,1706,1011,3,1,,2018/10/15 14:33,2018/10/15 14:39,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/10/15 14:38,2018/10/15 14:38,2018/10/15 14:50,2018/10/15 14:50,,2018/10/15 14:25,0:06:40,0:06:40,,00,07,,,,
-,-,14,2018/10/15 14:31,3481,乗客アプリ（目的地から）,2886,433,10,2,,2018/10/15 14:42,2018/10/15 14:50,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/10/15 14:35,2018/10/15 14:44,2018/10/15 14:57,2018/10/15 15:05,,2018/10/15 14:31,0:08:03,0:16:06,,06,10,,,,
-,-,14,2018/10/15 14:36,3482,乗客アプリ（地図から）,2082,836,8,1,,2018/10/15 14:41,2018/10/15 14:46,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/15 14:46,2018/10/15 14:46,2018/10/15 14:59,2018/10/15 14:59,,2018/10/15 14:36,0:04:45,0:04:45,,00,04,,,,
-,-,14,2018/10/15 14:36,3484,乗客アプリ（目的地から）,2894,640,5,1,,2018/10/15 14:39,2018/10/15 14:46,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/15 14:38,2018/10/15 14:39,2018/10/15 14:52,2018/10/15 14:55,,2018/10/15 14:36,0:07:48,0:07:48,,00,02,,,,
-,-,14,2018/10/15 14:36,3483,乗客アプリ（目的地から）,2896,1047,5,1,,2018/10/15 14:39,2018/10/15 14:46,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/15 14:38,2018/10/15 14:39,2018/10/15 14:51,2018/10/15 14:55,,2018/10/15 14:36,0:07:36,0:07:36,,00,02,,,,
-,-,14,2018/10/15 14:36,3485,乗客アプリ（地図から）,2888,314,7,1,,2018/10/15 14:42,2018/10/15 14:47,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/15 14:49,2018/10/15 14:49,2018/10/15 15:02,2018/10/15 15:02,,2018/10/15 14:36,0:04:57,0:04:57,,00,05,,,,
-,-,14,2018/10/15 14:37,3486,乗客アプリ（目的地から）,1334,956,1,1,,2018/10/15 14:43,2018/10/15 14:48,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/15 14:51,2018/10/15 14:51,2018/10/15 15:02,2018/10/15 15:02,,2018/10/15 14:37,0:04:54,0:04:54,,00,06,,,,
-,-,14,2018/10/15 14:38,3487,乗客アプリ（目的地から）,2887,769,9,1,,2018/10/15 14:44,2018/10/15 14:53,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/15 14:51,2018/10/15 14:51,2018/10/15 15:13,2018/10/15 15:13,,2018/10/15 14:38,0:08:47,0:08:47,,00,06,,,,
-,-,14,2018/10/15 14:39,3488,乗客アプリ（地図から）,2864,1264,5,2,,2018/10/15 14:39,2018/10/15 14:56,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/15 14:42,2018/10/15 14:42,2018/10/15 15:01,2018/10/15 15:01,,2018/10/15 14:39,0:16:50,0:33:40,,00,00,,,,
-,-,14,2018/10/15 14:46,3490,乗客アプリ（目的地から）,1585,329,7,1,,2018/10/15 14:50,2018/10/15 14:55,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/15 14:52,2018/10/15 14:52,2018/10/15 15:03,2018/10/15 15:03,,2018/10/15 14:46,0:05:40,0:05:40,,00,03,,,,
-,-,14,2018/10/15 14:48,3491,乗客アプリ（地図から）,2871,660,6,4,,2018/10/15 14:51,2018/10/15 15:01,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/15 14:55,2018/10/15 14:55,2018/10/15 15:12,2018/10/15 15:18,,2018/10/15 14:48,0:10:17,0:41:08,,00,02,,,,
★,-,14,2018/10/15 14:50,3492,乗客アプリ（目的地から）,2801,1210,6,1,,2018/10/15 14:59,2018/10/15 15:28,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.454389 139.630904,横浜ランドマークタワー,2018/10/15 15:09,2018/10/15 15:09,2018/10/15 15:35,2018/10/15 15:35,2018/10/15 15:05,2018/10/15 15:05,0:29:24,0:29:24,,00,00,,,,
-,-,14,2018/10/15 14:55,3494,街角設置端末（地図から）,0,674,10,2,,2018/10/15 15:02,2018/10/15 15:09,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/15 15:04,2018/10/15 15:05,2018/10/15 15:20,2018/10/15 15:21,,2018/10/15 14:55,0:07:33,0:15:06,,00,06,,,,
-,-,14,2018/10/15 14:58,3497,乗客アプリ（地図から）,2387,1111,7,1,,2018/10/15 15:08,2018/10/15 15:17,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/15 15:09,2018/10/15 15:09,2018/10/15 15:29,2018/10/15 15:29,,2018/10/15 14:58,0:08:48,0:08:48,,00,09,,,,
-,☆,14,2018/10/15 14:10,3472,乗客アプリ（目的地から）,1743,1221,6,1,2018/10/15 14:11,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/10/15 14:18,,2018/10/15 14:25,,,2018/10/15 14:10,0:00:00,0:00:00,,00,07,,,,
★,☆,14,2018/10/15 14:15,3476,乗客アプリ（目的地から）,2873,703,5,2,2018/10/15 14:16,,,35.441441 139.648505,横浜中華街朱雀門,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/15 14:22,,2018/10/15 14:50,,2018/10/15 14:20,2018/10/15 14:20,0:00:00,0:00:00,,00,02,,,,
★,☆,14,2018/10/15 14:39,3489,乗客アプリ（目的地から）,990,724,10,1,2018/10/15 14:49,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/15 20:39,,2018/10/15 20:49,,2018/10/15 20:39,2018/10/15 20:39,0:00:00,0:00:00,,00,00,,,,
-,☆,14,2018/10/15 14:51,3493,乗客アプリ（目的地から）,985,391,5,1,2018/10/15 14:52,,,35.445857 139.647636,ホテルモントレ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/15 15:01,,2018/10/15 15:14,,,2018/10/15 14:51,0:00:00,0:00:00,,00,09,,,,
-,☆,14,2018/10/15 14:56,3495,乗客アプリ（地図から）,2387,1199,8,1,2018/10/15 14:58,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/10/15 15:03,,2018/10/15 15:22,,,2018/10/15 14:56,0:00:00,0:00:00,,00,07,,,,
-,☆,14,2018/10/15 14:58,3496,街角設置端末（店舗から）,0,639,10,5,2018/10/15 15:37,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/15 15:34,,2018/10/15 15:54,,,2018/10/15 14:58,0:00:00,0:00:00,,00,39,,,,
-,-,15,2018/10/15 15:00,3498,街角設置端末（店舗から）,0,739,6,5,,2018/10/15 15:18,2018/10/15 15:18,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/15 15:13,2018/10/15 15:13,2018/10/15 15:32,2018/10/15 15:32,,2018/10/15 15:00,0:00:08,0:00:40,209,04,17,09,07,,
★,-,15,2018/10/15 15:04,3500,乗客アプリ（目的地から）,2877,373,9,2,,2018/10/15 15:40,2018/10/15 15:50,35.441002 139.650809,横浜元町ショッピングストリート,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/15 15:14,2018/10/15 15:14,2018/10/15 15:34,2018/10/15 15:34,2018/10/15 15:14,2018/10/15 15:14,0:10:15,0:20:30,,25,25,,,,
-,-,15,2018/10/15 15:04,3501,街角設置端末（地図から）,0,781,8,1,,2018/10/15 15:09,2018/10/15 15:36,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/15 15:13,2018/10/15 15:13,2018/10/15 15:49,2018/10/15 15:49,,2018/10/15 15:04,0:27:29,0:27:29,,00,04,,,,
★,-,15,2018/10/15 15:05,3502,乗客アプリ（地図から）,2721,707,1,1,,2018/10/15 15:12,2018/10/15 15:19,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/15 15:10,2018/10/15 15:10,2018/10/15 15:23,2018/10/15 15:23,2018/10/15 15:10,2018/10/15 15:10,0:06:42,0:06:42,,02,02,,,,
-,-,15,2018/10/15 15:05,3503,乗客アプリ（目的地から）,1200,1088,5,1,,2018/10/15 15:14,2018/10/15 15:23,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/15 15:15,2018/10/15 15:15,2018/10/15 15:27,2018/10/15 15:27,,2018/10/15 15:05,0:09:05,0:09:05,,00,08,,,,
-,-,15,2018/10/15 15:08,3504,乗客アプリ（地図から）,2526,534,2,1,,2018/10/15 15:12,2018/10/15 15:15,35.454389 139.630904,横浜ランドマークタワー,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/15 15:13,2018/10/15 15:13,2018/10/15 15:18,2018/10/15 15:18,,2018/10/15 15:08,0:03:10,0:03:10,,00,04,,,,
-,-,15,2018/10/15 15:17,3506,乗客アプリ（地図から）,2478,1095,3,1,,2018/10/15 15:22,2018/10/15 15:41,35.441002 139.650809,横浜元町ショッピングストリート,35.456605 139.635327,横浜ベイホテル東急,2018/10/15 15:24,2018/10/15 15:24,2018/10/15 15:47,2018/10/15 15:47,,2018/10/15 15:17,0:19:20,0:19:20,,00,05,,,,
-,-,15,2018/10/15 15:26,3508,乗客アプリ（目的地から）,1200,1241,7,1,,2018/10/15 15:32,2018/10/15 15:36,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/15 15:32,2018/10/15 15:32,2018/10/15 15:40,2018/10/15 15:40,,2018/10/15 15:26,0:04:40,0:04:40,,00,05,,,,
-,-,15,2018/10/15 15:26,3509,乗客アプリ（地図から）,1756,1044,3,1,,2018/10/15 15:30,2018/10/15 15:35,35.445783 139.642958,横浜情報文化センター,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/15 15:30,2018/10/15 15:30,2018/10/15 15:38,2018/10/15 15:38,,2018/10/15 15:26,0:04:36,0:04:36,,00,04,,,,
-,-,15,2018/10/15 15:29,3510,乗客アプリ（地図から）,2886,1060,3,2,,2018/10/15 15:47,2018/10/15 15:52,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/15 15:57,2018/10/15 15:57,2018/10/15 16:09,2018/10/15 16:09,,2018/10/15 15:29,0:05:00,0:10:00,,00,17,,,,
-,-,15,2018/10/15 15:29,3511,乗客アプリ（地図から）,1585,762,6,1,,2018/10/15 15:33,2018/10/15 15:37,35.450681 139.632446,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/10/15 15:34,2018/10/15 15:34,2018/10/15 15:43,2018/10/15 15:43,,2018/10/15 15:29,0:04:21,0:04:21,,00,03,,,,
-,-,15,2018/10/15 15:31,3512,乗客アプリ（地図から）,2105,1012,1,1,,2018/10/15 15:39,2018/10/15 15:51,35.445783 139.642958,横浜情報文化センター,35.456605 139.635327,横浜ベイホテル東急,2018/10/15 15:39,2018/10/15 15:39,2018/10/15 15:56,2018/10/15 15:59,,2018/10/15 15:31,0:12:26,0:12:26,,00,07,,,,
-,-,15,2018/10/15 15:34,3513,乗客アプリ（地図から）,2526,658,5,1,,2018/10/15 15:51,2018/10/15 16:01,35.450447 139.635947,みなとみらい線　馬車道駅,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/15 15:54,2018/10/15 15:54,2018/10/15 16:04,2018/10/15 16:04,,2018/10/15 15:34,0:10:48,0:10:48,,00,16,,,,
★,-,15,2018/10/15 15:35,3514,乗客アプリ（簡単予約）,2535,792,10,1,,2018/10/15 15:50,2018/10/15 16:00,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/15 15:58,2018/10/15 15:58,2018/10/15 16:17,2018/10/15 16:17,2018/10/15 15:40,2018/10/15 15:40,0:09:30,0:09:30,,00,10,,,,
-,-,15,2018/10/15 15:39,3516,街角設置端末（店舗から）,0,623,1,1,,2018/10/15 15:46,2018/10/15 15:57,35.450681 139.632446,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/15 15:50,2018/10/15 15:50,2018/10/15 16:14,2018/10/15 16:14,,2018/10/15 15:39,0:11:08,0:11:08,,00,07,,,,
