,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
-,-,16,2018/10/11 16:49,2416,乗客アプリ（目的地から）,2086,394,4,1,,2018/10/11 16:51,2018/10/11 17:00,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/11 16:51,2018/10/11 16:51,2018/10/11 17:15,2018/10/11 17:15,,2018/10/11 16:49,0:09:39,0:09:39,,00,01,,,,
-,-,16,2018/10/11 16:54,2418,街角設置端末（地図から）,0,693,6,1,,2018/10/11 17:01,2018/10/11 17:07,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/11 17:01,2018/10/11 17:02,2018/10/11 17:16,2018/10/11 17:16,,2018/10/11 16:54,0:06:20,0:06:20,,00,06,,,,
-,-,16,2018/10/11 16:55,2419,乗客アプリ（目的地から）,2455,302,1,2,,2018/10/11 17:04,2018/10/11 17:09,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 17:04,2018/10/11 17:04,2018/10/11 17:13,2018/10/11 17:13,,2018/10/11 16:55,0:04:32,0:09:04,,00,09,,,,
-,-,16,2018/10/11 16:57,2420,乗客アプリ（簡単予約）,2495,1045,2,2,,2018/10/11 16:57,2018/10/11 17:08,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/11 16:59,2018/10/11 16:59,2018/10/11 17:17,2018/10/11 17:17,,2018/10/11 16:57,0:10:35,0:21:10,,00,00,,,,
-,-,16,2018/10/11 16:57,2421,街角設置端末（地図から）,0,419,6,1,,2018/10/11 17:01,2018/10/11 17:08,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 17:01,2018/10/11 17:01,2018/10/11 17:19,2018/10/11 17:19,,2018/10/11 16:57,0:07:38,0:07:38,,00,03,,,,
★,☆,16,2018/10/11 11:50,2305,乗客アプリ（目的地から）,990,417,8,1,2018/10/11 11:51,,,35.447546 139.64358,横浜開港資料館,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 16:50,,2018/10/11 17:01,,2018/10/11 16:50,2018/10/11 16:50,0:00:00,0:00:00,,00,00,,,,
★,☆,16,2018/10/11 11:57,2308,乗客アプリ（目的地から）,1569,718,3,1,2018/10/11 11:58,,,35.443908 139.635249,イセザキ・モール,35.454389 139.630904,横浜ランドマークタワー,2018/10/11 16:00,,2018/10/11 16:13,,2018/10/11 16:00,2018/10/11 16:00,0:00:00,0:00:00,,00,00,,,,
★,☆,16,2018/10/11 14:52,2361,乗客アプリ（地図から）,1310,531,4,1,2018/10/11 15:55,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/11 16:00,,2018/10/11 16:10,,2018/10/11 16:00,2018/10/11 16:00,0:00:00,0:00:00,,00,00,,,,※149行と同一人物と思われるので一番短いものを採用
★,☆,16,2018/10/11 15:55,2385,乗客アプリ（地図から）,1310,871,4,1,2018/10/11 15:56,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/11 16:15,,2018/10/11 16:25,,2018/10/11 16:15,2018/10/11 16:15,0:00:00,0:00:00,,00,,,,,※148行と同一人物と思われるので一番短いものを採用
-,☆,16,2018/10/11 16:17,2399,乗客アプリ（目的地から）,2437,438,4,1,2018/10/11 16:18,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/11 16:32,,2018/10/11 16:45,,,2018/10/11 16:17,0:00:00,0:00:00,,00,14,,,,
-,☆,16,2018/10/11 16:24,2401,乗客アプリ（目的地から）,990,673,3,1,2018/10/11 16:24,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/11 16:38,,2018/10/11 16:49,,,2018/10/11 16:24,0:00:00,0:00:00,,00,14,,,,
-,☆,16,2018/10/11 16:30,2406,乗客アプリ（地図から）,1001,988,4,2,2018/10/11 16:30,,,35.453715 139.638133,横浜ワールドポーターズ,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 16:35,,2018/10/11 16:43,,,2018/10/11 16:30,0:00:00,0:00:00,,00,04,,,,
-,☆,16,2018/10/11 16:32,2407,乗客アプリ（簡単予約）,2453,648,7,2,2018/10/11 16:35,,,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 16:44,,2018/10/11 16:57,,,2018/10/11 16:32,0:00:00,0:00:00,,00,11,,,,
-,☆,16,2018/10/11 16:38,2411,乗客アプリ（簡単予約）,2453,670,8,2,2018/10/11 16:50,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/11 16:47,,2018/10/11 17:00,,,2018/10/11 16:38,0:00:00,0:00:00,,00,11,,,,
-,☆,16,2018/10/11 16:50,2417,乗客アプリ（簡単予約）,2495,581,2,2,2018/10/11 16:56,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/11 16:53,,2018/10/11 17:11,,,2018/10/11 16:50,0:00:00,0:00:00,,00,05,,,,
★,-,17,2018/10/11 16:57,2422,乗客アプリ（地図から）,2496,1062,6,6,,2018/10/11 17:26,2018/10/11 17:36,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜,2018/10/11 17:30,2018/10/11 17:30,2018/10/11 17:47,2018/10/11 17:47,2018/10/11 17:30,2018/10/11 17:30,0:10:03,1:00:18,246,00,00,02,01,,
-,-,17,2018/10/11 17:03,2423,街角設置端末（地図から）,0,430,4,1,,2018/10/11 17:07,2018/10/11 17:32,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443073 139.651914,横浜人形の家,2018/10/11 17:10,2018/10/11 17:10,2018/10/11 17:34,2018/10/11 17:46,,2018/10/11 17:03,0:24:53,0:24:53,,00,03,,,,
-,-,17,2018/10/11 17:04,2424,乗客アプリ（地図から）,1287,949,5,1,,2018/10/11 17:05,2018/10/11 17:13,35.452963 139.642093,横浜赤レンガ倉庫,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 17:06,2018/10/11 17:06,2018/10/11 17:20,2018/10/11 17:21,,2018/10/11 17:04,0:08:29,0:08:29,,00,01,,,,
-,-,17,2018/10/11 17:04,2425,乗客アプリ（地図から）,2416,400,5,1,,2018/10/11 17:05,2018/10/11 17:13,35.452963 139.642093,横浜赤レンガ倉庫,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 17:07,2018/10/11 17:07,2018/10/11 17:21,2018/10/11 17:21,,2018/10/11 17:04,0:08:19,0:08:19,,00,00,,,,
-,-,17,2018/10/11 17:06,2426,乗客アプリ（目的地から）,2086,397,8,1,,2018/10/11 17:10,2018/10/11 17:13,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 17:12,2018/10/11 17:12,2018/10/11 17:23,2018/10/11 17:23,,2018/10/11 17:06,0:02:41,0:02:41,,00,04,,,,
★,-,17,2018/10/11 17:07,2427,乗客アプリ（目的地から）,2420,1089,4,1,,2018/10/11 17:16,2018/10/11 17:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 17:20,2018/10/11 17:20,2018/10/11 17:29,2018/10/11 17:29,2018/10/11 17:20,2018/10/11 17:20,0:06:31,0:06:31,,00,00,,,,
-,-,17,2018/10/11 17:12,2428,乗客アプリ（簡単予約）,2494,672,8,1,,2018/10/11 17:17,2018/10/11 17:28,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 17:18,2018/10/11 17:18,2018/10/11 17:39,2018/10/11 17:39,,2018/10/11 17:12,0:11:14,0:11:14,,00,05,,,,
-,-,17,2018/10/11 17:15,2429,乗客アプリ（簡単予約）,2453,369,2,2,,2018/10/11 17:18,2018/10/11 17:30,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/10/11 17:19,2018/10/11 17:19,2018/10/11 17:35,2018/10/11 17:35,,2018/10/11 17:15,0:11:24,0:22:48,,00,02,,,,
★,-,17,2018/10/11 17:15,2430,乗客アプリ（地図から）,1605,903,7,1,,2018/10/11 17:46,2018/10/11 18:04,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/11 17:50,2018/10/11 17:50,2018/10/11 18:06,2018/10/11 18:20,2018/10/11 17:50,2018/10/11 17:50,0:18:16,0:18:16,,00,00,,,,
-,-,17,2018/10/11 17:17,2431,乗客アプリ（地図から）,1001,1182,7,2,,2018/10/11 17:21,2018/10/11 17:25,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 17:25,2018/10/11 17:25,2018/10/11 17:42,2018/10/11 17:42,,2018/10/11 17:17,0:04:43,0:09:26,,00,03,,,,
-,-,17,2018/10/11 17:29,2434,乗客アプリ（地図から）,1871,630,3,1,,2018/10/11 17:31,2018/10/11 17:41,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 17:32,2018/10/11 17:32,2018/10/11 17:47,2018/10/11 17:47,,2018/10/11 17:29,0:10:16,0:10:16,,00,01,,,,
-,-,17,2018/10/11 17:36,2435,乗客アプリ（目的地から）,2505,990,8,1,,2018/10/11 17:41,2018/10/11 17:51,35.450681 139.632446,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 17:44,2018/10/11 17:44,2018/10/11 17:59,2018/10/11 17:59,,2018/10/11 17:36,0:09:21,0:09:21,,00,05,,,,
★,-,17,2018/10/11 17:37,2436,乗客アプリ（地図から）,2053,506,7,1,,2018/10/11 17:43,2018/10/11 17:51,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/11 17:48,2018/10/11 17:48,2018/10/11 18:02,2018/10/11 18:02,2018/10/11 17:45,2018/10/11 17:45,0:08:18,0:08:18,,00,00,,,,
-,-,17,2018/10/11 17:39,2437,街角設置端末（地図から）,0,962,5,1,,2018/10/11 17:45,2018/10/11 17:51,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 17:49,2018/10/11 17:49,2018/10/11 18:02,2018/10/11 18:02,,2018/10/11 17:39,0:05:44,0:05:44,,00,06,,,,
-,-,17,2018/10/11 17:39,2438,街角設置端末（店舗から）,0,1161,9,2,,2018/10/11 17:46,2018/10/11 17:50,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/11 17:50,2018/10/11 17:50,2018/10/11 18:00,2018/10/11 18:00,,2018/10/11 17:39,0:04:24,0:08:48,,00,07,,,,
-,-,17,2018/10/11 17:43,2439,街角設置端末（地図から）,0,603,4,2,,2018/10/11 17:49,2018/10/11 17:59,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/10/11 17:51,2018/10/11 17:51,2018/10/11 18:07,2018/10/11 18:07,,2018/10/11 17:43,0:09:35,0:19:10,,00,06,,,,
-,-,17,2018/10/11 17:56,2442,乗客アプリ（目的地から）,1751,1239,5,1,,2018/10/11 17:58,2018/10/11 18:04,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 17:58,2018/10/11 17:58,2018/10/11 18:14,2018/10/11 18:14,,2018/10/11 17:56,0:05:57,0:05:57,,00,02,,,,
-,-,17,2018/10/11 17:59,2443,乗客アプリ（地図から）,2351,853,10,1,,2018/10/11 18:11,2018/10/11 18:17,35.454389 139.630904,横浜ランドマークタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/11 18:12,2018/10/11 18:16,2018/10/11 18:20,2018/10/11 18:24,,2018/10/11 17:59,0:05:54,0:05:54,,00,12,,,,
★,☆,17,2018/10/11 11:49,2303,乗客アプリ（目的地から）,990,1154,7,1,2018/10/11 11:50,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.447546 139.64358,横浜開港資料館,2018/10/11 17:49,,2018/10/11 17:58,,2018/10/11 17:49,2018/10/11 17:49,0:00:00,0:00:00,,00,00,,,,
★,☆,17,2018/10/11 16:48,2414,乗客アプリ（地図から）,2219,825,1,1,2018/10/11 16:48,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/11 17:00,,2018/10/11 17:12,,2018/10/11 17:00,2018/10/11 17:00,0:00:00,0:00:00,,00,00,,,,
★,☆,17,2018/10/11 17:28,2433,乗客アプリ（地図から）,2455,493,1,1,2018/10/11 17:41,,,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/11 19:00,,2018/10/11 19:21,,2018/10/11 19:00,2018/10/11 19:00,0:00:00,0:00:00,,00,00,,,,
★,☆,17,2018/10/11 17:44,2441,乗客アプリ（地図から）,2455,1197,5,1,2018/10/11 17:49,,,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/11 19:30,,2018/10/11 19:46,,2018/10/11 19:30,2018/10/11 19:30,0:00:00,0:00:00,,00,00,,,,
★,-,18,2018/10/11 17:43,2440,乗客アプリ（目的地から）,2504,439,2,3,,2018/10/11 18:27,2018/10/11 18:36,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/11 18:30,2018/10/11 18:30,2018/10/11 18:46,2018/10/11 18:46,2018/10/11 18:30,2018/10/11 18:30,0:08:52,0:26:36,357,00,00,04,04,,
★,-,18,2018/10/11 18:01,2444,乗客アプリ（目的地から）,1021,1127,1,1,,2018/10/11 18:18,2018/10/11 18:28,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 18:20,2018/10/11 18:20,2018/10/11 18:31,2018/10/11 18:31,2018/10/11 18:20,2018/10/11 18:20,0:09:05,0:09:05,,00,00,,,,
-,-,18,2018/10/11 18:10,2446,街角設置端末（店舗から）,0,712,6,1,,2018/10/11 18:14,2018/10/11 18:27,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/10/11 18:16,2018/10/11 18:16,2018/10/11 18:31,2018/10/11 18:35,,2018/10/11 18:10,0:13:08,0:13:08,,00,04,,,,
-,-,18,2018/10/11 18:10,2447,乗客アプリ（目的地から）,990,444,9,1,,2018/10/11 18:15,2018/10/11 18:32,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/11 18:19,2018/10/11 18:19,2018/10/11 18:42,2018/10/11 18:42,,2018/10/11 18:10,0:17:06,0:17:06,,00,04,,,,
-,-,18,2018/10/11 18:13,2448,街角設置端末（店舗から）,0,824,8,1,,2018/10/11 18:22,2018/10/11 18:39,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/11 18:21,2018/10/11 18:25,2018/10/11 18:34,2018/10/11 18:45,,2018/10/11 18:13,0:16:59,0:16:59,,00,08,,,,
-,-,18,2018/10/11 18:14,2449,乗客アプリ（簡単予約）,2495,860,6,2,,2018/10/11 18:20,2018/10/11 18:33,35.443863 139.64702,ローズホテル横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 18:22,2018/10/11 18:22,2018/10/11 18:44,2018/10/11 18:44,,2018/10/11 18:14,0:12:25,0:24:50,,00,05,,,,
★,-,18,2018/10/11 18:16,2450,街角設置端末（店舗から）,0,1102,8,2,,2018/10/11 18:31,2018/10/11 18:43,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 18:30,2018/10/11 18:30,2018/10/11 18:53,2018/10/11 18:53,2018/10/11 18:30,2018/10/11 18:30,0:11:27,0:22:54,,01,01,,,,
-,-,18,2018/10/11 18:20,2451,乗客アプリ（目的地から）,985,475,7,1,,2018/10/11 18:27,2018/10/11 18:36,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/11 18:29,2018/10/11 18:29,2018/10/11 18:42,2018/10/11 18:42,,2018/10/11 18:20,0:09:31,0:09:31,,00,06,,,,
-,-,18,2018/10/11 18:20,2452,乗客アプリ（簡単予約）,2453,627,10,2,,2018/10/11 18:27,2018/10/11 18:40,35.443863 139.64702,ローズホテル横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 18:31,2018/10/11 18:31,2018/10/11 18:47,2018/10/11 18:57,,2018/10/11 18:20,0:13:40,0:27:20,,00,06,,,,
-,-,18,2018/10/11 18:26,2455,乗客アプリ（目的地から）,1668,752,1,1,,2018/10/11 18:34,2018/10/11 18:53,35.447541 139.644914,シルク博物館,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 18:39,2018/10/11 18:39,2018/10/11 18:56,2018/10/11 19:10,,2018/10/11 18:26,0:19:06,0:19:06,,00,08,,,,
★,-,18,2018/10/11 18:32,2457,街角設置端末（地図から）,0,1036,1,2,,2018/10/11 18:44,2018/10/11 19:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 18:49,2018/10/11 18:49,2018/10/11 19:01,2018/10/11 19:02,2018/10/11 18:40,2018/10/11 18:40,0:15:18,0:30:36,,00,04,,,,
-,-,18,2018/10/11 18:33,2458,乗客アプリ（地図から）,2413,592,7,2,,2018/10/11 18:40,2018/10/11 18:48,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/11 18:41,2018/10/11 18:41,2018/10/11 18:58,2018/10/11 18:58,,2018/10/11 18:33,0:08:35,0:17:10,,00,06,,,,
-,-,18,2018/10/11 18:40,2459,街角設置端末（地図から）,0,1259,3,2,,2018/10/11 18:44,2018/10/11 18:51,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 18:42,2018/10/11 18:42,2018/10/11 18:54,2018/10/11 18:54,,2018/10/11 18:40,0:06:47,0:13:34,,02,04,,,,
-,-,18,2018/10/11 18:44,2460,街角設置端末（地図から）,0,1075,1,1,,2018/10/11 18:47,2018/10/11 19:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 18:50,2018/10/11 18:50,2018/10/11 19:01,2018/10/11 19:01,,2018/10/11 18:44,0:12:27,0:12:27,,00,03,,,,
-,-,18,2018/10/11 18:45,2461,乗客アプリ（地図から）,2508,745,10,2,,2018/10/11 18:54,2018/10/11 19:11,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜,2018/10/11 18:54,2018/10/11 18:54,2018/10/11 19:14,2018/10/11 19:20,,2018/10/11 18:45,0:17:22,0:34:44,,00,08,,,,
-,-,18,2018/10/11 18:49,2462,街角設置端末（地図から）,0,422,4,1,,2018/10/11 18:54,2018/10/11 19:04,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/11 18:55,2018/10/11 18:55,2018/10/11 19:10,2018/10/11 19:10,,2018/10/11 18:49,0:10:10,0:10:10,,00,04,,,,
-,-,18,2018/10/11 18:50,2463,乗客アプリ（目的地から）,2078,543,10,1,,2018/10/11 18:54,2018/10/11 19:04,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 18:55,2018/10/11 18:55,2018/10/11 19:06,2018/10/11 19:06,,2018/10/11 18:50,0:10:38,0:10:38,,00,03,,,,
-,-,18,2018/10/11 18:55,2464,乗客アプリ（目的地から）,2437,1107,10,2,,2018/10/11 18:58,2018/10/11 19:11,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜,2018/10/11 18:58,2018/10/11 18:58,2018/10/11 19:17,2018/10/11 19:17,,2018/10/11 18:55,0:13:08,0:26:16,,00,02,,,,
★,-,18,2018/10/11 12:04,2310,乗客アプリ（目的地から）,2442,913,6,3,,2018/10/11 18:03,2018/10/11 18:08,35.441002 139.650809,横浜元町ショッピングストリート,35.445783 139.642958,横浜情報文化センター,2018/10/11 18:05,2018/10/11 18:05,2018/10/11 18:18,2018/10/11 18:18,2018/10/11 18:05,2018/10/11 18:05,0:05:00,0:15:00,,00,00,,,,
★,☆,18,2018/10/11 18:22,2454,乗客アプリ（地図から）,2455,937,9,1,2018/10/11 18:26,,,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/11 18:45,,2018/10/11 19:17,,2018/10/11 18:45,2018/10/11 18:45,0:00:00,0:00:00,,00,00,,,,
-,☆,18,2018/10/11 18:27,2456,街角設置端末（店舗から）,0,929,10,1,2018/10/11 18:41,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/11 18:32,,2018/10/11 18:48,,,2018/10/11 18:27,0:00:00,0:00:00,,00,13,,,,
★,☆,18,2018/10/11 18:59,2466,乗客アプリ（地図から）,2351,833,9,2,2018/10/11 19:00,,,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/11 19:05,,2018/10/11 19:23,,2018/10/11 19:05,2018/10/11 19:05,0:00:00,0:00:00,,00,00,,,,
★,-,19,2018/10/11 18:56,2465,乗客アプリ（目的地から）,1756,659,4,1,,2018/10/11 19:13,2018/10/11 19:21,35.445783 139.642958,横浜情報文化センター,35.443908 139.635249,イセザキ・モール,2018/10/11 19:10,2018/10/11 19:10,2018/10/11 19:20,2018/10/11 19:20,2018/10/11 19:10,2018/10/11 19:10,0:07:34,0:07:34,131,03,03,04,03,,
★,-,19,2018/10/11 19:00,2467,乗客アプリ（地図から）,2351,935,4,2,,2018/10/11 19:21,2018/10/11 19:29,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/11 19:20,2018/10/11 19:20,2018/10/11 19:39,2018/10/11 19:39,2018/10/11 19:10,2018/10/11 19:10,0:08:20,0:16:40,,01,11,,,,
★,-,19,2018/10/11 18:20,2453,乗客アプリ（地図から）,2471,441,9,2,,2018/10/11 18:52,2018/10/11 19:02,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/10/11 19:00,2018/10/11 19:00,2018/10/11 19:18,2018/10/11 19:18,2018/10/11 19:00,2018/10/11 19:00,0:10:24,0:20:48,,00,00,,,,
-,-,19,2018/10/11 19:05,2468,乗客アプリ（目的地から）,985,472,2,1,,2018/10/11 19:07,2018/10/11 19:13,35.450447 139.635947,みなとみらい線　馬車道駅,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 19:12,2018/10/11 19:12,2018/10/11 19:25,2018/10/11 19:25,,2018/10/11 19:05,0:05:27,0:05:27,,00,02,,,,
-,-,19,2018/10/11 19:05,2469,乗客アプリ（地図から）,2505,483,5,1,,2018/10/11 19:11,2018/10/11 19:21,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/11 19:11,2018/10/11 19:11,2018/10/11 19:30,2018/10/11 19:33,,2018/10/11 19:05,0:10:13,0:10:13,,00,06,,,,
★,-,19,2018/10/11 19:08,2470,乗客アプリ（目的地から）,2375,947,5,1,,2018/10/11 19:17,2018/10/11 19:23,35.448801 139.636702,ホテルルートイン横浜馬車道,35.456605 139.635327,横浜ベイホテル東急,2018/10/11 19:23,2018/10/11 19:23,2018/10/11 19:37,2018/10/11 19:37,2018/10/11 19:15,2018/10/11 19:15,0:06:12,0:06:12,,00,01,,,,
-,-,19,2018/10/11 19:10,2471,乗客アプリ（地図から）,1076,826,3,1,,2018/10/11 19:12,2018/10/11 19:20,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/11 19:13,2018/10/11 19:13,2018/10/11 19:26,2018/10/11 19:26,,2018/10/11 19:10,0:08:08,0:08:08,,00,02,,,,
-,-,19,2018/10/11 19:17,2472,街角設置端末（店舗から）,0,1071,1,1,,2018/10/11 19:25,2018/10/11 19:34,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 19:25,2018/10/11 19:25,2018/10/11 19:35,2018/10/11 19:35,,2018/10/11 19:17,0:08:40,0:08:40,,00,08,,,,
-,-,19,2018/10/11 19:35,2474,街角設置端末（地図から）,0,629,3,1,,2018/10/11 19:37,2018/10/11 19:42,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/11 19:38,2018/10/11 19:38,2018/10/11 19:52,2018/10/11 19:52,,2018/10/11 19:35,0:05:03,0:05:03,,00,02,,,,
-,-,19,2018/10/11 19:37,2475,街角設置端末（地図から）,0,305,1,1,,2018/10/11 19:40,2018/10/11 19:48,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/11 19:39,2018/10/11 19:39,2018/10/11 19:51,2018/10/11 19:51,,2018/10/11 19:37,0:08:09,0:08:09,,01,02,,,,
-,-,19,2018/10/11 19:39,2478,乗客アプリ（目的地から）,2511,1038,5,1,,2018/10/11 19:40,2018/10/11 19:57,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/11 19:44,2018/10/11 19:44,2018/10/11 20:11,2018/10/11 20:12,,2018/10/11 19:39,0:17:04,0:17:04,,00,01,,,,
-,-,19,2018/10/11 19:42,2481,乗客アプリ（目的地から）,1756,595,5,1,,2018/10/11 19:47,2018/10/11 19:57,35.443908 139.635249,イセザキ・モール,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/11 19:51,2018/10/11 19:51,2018/10/11 20:06,2018/10/11 20:06,,2018/10/11 19:42,0:10:06,0:10:06,,00,04,,,,
-,-,19,2018/10/11 19:45,2482,乗客アプリ（地図から）,2512,865,2,1,,2018/10/11 19:51,2018/10/11 19:58,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/11 19:51,2018/10/11 19:51,2018/10/11 20:04,2018/10/11 20:04,,2018/10/11 19:45,0:07:06,0:07:06,,00,06,,,,
