,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
-,☆,12,2018/10/17 12:38,3973,乗客アプリ（地図から）,1841,618,9,1,2018/10/17 13:41,2018/10/17 12:47,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/17 12:41,2018/10/17 12:41,2018/10/17 13:15,,,2018/10/17 12:38,,,,05,63,,,,
-,-,13,2018/10/17 13:00,3983,街角設置端末（地図から）,0,920,4,1,,2018/10/17 13:13,2018/10/17 13:26,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443704 139.651332,ホテルメルパルク横浜,2018/10/17 13:07,2018/10/17 13:16,2018/10/17 13:32,2018/10/17 13:33,,2018/10/17 13:00,0:13:11,0:13:11,320,05,12,11,09,,
★,-,13,2018/10/17 13:05,3984,乗客アプリ（目的地から）,3038,721,4,2,,2018/10/17 13:27,2018/10/17 13:49,35.443704 139.651332,ホテルメルパルク横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/17 13:33,2018/10/17 13:39,2018/10/17 13:52,2018/10/17 13:57,2018/10/17 13:30,2018/10/17 13:30,0:21:58,0:43:56,,00,00,,,,
-,-,13,2018/10/17 13:07,3985,乗客アプリ（地図から）,2991,597,2,1,,2018/10/17 13:11,2018/10/17 13:35,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/17 13:12,2018/10/17 13:12,2018/10/17 13:33,2018/10/17 13:49,,2018/10/17 13:07,0:23:57,0:23:57,,00,04,,,,
-,-,13,2018/10/17 13:10,3986,街角設置端末（店舗から）,0,1228,3,1,,2018/10/17 13:13,2018/10/17 13:25,35.445783 139.642958,横浜情報文化センター,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/17 13:16,2018/10/17 13:17,2018/10/17 13:28,2018/10/17 13:38,,2018/10/17 13:10,0:12:13,0:12:13,,00,03,,,,
★,-,13,2018/10/17 13:10,3987,乗客アプリ（目的地から）,2270,876,2,1,,2018/10/17 13:20,2018/10/17 13:27,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/17 13:21,2018/10/17 13:21,2018/10/17 13:34,2018/10/17 13:34,2018/10/17 13:20,2018/10/17 13:20,0:06:58,0:06:58,,00,00,,,,
-,-,13,2018/10/17 13:12,3988,乗客アプリ（目的地から）,2290,438,3,1,,2018/10/17 13:16,2018/10/17 13:23,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.448676 139.635696,横浜平和プラザホテル,2018/10/17 13:21,2018/10/17 13:21,2018/10/17 13:32,2018/10/17 13:32,,2018/10/17 13:12,0:06:42,0:06:42,,00,04,,,,
-,-,13,2018/10/17 13:14,3989,街角設置端末（地図から）,0,911,4,2,,2018/10/17 13:18,2018/10/17 13:25,35.452963 139.642093,横浜赤レンガ倉庫,35.443659 139.650847,横浜マリンタワー,2018/10/17 13:24,2018/10/17 13:24,2018/10/17 13:38,2018/10/17 13:38,,2018/10/17 13:14,0:07:13,0:14:26,,00,03,,,,
-,-,13,2018/10/17 13:17,3990,乗客アプリ（地図から）,2963,1055,6,1,,2018/10/17 13:20,2018/10/17 13:33,35.441002 139.650809,横浜元町ショッピングストリート,35.456605 139.635327,横浜ベイホテル東急,2018/10/17 13:20,2018/10/17 13:20,2018/10/17 13:44,2018/10/17 13:44,,2018/10/17 13:17,0:12:40,0:12:40,,00,03,,,,
-,-,13,2018/10/17 13:21,3992,乗客アプリ（地図から）,2999,452,5,2,,2018/10/17 13:33,2018/10/17 14:00,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/10/17 13:41,2018/10/17 13:41,2018/10/17 13:57,2018/10/17 13:57,,2018/10/17 13:21,0:26:26,0:52:52,,00,12,,,,
-,-,13,2018/10/17 13:24,3993,街角設置端末（地図から）,0,1116,6,1,,2018/10/17 13:43,2018/10/17 13:54,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/17 13:49,2018/10/17 13:49,2018/10/17 14:06,2018/10/17 14:06,,2018/10/17 13:24,0:10:56,0:10:56,,00,18,,,,
-,-,13,2018/10/17 13:28,3995,街角設置端末（地図から）,0,378,3,1,,2018/10/17 13:32,2018/10/17 13:38,35.450447 139.635947,みなとみらい線　馬車道駅,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/17 13:36,2018/10/17 13:36,2018/10/17 13:53,2018/10/17 13:53,,2018/10/17 13:28,0:06:45,0:06:45,,00,03,,,,
-,-,13,2018/10/17 13:29,3999,乗客アプリ（目的地から）,2983,343,4,2,,2018/10/17 13:38,2018/10/17 13:52,35.443659 139.650847,横浜マリンタワー,35.454389 139.630904,横浜ランドマークタワー,2018/10/17 13:39,2018/10/17 13:39,2018/10/17 14:07,2018/10/17 14:07,,2018/10/17 13:29,0:14:30,0:29:00,,00,08,,,,
-,-,13,2018/10/17 13:31,4000,街角設置端末（店舗から）,0,519,1,2,,2018/10/17 13:41,2018/10/17 13:48,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/17 13:47,2018/10/17 13:47,2018/10/17 13:58,2018/10/17 13:58,,2018/10/17 13:31,0:06:54,0:13:48,,00,09,,,,
-,-,13,2018/10/17 13:36,4001,乗客アプリ（地図から）,1666,944,7,1,,2018/10/17 13:40,2018/10/17 13:45,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/17 13:41,2018/10/17 13:41,2018/10/17 13:56,2018/10/17 13:56,,2018/10/17 13:36,0:05:22,0:05:22,,00,04,,,,
-,-,13,2018/10/17 13:38,4003,乗客アプリ（目的地から）,2584,414,5,1,,2018/10/17 13:50,2018/10/17 13:53,35.453715 139.638133,横浜ワールドポーターズ,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/17 13:49,2018/10/17 13:49,2018/10/17 13:56,2018/10/17 13:56,,2018/10/17 13:38,0:02:48,0:02:48,,01,11,,,,
-,-,13,2018/10/17 13:38,4004,街角設置端末（店舗から）,0,347,2,2,,2018/10/17 13:48,2018/10/17 14:08,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.454389 139.630904,横浜ランドマークタワー,2018/10/17 13:50,2018/10/17 13:50,2018/10/17 14:04,2018/10/17 14:04,,2018/10/17 13:38,0:20:03,0:40:06,,00,09,,,,
-,-,13,2018/10/17 13:58,4007,街角設置端末（地図から）,0,1272,4,4,,2018/10/17 14:04,2018/10/17 14:10,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.445857 139.647636,ホテルモントレ横浜,2018/10/17 14:07,2018/10/17 14:09,2018/10/17 14:23,2018/10/17 14:25,,2018/10/17 13:58,0:06:16,0:25:04,,00,05,,,,
-,☆,13,2018/10/17 13:20,3991,街角設置端末（店舗から）,0,1066,3,3,2018/10/17 13:46,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/17 13:45,,2018/10/17 14:04,,,2018/10/17 13:20,0:00:00,0:00:00,,00,26,,,,
-,☆,13,2018/10/17 13:26,3994,街角設置端末（地図から）,0,975,2,2,2018/10/17 13:26,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/17 13:52,,2018/10/17 14:07,,,2018/10/17 13:26,0:00:00,0:00:00,,00,26,,,,
-,☆,13,2018/10/17 13:28,3996,乗客アプリ（地図から）,1340,510,4,1,2018/10/17 13:29,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/17 13:49,,2018/10/17 14:00,,,2018/10/17 13:28,0:00:00,0:00:00,,00,,,,,※93行と同一人物と思われるため一番短いものを採用
-,☆,13,2018/10/17 13:28,3997,街角設置端末（地図から）,0,899,2,2,2018/10/17 13:32,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/17 13:54,,2018/10/17 14:09,,,2018/10/17 13:28,0:00:00,0:00:00,,00,26,,,,
-,☆,13,2018/10/17 13:29,3998,乗客アプリ（地図から）,1340,969,4,1,2018/10/17 13:29,,,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/17 13:49,,2018/10/17 14:00,,,2018/10/17 13:29,0:00:00,0:00:00,,00,19,,,,※91行と同一人物と思われるため一番短いものを採用
-,☆,13,2018/10/17 13:37,4002,乗客アプリ（目的地から）,2584,478,2,1,2018/10/17 13:38,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/17 13:54,,2018/10/17 14:05,,,2018/10/17 13:37,0:00:00,0:00:00,,00,16,,,,
-,☆,13,2018/10/17 13:43,4005,乗客アプリ（目的地から）,2164,369,6,1,2018/10/17 13:43,,,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/10/17 14:06,,2018/10/17 14:22,,,2018/10/17 13:43,0:00:00,0:00:00,,00,23,,,,
-,☆,13,2018/10/17 13:52,4006,街角設置端末（店舗から）,0,659,2,3,2018/10/17 14:07,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/17 14:03,,2018/10/17 14:23,,,2018/10/17 13:52,0:00:00,0:00:00,,00,15,,,,
-,-,14,2018/10/17 14:04,4009,乗客アプリ（目的地から）,1328,641,3,1,,2018/10/17 14:08,2018/10/17 14:18,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/17 14:10,2018/10/17 14:12,2018/10/17 14:23,2018/10/17 14:36,,2018/10/17 14:04,0:09:23,0:09:23,376,00,04,08,05,,
-,-,14,2018/10/17 14:04,4010,乗客アプリ（目的地から）,1751,699,3,1,,2018/10/17 14:08,2018/10/17 14:13,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/17 14:10,2018/10/17 14:12,2018/10/17 14:23,2018/10/17 14:24,,2018/10/17 14:04,0:04:20,0:04:20,,00,04,,,,
-,-,14,2018/10/17 14:05,4011,街角設置端末（店舗から）,0,754,5,2,,2018/10/17 14:08,2018/10/17 14:12,35.454389 139.630904,横浜ランドマークタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/17 14:12,2018/10/17 14:12,2018/10/17 14:24,2018/10/17 14:24,,2018/10/17 14:05,0:04:17,0:08:34,,00,03,,,,
-,-,14,2018/10/17 14:08,4013,乗客アプリ（地図から）,2043,995,7,1,,2018/10/17 14:14,2018/10/17 14:24,35.443908 139.635249,イセザキ・モール,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/17 14:18,2018/10/17 14:18,2018/10/17 14:33,2018/10/17 14:33,,2018/10/17 14:08,0:09:47,0:09:47,,00,06,,,,
-,-,14,2018/10/17 14:13,4015,乗客アプリ（目的地から）,3163,871,8,3,,2018/10/17 14:55,2018/10/17 15:06,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/17 14:21,2018/10/17 14:24,2018/10/17 14:45,2018/10/17 15:19,,2018/10/17 14:13,0:11:27,0:34:21,,34,41,,,,
-,-,14,2018/10/17 14:16,4017,街角設置端末（地図から）,0,652,6,2,,2018/10/17 14:19,2018/10/17 14:22,35.450447 139.635947,みなとみらい線　馬車道駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/17 14:21,2018/10/17 14:21,2018/10/17 14:31,2018/10/17 14:31,,2018/10/17 14:16,0:03:19,0:06:38,,00,03,,,,
-,-,14,2018/10/17 14:16,4018,乗客アプリ（簡単予約）,2380,531,2,2,,2018/10/17 14:18,2018/10/17 14:25,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/17 14:18,2018/10/17 14:18,2018/10/17 14:32,2018/10/17 14:32,,2018/10/17 14:16,0:07:01,0:14:02,,00,01,,,,
-,-,14,2018/10/17 14:18,4020,乗客アプリ（目的地から）,3155,683,5,2,,2018/10/17 14:24,2018/10/17 14:31,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443659 139.650847,横浜マリンタワー,2018/10/17 14:30,2018/10/17 14:30,2018/10/17 14:47,2018/10/17 14:47,,2018/10/17 14:18,0:07:11,0:14:22,,00,05,,,,
-,-,14,2018/10/17 14:22,4021,街角設置端末（店舗から）,0,353,2,2,,2018/10/17 14:30,2018/10/17 14:36,35.450447 139.635947,みなとみらい線　馬車道駅,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/17 14:33,2018/10/17 14:33,2018/10/17 14:42,2018/10/17 14:42,,2018/10/17 14:22,0:05:54,0:11:48,,00,08,,,,
-,-,14,2018/10/17 14:22,4022,街角設置端末（地図から）,0,568,7,2,,2018/10/17 14:28,2018/10/17 14:37,35.443073 139.651914,横浜人形の家,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/17 14:27,2018/10/17 14:30,2018/10/17 14:46,2018/10/17 14:48,,2018/10/17 14:22,0:09:20,0:18:40,,00,05,,,,
-,-,14,2018/10/17 14:24,4023,乗客アプリ（目的地から）,1334,915,6,1,,2018/10/17 14:30,2018/10/17 14:34,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/17 14:38,2018/10/17 14:38,2018/10/17 14:46,2018/10/17 14:46,,2018/10/17 14:24,0:03:59,0:03:59,,00,05,,,,
★,-,14,2018/10/17 14:25,4024,乗客アプリ（地図から）,1889,316,4,1,,2018/10/17 14:31,2018/10/17 14:53,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/10/17 14:36,2018/10/17 14:36,2018/10/17 15:07,2018/10/17 15:07,2018/10/17 14:36,2018/10/17 14:36,0:22:47,0:22:47,,00,00,,,,
-,-,14,2018/10/17 14:27,4026,乗客アプリ（目的地から）,3162,944,1,1,,2018/10/17 14:49,2018/10/17 15:11,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/17 14:52,2018/10/17 14:52,2018/10/17 15:16,2018/10/17 15:16,,2018/10/17 14:27,0:22:26,0:22:26,,00,21,,,,
-,-,14,2018/10/17 14:27,4027,乗客アプリ（目的地から）,3160,1141,6,1,,2018/10/17 14:37,2018/10/17 14:46,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/17 14:54,2018/10/17 14:54,2018/10/17 15:16,2018/10/17 15:16,,2018/10/17 14:27,0:08:10,0:08:10,,00,10,,,,
-,-,14,2018/10/17 14:31,4028,街角設置端末（店舗から）,0,1134,3,1,,2018/10/17 14:39,2018/10/17 14:41,35.450447 139.635947,みなとみらい線　馬車道駅,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/17 14:41,2018/10/17 14:41,2018/10/17 14:48,2018/10/17 14:48,,2018/10/17 14:31,0:02:30,0:02:30,,00,07,,,,
-,-,14,2018/10/17 14:36,4029,乗客アプリ（地図から）,1751,550,5,1,,2018/10/17 14:43,2018/10/17 14:56,35.450447 139.635947,みなとみらい線　馬車道駅,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/17 14:44,2018/10/17 14:44,2018/10/17 14:55,2018/10/17 15:04,,2018/10/17 14:36,0:13:24,0:13:24,,00,06,,,,
-,-,14,2018/10/17 14:40,4031,街角設置端末（店舗から）,0,739,7,2,,2018/10/17 14:46,2018/10/17 15:03,35.445783 139.642958,横浜情報文化センター,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/17 14:54,2018/10/17 14:54,2018/10/17 15:11,2018/10/17 15:11,,2018/10/17 14:40,0:16:37,0:33:14,,00,06,,,,
-,-,14,2018/10/17 14:42,4032,街角設置端末（地図から）,0,660,10,2,,2018/10/17 14:47,2018/10/17 14:52,35.450447 139.635947,みなとみらい線　馬車道駅,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/17 14:50,2018/10/17 14:50,2018/10/17 15:03,2018/10/17 15:03,,2018/10/17 14:42,0:04:50,0:09:40,,00,04,,,,
★,-,14,2018/10/17 14:43,4033,乗客アプリ（地図から）,2137,979,5,1,,2018/10/17 14:48,2018/10/17 14:59,35.443908 139.635249,イセザキ・モール,35.441441 139.648505,横浜中華街朱雀門,2018/10/17 14:51,2018/10/17 14:51,2018/10/17 15:07,2018/10/17 15:07,2018/10/17 14:48,2018/10/17 14:48,0:10:54,0:10:54,,00,00,,,,
-,-,14,2018/10/17 14:47,4035,街角設置端末（地図から）,0,1252,7,2,,2018/10/17 14:57,2018/10/17 14:59,35.450447 139.635947,みなとみらい線　馬車道駅,35.453715 139.638133,横浜ワールドポーターズ,2018/10/17 14:58,2018/10/17 14:58,2018/10/17 15:05,2018/10/17 15:05,,2018/10/17 14:47,0:02:42,0:05:24,,00,09,,,,
-,-,14,2018/10/17 14:51,4036,乗客アプリ（目的地から）,3169,1040,6,5,,2018/10/17 15:00,2018/10/17 15:10,35.450447 139.635947,みなとみらい線　馬車道駅,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/17 15:00,2018/10/17 15:01,2018/10/17 15:15,2018/10/17 15:24,,2018/10/17 14:51,0:09:13,0:46:05,,00,09,,,,
-,-,14,2018/10/17 14:51,4037,街角設置端末（地図から）,0,336,1,1,,2018/10/17 14:56,2018/10/17 15:06,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/17 14:59,2018/10/17 14:59,2018/10/17 15:20,2018/10/17 15:20,,2018/10/17 14:51,0:10:00,0:10:00,,00,05,,,,
-,-,14,2018/10/17 14:51,4038,街角設置端末（地図から）,0,1041,6,1,,2018/10/17 14:57,2018/10/17 15:05,35.450447 139.635947,みなとみらい線　馬車道駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/17 15:01,2018/10/17 15:01,2018/10/17 15:12,2018/10/17 15:12,,2018/10/17 14:51,0:07:23,0:07:23,,00,06,,,,
-,-,14,2018/10/17 14:53,4039,街角設置端末（店舗から）,0,911,2,3,,2018/10/17 15:10,2018/10/17 15:16,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/10/17 15:10,2018/10/17 15:10,2018/10/17 15:26,2018/10/17 15:33,,2018/10/17 14:53,0:05:47,0:17:21,,00,16,,,,
★,-,14,2018/10/17 14:59,4043,街角設置端末（地図から）,0,934,10,2,,2018/10/17 15:14,2018/10/17 15:30,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443908 139.635249,イセザキ・モール,2018/10/17 15:20,2018/10/17 15:20,2018/10/17 15:46,2018/10/17 15:46,2018/10/17 15:20,2018/10/17 15:20,0:15:44,0:31:28,,00,00,,,,
★,☆,14,2018/10/17 14:01,4008,街角設置端末（地図から）,0,484,4,2,2018/10/17 14:47,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/17 14:45,,2018/10/17 15:03,,2018/10/17 14:45,2018/10/17 14:45,0:00:00,0:00:00,,00,02,,,,
★,☆,14,2018/10/17 14:05,4012,乗客アプリ（目的地から）,2678,1090,3,1,2018/10/17 15:18,,,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/17 15:30,,2018/10/17 15:45,,2018/10/17 15:30,2018/10/17 15:30,0:00:00,0:00:00,,00,00,,,,
★,☆,14,2018/10/17 14:12,4014,街角設置端末（店舗から）,0,781,4,1,2018/10/17 14:13,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/17 17:55,,2018/10/17 18:07,,2018/10/17 17:55,2018/10/17 17:55,0:00:00,0:00:00,,00,00,,,,
-,☆,14,2018/10/17 14:16,4016,街角設置端末（地図から）,0,996,8,1,2018/10/17 14:23,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/17 14:24,,2018/10/17 14:57,,,2018/10/17 14:16,0:00:00,0:00:00,,00,08,,,,
★,☆,14,2018/10/17 14:16,4019,街角設置端末（店舗から）,0,1069,4,1,2018/10/17 17:59,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/17 17:55,,2018/10/17 18:06,,2018/10/17 17:55,2018/10/17 17:55,0:00:00,0:00:00,,00,04,,,,
★,☆,14,2018/10/17 14:26,4025,街角設置端末（地図から）,0,436,7,2,2018/10/17 16:11,,,35.452963 139.642093,横浜赤レンガ倉庫,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/17 18:00,,2018/10/17 18:11,,2018/10/17 18:00,2018/10/17 18:00,0:00:00,0:00:00,,00,00,,,,
-,☆,14,2018/10/17 14:36,4030,街角設置端末（店舗から）,0,973,10,2,2018/10/17 14:38,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/10/17 14:41,,2018/10/17 14:54,,,2018/10/17 14:36,0:00:00,0:00:00,,00,04,,,,
-,☆,14,2018/10/17 14:44,4034,乗客アプリ（目的地から）,2086,310,6,1,2018/10/17 14:45,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/17 15:15,,2018/10/17 15:38,,,2018/10/17 14:44,0:00:00,0:00:00,,00,30,,,,
-,☆,14,2018/10/17 14:55,4040,街角設置端末（地図から）,0,1184,8,2,2018/10/17 14:56,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/17 15:22,,2018/10/17 15:47,,,2018/10/17 14:55,0:00:00,0:00:00,,00,26,,,,"※131,132行と同一人物と思われるため一番短いものを採用"
-,☆,14,2018/10/17 14:56,4041,乗客アプリ（地図から）,2043,1051,8,1,2018/10/17 14:58,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/17 15:23,,2018/10/17 15:47,,,2018/10/17 14:56,0:00:00,0:00:00,,00,,,,,"※130,132行と同一人物と思われるため一番短いものを採用"
-,☆,14,2018/10/17 14:57,4042,街角設置端末（地図から）,0,1039,8,2,2018/10/17 14:58,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/17 15:23,,2018/10/17 15:49,,,2018/10/17 14:57,0:00:00,0:00:00,,00,,,,,"※130.,131行と同一人物と思われるため一番短いものを採用"
-,-,15,2018/10/17 15:01,4045,街角設置端末（店舗から）,0,621,2,1,,2018/10/17 15:10,2018/10/17 15:21,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/17 15:12,2018/10/17 15:12,2018/10/17 15:23,2018/10/17 15:23,,2018/10/17 15:01,0:10:56,0:10:56,332,00,09,04,04,,
-,-,15,2018/10/17 15:04,4046,街角設置端末（店舗から）,0,448,5,2,,2018/10/17 15:18,2018/10/17 15:23,35.453715 139.638133,横浜ワールドポーターズ,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/17 15:14,2018/10/17 15:14,2018/10/17 15:29,2018/10/17 15:29,,2018/10/17 15:04,0:05:01,0:10:02,,04,14,,,,
-,-,15,2018/10/17 15:09,4047,街角設置端末（地図から）,0,1025,7,1,,2018/10/17 15:16,2018/10/17 15:28,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/17 15:14,2018/10/17 15:21,2018/10/17 15:29,2018/10/17 15:36,,2018/10/17 15:09,0:11:22,0:11:22,,02,06,,,,
★,-,15,2018/10/17 15:12,4048,乗客アプリ（簡単予約）,2200,761,6,1,,2018/10/17 17:55,2018/10/17 18:20,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/10/17 18:00,2018/10/17 18:05,2018/10/17 18:36,2018/10/17 18:36,2018/10/17 18:00,2018/10/17 18:00,0:24:49,0:24:49,,00,00,,,,
-,-,15,2018/10/17 15:12,4049,街角設置端末（地図から）,0,948,6,2,,2018/10/17 15:16,2018/10/17 15:24,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/17 15:19,2018/10/17 15:19,2018/10/17 15:38,2018/10/17 15:38,,2018/10/17 15:12,0:08:20,0:16:40,,00,03,,,,
★,-,15,2018/10/17 15:13,4050,街角設置端末（店舗から）,0,836,6,1,,2018/10/17 17:02,2018/10/17 17:08,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/17 17:10,2018/10/17 17:10,2018/10/17 17:22,2018/10/17 17:22,2018/10/17 17:10,2018/10/17 17:10,0:06:42,0:06:42,,00,00,,,,
★,-,15,2018/10/17 15:15,4052,乗客アプリ（簡単予約）,3118,1034,10,1,,2018/10/17 15:55,2018/10/17 16:24,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/17 16:00,2018/10/17 16:00,2018/10/17 16:19,2018/10/17 16:19,2018/10/17 16:00,2018/10/17 16:00,0:28:10,0:28:10,,00,00,,,,
★,-,15,2018/10/17 15:16,4054,乗客アプリ（目的地から）,3172,1234,3,1,,2018/10/17 15:33,2018/10/17 15:39,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/10/17 15:45,2018/10/17 15:45,2018/10/17 15:58,2018/10/17 15:59,2018/10/17 15:40,2018/10/17 15:40,0:05:30,0:05:30,,00,00,,,,
-,-,15,2018/10/17 15:18,4055,乗客アプリ（目的地から）,2678,712,3,1,,2018/10/17 15:22,2018/10/17 15:30,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/17 15:27,2018/10/17 15:27,2018/10/17 15:43,2018/10/17 15:43,,2018/10/17 15:18,0:07:56,0:07:56,,00,03,,,,
★,-,15,2018/10/17 15:20,4056,乗客アプリ（地図から）,3151,799,7,1,,2018/10/17 16:37,2018/10/17 16:49,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/10/17 16:40,2018/10/17 16:46,2018/10/17 17:02,2018/10/17 17:08,2018/10/17 16:40,2018/10/17 16:40,0:12:02,0:12:02,,00,00,,,,
