,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,17,2018/10/22 17:27,5604,乗客アプリ（地図から）,2215,1216,6,1,,2018/10/22 17:31,2018/10/22 17:37,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/22 17:30,2018/10/22 17:30,2018/10/22 17:38,2018/10/22 17:38,,2018/10/22 17:27,0:05:46,0:05:46,,00,04,,,,,
-,-,17,2018/10/22 17:31,5605,乗客アプリ（地図から）,2092,1022,4,1,,2018/10/22 17:36,2018/10/22 17:53,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445857 139.647636,ホテルモントレ横浜,2018/10/22 17:38,2018/10/22 17:38,2018/10/22 18:01,2018/10/22 18:01,,2018/10/22 17:31,0:17:15,0:17:15,,00,04,,,,,
-,-,17,2018/10/22 17:37,5606,乗客アプリ（目的地から）,3441,826,4,1,,2018/10/22 17:40,2018/10/22 17:55,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 17:41,2018/10/22 17:41,2018/10/22 18:03,2018/10/22 18:03,,2018/10/22 17:37,0:14:20,0:14:20,,00,03,,,,,
-,-,17,2018/10/22 17:42,5609,乗客アプリ（目的地から）,3646,712,6,2,,2018/10/22 17:47,2018/10/22 17:55,35.45435 139.631762,横浜ロイヤルパークホテル,35.443073 139.651914,横浜人形の家,2018/10/22 17:45,2018/10/22 17:45,2018/10/22 17:59,2018/10/22 17:59,,2018/10/22 17:42,0:08:11,0:16:22,,02,05,,,,,
-,-,17,2018/10/22 17:43,5610,まちかど設置端末（地図から）,0,891,7,1,,2018/10/22 17:46,2018/10/22 17:53,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 17:46,2018/10/22 17:46,2018/10/22 17:54,2018/10/22 17:54,,2018/10/22 17:43,0:06:23,0:06:23,,00,02,,,,,
-,-,17,2018/10/22 17:43,5611,まちかど設置端末（店舗から）,0,1106,10,1,,2018/10/22 17:46,2018/10/22 18:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 17:45,2018/10/22 17:45,2018/10/22 17:57,2018/10/22 18:02,,2018/10/22 17:43,0:13:48,0:13:48,,00,03,,,,,
-,-,17,2018/10/22 17:45,5612,まちかど設置端末（地図から）,0,1213,8,1,,2018/10/22 17:50,2018/10/22 18:02,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/22 17:49,2018/10/22 17:49,2018/10/22 18:09,2018/10/22 18:09,,2018/10/22 17:45,0:11:56,0:11:56,,00,05,,,,,
-,-,17,2018/10/22 17:46,5613,乗客アプリ（地図から）,1187,1280,10,1,,2018/10/22 17:54,2018/10/22 18:09,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/22 17:56,2018/10/22 17:56,2018/10/22 18:14,2018/10/22 18:14,,2018/10/22 17:46,0:14:29,0:14:29,,00,08,,,,,
-,-,17,2018/10/22 17:52,5614,乗客アプリ（地図から）,2977,881,7,4,,2018/10/22 17:57,2018/10/22 18:03,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 17:59,2018/10/22 17:59,2018/10/22 18:13,2018/10/22 18:13,,2018/10/22 17:52,0:05:18,0:21:12,,00,05,,,,,
-,-,17,2018/10/22 17:58,5615,乗客アプリ（目的地から）,1751,1271,9,1,,2018/10/22 18:02,2018/10/22 18:06,35.443659 139.650847,横浜マリンタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/22 18:07,2018/10/22 18:07,2018/10/22 18:14,2018/10/22 18:14,,2018/10/22 17:58,0:03:46,0:03:46,,00,04,,,,,
★,☆,17,2018/10/22 16:33,5571,乗客アプリ（地図から）,2977,319,2,4,2018/10/22 16:34,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/22 17:33,,2018/10/22 17:42,,2018/10/22 17:33,2018/10/22 17:33,0:00:00,0:00:00,,00,00,,,,,
-,☆,17,2018/10/22 17:10,5597,乗客アプリ（目的地から）,2086,627,9,1,2018/10/22 17:11,,,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/22 17:18,,2018/10/22 17:27,,,2018/10/22 17:10,0:00:00,0:00:00,,00,07,,,,,
-,☆,17,2018/10/22 17:14,5600,乗客アプリ（地図から）,2086,996,4,1,2018/10/22 17:15,,,35.454389 139.630904,横浜ランドマークタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/22 17:24,,2018/10/22 17:32,,,2018/10/22 17:14,0:00:00,0:00:00,,00,10,,,,,
-,☆,17,2018/10/22 17:41,5608,乗客アプリ（目的地から）,3646,629,5,1,2018/10/22 17:41,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.443073 139.651914,横浜人形の家,2018/10/22 17:49,,2018/10/22 18:02,,,2018/10/22 17:41,0:00:00,0:00:00,,00,08,,,,,
★,-,18,2018/10/22 17:11,5599,まちかど設置端末（店舗から）,0,750,9,2,,2018/10/22 18:07,2018/10/22 18:13,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 18:11,2018/10/22 18:14,2018/10/22 18:22,2018/10/22 18:26,2018/10/22 18:11,2018/10/22 18:11,0:06:14,0:12:28,253,00,00,04,04,,,
-,-,18,2018/10/22 18:09,5616,乗客アプリ（簡単予約）,2758,1115,1,3,,2018/10/22 18:16,2018/10/22 18:22,35.448676 139.635696,横浜平和プラザホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/22 18:15,2018/10/22 18:15,2018/10/22 18:26,2018/10/22 18:26,,2018/10/22 18:09,0:06:28,0:19:24,,01,06,,,,,
-,-,18,2018/10/22 18:10,5617,乗客アプリ（目的地から）,3028,1266,8,2,,2018/10/22 18:14,2018/10/22 18:32,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/22 18:15,2018/10/22 18:15,2018/10/22 18:29,2018/10/22 18:29,,2018/10/22 18:10,0:18:07,0:36:14,,00,04,,,,,
-,-,18,2018/10/22 18:15,5619,乗客アプリ（地図から）,1059,567,8,1,,2018/10/22 18:17,2018/10/22 18:26,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/10/22 18:19,2018/10/22 18:19,2018/10/22 18:31,2018/10/22 18:31,,2018/10/22 18:15,0:09:02,0:09:02,,00,01,,,,,
-,-,18,2018/10/22 18:17,5620,乗客アプリ（地図から）,3722,877,2,2,,2018/10/22 18:27,2018/10/22 18:41,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/22 18:27,2018/10/22 18:27,2018/10/22 18:41,2018/10/22 18:41,,2018/10/22 18:17,0:13:41,0:27:22,,00,10,,,,,
-,-,18,2018/10/22 18:20,5621,乗客アプリ（目的地から）,1751,711,10,1,,2018/10/22 18:24,2018/10/22 18:29,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445783 139.642958,横浜情報文化センター,2018/10/22 18:26,2018/10/22 18:26,2018/10/22 18:31,2018/10/22 18:31,,2018/10/22 18:20,0:04:49,0:04:49,,00,04,,,,,
-,-,18,2018/10/22 18:25,5622,まちかど設置端末（店舗から）,0,643,1,2,,2018/10/22 18:32,2018/10/22 18:39,35.445857 139.647636,ホテルモントレ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/10/22 18:27,2018/10/22 18:27,2018/10/22 18:41,2018/10/22 18:41,,2018/10/22 18:25,0:07:21,0:14:42,,04,06,,,,,
-,-,18,2018/10/22 18:38,5624,乗客アプリ（地図から）,3028,914,1,3,,2018/10/22 18:43,2018/10/22 19:00,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/22 18:46,2018/10/22 18:46,2018/10/22 19:00,2018/10/22 19:00,,2018/10/22 18:38,0:17:12,0:51:36,,00,04,,,,,
-,-,18,2018/10/22 18:38,5625,乗客アプリ（地図から）,1187,657,9,1,,2018/10/22 18:43,2018/10/22 18:51,35.453715 139.638133,横浜ワールドポーターズ,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 18:40,2018/10/22 18:43,2018/10/22 18:48,2018/10/22 18:58,,2018/10/22 18:38,0:08:04,0:08:04,,02,04,,,,,
-,-,18,2018/10/22 18:38,5626,乗客アプリ（地図から）,2137,832,7,2,,2018/10/22 18:47,2018/10/22 18:56,35.454389 139.630904,横浜ランドマークタワー,35.441441 139.648505,横浜中華街朱雀門,2018/10/22 18:41,2018/10/22 18:41,2018/10/22 18:54,2018/10/22 18:54,,2018/10/22 18:38,0:09:13,0:18:26,,05,08,,,,,
-,-,18,2018/10/22 18:39,5627,乗客アプリ（地図から）,1751,781,10,1,,2018/10/22 18:46,2018/10/22 19:00,35.445783 139.642958,横浜情報文化センター,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 18:44,2018/10/22 18:44,2018/10/22 18:56,2018/10/22 18:56,,2018/10/22 18:39,0:13:50,0:13:50,,02,06,,,,,
-,-,18,2018/10/22 18:39,5628,乗客アプリ（地図から）,2990,553,9,1,,2018/10/22 18:41,2018/10/22 18:46,35.453715 139.638133,横浜ワールドポーターズ,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/22 18:42,2018/10/22 18:42,2018/10/22 18:48,2018/10/22 18:48,,2018/10/22 18:39,0:04:05,0:04:05,,00,01,,,,,
-,-,18,2018/10/22 18:47,5629,まちかど設置端末（店舗から）,0,536,8,1,,2018/10/22 18:50,2018/10/22 18:54,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 18:51,2018/10/22 18:51,2018/10/22 19:01,2018/10/22 19:01,,2018/10/22 18:47,0:04:31,0:04:31,,00,02,,,,,
-,-,18,2018/10/22 18:48,5630,乗客アプリ（簡単予約）,3732,1030,10,2,,2018/10/22 18:53,2018/10/22 18:57,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/22 18:55,2018/10/22 18:55,2018/10/22 19:00,2018/10/22 19:00,,2018/10/22 18:48,0:04:08,0:08:16,,00,05,,,,,
-,-,18,2018/10/22 18:51,5631,乗客アプリ（目的地から）,2669,1275,8,1,,2018/10/22 18:55,2018/10/22 19:01,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/22 18:57,2018/10/22 18:57,2018/10/22 19:05,2018/10/22 19:05,,2018/10/22 18:51,0:06:43,0:06:43,,00,03,,,,,
-,-,18,2018/10/22 18:54,5632,乗客アプリ（地図から）,1771,351,3,1,,2018/10/22 18:57,2018/10/22 19:02,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 18:57,2018/10/22 18:57,2018/10/22 19:06,2018/10/22 19:06,,2018/10/22 18:54,0:04:53,0:04:53,,00,02,,,,,
-,-,18,2018/10/22 18:59,5633,乗客アプリ（目的地から）,3436,545,2,1,,2018/10/22 19:04,2018/10/22 19:13,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/22 19:04,2018/10/22 19:04,2018/10/22 19:14,2018/10/22 19:17,,2018/10/22 18:59,0:09:23,0:09:23,,00,04,,,,,
★,☆,18,2018/10/22 17:09,5594,まちかど設置端末（店舗から）,0,622,5,2,2018/10/22 18:11,,,35.445857 139.647636,ホテルモントレ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/10/22 18:08,,2018/10/22 18:24,,2018/10/22 18:08,2018/10/22 18:08,0:00:00,0:00:00,,00,02,,,,,
★,☆,18,2018/10/22 17:38,5607,乗客アプリ（地図から）,2977,1110,7,4,2018/10/22 17:38,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 18:08,,2018/10/22 18:23,,2018/10/22 18:08,2018/10/22 18:08,0:00:00,0:00:00,,00,00,,,,,
-,☆,18,2018/10/22 18:13,5618,乗客アプリ（地図から）,1059,304,9,1,2018/10/22 18:14,,,35.454389 139.630904,横浜ランドマークタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/22 18:20,,2018/10/22 18:32,,,2018/10/22 18:13,0:00:00,0:00:00,,00,07,,,,,
-,☆,18,2018/10/22 18:38,5623,乗客アプリ（地図から）,3028,1163,1,1,2018/10/22 18:38,,,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/22 18:45,,2018/10/22 18:56,,,2018/10/22 18:38,0:00:00,0:00:00,,00,07,,,,,
-,-,19,2018/10/22 19:01,5635,まちかど設置端末（店舗から）,0,524,5,1,,2018/10/22 19:05,2018/10/22 19:12,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:03,2018/10/22 19:03,2018/10/22 19:11,2018/10/22 19:18,,2018/10/22 19:01,0:07:17,0:07:17,206,01,03,04,04,,,
-,-,19,2018/10/22 19:05,5636,まちかど設置端末（店舗から）,0,1186,5,1,,2018/10/22 19:07,2018/10/22 19:12,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:09,2018/10/22 19:09,2018/10/22 19:18,2018/10/22 19:18,,2018/10/22 19:05,0:05:17,0:05:17,,00,01,,,,,
-,-,19,2018/10/22 19:07,5639,乗客アプリ（地図から）,3445,792,3,1,,2018/10/22 19:11,2018/10/22 19:17,35.450447 139.635947,みなとみらい線　馬車道駅,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/22 19:11,2018/10/22 19:11,2018/10/22 19:18,2018/10/22 19:18,,2018/10/22 19:07,0:05:50,0:05:50,,00,03,,,,,
-,-,19,2018/10/22 19:14,5640,乗客アプリ（地図から）,2584,1126,10,2,,2018/10/22 19:18,2018/10/22 19:26,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:18,2018/10/22 19:18,2018/10/22 19:27,2018/10/22 19:27,,2018/10/22 19:14,0:07:33,0:15:06,,00,04,,,,,
-,-,19,2018/10/22 19:17,5641,乗客アプリ（地図から）,2930,1162,3,1,,2018/10/22 19:24,2018/10/22 19:38,35.443659 139.650847,横浜マリンタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/22 19:24,2018/10/22 19:24,2018/10/22 19:34,2018/10/22 19:34,,2018/10/22 19:17,0:14:15,0:14:15,,00,06,,,,,
-,-,19,2018/10/22 19:22,5642,乗客アプリ（簡単予約）,2915,627,5,1,,2018/10/22 19:24,2018/10/22 19:30,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:24,2018/10/22 19:24,2018/10/22 19:33,2018/10/22 19:33,,2018/10/22 19:22,0:05:41,0:05:41,,00,02,,,,,
-,-,19,2018/10/22 19:26,5643,まちかど設置端末（地図から）,0,912,3,1,,2018/10/22 19:28,2018/10/22 19:42,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/22 19:31,2018/10/22 19:31,2018/10/22 19:41,2018/10/22 19:47,,2018/10/22 19:26,0:13:29,0:13:29,,00,02,,,,,
-,-,19,2018/10/22 19:26,5644,乗客アプリ（地図から）,3330,1100,5,2,,2018/10/22 19:30,2018/10/22 19:37,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 19:35,2018/10/22 19:35,2018/10/22 19:47,2018/10/22 19:47,,2018/10/22 19:26,0:06:36,0:13:12,,00,04,,,,,
-,-,19,2018/10/22 19:28,5645,まちかど設置端末（店舗から）,0,1024,3,1,,2018/10/22 19:32,2018/10/22 19:41,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443908 139.635249,イセザキ・モール,2018/10/22 19:34,2018/10/22 19:34,2018/10/22 19:46,2018/10/22 19:46,,2018/10/22 19:28,0:09:36,0:09:36,,00,04,,,,,
-,-,19,2018/10/22 19:29,5646,まちかど設置端末（店舗から）,0,872,6,2,,2018/10/22 19:34,2018/10/22 19:41,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 19:33,2018/10/22 19:33,2018/10/22 19:45,2018/10/22 19:45,,2018/10/22 19:29,0:06:47,0:13:34,,01,05,,,,,
-,-,19,2018/10/22 19:29,5647,乗客アプリ（目的地から）,3598,707,10,2,,2018/10/22 19:33,2018/10/22 19:37,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445857 139.647636,ホテルモントレ横浜,2018/10/22 19:35,2018/10/22 19:35,2018/10/22 19:41,2018/10/22 19:41,,2018/10/22 19:29,0:04:11,0:08:22,,00,04,,,,,
-,-,19,2018/10/22 19:29,5648,乗客アプリ（目的地から）,3217,955,1,1,,2018/10/22 19:32,2018/10/22 19:48,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:31,2018/10/22 19:31,2018/10/22 19:40,2018/10/22 19:40,,2018/10/22 19:29,0:16:06,0:16:06,,00,02,,,,,
-,-,19,2018/10/22 19:32,5649,乗客アプリ（目的地から）,2823,828,7,2,,2018/10/22 19:36,2018/10/22 19:47,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 19:36,2018/10/22 19:36,2018/10/22 19:50,2018/10/22 19:50,,2018/10/22 19:32,0:10:09,0:20:18,,00,04,,,,,
-,-,19,2018/10/22 19:33,5650,乗客アプリ（地図から）,3537,519,1,1,,2018/10/22 19:42,2018/10/22 19:48,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:37,2018/10/22 19:37,2018/10/22 19:47,2018/10/22 19:47,,2018/10/22 19:33,0:06:01,0:06:01,,04,09,,,,,
-,-,19,2018/10/22 19:39,5651,乗客アプリ（簡単予約）,3732,800,2,2,,2018/10/22 19:40,2018/10/22 19:44,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:40,2018/10/22 19:40,2018/10/22 19:49,2018/10/22 19:49,,2018/10/22 19:39,0:03:59,0:07:58,,00,01,,,,,
-,-,19,2018/10/22 19:44,5652,まちかど設置端末（店舗から）,0,540,7,1,,2018/10/22 19:51,2018/10/22 20:01,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/10/22 19:55,2018/10/22 19:55,2018/10/22 20:07,2018/10/22 20:07,,2018/10/22 19:44,0:10:21,0:10:21,,00,06,,,,,
-,-,19,2018/10/22 19:48,5653,乗客アプリ（地図から）,3441,1174,6,1,,2018/10/22 19:50,2018/10/22 19:55,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/22 19:50,2018/10/22 19:50,2018/10/22 19:57,2018/10/22 19:57,,2018/10/22 19:48,0:04:18,0:04:18,,00,02,,,,,
-,-,19,2018/10/22 19:49,5654,乗客アプリ（目的地から）,1747,305,5,1,,2018/10/22 19:53,2018/10/22 20:03,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:51,2018/10/22 19:51,2018/10/22 20:00,2018/10/22 20:05,,2018/10/22 19:49,0:09:45,0:09:45,,01,04,,,,,
-,-,19,2018/10/22 19:53,5655,まちかど設置端末（店舗から）,0,801,5,1,,2018/10/22 19:56,2018/10/22 20:02,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:57,2018/10/22 19:57,2018/10/22 20:04,2018/10/22 20:04,,2018/10/22 19:53,0:06:06,0:06:06,,00,03,,,,,
-,-,19,2018/10/22 19:57,5656,乗客アプリ（目的地から）,3028,1113,7,3,,2018/10/22 20:01,2018/10/22 20:06,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 20:03,2018/10/22 20:03,2018/10/22 20:14,2018/10/22 20:14,,2018/10/22 19:57,0:04:40,0:14:00,,00,04,,,,,
-,☆,19,2018/10/22 19:00,5634,乗客アプリ（地図から）,2471,421,2,3,2018/10/22 19:09,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/10/22 19:10,,2018/10/22 19:26,,,2018/10/22 19:00,0:00:00,0:00:00,,00,09,,,,,
-,☆,19,2018/10/22 19:06,5637,乗客アプリ（地図から）,2584,800,1,3,2018/10/22 19:07,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 19:10,,2018/10/22 19:21,,,2018/10/22 19:06,0:00:00,0:00:00,,00,03,,,,,
-,☆,19,2018/10/22 19:07,5638,乗客アプリ（目的地から）,3445,516,1,1,2018/10/22 19:07,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 19:18,,2018/10/22 19:35,,,2018/10/22 19:07,0:00:00,0:00:00,,00,11,,,,,
-,-,20,2018/10/22 20:05,5657,まちかど設置端末（店舗から）,0,549,9,1,,2018/10/22 20:08,2018/10/22 20:12,35.450447 139.635947,みなとみらい線　馬車道駅,35.443908 139.635249,イセザキ・モール,2018/10/22 20:07,2018/10/22 20:07,2018/10/22 20:13,2018/10/22 20:13,,2018/10/22 20:05,0:03:57,0:03:57,220,00,02,03,03,,,
-,-,20,2018/10/22 20:07,5658,乗客アプリ（地図から）,2632,1274,7,1,,2018/10/22 20:08,2018/10/22 20:17,35.443659 139.650847,横浜マリンタワー,35.443908 139.635249,イセザキ・モール,2018/10/22 20:10,2018/10/22 20:10,2018/10/22 20:21,2018/10/22 20:21,,2018/10/22 20:07,0:09:12,0:09:12,,00,01,,,,,
-,-,20,2018/10/22 20:07,5659,乗客アプリ（地図から）,2990,642,6,1,,2018/10/22 20:09,2018/10/22 20:13,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/10/22 20:08,2018/10/22 20:08,2018/10/22 20:18,2018/10/22 20:18,,2018/10/22 20:07,0:03:27,0:03:27,,00,02,,,,,
-,-,20,2018/10/22 20:09,5660,乗客アプリ（目的地から）,3445,769,9,1,,2018/10/22 20:13,2018/10/22 20:21,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/22 20:13,2018/10/22 20:13,2018/10/22 20:28,2018/10/22 20:28,,2018/10/22 20:09,0:07:39,0:07:39,,00,04,,,,,
-,-,20,2018/10/22 20:09,5661,乗客アプリ（目的地から）,1358,760,5,2,,2018/10/22 20:12,2018/10/22 20:17,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/22 20:11,2018/10/22 20:11,2018/10/22 20:21,2018/10/22 20:19,,2018/10/22 20:09,0:05:05,0:10:10,,00,02,,,,,
-,-,20,2018/10/22 20:12,5662,乗客アプリ（目的地から）,2339,314,6,1,,2018/10/22 20:20,2018/10/22 20:38,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/22 20:23,2018/10/22 20:23,2018/10/22 20:34,2018/10/22 20:34,,2018/10/22 20:12,0:18:33,0:18:33,,00,07,,,,,
-,-,20,2018/10/22 20:15,5663,乗客アプリ（地図から）,3481,1091,5,1,,2018/10/22 20:17,2018/10/22 20:23,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 20:19,2018/10/22 20:19,2018/10/22 20:29,2018/10/22 20:29,,2018/10/22 20:15,0:06:00,0:06:00,,00,02,,,,,
-,-,20,2018/10/22 20:23,5665,乗客アプリ（目的地から）,2291,447,6,1,,2018/10/22 20:27,2018/10/22 20:43,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/22 20:30,2018/10/22 20:30,2018/10/22 20:44,2018/10/22 20:44,,2018/10/22 20:23,0:16:09,0:16:09,,00,04,,,,,
-,-,20,2018/10/22 20:24,5666,乗客アプリ（目的地から）,1742,774,9,1,,2018/10/22 20:27,2018/10/22 20:30,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 20:28,2018/10/22 20:28,2018/10/22 20:38,2018/10/22 20:38,,2018/10/22 20:24,0:03:48,0:03:48,,00,02,,,,,
-,-,20,2018/10/22 20:24,5667,乗客アプリ（目的地から）,2620,901,1,1,,2018/10/22 20:27,2018/10/22 20:33,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/10/22 20:27,2018/10/22 20:27,2018/10/22 20:33,2018/10/22 20:33,,2018/10/22 20:24,0:05:58,0:05:58,,00,03,,,,,
-,-,20,2018/10/22 20:30,5670,まちかど設置端末（地図から）,0,1054,8,4,,2018/10/22 20:34,2018/10/22 20:41,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 20:33,2018/10/22 20:33,2018/10/22 20:45,2018/10/22 20:45,,2018/10/22 20:30,0:07:34,0:30:16,,00,03,,,,,
-,-,20,2018/10/22 20:31,5671,まちかど設置端末（地図から）,0,954,3,2,,2018/10/22 20:37,2018/10/22 20:57,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/22 20:37,2018/10/22 20:37,2018/10/22 20:55,2018/10/22 21:11,,2018/10/22 20:31,0:20:52,0:41:44,,00,05,,,,,
-,-,20,2018/10/22 20:34,5672,乗客アプリ（目的地から）,3144,851,2,1,,2018/10/22 20:36,2018/10/22 20:43,35.456605 139.635327,横浜ベイホテル東急,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/22 20:38,2018/10/22 20:38,2018/10/22 20:49,2018/10/22 20:49,,2018/10/22 20:34,0:07:26,0:07:26,,00,01,,,,,
-,-,20,2018/10/22 20:35,5673,まちかど設置端末（店舗から）,0,712,3,1,,2018/10/22 20:38,2018/10/22 20:50,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/22 20:40,2018/10/22 20:40,2018/10/22 20:49,2018/10/22 20:56,,2018/10/22 20:35,0:12:02,0:12:02,,00,03,,,,,
