,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,14,2018/10/20 14:37,4878,まちかど設置端末（地図から）,0,305,7,2,,2018/10/20 14:48,2018/10/20 15:10,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 14:54,2018/10/20 15:00,2018/10/20 15:07,2018/10/20 15:13,,2018/10/20 14:37,0:22:05,0:44:10,,00,10,,,,,
-,-,14,2018/10/20 14:39,4880,乗客アプリ（地図から）,1727,312,3,1,,2018/10/20 14:47,2018/10/20 14:54,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/10/20 14:48,2018/10/20 14:48,2018/10/20 14:58,2018/10/20 14:58,,2018/10/20 14:39,0:06:12,0:06:12,,00,08,,,,,
-,-,14,2018/10/20 14:43,4881,乗客アプリ（目的地から）,1751,1253,7,1,,2018/10/20 14:47,2018/10/20 14:54,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/20 14:47,2018/10/20 14:47,2018/10/20 14:54,2018/10/20 14:54,,2018/10/20 14:43,0:07:12,0:07:12,,00,04,,,,,
-,-,14,2018/10/20 14:44,4883,乗客アプリ（目的地から）,3162,950,8,1,,2018/10/20 14:50,2018/10/20 15:14,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/20 14:52,2018/10/20 14:52,2018/10/20 15:11,2018/10/20 15:11,,2018/10/20 14:44,0:23:44,0:23:44,,00,06,,,,,
-,-,14,2018/10/20 14:48,4884,乗客アプリ（地図から）,3449,427,4,1,,2018/10/20 14:52,2018/10/20 15:06,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/20 14:55,2018/10/20 14:55,2018/10/20 15:06,2018/10/20 15:06,,2018/10/20 14:48,0:14:17,0:14:17,,00,03,,,,,
-,-,14,2018/10/20 14:48,4885,乗客アプリ（地図から）,2535,898,5,1,,2018/10/20 14:51,2018/10/20 15:01,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/10/20 14:52,2018/10/20 14:52,2018/10/20 15:05,2018/10/20 15:05,,2018/10/20 14:48,0:10:06,0:10:06,,00,02,,,,,
-,-,14,2018/10/20 14:49,4886,まちかど設置端末（地図から）,0,444,7,2,,2018/10/20 14:59,2018/10/20 15:04,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/20 14:59,2018/10/20 14:59,2018/10/20 15:06,2018/10/20 15:06,,2018/10/20 14:49,0:05:07,0:10:14,,00,10,,,,,
-,-,14,2018/10/20 14:49,4887,乗客アプリ（簡単予約）,3482,870,10,5,,2018/10/20 15:01,2018/10/20 15:05,35.450681 139.632446,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/10/20 14:57,2018/10/20 14:57,2018/10/20 15:08,2018/10/20 15:08,,2018/10/20 14:49,0:04:02,0:20:10,,03,11,,,,,
★,☆,14,2018/10/20 13:59,4853,乗客アプリ（目的地から）,3470,1210,4,2,2018/10/20 13:59,,,35.441441 139.648505,横浜中華街朱雀門,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/20 14:29,,2018/10/20 14:42,,2018/10/20 14:29,2018/10/20 14:29,0:00:00,0:00:00,,00,00,,,,,
-,☆,14,2018/10/20 14:23,4868,乗客アプリ（目的地から）,3496,735,8,5,2018/10/20 14:24,,,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 14:29,,2018/10/20 14:42,,,2018/10/20 14:23,0:00:00,0:00:00,,00,06,,,,,
-,☆,14,2018/10/20 14:35,4875,乗客アプリ（地図から）,3490,1268,9,4,2018/10/20 14:35,,,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/20 14:48,,2018/10/20 15:01,,,2018/10/20 14:35,0:00:00,0:00:00,,00,12,,,,,
-,☆,14,2018/10/20 14:39,4879,乗客アプリ（地図から）,1727,491,6,1,2018/10/20 14:39,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/10/20 14:54,,2018/10/20 15:04,,,2018/10/20 14:39,0:00:00,0:00:00,,00,15,,,,,
-,☆,14,2018/10/20 14:43,4882,乗客アプリ（地図から）,2535,812,6,1,2018/10/20 14:48,,,35.453715 139.638133,横浜ワールドポーターズ,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/20 14:50,,2018/10/20 15:09,,,2018/10/20 14:43,0:00:00,0:00:00,,00,07,,,,,
★,-,15,2018/10/20 14:56,4888,乗客アプリ（地図から）,3127,1177,6,1,,2018/10/20 15:22,2018/10/20 15:32,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/10/20 15:26,2018/10/20 15:26,2018/10/20 15:37,2018/10/20 15:32,2018/10/20 15:26,2018/10/20 15:26,0:10:09,0:10:09,874,00,00,05,04,,,
-,-,15,2018/10/20 15:00,4889,まちかど設置端末（店舗から）,0,636,8,3,,2018/10/20 15:08,2018/10/20 15:27,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 15:10,2018/10/20 15:10,2018/10/20 15:28,2018/10/20 15:29,,2018/10/20 15:00,0:19:02,0:57:06,,00,07,,,,,
★,-,15,2018/10/20 15:03,4890,まちかど設置端末（地図から）,0,604,7,2,,2018/10/20 15:22,2018/10/20 15:29,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 15:33,2018/10/20 15:33,2018/10/20 15:41,2018/10/20 15:41,2018/10/20 15:33,2018/10/20 15:33,0:06:17,0:12:34,,00,00,,,,,
-,-,15,2018/10/20 15:04,4891,乗客アプリ（地図から）,3499,1265,10,3,,2018/10/20 15:06,2018/10/20 15:21,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/20 15:10,2018/10/20 15:10,2018/10/20 15:23,2018/10/20 15:23,,2018/10/20 15:04,0:15:07,0:45:21,,00,02,,,,,
-,-,15,2018/10/20 15:05,4892,乗客アプリ（目的地から）,3514,1261,5,1,,2018/10/20 15:13,2018/10/20 15:20,35.443659 139.650847,横浜マリンタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 15:11,2018/10/20 15:11,2018/10/20 15:22,2018/10/20 15:22,,2018/10/20 15:05,0:07:32,0:07:32,,01,07,,,,,
-,-,15,2018/10/20 15:06,4893,まちかど設置端末（地図から）,0,964,9,1,,2018/10/20 15:17,2018/10/20 15:33,35.441002 139.650809,横浜元町ショッピングストリート,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/20 15:12,2018/10/20 15:13,2018/10/20 15:26,2018/10/20 15:31,,2018/10/20 15:06,0:16:09,0:16:09,,04,10,,,,,
-,-,15,2018/10/20 15:07,4894,乗客アプリ（目的地から）,1751,1133,10,1,,2018/10/20 15:15,2018/10/20 15:26,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/20 15:14,2018/10/20 15:14,2018/10/20 15:24,2018/10/20 15:24,,2018/10/20 15:07,0:10:46,0:10:46,,01,07,,,,,
-,-,15,2018/10/20 15:07,4895,まちかど設置端末（地図から）,0,694,8,1,,2018/10/20 15:11,2018/10/20 15:27,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 15:14,2018/10/20 15:14,2018/10/20 15:27,2018/10/20 15:27,,2018/10/20 15:07,0:15:56,0:15:56,,00,03,,,,,
-,-,15,2018/10/20 15:08,4896,乗客アプリ（地図から）,3481,371,2,1,,2018/10/20 15:11,2018/10/20 15:28,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/20 15:12,2018/10/20 15:12,2018/10/20 15:23,2018/10/20 15:23,,2018/10/20 15:08,0:17:09,0:17:09,,00,03,,,,,
-,-,15,2018/10/20 15:09,4897,乗客アプリ（地図から）,3035,1134,9,3,,2018/10/20 15:21,2018/10/20 15:39,35.443659 139.650847,横浜マリンタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/20 15:16,2018/10/20 15:16,2018/10/20 15:37,2018/10/20 15:37,,2018/10/20 15:09,0:18:47,0:56:21,,04,11,,,,,
-,-,15,2018/10/20 15:12,4898,まちかど設置端末（店舗から）,0,572,8,2,,2018/10/20 15:17,2018/10/20 15:32,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.453715 139.638133,横浜ワールドポーターズ,2018/10/20 15:17,2018/10/20 15:17,2018/10/20 15:37,2018/10/20 15:37,,2018/10/20 15:12,0:14:54,0:29:48,,00,04,,,,,
-,-,15,2018/10/20 15:12,4899,まちかど設置端末（店舗から）,0,852,2,2,,2018/10/20 15:21,2018/10/20 15:36,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 15:20,2018/10/20 15:20,2018/10/20 15:39,2018/10/20 15:39,,2018/10/20 15:12,0:14:46,0:29:32,,00,08,,,,,
-,-,15,2018/10/20 15:13,4900,まちかど設置端末（地図から）,0,370,1,3,,2018/10/20 15:25,2018/10/20 15:40,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/20 15:26,2018/10/20 15:26,2018/10/20 15:43,2018/10/20 15:44,,2018/10/20 15:13,0:14:52,0:44:36,,00,11,,,,,
-,-,15,2018/10/20 15:18,4901,乗客アプリ（目的地から）,1769,594,10,2,,2018/10/20 15:29,2018/10/20 15:49,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 15:27,2018/10/20 15:27,2018/10/20 15:38,2018/10/20 15:41,,2018/10/20 15:18,0:19:59,0:39:58,,02,11,,,,,
-,-,15,2018/10/20 15:18,4902,まちかど設置端末（地図から）,0,429,5,2,,2018/10/20 15:21,2018/10/20 15:28,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 15:20,2018/10/20 15:20,2018/10/20 15:29,2018/10/20 15:29,,2018/10/20 15:18,0:07:17,0:14:34,,00,03,,,,,
-,-,15,2018/10/20 15:18,4903,乗客アプリ（目的地から）,3518,382,3,4,,2018/10/20 15:26,2018/10/20 15:34,35.453715 139.638133,横浜ワールドポーターズ,35.454389 139.630904,横浜ランドマークタワー,2018/10/20 15:27,2018/10/20 15:27,2018/10/20 15:37,2018/10/20 15:37,,2018/10/20 15:18,0:08:51,0:35:24,,00,07,,,,,
-,-,15,2018/10/20 15:20,4904,乗客アプリ（地図から）,1666,379,10,1,,2018/10/20 15:23,2018/10/20 15:36,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/20 15:23,2018/10/20 15:24,2018/10/20 15:32,2018/10/20 15:33,,2018/10/20 15:20,0:13:12,0:13:12,,00,02,,,,,
-,-,15,2018/10/20 15:22,4906,乗客アプリ（目的地から）,3485,482,7,3,,2018/10/20 15:29,2018/10/20 15:35,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.453715 139.638133,横浜ワールドポーターズ,2018/10/20 15:41,2018/10/20 15:41,2018/10/20 15:51,2018/10/20 15:51,,2018/10/20 15:22,0:05:52,0:17:36,,00,07,,,,,
-,-,15,2018/10/20 15:22,4907,乗客アプリ（地図から）,1727,943,6,1,,2018/10/20 15:33,2018/10/20 15:43,35.443908 139.635249,イセザキ・モール,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 15:32,2018/10/20 15:32,2018/10/20 15:42,2018/10/20 15:42,,2018/10/20 15:22,0:10:00,0:10:00,,00,10,,,,,
★,-,15,2018/10/20 15:24,4908,乗客アプリ（目的地から）,3441,1204,1,2,,2018/10/20 16:04,2018/10/20 16:18,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/20 15:54,2018/10/20 16:01,2018/10/20 16:10,2018/10/20 16:20,2018/10/20 15:54,2018/10/20 15:54,0:14:08,0:28:16,,10,10,,,,,
-,-,15,2018/10/20 15:26,4909,まちかど設置端末（店舗から）,0,593,10,2,,2018/10/20 15:29,2018/10/20 15:56,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447541 139.644914,シルク博物館,2018/10/20 15:28,2018/10/20 15:28,2018/10/20 15:47,2018/10/20 15:47,,2018/10/20 15:26,0:26:26,0:52:52,,01,03,,,,,
★,-,15,2018/10/20 15:26,4910,乗客アプリ（地図から）,3325,322,1,1,,2018/10/20 15:49,2018/10/20 16:23,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/20 15:56,2018/10/20 15:56,2018/10/20 16:21,2018/10/20 16:23,2018/10/20 15:56,2018/10/20 15:56,0:33:31,0:33:31,,00,00,,,,,
-,-,15,2018/10/20 15:26,4911,まちかど設置端末（店舗から）,0,787,5,2,,2018/10/20 15:29,2018/10/20 15:37,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 15:45,2018/10/20 15:45,2018/10/20 15:56,2018/10/20 15:56,,2018/10/20 15:26,0:08:04,0:16:08,,00,03,,,,,
-,-,15,2018/10/20 15:31,4913,乗客アプリ（地図から）,2640,1057,10,1,,2018/10/20 15:42,2018/10/20 16:01,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/20 15:37,2018/10/20 15:37,2018/10/20 15:56,2018/10/20 15:56,,2018/10/20 15:31,0:19:19,0:19:19,,04,10,,,,,
-,-,15,2018/10/20 15:31,4914,まちかど設置端末（店舗から）,0,684,3,2,,2018/10/20 15:39,2018/10/20 15:45,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 15:41,2018/10/20 15:41,2018/10/20 15:52,2018/10/20 15:52,,2018/10/20 15:31,0:06:34,0:13:08,,00,07,,,,,
-,-,15,2018/10/20 15:33,4915,まちかど設置端末（地図から）,0,522,7,1,,2018/10/20 15:38,2018/10/20 15:44,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 15:43,2018/10/20 15:43,2018/10/20 15:51,2018/10/20 15:52,,2018/10/20 15:33,0:06:31,0:06:31,,00,04,,,,,
-,-,15,2018/10/20 15:34,4916,乗客アプリ（地図から）,2535,590,2,1,,2018/10/20 15:37,2018/10/20 15:44,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/10/20 15:38,2018/10/20 15:38,2018/10/20 15:47,2018/10/20 15:47,,2018/10/20 15:34,0:06:13,0:06:13,,00,03,,,,,
-,-,15,2018/10/20 15:37,4917,乗客アプリ（目的地から）,3514,1136,7,1,,2018/10/20 15:39,2018/10/20 15:44,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 15:43,2018/10/20 15:43,2018/10/20 15:52,2018/10/20 15:52,,2018/10/20 15:37,0:05:20,0:05:20,,00,01,,,,,
-,-,15,2018/10/20 15:42,4918,まちかど設置端末（店舗から）,0,405,8,3,,2018/10/20 15:47,2018/10/20 15:56,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 15:47,2018/10/20 15:47,2018/10/20 15:58,2018/10/20 15:58,,2018/10/20 15:42,0:08:45,0:26:15,,00,04,,,,,
-,-,15,2018/10/20 15:44,4919,乗客アプリ（目的地から）,3496,403,2,3,,2018/10/20 15:49,2018/10/20 15:57,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/10/20 15:50,2018/10/20 15:50,2018/10/20 16:00,2018/10/20 16:00,,2018/10/20 15:44,0:08:01,0:24:03,,00,05,,,,,
-,-,15,2018/10/20 15:44,4920,まちかど設置端末（店舗から）,0,538,3,4,,2018/10/20 15:46,2018/10/20 15:58,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/10/20 15:47,2018/10/20 15:47,2018/10/20 16:00,2018/10/20 16:00,,2018/10/20 15:44,0:11:37,0:46:28,,00,01,,,,,
-,-,15,2018/10/20 15:45,4921,乗客アプリ（地図から）,2092,516,9,2,,2018/10/20 15:56,2018/10/20 16:06,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/20 15:49,2018/10/20 15:56,2018/10/20 16:00,2018/10/20 16:07,,2018/10/20 15:45,0:10:25,0:20:50,,06,11,,,,,
-,-,15,2018/10/20 15:46,4923,乗客アプリ（地図から）,2535,859,4,1,,2018/10/20 15:51,2018/10/20 16:03,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/20 15:52,2018/10/20 15:52,2018/10/20 16:05,2018/10/20 16:05,,2018/10/20 15:46,0:11:32,0:11:32,,00,05,,,,,
-,-,15,2018/10/20 15:49,4924,乗客アプリ（地図から）,3263,1266,1,1,,2018/10/20 15:57,2018/10/20 16:16,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.445857 139.647636,ホテルモントレ横浜,2018/10/20 15:53,2018/10/20 15:53,2018/10/20 16:17,2018/10/20 16:17,,2018/10/20 15:49,0:18:37,0:18:37,,04,07,,,,,
-,-,15,2018/10/20 15:52,4925,乗客アプリ（目的地から）,1751,411,9,1,,2018/10/20 15:56,2018/10/20 16:07,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 15:56,2018/10/20 15:56,2018/10/20 16:12,2018/10/20 16:12,,2018/10/20 15:52,0:11:09,0:11:09,,00,03,,,,,
-,-,15,2018/10/20 15:54,4926,まちかど設置端末（地図から）,0,372,4,2,,2018/10/20 15:59,2018/10/20 16:08,35.45435 139.631762,横浜ロイヤルパークホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/20 16:02,2018/10/20 16:02,2018/10/20 16:14,2018/10/20 16:14,,2018/10/20 15:54,0:09:00,0:18:00,,00,04,,,,,
-,-,15,2018/10/20 15:57,4927,まちかど設置端末（地図から）,0,1256,5,2,,2018/10/20 16:00,2018/10/20 16:13,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.445857 139.647636,ホテルモントレ横浜,2018/10/20 15:59,2018/10/20 15:59,2018/10/20 16:15,2018/10/20 16:18,,2018/10/20 15:57,0:12:53,0:25:46,,00,02,,,,,
-,-,15,2018/10/20 15:58,4928,乗客アプリ（地図から）,3509,1252,5,1,,2018/10/20 16:00,2018/10/20 16:07,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 16:00,2018/10/20 16:00,2018/10/20 16:11,2018/10/20 16:11,,2018/10/20 15:58,0:07:10,0:07:10,,00,02,,,,,
★,☆,15,2018/10/20 14:35,4874,まちかど設置端末（地図から）,0,390,6,1,2018/10/20 14:35,,,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 15:05,,2018/10/20 15:12,,2018/10/20 15:05,2018/10/20 15:05,0:00:00,0:00:00,,00,00,,,,,
-,☆,15,2018/10/20 15:21,4905,乗客アプリ（目的地から）,3441,1291,10,2,2018/10/20 15:22,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/20 15:23,,2018/10/20 15:49,,,2018/10/20 15:21,0:00:00,0:00:00,,00,01,,,,,
-,☆,15,2018/10/20 15:29,4912,まちかど設置端末（店舗から）,0,616,8,3,2018/10/20 15:40,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.447541 139.644914,シルク博物館,2018/10/20 15:42,,2018/10/20 15:48,,,2018/10/20 15:29,0:00:00,0:00:00,,00,12,,,,,
-,☆,15,2018/10/20 15:46,4922,乗客アプリ（地図から）,2535,972,9,1,2018/10/20 15:46,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/20 15:56,,2018/10/20 16:12,,,2018/10/20 15:46,0:00:00,0:00:00,,00,10,,,,,
-,-,16,2018/10/20 16:03,4930,乗客アプリ（地図から）,1009,675,2,2,,2018/10/20 16:10,2018/10/20 16:18,35.447546 139.64358,横浜開港資料館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/20 16:11,2018/10/20 16:11,2018/10/20 16:26,2018/10/20 16:26,,2018/10/20 16:03,0:07:59,0:15:58,785,00,07,08,08,,,
-,-,16,2018/10/20 16:04,4932,乗客アプリ（地図から）,2535,654,3,1,,2018/10/20 16:14,2018/10/20 16:19,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/20 16:15,2018/10/20 16:15,2018/10/20 16:24,2018/10/20 16:24,,2018/10/20 16:04,0:04:39,0:04:39,,00,09,,,,,
★,-,16,2018/10/20 16:07,4933,乗客アプリ（目的地から）,3490,1017,2,4,,2018/10/20 16:48,2018/10/20 17:12,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 16:45,2018/10/20 16:45,2018/10/20 17:03,2018/10/20 17:06,2018/10/20 16:37,2018/10/20 16:37,0:24:36,1:38:24,,03,10,,,,,
-,-,16,2018/10/20 16:08,4934,乗客アプリ（地図から）,3484,1265,6,4,,2018/10/20 16:23,2018/10/20 16:34,35.456605 139.635327,横浜ベイホテル東急,35.445857 139.647636,ホテルモントレ横浜,2018/10/20 16:17,2018/10/20 16:23,2018/10/20 16:36,2018/10/20 16:39,,2018/10/20 16:08,0:10:58,0:43:52,,05,14,,,,,
-,-,16,2018/10/20 16:16,4935,乗客アプリ（地図から）,3459,583,2,2,,2018/10/20 16:29,2018/10/20 16:38,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/20 16:26,2018/10/20 16:26,2018/10/20 16:36,2018/10/20 16:37,,2018/10/20 16:16,0:09:27,0:18:54,,03,12,,,,,
-,-,16,2018/10/20 16:19,4937,まちかど設置端末（店舗から）,0,340,3,2,,2018/10/20 16:22,2018/10/20 16:23,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/20 16:23,2018/10/20 16:23,2018/10/20 16:27,2018/10/20 16:27,,2018/10/20 16:19,0:01:29,0:02:58,,00,02,,,,,
-,-,16,2018/10/20 16:19,4938,乗客アプリ（目的地から）,1019,842,3,2,,2018/10/20 16:24,2018/10/20 16:36,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/20 16:28,2018/10/20 16:28,2018/10/20 16:38,2018/10/20 16:45,,2018/10/20 16:19,0:12:22,0:24:44,,00,04,,,,,
-,-,16,2018/10/20 16:20,4939,乗客アプリ（目的地から）,3478,816,5,1,,2018/10/20 16:23,2018/10/20 16:29,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.456605 139.635327,横浜ベイホテル東急,2018/10/20 16:26,2018/10/20 16:27,2018/10/20 16:33,2018/10/20 16:42,,2018/10/20 16:20,0:05:36,0:05:36,,00,03,,,,,
-,-,16,2018/10/20 16:20,4940,まちかど設置端末（地図から）,0,598,3,2,,2018/10/20 16:24,2018/10/20 16:29,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/20 16:27,2018/10/20 16:27,2018/10/20 16:38,2018/10/20 16:38,,2018/10/20 16:20,0:04:53,0:09:46,,00,04,,,,,
-,-,16,2018/10/20 16:20,4941,乗客アプリ（目的地から）,1769,550,6,2,,2018/10/20 16:28,2018/10/20 16:38,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 16:30,2018/10/20 16:30,2018/10/20 16:44,2018/10/20 16:44,,2018/10/20 16:20,0:10:22,0:20:44,,00,07,,,,,
-,-,16,2018/10/20 16:21,4942,まちかど設置端末（地図から）,0,766,5,2,,2018/10/20 16:23,2018/10/20 16:46,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/20 16:30,2018/10/20 16:30,2018/10/20 16:49,2018/10/20 16:49,,2018/10/20 16:21,0:22:50,0:45:40,,00,01,,,,,
-,-,16,2018/10/20 16:24,4943,乗客アプリ（目的地から）,2936,1019,7,2,,2018/10/20 16:31,2018/10/20 16:38,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.453715 139.638133,横浜ワールドポーターズ,2018/10/20 16:35,2018/10/20 16:35,2018/10/20 16:48,2018/10/20 16:48,,2018/10/20 16:24,0:07:17,0:14:34,,00,06,,,,,
-,-,16,2018/10/20 16:25,4944,まちかど設置端末（地図から）,0,301,4,3,,2018/10/20 16:35,2018/10/20 16:45,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/10/20 16:37,2018/10/20 16:37,2018/10/20 16:52,2018/10/20 16:54,,2018/10/20 16:25,0:10:16,0:30:48,,00,09,,,,,
-,-,16,2018/10/20 16:25,4945,乗客アプリ（目的地から）,2975,1074,1,3,,2018/10/20 16:34,2018/10/20 16:49,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/20 16:34,2018/10/20 16:35,2018/10/20 16:46,2018/10/20 16:51,,2018/10/20 16:25,0:14:42,0:44:06,,00,08,,,,,
-,-,16,2018/10/20 16:27,4946,まちかど設置端末（店舗から）,0,1061,10,3,,2018/10/20 16:33,2018/10/20 16:42,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/20 16:31,2018/10/20 16:31,2018/10/20 16:43,2018/10/20 16:43,,2018/10/20 16:27,0:08:43,0:26:09,,02,06,,,,,
-,-,16,2018/10/20 16:27,4947,乗客アプリ（目的地から）,3162,954,3,1,,2018/10/20 16:29,2018/10/20 16:42,35.448801 139.636702,ホテルルートイン横浜馬車道,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/20 16:30,2018/10/20 16:31,2018/10/20 16:45,2018/10/20 16:47,,2018/10/20 16:27,0:13:06,0:13:06,,00,02,,,,,
