,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
-,☆,15,2018/10/9 15:04,1903,乗客アプリ（地図から）,1310,740,7,1,2018/10/9 15:14,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.453715 139.638133,横浜ワールドポーターズ,2018/10/9 15:07,,2018/10/9 15:17,,,2018/10/9 15:04,0:00:00,0:00:00,,00,10,,,,
-,☆,15,2018/10/9 15:25,1914,乗客アプリ（地図から）,2207,914,3,2,2018/10/9 15:25,,,35.453715 139.638133,横浜ワールドポーターズ,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/9 15:34,,2018/10/9 15:41,,,2018/10/9 15:25,0:00:00,0:00:00,,00,09,,,,
-,☆,15,2018/10/9 15:54,1929,乗客アプリ（地図から）,2231,911,8,1,2018/10/9 15:54,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/9 15:59,,2018/10/9 16:09,,,2018/10/9 15:54,0:00:00,0:00:00,,00,05,,,,
-,☆,15,2018/10/9 15:56,1931,乗客アプリ（目的地から）,990,714,5,1,2018/10/9 15:57,,,35.443659 139.650847,横浜マリンタワー,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/9 16:08,,2018/10/9 16:34,,,2018/10/9 15:56,0:00:00,0:00:00,,00,12,,,,
★,-,16,2018/10/9 15:19,1910,乗客アプリ（目的地から）,1199,848,6,1,,2018/10/9 16:28,2018/10/9 16:35,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 16:35,2018/10/9 16:40,2018/10/9 16:48,2018/10/9 16:56,2018/10/9 16:35,2018/10/9 16:35,0:07:04,0:07:04,274,00,00,05,05,,
-,-,16,2018/10/9 16:07,1934,乗客アプリ（地図から）,2064,1114,3,3,,2018/10/9 16:13,2018/10/9 16:20,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 16:18,2018/10/9 16:18,2018/10/9 16:32,2018/10/9 16:32,,2018/10/9 16:07,0:06:35,0:19:45,,00,05,,,,
-,-,16,2018/10/9 16:08,1935,街角設置端末（地図から）,0,1282,6,1,,2018/10/9 16:15,2018/10/9 16:22,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/10/9 16:11,2018/10/9 16:11,2018/10/9 16:26,2018/10/9 16:26,,2018/10/9 16:08,0:07:28,0:07:28,,04,07,,,,
-,-,16,2018/10/9 16:21,1936,乗客アプリ（目的地から）,2064,1022,6,3,,2018/10/9 16:28,2018/10/9 16:35,35.450681 139.632446,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/9 16:28,2018/10/9 16:28,2018/10/9 16:44,2018/10/9 16:44,,2018/10/9 16:21,0:07:11,0:21:33,,00,07,,,,
-,-,16,2018/10/9 16:21,1937,街角設置端末（店舗から）,0,975,4,2,,2018/10/9 16:25,2018/10/9 16:47,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.453715 139.638133,横浜ワールドポーターズ,2018/10/9 16:31,2018/10/9 16:31,2018/10/9 16:47,2018/10/9 16:47,,2018/10/9 16:21,0:21:10,0:42:20,,00,03,,,,
-,-,16,2018/10/9 16:29,1942,乗客アプリ（簡単予約）,2170,1092,4,1,,2018/10/9 16:33,2018/10/9 16:59,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/9 16:38,2018/10/9 16:38,2018/10/9 17:02,2018/10/9 17:02,,2018/10/9 16:29,0:25:16,0:25:16,,00,04,,,,
-,-,16,2018/10/9 16:29,1943,乗客アプリ（簡単予約）,1668,982,4,1,,2018/10/9 16:33,2018/10/9 16:59,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/9 16:36,2018/10/9 16:36,2018/10/9 17:02,2018/10/9 17:02,,2018/10/9 16:29,0:25:15,0:25:15,,00,04,,,,
-,-,16,2018/10/9 16:29,1944,乗客アプリ（地図から）,2220,621,3,2,,2018/10/9 16:33,2018/10/9 16:37,35.456605 139.635327,横浜ベイホテル東急,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/9 16:41,2018/10/9 16:41,2018/10/9 16:53,2018/10/9 16:58,,2018/10/9 16:29,0:03:41,0:07:22,,00,03,,,,
-,-,16,2018/10/9 16:31,1945,乗客アプリ（地図から）,2207,675,1,2,,2018/10/9 16:40,2018/10/9 16:51,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/10/9 16:41,2018/10/9 16:41,2018/10/9 16:57,2018/10/9 16:55,,2018/10/9 16:31,0:11:49,0:23:38,,00,08,,,,
-,-,16,2018/10/9 16:38,1947,乗客アプリ（目的地から）,1199,967,4,1,,2018/10/9 16:41,2018/10/9 16:52,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/9 16:45,2018/10/9 16:45,2018/10/9 17:03,2018/10/9 17:06,,2018/10/9 16:38,0:10:32,0:10:32,,00,03,,,,
-,-,16,2018/10/9 16:40,1949,乗客アプリ（地図から）,2064,510,6,3,,2018/10/9 16:47,2018/10/9 16:52,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 16:49,2018/10/9 16:49,2018/10/9 17:03,2018/10/9 17:03,,2018/10/9 16:40,0:05:50,0:17:30,,00,06,,,,
-,-,16,2018/10/9 16:41,1950,乗客アプリ（地図から）,2225,1202,4,1,,2018/10/9 16:44,2018/10/9 16:47,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.453715 139.638133,横浜ワールドポーターズ,2018/10/9 16:50,2018/10/9 16:50,2018/10/9 16:54,2018/10/9 16:54,,2018/10/9 16:41,0:02:49,0:02:49,,00,02,,,,
-,-,16,2018/10/9 16:41,1951,乗客アプリ（地図から）,2171,1032,7,1,,2018/10/9 16:45,2018/10/9 17:06,35.443704 139.651332,ホテルメルパルク横浜,35.456605 139.635327,横浜ベイホテル東急,2018/10/9 16:51,2018/10/9 16:51,2018/10/9 17:13,2018/10/9 17:13,,2018/10/9 16:41,0:20:52,0:20:52,,00,04,,,,
-,-,16,2018/10/9 16:44,1953,街角設置端末（店舗から）,0,804,8,2,,2018/10/9 16:49,2018/10/9 16:58,35.456605 139.635327,横浜ベイホテル東急,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/9 16:54,2018/10/9 16:54,2018/10/9 17:14,2018/10/9 17:14,,2018/10/9 16:44,0:08:42,0:17:24,,00,05,,,,
-,-,16,2018/10/9 16:45,1954,乗客アプリ（地図から）,2231,528,5,1,,2018/10/9 16:54,2018/10/9 17:00,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/9 16:56,2018/10/9 16:56,2018/10/9 17:06,2018/10/9 17:06,,2018/10/9 16:45,0:05:59,0:05:59,,00,08,,,,
-,-,16,2018/10/9 16:53,1955,乗客アプリ（地図から）,2225,1182,7,1,,2018/10/9 16:54,2018/10/9 17:01,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/9 16:57,2018/10/9 16:57,2018/10/9 17:10,2018/10/9 17:10,,2018/10/9 16:53,0:06:59,0:06:59,,00,01,,,,
-,-,16,2018/10/9 16:56,1957,乗客アプリ（地図から）,2246,649,5,2,,2018/10/9 17:05,2018/10/9 17:11,35.45435 139.631762,横浜ロイヤルパークホテル,35.445857 139.647636,ホテルモントレ横浜,2018/10/9 17:07,2018/10/9 17:07,2018/10/9 17:24,2018/10/9 17:24,,2018/10/9 16:56,0:06:20,0:12:40,,00,08,,,,
-,☆,16,2018/10/9 16:28,1940,乗客アプリ（簡単予約）,2172,996,10,1,2018/10/9 16:29,,,35.454389 139.630904,横浜ランドマークタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 16:36,,2018/10/9 16:41,,,2018/10/9 16:28,0:00:00,0:00:00,,00,,,,,※165行と同一人物と思われるため一番短い待ち時間を採用
★,☆,16,2018/10/9 16:32,1946,乗客アプリ（簡単予約）,2172,1055,3,1,2018/10/9 16:34,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.456605 139.635327,横浜ベイホテル東急,2018/10/9 16:53,,2018/10/9 17:05,,2018/10/9 16:45,2018/10/9 16:45,0:00:00,0:00:00,,00,07,,,,※164行と同一人物と思われるため一番短い待ち時間を採用
-,☆,16,2018/10/9 16:40,1948,街角設置端末（地図から）,0,1205,1,1,2018/10/9 16:47,,,35.445857 139.647636,ホテルモントレ横浜,35.443908 139.635249,イセザキ・モール,2018/10/9 16:49,,2018/10/9 17:09,,,2018/10/9 16:40,0:00:00,0:00:00,,00,09,,,,
★,-,17,2018/10/9 16:59,1958,乗客アプリ（地図から）,1605,607,9,1,,2018/10/9 17:41,2018/10/9 17:49,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/9 17:45,2018/10/9 17:45,2018/10/9 18:01,2018/10/9 18:07,2018/10/9 17:45,2018/10/9 17:45,0:08:08,0:08:08,258,00,00,03,02,,
★,-,17,2018/10/9 9:58,1786,乗客アプリ（目的地から）,2184,990,5,1,,2018/10/9 17:25,2018/10/9 17:36,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:30,2018/10/9 17:31,2018/10/9 17:41,2018/10/9 17:48,2018/10/9 17:30,2018/10/9 17:30,0:10:58,0:10:58,,00,00,,,,
★,-,17,2018/10/9 14:30,1896,乗客アプリ（目的地から）,2234,1045,9,1,,2018/10/9 17:01,2018/10/9 17:01,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:00,2018/10/9 17:00,2018/10/9 17:12,2018/10/9 17:12,2018/10/9 17:00,2018/10/9 17:00,0:00:34,0:00:34,,01,01,,,,
★,-,17,2018/10/9 15:28,1917,乗客アプリ（地図から）,2215,586,10,1,,2018/10/9 17:17,2018/10/9 17:28,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:17,2018/10/9 17:17,2018/10/9 17:29,2018/10/9 17:29,2018/10/9 17:17,2018/10/9 17:17,0:11:14,0:11:14,,00,00,,,,
★,-,17,2018/10/9 15:41,1923,街角設置端末（店舗から）,0,336,7,1,,2018/10/9 17:46,2018/10/9 17:53,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/9 17:45,2018/10/9 17:47,2018/10/9 18:02,2018/10/9 18:04,2018/10/9 17:45,2018/10/9 17:45,0:07:44,0:07:44,,01,01,,,,
★,-,17,2018/10/9 16:27,1939,乗客アプリ（地図から）,1657,630,6,1,,2018/10/9 17:13,2018/10/9 17:17,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/9 17:15,2018/10/9 17:15,2018/10/9 17:25,2018/10/9 17:25,2018/10/9 17:15,2018/10/9 17:15,0:04:11,0:04:11,,00,00,,,,
★,-,17,2018/10/9 16:29,1941,街角設置端末（店舗から）,0,301,5,1,,2018/10/9 17:28,2018/10/9 17:36,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:30,2018/10/9 17:30,2018/10/9 17:41,2018/10/9 17:47,2018/10/9 17:30,2018/10/9 17:30,0:08:34,0:08:34,,00,00,,,,
-,-,17,2018/10/9 17:06,1959,街角設置端末（店舗から）,0,655,8,1,,2018/10/9 17:13,2018/10/9 17:21,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:16,2018/10/9 17:16,2018/10/9 17:32,2018/10/9 17:32,,2018/10/9 17:06,0:08:01,0:08:01,,00,06,,,,
-,-,17,2018/10/9 17:10,1960,乗客アプリ（地図から）,2225,440,9,1,,2018/10/9 17:12,2018/10/9 17:17,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/9 17:18,2018/10/9 17:18,2018/10/9 17:28,2018/10/9 17:28,,2018/10/9 17:10,0:05:05,0:05:05,,00,02,,,,
-,-,17,2018/10/9 17:14,1961,乗客アプリ（目的地から）,2078,1192,1,1,,2018/10/9 17:20,2018/10/9 17:27,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:17,2018/10/9 17:17,2018/10/9 17:28,2018/10/9 17:28,,2018/10/9 17:14,0:06:34,0:06:34,,03,05,,,,
-,-,17,2018/10/9 17:20,1962,街角設置端末（店舗から）,0,1199,8,1,,2018/10/9 17:26,2018/10/9 17:34,35.445783 139.642958,横浜情報文化センター,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:29,2018/10/9 17:29,2018/10/9 17:40,2018/10/9 17:46,,2018/10/9 17:20,0:08:07,0:08:07,,00,05,,,,
-,-,17,2018/10/9 17:20,1963,街角設置端末（店舗から）,0,596,10,1,,2018/10/9 17:23,2018/10/9 17:37,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/10/9 17:26,2018/10/9 17:26,2018/10/9 17:41,2018/10/9 17:41,,2018/10/9 17:20,0:13:46,0:13:46,,00,02,,,,
-,-,17,2018/10/9 17:23,1965,乗客アプリ（目的地から）,1724,843,5,1,,2018/10/9 17:30,2018/10/9 17:36,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:33,2018/10/9 17:34,2018/10/9 17:46,2018/10/9 17:47,,2018/10/9 17:23,0:06:11,0:06:11,,00,06,,,,
★,-,17,2018/10/9 17:24,1966,街角設置端末（店舗から）,0,855,5,1,,2018/10/9 17:25,2018/10/9 17:36,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:30,2018/10/9 17:30,2018/10/9 17:46,2018/10/9 17:46,2018/10/9 17:30,2018/10/9 17:30,0:10:54,0:10:54,,00,00,,,,
-,-,17,2018/10/9 17:25,1967,街角設置端末（地図から）,0,951,8,3,,2018/10/9 17:28,2018/10/9 17:37,35.447541 139.644914,シルク博物館,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/9 17:33,2018/10/9 17:33,2018/10/9 17:54,2018/10/9 17:54,,2018/10/9 17:25,0:08:54,0:26:42,,00,03,,,,
-,-,17,2018/10/9 17:27,1968,乗客アプリ（目的地から）,1751,1030,6,1,,2018/10/9 17:33,2018/10/9 17:37,35.443704 139.651332,ホテルメルパルク横浜,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/9 17:38,2018/10/9 17:38,2018/10/9 17:49,2018/10/9 17:49,,2018/10/9 17:27,0:04:37,0:04:37,,00,05,,,,
-,-,17,2018/10/9 17:34,1972,街角設置端末（店舗から）,0,904,7,3,,2018/10/9 17:39,2018/10/9 17:57,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/10/9 17:41,2018/10/9 17:41,2018/10/9 18:12,2018/10/9 18:12,,2018/10/9 17:34,0:18:33,0:55:39,,00,05,,,,
-,-,17,2018/10/9 17:38,1974,乗客アプリ（目的地から）,1751,947,6,1,,2018/10/9 17:41,2018/10/9 17:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445783 139.642958,横浜情報文化センター,2018/10/9 17:40,2018/10/9 17:40,2018/10/9 17:48,2018/10/9 17:48,,2018/10/9 17:38,0:05:08,0:05:08,,00,02,,,,
-,-,17,2018/10/9 17:48,1975,乗客アプリ（目的地から）,1751,325,6,1,,2018/10/9 17:50,2018/10/9 17:59,35.445783 139.642958,横浜情報文化センター,35.456605 139.635327,横浜ベイホテル東急,2018/10/9 17:51,2018/10/9 17:51,2018/10/9 18:08,2018/10/9 18:22,,2018/10/9 17:48,0:08:40,0:08:40,,00,02,,,,
-,-,17,2018/10/9 17:52,1978,乗客アプリ（地図から）,2207,1010,9,2,,2018/10/9 17:58,2018/10/9 18:09,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/9 18:02,2018/10/9 18:02,2018/10/9 18:20,2018/10/9 18:20,,2018/10/9 17:52,0:10:14,0:20:28,,00,06,,,,
-,-,17,2018/10/9 17:57,1979,乗客アプリ（地図から）,1542,467,7,2,,2018/10/9 18:06,2018/10/9 18:20,35.443659 139.650847,横浜マリンタワー,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/9 18:16,2018/10/9 18:16,2018/10/9 18:43,2018/10/9 18:43,,2018/10/9 17:57,0:13:44,0:27:28,,00,09,,,,
★,☆,17,2018/10/9 9:34,1781,乗客アプリ（簡単予約）,1210,609,5,1,2018/10/9 16:21,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:30,,2018/10/9 17:41,,2018/10/9 17:30,2018/10/9 17:30,0:00:00,0:00:00,,00,00,,,,
★,☆,17,2018/10/9 13:19,1865,街角設置端末（地図から）,0,781,5,1,2018/10/9 16:23,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:30,,2018/10/9 17:42,,2018/10/9 17:30,2018/10/9 17:30,0:00:00,0:00:00,,00,00,,,,
-,☆,17,2018/10/9 17:22,1964,乗客アプリ（目的地から）,1751,1275,2,1,2018/10/9 17:27,,,35.443659 139.650847,横浜マリンタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/9 17:34,,2018/10/9 17:44,,,2018/10/9 17:22,0:00:00,0:00:00,,00,11,,,,
-,☆,17,2018/10/9 17:29,1969,乗客アプリ（地図から）,1310,440,9,1,2018/10/9 17:30,,,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:41,,2018/10/9 17:56,,,2018/10/9 17:29,0:00:00,0:00:00,,00,,,,,※192行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/10/9 17:31,1970,乗客アプリ（簡単予約）,1310,514,9,1,2018/10/9 17:32,,,35.456605 139.635327,横浜ベイホテル東急,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:42,,2018/10/9 17:56,,,2018/10/9 17:31,0:00:00,0:00:00,,00,10,,,,※191行と同一人物と思われるため一番短い待ち時間を採用
-,☆,17,2018/10/9 17:31,1971,街角設置端末（店舗から）,0,1263,3,3,2018/10/9 17:32,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 17:39,,2018/10/9 17:55,,,2018/10/9 17:31,0:00:00,0:00:00,,00,07,,,,
-,☆,17,2018/10/9 17:49,1976,乗客アプリ（地図から）,1542,538,6,2,2018/10/9 17:56,,,35.443659 139.650847,横浜マリンタワー,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/9 17:58,,2018/10/9 18:32,,,2018/10/9 17:49,0:00:00,0:00:00,,00,09,,,,
★,-,18,2018/10/9 9:50,1784,乗客アプリ（目的地から）,1756,1101,5,1,,2018/10/9 18:14,2018/10/9 18:20,35.445783 139.642958,横浜情報文化センター,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/9 18:20,2018/10/9 18:20,2018/10/9 18:27,2018/10/9 18:27,2018/10/9 18:20,2018/10/9 18:20,0:05:41,0:05:41,107,00,00,03,04,,
★,-,18,2018/10/9 16:41,1952,乗客アプリ（目的地から）,1431,309,3,1,,2018/10/9 18:47,2018/10/9 19:00,35.448676 139.635696,横浜平和プラザホテル,35.441441 139.648505,横浜中華街朱雀門,2018/10/9 18:50,2018/10/9 18:55,2018/10/9 19:03,2018/10/9 19:15,2018/10/9 18:50,2018/10/9 18:50,0:12:49,0:12:49,,00,00,,,,
★,-,18,2018/10/9 16:54,1956,乗客アプリ（地図から）,2079,1233,3,1,,2018/10/9 18:32,2018/10/9 18:54,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/10/9 18:39,2018/10/9 18:41,2018/10/9 19:00,2018/10/9 19:02,2018/10/9 18:30,2018/10/9 18:30,0:22:37,0:22:37,,00,02,,,,
★,-,18,2018/10/9 17:49,1977,乗客アプリ（目的地から）,1457,492,8,2,,2018/10/9 18:12,2018/10/9 18:19,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/9 18:20,2018/10/9 18:22,2018/10/9 18:39,2018/10/9 18:41,2018/10/9 18:20,2018/10/9 18:20,0:06:48,0:13:36,,00,00,,,,
-,-,18,2018/10/9 18:02,1981,街角設置端末（店舗から）,0,1146,9,1,,2018/10/9 18:07,2018/10/9 18:17,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/9 18:11,2018/10/9 18:11,2018/10/9 18:28,2018/10/9 18:28,,2018/10/9 18:02,0:10:01,0:10:01,,00,05,,,,
-,-,18,2018/10/9 18:08,1984,乗客アプリ（地図から）,2225,1261,10,1,,2018/10/9 18:12,2018/10/9 18:16,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/9 18:17,2018/10/9 18:17,2018/10/9 18:25,2018/10/9 18:25,,2018/10/9 18:08,0:03:38,0:03:38,,00,04,,,,
-,-,18,2018/10/9 18:11,1986,乗客アプリ（地図から）,2064,376,9,3,,2018/10/9 18:17,2018/10/9 18:23,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/10/9 18:17,2018/10/9 18:17,2018/10/9 18:35,2018/10/9 18:35,,2018/10/9 18:11,0:05:53,0:17:39,,00,05,,,,
-,-,18,2018/10/9 18:27,1987,街角設置端末（店舗から）,0,1003,6,1,,2018/10/9 18:29,2018/10/9 18:32,35.445783 139.642958,横浜情報文化センター,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/9 18:29,2018/10/9 18:29,2018/10/9 18:35,2018/10/9 18:35,,2018/10/9 18:27,0:03:18,0:03:18,,00,01,,,,
-,-,18,2018/10/9 18:32,1989,乗客アプリ（地図から）,2225,958,7,1,,2018/10/9 18:37,2018/10/9 18:40,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/9 18:39,2018/10/9 18:39,2018/10/9 18:55,2018/10/9 18:55,,2018/10/9 18:32,0:03:16,0:03:16,,00,04,,,,
-,-,18,2018/10/9 18:46,1991,乗客アプリ（地図から）,2207,410,8,1,,2018/10/9 18:54,2018/10/9 19:02,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/9 18:55,2018/10/9 18:55,2018/10/9 19:14,2018/10/9 19:14,,2018/10/9 18:46,0:08:30,0:08:30,,00,07,,,,
-,-,18,2018/10/9 18:52,1993,街角設置端末（店舗から）,0,676,4,1,,2018/10/9 18:54,2018/10/9 19:00,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/9 18:58,2018/10/9 18:58,2018/10/9 19:10,2018/10/9 19:10,,2018/10/9 18:52,0:05:57,0:05:57,,00,02,,,,
★,☆,18,2018/10/9 15:23,1912,乗客アプリWeb（地図から）,1946,970,2,1,2018/10/9 18:05,,,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 18:18,,2018/10/9 18:30,,2018/10/9 18:10,2018/10/9 18:10,0:00:00,0:00:00,,00,,,,,※208行と同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/10/9 18:07,1982,乗客アプリ（目的地から）,2252,1218,8,1,2018/10/9 18:07,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/9 18:14,,2018/10/9 18:51,,,2018/10/9 18:07,0:00:00,0:00:00,,00,07,,,,
-,☆,18,2018/10/9 18:07,1983,乗客アプリWeb（地図から）,1946,1197,7,1,2018/10/9 18:07,,,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 18:13,,2018/10/9 18:26,,,2018/10/9 18:07,0:00:00,0:00:00,,00,06,,,,※206行と同一人物と思われるため一番短い待ち時間を採用
★,-,19,2018/10/9 17:35,1973,街角設置端末（店舗から）,0,691,2,2,,2018/10/9 19:52,2018/10/9 19:52,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 19:45,2018/10/9 19:45,2018/10/9 19:58,2018/10/9 19:58,2018/10/9 19:45,2018/10/9 19:45,0:00:18,0:00:36,57,07,07,03,04,,
★,-,19,2018/10/9 18:27,1988,乗客アプリ（目的地から）,1291,1029,10,1,,2018/10/9 19:03,2018/10/9 19:15,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 19:05,2018/10/9 19:05,2018/10/9 19:25,2018/10/9 19:25,2018/10/9 19:05,2018/10/9 19:05,0:11:20,0:11:20,,00,00,,,,
★,-,19,2018/10/9 18:08,1985,乗客アプリWeb（地図から）,1946,550,10,1,,2018/10/9 19:08,2018/10/9 19:15,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/9 19:08,2018/10/9 19:13,2018/10/9 19:20,2018/10/9 19:26,2018/10/9 19:08,2018/10/9 19:08,0:06:15,0:06:15,,00,00,,,,
★,-,19,2018/10/9 18:44,1990,乗客アプリ（簡単予約）,1210,647,2,1,,2018/10/9 19:52,2018/10/9 19:52,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/9 19:46,2018/10/9 19:46,2018/10/9 20:03,2018/10/9 20:03,2018/10/9 19:45,2018/10/9 19:45,0:00:13,0:00:13,,06,07,,,,
★,-,19,2018/10/9 18:50,1992,街角設置端末（地図から）,0,1085,1,2,,2018/10/9 19:08,2018/10/9 19:14,35.454389 139.630904,横浜ランドマークタワー,35.448676 139.635696,横浜平和プラザホテル,2018/10/9 19:10,2018/10/9 19:10,2018/10/9 19:19,2018/10/9 19:19,2018/10/9 19:10,2018/10/9 19:10,0:05:26,0:10:52,,00,00,,,,
