,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車,合成キー,評価,,,
-,☆,14,2018/11/4 14:35,021-279-GREEN,9578,乗客アプリ（目的地から）,2400,88,2,1,2018/11/4 14:35,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:06,,2018/11/4 15:16,,,2018/11/4 14:35,0:00:00,0:00:00,,00,,,,2018/11/4 14:35,1900/1/0 0:00,43408.60763888890,#N/A,,※245行と同一人物と思われるため一番短いものを採用,
-,☆,14,2018/11/4 14:42,066-851-BANANA,9582,乗客アプリ（地図から）,1338,286,6,1,2018/11/4 14:42,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443659 139.650847,横浜マリンタワー,2018/11/4 15:04,,2018/11/4 15:26,,,2018/11/4 14:42,0:00:00,0:00:00,,00,22,,,2018/11/4 14:42,1900/1/0 0:00,43408.61250,#N/A,,,
-,☆,14,2018/11/4 14:42,021-279-GREEN,9583,乗客アプリ（目的地から）,2400,10,5,1,2018/11/4 14:42,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:00,,2018/11/4 15:16,,,2018/11/4 14:42,0:00:00,0:00:00,,00,17,,,2018/11/4 14:42,1900/1/0 0:00,43408.61250,#N/A,,※同一人物と思われるため一番短いものを採用,
★,☆,14,2018/11/4 14:45,111-311-SUN 111-320-SUN,9586,乗客アプリ（目的地から）,1317,522,6,2,2018/11/4 14:46,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/4 15:17,,2018/11/4 15:31,,2018/11/4 14:55,2018/11/4 14:55,0:00:00,0:00:00,,00,22,,,2018/11/4 14:45,1900/1/0 0:00,43408.61458333330,#N/A,,,
-,☆,14,2018/11/4 14:47,021-279-GREEN,9589,乗客アプリ（目的地から）,2400,69,6,1,2018/11/4 14:48,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:14,,2018/11/4 15:23,,,2018/11/4 14:47,0:00:00,0:00:00,,00,,,,2018/11/4 14:47,1900/1/0 0:00,43408.61597222220,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,14,2018/11/4 14:49,021-279-GREEN,9593,乗客アプリ（目的地から）,2400,442,6,1,2018/11/4 14:49,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:14,,2018/11/4 15:23,,,2018/11/4 14:49,0:00:00,0:00:00,,00,,,,2018/11/4 14:49,1900/1/0 0:00,43408.61736111110,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,14,2018/11/4 14:49,021-279-GREEN,9594,乗客アプリ（目的地から）,2400,145,6,1,2018/11/4 14:50,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:14,,2018/11/4 15:23,,,2018/11/4 14:49,0:00:00,0:00:00,,00,,,,2018/11/4 14:49,1900/1/0 0:00,43408.61736111110,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,14,2018/11/4 14:50,025-730-GREEN,9595,乗客アプリ（地図から）,4572,715,1,1,2018/11/4 14:50,,,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/11/4 15:13,,2018/11/4 15:25,,,2018/11/4 14:50,0:00:00,0:00:00,,00,23,,,2018/11/4 14:50,1900/1/0 0:00,43408.61805555560,#N/A,,,
-,☆,14,2018/11/4 14:50,021-279-GREEN,9599,乗客アプリ（目的地から）,2400,950,6,1,2018/11/4 14:51,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:14,,2018/11/4 15:23,,,2018/11/4 14:50,0:00:00,0:00:00,,00,,,,2018/11/4 14:50,1900/1/0 0:00,43408.61805555560,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,14,2018/11/4 14:51,021-279-GREEN,9600,乗客アプリ（目的地から）,2400,535,6,1,2018/11/4 14:52,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:14,,2018/11/4 15:23,,,2018/11/4 14:51,0:00:00,0:00:00,,00,,,,2018/11/4 14:51,1900/1/0 0:00,43408.618750,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,14,2018/11/4 14:53,,9601,乗客アプリ（目的地から）,4953,899,1,1,2018/11/4 15:10,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/11/4 15:10,,2018/11/4 15:22,,,2018/11/4 14:53,0:00:00,0:00:00,,00,17,,,2018/11/4 14:53,1900/1/0 0:00,43408.62013888890,#N/A,,,
-,☆,14,2018/11/4 14:53,021-279-GREEN,9602,乗客アプリ（目的地から）,2400,195,3,1,2018/11/4 14:54,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:21,,2018/11/4 15:30,,,2018/11/4 14:53,0:00:00,0:00:00,,00,,,,2018/11/4 14:53,1900/1/0 0:00,43408.62013888890,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,14,2018/11/4 14:55,074-430-ORANGE,9605,乗客アプリ（地図から）,3336,182,3,1,2018/11/4 14:55,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 15:20,,2018/11/4 15:28,,,2018/11/4 14:55,0:00:00,0:00:00,,00,25,,,2018/11/4 14:55,1900/1/0 0:00,43408.62152777780,#N/A,,,
-,☆,14,2018/11/4 14:58,111-203-SUN 111-202-SUN,9613,乗客アプリ（地図から）,4970,335,8,2,2018/11/4 15:03,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/4 15:31,,2018/11/4 15:49,,,2018/11/4 14:58,0:00:00,0:00:00,,00,32,,,2018/11/4 14:58,1900/1/0 0:00,43408.62361111110,#N/A,,,
★,-,15,2018/11/4 14:50,026-136-GREEN 026-138-GREEN 026-135-GREEN 026-137-GREEN 020-368-GREEN 026-139-GREEN,9597,乗客アプリ（目的地から）,5034,209,4,6,,2018/11/4 15:53,2018/11/4 16:10,35.441441 139.648505,横浜中華街朱雀門,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/4 15:50,2018/11/4 15:50,2018/11/4 16:16,2018/11/4 16:16,2018/11/4 15:50,2018/11/4 15:50,0:17:12,1:43:12,665,02,02,22,22,2018/11/4 14:50,2018/11/4 16:10,43408.618055555643408.6736111111,#N/A,,,
★,-,15,2018/11/4 14:56,025-766-GREEN,9609,乗客アプリ（地図から）,4965,450,6,1,,2018/11/4 15:10,2018/11/4 15:22,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 15:16,2018/11/4 15:16,2018/11/4 15:32,2018/11/4 15:32,2018/11/4 15:06,2018/11/4 15:06,0:11:58,0:11:58,,00,03,,,2018/11/4 14:56,2018/11/4 15:22,43408.622222222243408.6402777778,#N/A,,,
★,-,15,2018/11/4 14:56,025-730-GREEN 025-734-GREEN,9610,乗客アプリ（地図から）,4572,276,10,2,,2018/11/4 15:53,2018/11/4 16:02,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/11/4 15:56,2018/11/4 15:56,2018/11/4 16:09,2018/11/4 16:12,2018/11/4 15:56,2018/11/4 15:56,0:09:52,0:19:44,,00,00,,,2018/11/4 14:56,2018/11/4 16:02,43408.622222222243408.6680555556,#N/A,,,
-,-,15,2018/11/4 15:02,112-532-SUN 110-981-SUN,9616,まちかど端末（乗降ポイントから）,0,372,2,2,,2018/11/4 15:08,2018/11/4 15:17,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/11/4 15:13,2018/11/4 15:13,2018/11/4 15:22,2018/11/4 15:16,,2018/11/4 15:02,0:08:57,0:17:54,,00,06,,,2018/11/4 15:02,2018/11/4 15:17,43408.626388888943408.6368055556,#N/A,,,
-,-,15,2018/11/4 15:09,063-359-BANANA 063-370-BANANA 063-371-BANANA 063-358-BANANA,9625,乗客アプリ（地図から）,3706,676,8,4,,2018/11/4 15:33,2018/11/4 16:04,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/4 15:37,2018/11/4 15:37,2018/11/4 15:58,2018/11/4 16:05,,2018/11/4 15:09,0:31:00,2:04:00,,00,23,,,2018/11/4 15:09,2018/11/4 16:04,43408.6312543408.6694444444,#N/A,,,
-,-,15,2018/11/4 15:11,,9627,乗客アプリ（目的地から）,4953,324,10,2,,2018/11/4 15:26,2018/11/4 15:36,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/11/4 15:31,2018/11/4 15:31,2018/11/4 15:43,2018/11/4 15:38,,2018/11/4 15:11,0:09:59,0:19:58,,00,15,,,2018/11/4 15:11,2018/11/4 15:36,43408.632638888943408.65,#N/A,,,
-,-,15,2018/11/4 15:11,026-157-GREEN,9628,乗客アプリ（目的地から）,5040,823,1,1,,2018/11/4 15:39,2018/11/4 15:49,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 15:40,2018/11/4 15:41,2018/11/4 15:57,2018/11/4 16:00,,2018/11/4 15:11,0:09:46,0:09:46,,00,27,,,2018/11/4 15:11,2018/11/4 15:49,43408.632638888943408.6590277778,#N/A,,,
-,-,15,2018/11/4 15:12,020-375-GREEN,9630,乗客アプリ（目的地から）,5039,367,1,1,,2018/11/4 15:39,2018/11/4 15:49,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 15:40,2018/11/4 15:42,2018/11/4 15:58,2018/11/4 15:59,,2018/11/4 15:12,0:09:51,0:09:51,,00,27,,,2018/11/4 15:12,2018/11/4 15:49,43408.633333333343408.6590277778,肯定的,,,
-,-,15,2018/11/4 15:15,074-056-ORANGE 074-057-ORANGE,9634,乗客アプリ（地図から）,2433,915,2,2,,2018/11/4 15:34,2018/11/4 15:45,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/4 15:36,2018/11/4 15:38,2018/11/4 15:51,2018/11/4 15:51,,2018/11/4 15:15,0:10:31,0:21:02,,00,19,,,2018/11/4 15:15,2018/11/4 15:45,43408.635416666743408.65625,#N/A,,,
★,-,15,2018/11/4 15:17,022-436-GREEN,9639,まちかど端末（乗降ポイントから）,0,829,9,1,,2018/11/4 15:30,2018/11/4 15:37,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 15:30,2018/11/4 15:30,2018/11/4 15:48,2018/11/4 15:47,2018/11/4 15:26,2018/11/4 15:26,0:07:09,0:07:09,,00,03,,,2018/11/4 15:17,2018/11/4 15:37,43408.636805555643408.6506944444,#N/A,,,
★,-,15,2018/11/4 15:18,167-289-CAKE,9643,乗客アプリ（目的地から）,2669,239,8,1,,2018/11/4 15:38,2018/11/4 15:57,35.454389 139.630904,横浜ランドマークタワー,35.447541 139.644914,シルク博物館,2018/11/4 15:43,2018/11/4 15:43,2018/11/4 15:55,2018/11/4 15:55,2018/11/4 15:28,2018/11/4 15:28,0:19:14,0:19:14,,00,09,,,2018/11/4 15:18,2018/11/4 15:57,43408.637543408.6645833333,肯定的,,,
★,-,15,2018/11/4 15:21,109-419-SNOW,9644,乗客アプリ（地図から）,2046,347,2,1,,2018/11/4 15:46,2018/11/4 16:36,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/4 15:51,2018/11/4 15:51,2018/11/4 16:12,2018/11/4 16:31,2018/11/4 15:31,2018/11/4 15:31,0:50:54,0:50:54,,00,15,,,2018/11/4 15:21,2018/11/4 16:36,43408.639583333343408.6916666667,#N/A,,,
-,-,15,2018/11/4 15:22,111-528-SUN 002-668-BLUE 002-667-BLUE,9645,まちかど端末（乗降ポイントから）,0,81,6,3,,2018/11/4 15:25,2018/11/4 15:34,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/4 15:23,2018/11/4 15:23,2018/11/4 15:39,2018/11/4 15:39,,2018/11/4 15:22,0:09:28,0:28:24,,01,03,,,2018/11/4 15:22,2018/11/4 15:34,43408.640277777843408.6486111111,#N/A,,,
-,-,15,2018/11/4 15:24,110-222-SUN,9648,乗客アプリ（目的地から）,3753,225,5,1,,2018/11/4 15:53,2018/11/4 15:59,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/4 15:54,2018/11/4 15:54,2018/11/4 16:07,2018/11/4 16:07,,2018/11/4 15:24,0:06:38,0:06:38,,00,28,,,2018/11/4 15:24,2018/11/4 15:59,43408.641666666743408.6659722222,肯定的,,,
-,-,15,2018/11/4 15:26,166-758-agekke,9654,まちかど端末（店舗から）,0,215,10,1,,2018/11/4 16:16,2018/11/4 16:23,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/4 16:15,2018/11/4 16:20,2018/11/4 16:35,2018/11/4 16:40,,2018/11/4 15:26,0:06:50,0:06:50,,00,49,,,2018/11/4 15:26,2018/11/4 16:23,43408.643055555643408.6826388889,#N/A,,,
-,-,15,2018/11/4 15:30,023-322-GREEN 023-323-GREEN,9659,乗客アプリ（目的地から）,4256,892,9,2,,2018/11/4 15:46,2018/11/4 16:06,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/4 15:56,2018/11/4 15:56,2018/11/4 16:24,2018/11/4 16:24,,2018/11/4 15:30,0:19:51,0:39:42,,00,15,,,2018/11/4 15:30,2018/11/4 16:06,43408.645833333343408.6708333333,#N/A,,,
-,-,15,2018/11/4 15:34,008-523-BLUE,9661,乗客アプリ（簡単予約）,3029,530,2,1,,2018/11/4 15:54,2018/11/4 16:01,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.453715 139.638133,横浜ワールドポーターズ,2018/11/4 15:58,2018/11/4 15:58,2018/11/4 16:10,2018/11/4 16:10,,2018/11/4 15:34,0:07:08,0:07:08,,00,20,,,2018/11/4 15:34,2018/11/4 16:01,43408.648611111143408.6673611111,#N/A,,,
-,-,15,2018/11/4 15:39,109-374-SNOW,9665,まちかど端末（店舗から）,0,550,8,1,,2018/11/4 15:43,2018/11/4 15:50,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/11/4 15:43,2018/11/4 15:43,2018/11/4 15:52,2018/11/4 15:52,,2018/11/4 15:39,0:06:49,0:06:49,,00,04,,,2018/11/4 15:39,2018/11/4 15:50,43408.652083333343408.6597222222,#N/A,,,
-,-,15,2018/11/4 15:41,166-771-agekke,9669,乗客アプリ（地図から）,2435,756,7,1,,2018/11/4 15:51,2018/11/4 16:04,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/4 16:20,2018/11/4 16:20,2018/11/4 16:48,2018/11/4 16:48,,2018/11/4 15:41,0:12:27,0:12:27,,00,09,,,2018/11/4 15:41,2018/11/4 16:04,43408.653472222243408.6694444444,#N/A,,,
-,-,15,2018/11/4 15:42,020-116-GREEN 020-207-GREEN 020-115-GREEN 020-117-GREEN,9670,まちかど端末（店舗から）,0,339,6,4,,2018/11/4 16:22,2018/11/4 16:39,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/4 16:25,2018/11/4 16:25,2018/11/4 16:41,2018/11/4 16:44,,2018/11/4 15:42,0:17:41,1:10:44,,00,39,,,2018/11/4 15:42,2018/11/4 16:39,43408.654166666743408.69375,#N/A,,,
-,-,15,2018/11/4 15:47,050-987-STRAWBERRY,9672,乗客アプリ（地図から）,1789,632,1,1,,2018/11/4 16:04,2018/11/4 16:33,35.456605 139.635327,横浜ベイホテル東急,35.445857 139.647636,ホテルモントレ横浜,2018/11/4 16:09,2018/11/4 16:09,2018/11/4 16:22,2018/11/4 16:41,,2018/11/4 15:47,0:29:15,0:29:15,,00,16,,,2018/11/4 15:47,2018/11/4 16:33,43408.657638888943408.6895833333,#N/A,,,
-,-,15,2018/11/4 15:49,050-918-STRAWBERRY,9676,乗客アプリ（地図から）,2092,152,1,1,,2018/11/4 16:04,2018/11/4 16:10,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/4 16:09,2018/11/4 16:09,2018/11/4 16:16,2018/11/4 16:16,,2018/11/4 15:49,0:05:55,0:05:55,,00,15,,,2018/11/4 15:49,2018/11/4 16:10,43408.659027777843408.6736111111,#N/A,,,
-,-,15,2018/11/4 15:49,022-557-GREEN 022-569-GREEN 022-558-GREEN,9677,乗客アプリ（地図から）,4834,51,1,3,,2018/11/4 16:17,2018/11/4 16:24,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 16:21,2018/11/4 16:21,2018/11/4 16:30,2018/11/4 16:30,,2018/11/4 15:49,0:07:34,0:22:42,,00,27,,,2018/11/4 15:49,2018/11/4 16:24,43408.659027777843408.6833333333,#N/A,,,
-,-,15,2018/11/4 15:52,015-220-RED,9682,乗客アプリ（目的地から）,1958,281,9,1,,2018/11/4 16:00,2018/11/4 16:14,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/4 16:02,2018/11/4 16:02,2018/11/4 16:24,2018/11/4 16:24,,2018/11/4 15:52,0:13:54,0:13:54,,00,07,,,2018/11/4 15:52,2018/11/4 16:14,43408.661111111143408.6763888889,#N/A,,,
★,☆,15,2018/11/4 14:27,025-730-GREEN,9570,乗客アプリ（地図から）,4572,350,1,1,2018/11/4 14:27,,,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/11/4 15:27,,2018/11/4 15:38,,2018/11/4 15:27,2018/11/4 15:27,0:00:00,0:00:00,,00,00,,,2018/11/4 14:27,1900/1/0 0:00,43408.60208333330,#N/A,,,
★,☆,15,2018/11/4 14:29,025-766-GREEN,9573,乗客アプリ（地図から）,4965,55,1,1,2018/11/4 14:29,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 15:29,,2018/11/4 15:40,,2018/11/4 15:29,2018/11/4 15:29,0:00:00,0:00:00,,00,00,,,2018/11/4 14:29,1900/1/0 0:00,43408.60347222220,#N/A,,,
★,☆,15,2018/11/4 14:48,025-731-GREEN,9590,乗客アプリ（地図から）,5030,17,10,1,2018/11/4 14:49,,,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/11/4 15:49,,2018/11/4 16:01,,2018/11/4 15:49,2018/11/4 15:49,0:00:00,0:00:00,,00,00,,,2018/11/4 14:48,1900/1/0 0:00,43408.61666666670,#N/A,,,
★,☆,15,2018/11/4 14:49,025-730-GREEN,9592,乗客アプリ（地図から）,4572,168,9,1,2018/11/4 14:49,,,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/11/4 15:48,,2018/11/4 16:11,,2018/11/4 15:48,2018/11/4 15:48,0:00:00,0:00:00,,00,00,,,2018/11/4 14:49,1900/1/0 0:00,43408.61736111110,#N/A,,,
★,☆,15,2018/11/4 14:50,025-731-GREEN,9596,乗客アプリ（地図から）,5030,332,10,1,2018/11/4 14:50,,,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/11/4 15:50,,2018/11/4 16:02,,2018/11/4 15:50,2018/11/4 15:50,0:00:00,0:00:00,,00,00,,,2018/11/4 14:50,1900/1/0 0:00,43408.61805555560,#N/A,,,
★,☆,15,2018/11/4 14:50,025-730-GREEN,9598,乗客アプリ（地図から）,4572,820,8,1,2018/11/4 14:50,,,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/11/4 15:50,,2018/11/4 16:02,,2018/11/4 15:50,2018/11/4 15:50,0:00:00,0:00:00,,00,00,,,2018/11/4 14:50,1900/1/0 0:00,43408.61805555560,#N/A,,,
★,☆,15,2018/11/4 14:54,074-430-ORANGE 075-236-ORANGE,9604,乗客アプリ（地図から）,3336,33,3,2,2018/11/4 14:55,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/4 15:19,,2018/11/4 15:27,,2018/11/4 15:04,2018/11/4 15:04,0:00:00,0:00:00,,00,14,,,2018/11/4 14:54,1900/1/0 0:00,43408.62083333330,#N/A,,,
★,☆,15,2018/11/4 14:55,025-730-GREEN 025-734-GREEN,9607,乗客アプリ（地図から）,4572,970,7,2,2018/11/4 14:56,,,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/11/4 15:28,,2018/11/4 15:40,,2018/11/4 15:05,2018/11/4 15:05,0:00:00,0:00:00,,00,22,,,2018/11/4 14:55,1900/1/0 0:00,43408.62152777780,#N/A,,,
★,☆,15,2018/11/4 14:55,064-406-BANANA 064-407-BANANA 066-768-BANANA,9608,乗客アプリ（地図から）,3653,851,8,3,2018/11/4 14:56,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.445857 139.647636,ホテルモントレ横浜,2018/11/4 15:37,,2018/11/4 15:56,,2018/11/4 15:05,2018/11/4 15:05,0:00:00,0:00:00,,00,31,,,2018/11/4 14:55,1900/1/0 0:00,43408.62152777780,#N/A,,,
★,☆,15,2018/11/4 14:58,025-731-GREEN,9614,乗客アプリ（地図から）,5030,707,10,1,2018/11/4 15:53,2018/11/4 15:52,,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/11/4 15:59,2018/11/4 15:59,2018/11/4 16:11,,2018/11/4 15:59,2018/11/4 15:59,,,,00,00,,,2018/11/4 14:58,1900/1/0 0:00,43408.62361111110,#N/A,,,
★,☆,15,2018/11/4 15:03,109-417-SNOW,9618,乗客アプリ（目的地から）,5033,500,2,1,2018/11/4 15:03,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:40,,2018/11/4 15:49,,2018/11/4 15:13,2018/11/4 15:13,0:00:00,0:00:00,,00,27,,,2018/11/4 15:03,1900/1/0 0:00,43408.62708333330,#N/A,,※295行と同一人物と思われるため一番短いものを採用,
-,☆,15,2018/11/4 15:03,109-417-SNOW,9619,乗客アプリ（目的地から）,5033,222,2,1,2018/11/4 15:08,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/4 15:40,,2018/11/4 15:49,,,2018/11/4 15:03,0:00:00,0:00:00,,00,,,,2018/11/4 15:03,1900/1/0 0:00,43408.62708333330,#N/A,,※294行と同一人物と思われるため一番短いものを採用,
-,☆,15,2018/11/4 15:04,111-203-SUN 111-202-SUN,9620,乗客アプリ（地図から）,4970,949,8,2,2018/11/4 15:04,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/4 15:31,,2018/11/4 15:49,,,2018/11/4 15:04,0:00:00,0:00:00,,00,26,,,2018/11/4 15:04,1900/1/0 0:00,43408.62777777780,#N/A,,,
-,☆,15,2018/11/4 15:05,112-512-SUN,9621,まちかど端末（店舗から）,0,120,1,1,2018/11/4 15:05,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/4 15:41,,2018/11/4 16:00,,,2018/11/4 15:05,0:00:00,0:00:00,,00,35,,,2018/11/4 15:05,1900/1/0 0:00,43408.62847222220,#N/A,,,
-,☆,15,2018/11/4 15:07,016-234-RED 016-240-RED,9623,乗客アプリ（地図から）,4216,56,8,2,2018/11/4 15:09,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/4 15:44,,2018/11/4 15:51,,,2018/11/4 15:07,0:00:00,0:00:00,,00,,,,2018/11/4 15:07,1900/1/0 0:00,43408.62986111110,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,15,2018/11/4 15:08,110-222-SUN,9624,乗客アプリ（目的地から）,3753,644,2,1,2018/11/4 15:13,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/4 15:34,,2018/11/4 15:45,,,2018/11/4 15:08,0:00:00,0:00:00,,00,25,,,2018/11/4 15:08,1900/1/0 0:00,43408.63055555560,#N/A,,,
-,☆,15,2018/11/4 15:09,016-234-RED 016-240-RED,9626,乗客アプリ（地図から）,4216,69,5,2,2018/11/4 15:12,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/4 15:52,,2018/11/4 16:00,,,2018/11/4 15:09,0:00:00,0:00:00,,00,,,,2018/11/4 15:09,1900/1/0 0:00,43408.631250,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,15,2018/11/4 15:11,111-203-SUN 111-202-SUN,9629,乗客アプリ（簡単予約）,4970,597,2,2,2018/11/4 15:13,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/4 15:57,,2018/11/4 16:08,,,2018/11/4 15:11,0:00:00,0:00:00,,00,45,,,2018/11/4 15:11,1900/1/0 0:00,43408.63263888890,#N/A,,,
★,☆,15,2018/11/4 15:12,016-234-RED 016-240-RED,9631,乗客アプリ（地図から）,4216,523,9,2,2018/11/4 15:13,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/4 15:50,,2018/11/4 15:57,,2018/11/4 15:22,2018/11/4 15:22,0:00:00,0:00:00,,00,,,,2018/11/4 15:12,1900/1/0 0:00,43408.63333333330,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,15,2018/11/4 15:13,015-220-RED,9632,乗客アプリ（地図から）,1958,255,5,1,2018/11/4 15:13,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/4 15:50,,2018/11/4 16:08,,,2018/11/4 15:13,0:00:00,0:00:00,,00,,,,2018/11/4 15:13,1900/1/0 0:00,43408.63402777780,#N/A,,※308行と同一人物と思われるため一番短いものを採用,
