,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,日時,降車時間,合成キー,評価,,,,
-,-,14,2018/10/27 14:16,6986,まちかど設置端末（店舗から）,0,949,8,4,,2018/10/27 14:25,2018/10/27 14:33,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 14:22,2018/10/27 14:22,2018/10/27 14:36,2018/10/27 14:36,,2018/10/27 14:16,0:08:29,0:33:56,,03,08,,,2018/10/27 14:16,2018/10/27 14:33,43400.594444444443400.60625,#N/A,,,,
★,-,14,2018/10/27 14:18,6987,まちかど設置端末（店舗から）,0,1096,1,2,,2018/10/27 14:47,2018/10/27 15:02,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/27 14:47,2018/10/27 14:47,2018/10/27 15:00,2018/10/27 15:00,2018/10/27 14:47,2018/10/27 14:47,0:15:13,0:30:26,,00,00,,,2018/10/27 14:18,2018/10/27 15:02,43400.595833333343400.6263888889,#N/A,,,,
-,-,14,2018/10/27 14:18,6988,まちかど設置端末（店舗から）,0,372,7,1,,2018/10/27 14:22,2018/10/27 14:26,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 14:19,2018/10/27 14:19,2018/10/27 14:28,2018/10/27 14:28,,2018/10/27 14:18,0:04:12,0:04:12,,02,03,,,2018/10/27 14:18,2018/10/27 14:26,43400.595833333343400.6013888889,#N/A,,,,
★,-,14,2018/10/27 14:19,6989,乗客アプリ（地図から）,3462,1097,5,1,,2018/10/27 14:47,2018/10/27 15:04,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/10/27 14:55,2018/10/27 14:55,2018/10/27 15:12,2018/10/27 15:18,2018/10/27 14:49,2018/10/27 14:49,0:16:52,0:16:52,,00,00,,,2018/10/27 14:19,2018/10/27 15:04,43400.596527777843400.6277777778,#N/A,,,,
-,-,14,2018/10/27 14:23,6990,乗客アプリ（目的地から）,4139,960,9,1,,2018/10/27 14:30,2018/10/27 14:45,35.452963 139.642093,横浜赤レンガ倉庫,35.443659 139.650847,横浜マリンタワー,2018/10/27 14:33,2018/10/27 14:33,2018/10/27 14:48,2018/10/27 14:48,,2018/10/27 14:23,0:15:26,0:15:26,,00,06,,,2018/10/27 14:23,2018/10/27 14:45,43400.599305555643400.6145833333,#N/A,,,,
-,-,14,2018/10/27 14:25,6991,まちかど設置端末（地図から）,0,1264,4,5,,2018/10/27 14:36,2018/10/27 14:52,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/27 14:37,2018/10/27 14:37,2018/10/27 14:57,2018/10/27 14:57,,2018/10/27 14:25,0:15:28,1:17:20,,00,11,,,2018/10/27 14:25,2018/10/27 14:52,43400.600694444443400.6194444444,#N/A,,,,
-,-,14,2018/10/27 14:29,6992,まちかど設置端末（地図から）,0,482,10,1,,2018/10/27 14:35,2018/10/27 14:43,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/27 14:33,2018/10/27 14:33,2018/10/27 14:53,2018/10/27 14:53,,2018/10/27 14:29,0:07:52,0:07:52,,01,05,,,2018/10/27 14:29,2018/10/27 14:43,43400.603472222243400.6131944444,#N/A,,,,
-,-,14,2018/10/27 14:32,6994,乗客アプリ（目的地から）,2589,667,7,1,,2018/10/27 14:38,2018/10/27 14:53,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/10/27 14:37,2018/10/27 14:37,2018/10/27 14:54,2018/10/27 14:54,,2018/10/27 14:32,0:15:06,0:15:06,,01,06,,,2018/10/27 14:32,2018/10/27 14:53,43400.605555555643400.6201388889,#N/A,,,,
-,-,14,2018/10/27 14:32,6995,乗客アプリ（目的地から）,1603,585,7,3,,2018/10/27 14:41,2018/10/27 15:00,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/27 14:40,2018/10/27 14:40,2018/10/27 15:04,2018/10/27 15:04,,2018/10/27 14:32,0:18:52,0:56:36,,01,08,,,2018/10/27 14:32,2018/10/27 15:00,43400.605555555643400.625,#N/A,,,,
-,-,14,2018/10/27 14:37,6997,乗客アプリ（地図から）,4124,848,8,2,,2018/10/27 14:46,2018/10/27 14:56,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443704 139.651332,ホテルメルパルク横浜,2018/10/27 14:42,2018/10/27 14:47,2018/10/27 14:56,2018/10/27 15:05,,2018/10/27 14:37,0:10:24,0:20:48,,03,08,,,2018/10/27 14:37,2018/10/27 14:56,43400.609027777843400.6222222222,#N/A,,,,
-,-,14,2018/10/27 14:40,6998,乗客アプリ（目的地から）,4153,421,5,3,,2018/10/27 14:42,2018/10/27 14:58,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 14:43,2018/10/27 14:43,2018/10/27 15:07,2018/10/27 15:07,,2018/10/27 14:40,0:15:46,0:47:18,,00,01,,,2018/10/27 14:40,2018/10/27 14:58,43400.611111111143400.6236111111,肯定的,,,,
-,-,14,2018/10/27 14:40,6999,乗客アプリ（地図から）,4152,536,6,1,,2018/10/27 14:46,2018/10/27 14:51,35.448676 139.635696,横浜平和プラザホテル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/27 14:48,2018/10/27 14:48,2018/10/27 14:57,2018/10/27 14:57,,2018/10/27 14:40,0:04:57,0:04:57,,00,06,,,2018/10/27 14:40,2018/10/27 14:51,43400.611111111143400.61875,#N/A,,,,
-,-,14,2018/10/27 14:41,7000,乗客アプリ（地図から）,3706,1160,10,4,,2018/10/27 14:43,2018/10/27 14:43,35.456605 139.635327,横浜ベイホテル東急,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/27 14:51,2018/10/27 14:51,2018/10/27 15:07,2018/10/27 15:07,,2018/10/27 14:41,0:00:20,0:01:20,,00,01,,,2018/10/27 14:41,2018/10/27 14:43,43400.611805555643400.6131944444,肯定的,,,,
-,-,14,2018/10/27 14:41,7001,乗客アプリ（地図から）,3977,1050,2,2,,2018/10/27 15:04,2018/10/27 15:10,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 15:02,2018/10/27 15:02,2018/10/27 15:14,2018/10/27 15:14,,2018/10/27 14:41,0:06:37,0:13:14,,01,22,,,2018/10/27 14:41,2018/10/27 15:10,43400.611805555643400.6319444444,#N/A,,,,
-,-,14,2018/10/27 14:41,7002,乗客アプリ（目的地から）,4132,402,8,3,,2018/10/27 14:45,2018/10/27 14:53,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/27 14:48,2018/10/27 14:48,2018/10/27 15:02,2018/10/27 15:02,,2018/10/27 14:41,0:07:11,0:21:33,,00,04,,,2018/10/27 14:41,2018/10/27 14:53,43400.611805555643400.6201388889,肯定的,,,,
-,-,14,2018/10/27 14:46,7003,乗客アプリ（目的地から）,3765,1005,9,2,,2018/10/27 14:51,2018/10/27 15:13,35.441441 139.648505,横浜中華街朱雀門,35.456605 139.635327,横浜ベイホテル東急,2018/10/27 14:50,2018/10/27 14:50,2018/10/27 15:11,2018/10/27 15:11,,2018/10/27 14:46,0:22:08,0:44:16,,01,04,,,2018/10/27 14:46,2018/10/27 15:13,43400.615277777843400.6340277778,#N/A,,,,
-,-,14,2018/10/27 14:53,7004,まちかど設置端末（地図から）,0,338,6,1,,2018/10/27 14:58,2018/10/27 15:17,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/27 14:59,2018/10/27 14:59,2018/10/27 15:18,2018/10/27 15:32,,2018/10/27 14:53,0:19:49,0:19:49,,00,04,,,2018/10/27 14:53,2018/10/27 15:17,43400.620138888943400.6368055556,#N/A,,,,
-,-,14,2018/10/27 14:55,7005,乗客アプリ（目的地から）,2400,1155,5,1,,2018/10/27 14:59,2018/10/27 15:08,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/27 15:01,2018/10/27 15:01,2018/10/27 15:17,2018/10/27 15:17,,2018/10/27 14:55,0:08:52,0:08:52,,00,03,,,2018/10/27 14:55,2018/10/27 15:08,43400.621527777843400.6305555556,#N/A,,,,
-,-,14,2018/10/27 14:56,7006,乗客アプリ（目的地から）,1882,990,6,1,,2018/10/27 15:00,2018/10/27 15:06,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/27 15:06,2018/10/27 15:06,2018/10/27 15:16,2018/10/27 15:16,,2018/10/27 14:56,0:05:56,0:05:56,,00,04,,,2018/10/27 14:56,2018/10/27 15:06,43400.622222222243400.6291666667,肯定的,,,,
-,-,14,2018/10/27 14:57,7007,まちかど設置端末（店舗から）,0,324,9,2,,2018/10/27 15:02,2018/10/27 15:09,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 15:03,2018/10/27 15:03,2018/10/27 15:15,2018/10/27 15:15,,2018/10/27 14:57,0:06:16,0:12:32,,00,05,,,2018/10/27 14:57,2018/10/27 15:09,43400.622916666743400.63125,#N/A,,,,
-,-,14,2018/10/27 14:58,7008,まちかど設置端末（地図から）,0,367,8,2,,2018/10/27 15:01,2018/10/27 15:15,35.445857 139.647636,ホテルモントレ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 15:00,2018/10/27 15:00,2018/10/27 15:12,2018/10/27 15:20,,2018/10/27 14:58,0:14:09,0:28:18,,00,02,,,2018/10/27 14:58,2018/10/27 15:15,43400.623611111143400.6354166667,#N/A,,,,
-,-,14,2018/10/27 14:59,7009,乗客アプリ（目的地から）,1888,539,8,1,,2018/10/27 15:09,2018/10/27 15:25,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/27 15:09,2018/10/27 15:10,2018/10/27 15:28,2018/10/27 15:33,,2018/10/27 14:59,0:15:46,0:15:46,,00,09,,,2018/10/27 14:59,2018/10/27 15:25,43400.624305555643400.6423611111,#N/A,,,,
-,☆,14,2018/10/27 14:04,6977,乗客アプリ（目的地から）,1888,695,7,1,2018/10/27 14:04,,,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/27 14:08,,2018/10/27 14:23,,,2018/10/27 14:04,0:00:00,0:00:00,,00,04,,,2018/10/27 14:04,1900/1/0 0:00,43400.58611111110,#N/A,,,,
-,☆,14,2018/10/27 14:31,6993,乗客アプリ（目的地から）,1603,1010,7,3,2018/10/27 14:32,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/27 14:34,,2018/10/27 14:53,,,2018/10/27 14:31,0:00:00,0:00:00,,00,03,,,2018/10/27 14:31,1900/1/0 0:00,43400.60486111110,#N/A,,,,
-,☆,14,2018/10/27 14:35,6996,乗客アプリ（地図から）,4124,1170,8,1,2018/10/27 14:35,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443704 139.651332,ホテルメルパルク横浜,2018/10/27 14:39,,2018/10/27 14:52,,,2018/10/27 14:35,0:00:00,0:00:00,,00,04,,,2018/10/27 14:35,1900/1/0 0:00,43400.60763888890,#N/A,,,,
-,☆,14,2018/10/27 14:59,7010,乗客アプリ（地図から）,4190,896,8,1,2018/10/27 15:07,,,35.443908 139.635249,イセザキ・モール,35.448676 139.635696,横浜平和プラザホテル,2018/10/27 15:09,,2018/10/27 15:15,,,2018/10/27 14:59,0:00:00,0:00:00,,00,10,,,2018/10/27 14:59,1900/1/0 0:00,43400.62430555560,#N/A,,,,
★,-,15,2018/10/27 15:04,7011,乗客アプリ（目的地から）,4170,714,8,3,,2018/10/27 15:40,2018/10/27 15:49,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/10/27 15:40,2018/10/27 15:40,2018/10/27 15:51,2018/10/27 15:52,2018/10/27 15:34,2018/10/27 15:34,0:08:53,0:26:39,628,00,06,05,05,2018/10/27 15:04,2018/10/27 15:49,43400.627777777843400.6590277778,肯定的,,,,
-,-,15,2018/10/27 15:05,7012,乗客アプリ（地図から）,1751,469,7,1,,2018/10/27 15:14,2018/10/27 15:23,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/27 15:17,2018/10/27 15:17,2018/10/27 15:23,2018/10/27 15:25,,2018/10/27 15:05,0:08:37,0:08:37,,00,08,,,2018/10/27 15:05,2018/10/27 15:23,43400.628472222243400.6409722222,肯定的,,,,
-,-,15,2018/10/27 15:08,7013,乗客アプリ（目的地から）,2669,812,5,1,,2018/10/27 15:16,2018/10/27 15:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/27 15:19,2018/10/27 15:19,2018/10/27 15:26,2018/10/27 15:26,,2018/10/27 15:08,0:05:35,0:05:35,,00,07,,,2018/10/27 15:08,2018/10/27 15:21,43400.630555555643400.6395833333,#N/A,,,,
-,-,15,2018/10/27 15:08,7014,乗客アプリ（目的地から）,4190,492,2,1,,2018/10/27 15:11,2018/10/27 15:21,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/10/27 15:13,2018/10/27 15:13,2018/10/27 15:25,2018/10/27 15:25,,2018/10/27 15:08,0:09:55,0:09:55,,00,02,,,2018/10/27 15:08,2018/10/27 15:21,43400.630555555643400.6395833333,#N/A,,,,
-,-,15,2018/10/27 15:08,7015,乗客アプリ（目的地から）,1157,1004,8,2,,2018/10/27 15:09,2018/10/27 15:21,35.443908 139.635249,イセザキ・モール,35.453715 139.638133,横浜ワールドポーターズ,2018/10/27 15:11,2018/10/27 15:11,2018/10/27 15:28,2018/10/27 15:28,,2018/10/27 15:08,0:12:00,0:24:00,,00,01,,,2018/10/27 15:08,2018/10/27 15:21,43400.630555555643400.6395833333,#N/A,,,,
-,-,15,2018/10/27 15:08,7016,乗客アプリ（地図から）,1310,715,9,1,,2018/10/27 15:18,2018/10/27 15:33,35.456605 139.635327,横浜ベイホテル東急,35.448676 139.635696,横浜平和プラザホテル,2018/10/27 15:22,2018/10/27 15:22,2018/10/27 15:33,2018/10/27 15:33,,2018/10/27 15:08,0:15:23,0:15:23,,00,09,,,2018/10/27 15:08,2018/10/27 15:33,43400.630555555643400.6479166667,#N/A,,,,
-,-,15,2018/10/27 15:16,7021,乗客アプリ（目的地から）,4132,759,10,3,,2018/10/27 15:24,2018/10/27 15:36,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 15:19,2018/10/27 15:24,2018/10/27 15:35,2018/10/27 15:47,,2018/10/27 15:16,0:11:57,0:35:51,,04,08,,,2018/10/27 15:16,2018/10/27 15:36,43400.636111111143400.65,肯定的,,,,
-,-,15,2018/10/27 15:16,7022,乗客アプリ（地図から）,4183,865,7,1,,2018/10/27 15:16,2018/10/27 15:33,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/27 15:20,2018/10/27 15:20,2018/10/27 15:37,2018/10/27 15:37,,2018/10/27 15:16,0:17:35,0:17:35,,00,00,,,2018/10/27 15:16,2018/10/27 15:33,43400.636111111143400.6479166667,肯定的,,,,
-,-,15,2018/10/27 15:18,7023,乗客アプリ（地図から）,1789,1029,7,3,,2018/10/27 15:30,2018/10/27 15:43,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/10/27 15:28,2018/10/27 15:28,2018/10/27 15:44,2018/10/27 15:44,,2018/10/27 15:18,0:12:56,0:38:48,,01,12,,,2018/10/27 15:18,2018/10/27 15:43,43400.637543400.6548611111,#N/A,,,,
-,-,15,2018/10/27 15:18,7024,乗客アプリ（目的地から）,4189,551,10,1,,2018/10/27 15:21,2018/10/27 15:36,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 15:21,2018/10/27 15:21,2018/10/27 15:40,2018/10/27 15:41,,2018/10/27 15:18,0:14:41,0:14:41,,00,02,,,2018/10/27 15:18,2018/10/27 15:36,43400.637543400.65,#N/A,,,,
-,-,15,2018/10/27 15:19,7025,乗客アプリ（目的地から）,4193,462,10,1,,2018/10/27 15:21,2018/10/27 15:36,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 15:21,2018/10/27 15:21,2018/10/27 15:40,2018/10/27 15:40,,2018/10/27 15:19,0:14:31,0:14:31,,00,02,,,2018/10/27 15:19,2018/10/27 15:36,43400.638194444443400.65,#N/A,,,,
-,-,15,2018/10/27 15:19,7026,乗客アプリ（地図から）,4146,1161,9,2,,2018/10/27 15:27,2018/10/27 15:44,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/27 15:25,2018/10/27 15:25,2018/10/27 15:46,2018/10/27 15:46,,2018/10/27 15:19,0:17:12,0:34:24,,02,08,,,2018/10/27 15:19,2018/10/27 15:44,43400.638194444443400.6555555556,肯定的,,,,
-,-,15,2018/10/27 15:23,7027,乗客アプリ（目的地から）,4196,381,10,1,,2018/10/27 15:29,2018/10/27 15:36,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 15:31,2018/10/27 15:31,2018/10/27 15:44,2018/10/27 15:44,,2018/10/27 15:23,0:07:10,0:07:10,,00,05,,,2018/10/27 15:23,2018/10/27 15:36,43400.640972222243400.65,肯定的,,,,
-,-,15,2018/10/27 15:26,7028,乗客アプリ（地図から）,1751,1094,8,1,,2018/10/27 15:33,2018/10/27 15:43,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/27 15:31,2018/10/27 15:31,2018/10/27 15:44,2018/10/27 15:44,,2018/10/27 15:26,0:10:23,0:10:23,,02,06,,,2018/10/27 15:26,2018/10/27 15:43,43400.643055555643400.6548611111,肯定的,,,,
-,-,15,2018/10/27 15:26,7029,まちかど設置端末（地図から）,0,1140,6,2,,2018/10/27 15:29,2018/10/27 15:40,35.452963 139.642093,横浜赤レンガ倉庫,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/27 15:32,2018/10/27 15:32,2018/10/27 15:43,2018/10/27 15:43,,2018/10/27 15:26,0:10:53,0:21:46,,00,02,,,2018/10/27 15:26,2018/10/27 15:40,43400.643055555643400.6527777778,肯定的,,,,
-,-,15,2018/10/27 15:33,7031,まちかど設置端末（店舗から）,0,488,1,2,,2018/10/27 15:39,2018/10/27 15:55,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/27 15:40,2018/10/27 15:40,2018/10/27 15:53,2018/10/27 15:53,,2018/10/27 15:33,0:15:40,0:31:20,,00,06,,,2018/10/27 15:33,2018/10/27 15:55,43400.647916666743400.6631944444,#N/A,,,,
-,-,15,2018/10/27 15:34,7032,乗客アプリ（目的地から）,1162,1118,4,2,,2018/10/27 15:39,2018/10/27 15:52,35.448801 139.636702,ホテルルートイン横浜馬車道,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/27 15:39,2018/10/27 15:39,2018/10/27 15:48,2018/10/27 15:48,,2018/10/27 15:34,0:13:19,0:26:38,,00,05,,,2018/10/27 15:34,2018/10/27 15:52,43400.648611111143400.6611111111,#N/A,,,,
★,-,15,2018/10/27 15:34,7033,乗客アプリ（簡単予約）,2518,1044,3,2,,2018/10/27 16:26,2018/10/27 16:35,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/10/27 16:34,2018/10/27 16:34,2018/10/27 16:55,2018/10/27 16:55,2018/10/27 16:34,2018/10/27 16:34,0:09:13,0:18:26,,00,00,,,2018/10/27 15:34,2018/10/27 16:35,43400.648611111143400.6909722222,#N/A,,,,
-,-,15,2018/10/27 15:36,7035,乗客アプリ（地図から）,4156,1169,10,1,,2018/10/27 15:37,2018/10/27 15:50,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 15:40,2018/10/27 15:40,2018/10/27 15:55,2018/10/27 15:55,,2018/10/27 15:36,0:13:10,0:13:10,,00,01,,,2018/10/27 15:36,2018/10/27 15:50,43400.6543400.6597222222,#N/A,,,,
-,-,15,2018/10/27 15:36,7036,乗客アプリ（目的地から）,2888,853,3,1,,2018/10/27 15:41,2018/10/27 15:48,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/27 15:43,2018/10/27 15:43,2018/10/27 15:56,2018/10/27 15:56,,2018/10/27 15:36,0:07:02,0:07:02,,00,05,,,2018/10/27 15:36,2018/10/27 15:48,43400.6543400.6583333333,#N/A,,,,
-,-,15,2018/10/27 15:38,7037,乗客アプリ（地図から）,3698,656,9,2,,2018/10/27 15:49,2018/10/27 15:56,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/10/27 15:48,2018/10/27 15:48,2018/10/27 15:59,2018/10/27 15:59,,2018/10/27 15:38,0:06:54,0:13:48,,00,11,,,2018/10/27 15:38,2018/10/27 15:56,43400.651388888943400.6638888889,#N/A,,,,
-,-,15,2018/10/27 15:39,7038,乗客アプリ（地図から）,2512,1173,10,1,,2018/10/27 15:43,2018/10/27 15:55,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/27 15:45,2018/10/27 15:45,2018/10/27 16:08,2018/10/27 16:08,,2018/10/27 15:39,0:12:40,0:12:40,,00,03,,,2018/10/27 15:39,2018/10/27 15:55,43400.652083333343400.6631944444,#N/A,,,,
-,-,15,2018/10/27 15:40,7039,乗客アプリ（地図から）,4197,1202,4,2,,2018/10/27 15:47,2018/10/27 16:06,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 15:46,2018/10/27 15:46,2018/10/27 16:13,2018/10/27 16:13,,2018/10/27 15:40,0:19:49,0:39:38,,00,06,,,2018/10/27 15:40,2018/10/27 16:06,43400.652777777843400.6708333333,#N/A,,,,
-,-,15,2018/10/27 15:40,7040,乗客アプリ（地図から）,4183,1147,1,1,,2018/10/27 15:43,2018/10/27 16:09,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 15:46,2018/10/27 15:46,2018/10/27 16:06,2018/10/27 15:59,,2018/10/27 15:40,0:26:06,0:26:06,,00,02,,,2018/10/27 15:40,2018/10/27 16:09,43400.652777777843400.6729166667,否定的,,,,
-,-,15,2018/10/27 15:41,7041,乗客アプリ（目的地から）,4198,731,9,1,,2018/10/27 15:45,2018/10/27 16:02,35.441002 139.650809,横浜元町ショッピングストリート,35.454389 139.630904,横浜ランドマークタワー,2018/10/27 15:45,2018/10/27 15:45,2018/10/27 16:12,2018/10/27 16:12,,2018/10/27 15:41,0:16:41,0:16:41,,00,03,,,2018/10/27 15:41,2018/10/27 16:02,43400.653472222243400.6680555556,#N/A,,,,
-,-,15,2018/10/27 15:42,7042,まちかど設置端末（店舗から）,0,1294,2,3,,2018/10/27 15:49,2018/10/27 16:01,35.450681 139.632446,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/27 15:49,2018/10/27 15:50,2018/10/27 16:03,2018/10/27 16:03,,2018/10/27 15:42,0:12:31,0:37:33,,00,06,,,2018/10/27 15:42,2018/10/27 16:01,43400.654166666743400.6673611111,#N/A,,,,
-,-,15,2018/10/27 15:43,7043,まちかど設置端末（店舗から）,0,730,1,1,,2018/10/27 16:00,2018/10/27 16:12,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/27 15:59,2018/10/27 15:59,2018/10/27 16:09,2018/10/27 16:09,,2018/10/27 15:43,0:12:27,0:12:27,,00,16,,,2018/10/27 15:43,2018/10/27 16:12,43400.654861111143400.675,#N/A,,,,
-,-,15,2018/10/27 15:46,7046,乗客アプリ（目的地から）,2662,469,2,1,,2018/10/27 15:51,2018/10/27 15:55,35.450681 139.632446,横浜桜木町ワシントンホテル,35.454389 139.630904,横浜ランドマークタワー,2018/10/27 15:49,2018/10/27 15:49,2018/10/27 16:08,2018/10/27 16:08,,2018/10/27 15:46,0:04:04,0:04:04,,01,04,,,2018/10/27 15:46,2018/10/27 15:55,43400.656944444443400.6631944444,#N/A,,,,
-,-,15,2018/10/27 15:48,7047,乗客アプリ（地図から）,1310,1017,5,1,,2018/10/27 15:51,2018/10/27 16:01,35.448676 139.635696,横浜平和プラザホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/10/27 15:54,2018/10/27 15:54,2018/10/27 16:08,2018/10/27 16:08,,2018/10/27 15:48,0:09:30,0:09:30,,00,03,,,2018/10/27 15:48,2018/10/27 16:01,43400.658333333343400.6673611111,#N/A,,,,
-,-,15,2018/10/27 15:49,7048,まちかど設置端末（店舗から）,0,333,4,4,,2018/10/27 15:54,2018/10/27 16:09,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/27 15:55,2018/10/27 15:55,2018/10/27 16:21,2018/10/27 16:21,,2018/10/27 15:49,0:15:00,1:00:00,,00,04,,,2018/10/27 15:49,2018/10/27 16:09,43400.659027777843400.6729166667,#N/A,,,,
★,-,15,2018/10/27 15:55,7049,乗客アプリ（目的地から）,1740,1057,3,1,,2018/10/27 16:21,2018/10/27 16:35,35.441441 139.648505,横浜中華街朱雀門,35.456605 139.635327,横浜ベイホテル東急,2018/10/27 16:25,2018/10/27 16:25,2018/10/27 16:54,2018/10/27 16:54,2018/10/27 16:25,2018/10/27 16:25,0:14:24,0:14:24,,00,00,,,2018/10/27 15:55,2018/10/27 16:35,43400.663194444443400.6909722222,#N/A,,,,
-,☆,15,2018/10/27 15:09,7018,まちかど設置端末（地図から）,0,774,1,1,2018/10/27 15:10,,,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/27 15:24,,2018/10/27 15:37,,,2018/10/27 15:09,0:00:00,0:00:00,,00,14,,,2018/10/27 15:09,1900/1/0 0:00,43400.631250,#N/A,,,,
