,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
★,-,16,2018/11/10 15:52,002-021-BLUE 017-755-RED,12106,乗客アプリ（簡単予約）,5681,338,4,2,,2018/11/10 16:07,2018/11/10 16:15,35.445857 139.647636,ホテルモントレ横浜,35.453715 139.638133,横浜ワールドポーターズ,2018/11/10 16:13,2018/11/10 16:13,2018/11/10 16:25,2018/11/10 16:25,2018/11/10 16:02,2018/11/10 16:02,0:08:16,0:16:32,,00,05,,,2018/11/10 15:52,2018/11/10 16:15,43414.661111111143414.6770833333,#N/A,,,
★,-,16,2018/11/10 15:54,062-492-BANANA,12108,乗客アプリ（地図から）,2737,715,3,1,,2018/11/10 16:22,2018/11/10 16:29,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/10 16:16,2018/11/10 16:23,2018/11/10 16:27,2018/11/10 16:34,2018/11/10 16:04,2018/11/10 16:04,0:07:05,0:07:05,,05,18,,,2018/11/10 15:54,2018/11/10 16:29,43414.662543414.6868055556,#N/A,,,
★,-,16,2018/11/10 15:55,026-352-GREEN 141-985-STAR 026-351-GREEN 101-734-SNOW,12109,まちかど端末（乗降ポイントから）,0,980,6,4,,2018/11/10 16:31,2018/11/10 16:47,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443704 139.651332,ホテルメルパルク横浜,2018/11/10 16:27,2018/11/10 16:36,2018/11/10 16:48,2018/11/10 17:00,2018/11/10 16:04,2018/11/10 16:04,0:15:39,1:02:36,,04,27,,,2018/11/10 15:55,2018/11/10 16:47,43414.663194444443414.6993055556,#N/A,,,
-,-,16,2018/11/10 16:00,105-594-SNOW 105-386-SNOW,12117,乗客アプリ（目的地から）,5777,548,9,2,,2018/11/10 16:16,2018/11/10 16:21,35.450447 139.635947,みなとみらい線　馬車道駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/10 16:17,2018/11/10 16:17,2018/11/10 16:26,2018/11/10 16:26,,2018/11/10 16:00,0:05:38,0:11:16,,00,16,,,2018/11/10 16:00,2018/11/10 16:21,43414.666666666743414.68125,肯定的,,,
★,-,16,2018/11/10 16:00,016-616-RED 016-617-RED 016-222-RED,12118,乗客アプリ（地図から）,3880,938,13,3,,2018/11/10 16:06,2018/11/10 16:16,35.443908 139.635249,イセザキ・モール,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/10 16:10,2018/11/10 16:10,2018/11/10 16:27,2018/11/10 16:27,2018/11/10 16:10,2018/11/10 16:10,0:09:38,0:28:54,,00,00,,,2018/11/10 16:00,2018/11/10 16:16,43414.666666666743414.6777777778,#N/A,,,
-,-,16,2018/11/10 16:01,029-617-GREEN,12119,まちかど端末（乗降ポイントから）,0,741,11,1,,2018/11/10 16:08,2018/11/10 16:23,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 16:09,2018/11/10 16:09,2018/11/10 16:26,2018/11/10 16:26,,2018/11/10 16:01,0:15:43,0:15:43,,00,06,,,2018/11/10 16:01,2018/11/10 16:23,43414.667361111143414.6826388889,#N/A,,,
-,-,16,2018/11/10 16:02,112-167-SUN 110-383-SUN,12121,乗客アプリ（地図から）,4983,435,7,2,,2018/11/10 16:38,2018/11/10 16:57,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441441 139.648505,横浜中華街朱雀門,2018/11/10 16:28,2018/11/10 16:39,2018/11/10 16:48,2018/11/10 17:04,,2018/11/10 16:02,0:18:56,0:37:52,,09,35,,,2018/11/10 16:02,2018/11/10 16:57,43414.668055555643414.70625,#N/A,,,
-,-,16,2018/11/10 16:04,020-361-GREEN,12123,まちかど端末（乗降ポイントから）,0,318,5,1,,2018/11/10 16:22,2018/11/10 16:38,35.443073 139.651914,横浜人形の家,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/10 16:30,2018/11/10 16:30,2018/11/10 16:46,2018/11/10 16:52,,2018/11/10 16:04,0:15:21,0:15:21,,00,17,,,2018/11/10 16:04,2018/11/10 16:38,43414.669444444443414.6930555556,#N/A,,,
-,-,16,2018/11/10 16:05,022-143-GREEN 022-144-GREEN,12124,乗客アプリ（地図から）,5739,959,5,2,,2018/11/10 16:27,2018/11/10 16:36,35.443704 139.651332,ホテルメルパルク横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/10 16:35,2018/11/10 16:35,2018/11/10 16:51,2018/11/10 16:42,,2018/11/10 16:05,0:08:40,0:17:20,,00,22,,,2018/11/10 16:05,2018/11/10 16:36,43414.670138888943414.6916666667,#N/A,,,
-,-,16,2018/11/10 16:09,166-683-agekke,12127,乗客アプリ（地図から）,1727,166,10,1,,2018/11/10 16:28,2018/11/10 16:56,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 16:28,2018/11/10 16:28,2018/11/10 16:48,2018/11/10 16:55,,2018/11/10 16:09,0:28:17,0:28:17,,00,18,,,2018/11/10 16:09,2018/11/10 16:56,43414.672916666743414.7055555556,#N/A,,,
-,-,16,2018/11/10 16:12,057-407-STRAWBERRY 067-077-BANANA,12132,乗客アプリ（地図から）,2568,587,9,2,,2018/11/10 16:34,2018/11/10 16:54,35.441002 139.650809,横浜元町ショッピングストリート,35.453715 139.638133,横浜ワールドポーターズ,2018/11/10 16:38,2018/11/10 16:38,2018/11/10 16:54,2018/11/10 17:00,,2018/11/10 16:12,0:19:23,0:38:46,,00,22,,,2018/11/10 16:12,2018/11/10 16:54,43414.67543414.7041666667,#N/A,,,
★,-,16,2018/11/10 16:12,015-226-RED,12133,乗客アプリ（地図から）,3401,10,13,1,,2018/11/10 16:30,2018/11/10 16:47,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/10 16:35,2018/11/10 16:35,2018/11/10 16:59,2018/11/10 17:00,2018/11/10 16:22,2018/11/10 16:22,0:17:08,0:17:08,,00,07,,,2018/11/10 16:12,2018/11/10 16:47,43414.67543414.6993055556,#N/A,,,
★,-,16,2018/11/10 16:13,070-783-ORANGE,12134,乗客アプリ（地図から）,1605,227,4,1,,2018/11/10 16:28,2018/11/10 16:38,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/11/10 16:37,2018/11/10 16:37,2018/11/10 16:54,2018/11/10 16:57,2018/11/10 16:23,2018/11/10 16:23,0:10:35,0:10:35,,00,04,,,2018/11/10 16:13,2018/11/10 16:38,43414.675694444443414.6930555556,肯定的,,,
-,-,16,2018/11/10 16:15,167-496-CAKE,12137,乗客アプリ（簡単予約）,5550,704,10,1,,2018/11/10 16:35,2018/11/10 16:44,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/10 16:35,2018/11/10 16:35,2018/11/10 16:47,2018/11/10 16:47,,2018/11/10 16:15,0:09:09,0:09:09,,00,20,,,2018/11/10 16:15,2018/11/10 16:44,43414.677083333343414.6972222222,#N/A,,,
-,-,16,2018/11/10 16:19,073-238-ORANGE 073-239-ORANGE,12139,乗客アプリ（地図から）,4156,544,11,2,,2018/11/10 16:39,2018/11/10 16:47,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 16:46,2018/11/10 16:46,2018/11/10 16:59,2018/11/10 16:59,,2018/11/10 16:19,0:07:39,0:15:18,,00,19,,,2018/11/10 16:19,2018/11/10 16:47,43414.679861111143414.6993055556,#N/A,,,
-,-,16,2018/11/10 16:20,102-902-SNOW,12140,乗客アプリ（簡単予約）,5747,176,8,1,,2018/11/10 16:28,2018/11/10 16:52,35.450447 139.635947,みなとみらい線　馬車道駅,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/10 16:30,2018/11/10 16:30,2018/11/10 16:48,2018/11/10 16:49,,2018/11/10 16:20,0:23:44,0:23:44,,00,08,,,2018/11/10 16:20,2018/11/10 16:52,43414.680555555643414.7027777778,肯定的,,,
-,-,16,2018/11/10 16:21,019-110-RED 019-130-RED 018-443-RED,12141,まちかど端末（店舗から）,0,708,4,3,,2018/11/10 16:27,2018/11/10 16:32,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 16:37,2018/11/10 16:37,2018/11/10 16:48,2018/11/10 16:48,,2018/11/10 16:21,0:05:14,0:15:42,,00,05,,,2018/11/10 16:21,2018/11/10 16:32,43414.6812543414.6888888889,#N/A,,,
-,-,16,2018/11/10 16:21,019-092-RED 019-091-RED 019-093-RED,12142,まちかど端末（店舗から）,0,552,3,3,,2018/11/10 16:39,2018/11/10 16:47,35.453715 139.638133,横浜ワールドポーターズ,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/10 16:46,2018/11/10 16:46,2018/11/10 17:02,2018/11/10 17:08,,2018/11/10 16:21,0:07:45,0:23:15,,00,17,,,2018/11/10 16:21,2018/11/10 16:47,43414.6812543414.6993055556,#N/A,,,
-,-,16,2018/11/10 16:22,109-637-SNOW,12143,まちかど端末（店舗から）,0,824,6,1,,2018/11/10 16:37,2018/11/10 16:44,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/10 16:42,2018/11/10 16:42,2018/11/10 16:56,2018/11/10 16:56,,2018/11/10 16:22,0:07:12,0:07:12,,00,14,,,2018/11/10 16:22,2018/11/10 16:44,43414.681944444443414.6972222222,肯定的,,,
-,-,16,2018/11/10 16:26,104-650-SNOW,12145,乗客アプリ（地図から）,5567,255,8,1,,2018/11/10 16:39,2018/11/10 16:52,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/10 16:38,2018/11/10 16:41,2018/11/10 16:48,2018/11/10 16:52,,2018/11/10 16:26,0:13:11,0:13:11,,01,12,,,2018/11/10 16:26,2018/11/10 16:52,43414.684722222243414.7027777778,肯定的,,,
-,-,16,2018/11/10 16:26,019-108-RED 019-109-RED,12146,乗客アプリ（目的地から）,5787,656,13,2,,2018/11/10 16:28,2018/11/10 16:35,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 16:36,2018/11/10 16:36,2018/11/10 16:46,2018/11/10 16:46,,2018/11/10 16:26,0:06:33,0:13:06,,00,02,,,2018/11/10 16:26,2018/11/10 16:35,43414.684722222243414.6909722222,#N/A,,,
-,-,16,2018/11/10 16:26,062-969-BANANA 062-968-BANANA 062-970-BANANA 064-749-BANANA,12147,乗客アプリ（目的地から）,5794,452,2,4,,2018/11/10 16:35,2018/11/10 16:44,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 16:36,2018/11/10 16:36,2018/11/10 17:00,2018/11/10 16:56,,2018/11/10 16:26,0:09:22,0:37:28,,00,08,,,2018/11/10 16:26,2018/11/10 16:44,43414.684722222243414.6972222222,#N/A,,,
-,-,16,2018/11/10 16:26,104-832-SNOW,12148,乗客アプリ（地図から）,5594,941,10,1,,2018/11/10 16:35,2018/11/10 17:04,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/10 16:35,2018/11/10 16:35,2018/11/10 17:03,2018/11/10 17:03,,2018/11/10 16:26,0:29:02,0:29:02,,00,08,,,2018/11/10 16:26,2018/11/10 17:04,43414.684722222243414.7111111111,#N/A,,,
-,-,16,2018/11/10 16:27,019-237-RED,12150,乗客アプリ（地図から）,2462,440,5,1,,2018/11/10 16:39,2018/11/10 16:58,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/10 16:44,2018/11/10 16:44,2018/11/10 16:56,2018/11/10 17:02,,2018/11/10 16:27,0:19:09,0:19:09,,00,11,,,2018/11/10 16:27,2018/11/10 16:58,43414.685416666743414.7069444444,#N/A,,,
-,-,16,2018/11/10 16:31,050-554-STRAWBERRY 050-553-STRAWBERRY,12153,乗客アプリ（簡単予約）,5464,976,9,2,,2018/11/10 16:46,2018/11/10 16:57,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/10 16:48,2018/11/10 16:48,2018/11/10 17:07,2018/11/10 17:07,,2018/11/10 16:31,0:11:41,0:23:22,,00,14,,,2018/11/10 16:31,2018/11/10 16:57,43414.688194444443414.70625,#N/A,,,
★,-,16,2018/11/10 16:32,027-870-GREEN 027-877-GREEN,12154,乗客アプリ（目的地から）,5725,57,5,2,,2018/11/10 16:37,2018/11/10 16:54,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/10 16:42,2018/11/10 16:42,2018/11/10 16:55,2018/11/10 16:55,2018/11/10 16:42,2018/11/10 16:42,0:17:02,0:34:04,,00,00,,,2018/11/10 16:32,2018/11/10 16:54,43414.688888888943414.7041666667,#N/A,,,
-,-,16,2018/11/10 16:33,053-113-STRAWBERRY,12155,乗客アプリ（地図から）,1569,497,2,1,,2018/11/10 16:39,2018/11/10 16:44,35.453715 139.638133,横浜ワールドポーターズ,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 16:43,2018/11/10 16:43,2018/11/10 16:54,2018/11/10 16:54,,2018/11/10 16:33,0:04:54,0:04:54,,00,06,,,2018/11/10 16:33,2018/11/10 16:44,43414.689583333343414.6972222222,#N/A,,,
-,-,16,2018/11/10 16:34,018-236-RED 018-237-RED,12156,まちかど端末（乗降ポイントから）,0,85,7,2,,2018/11/10 16:46,2018/11/10 17:00,35.454389 139.630904,横浜ランドマークタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/10 16:47,2018/11/10 16:47,2018/11/10 17:08,2018/11/10 17:08,,2018/11/10 16:34,0:14:49,0:29:38,,00,11,,,2018/11/10 16:34,2018/11/10 17:00,43414.690277777843414.7083333333,#N/A,,,
-,-,16,2018/11/10 16:35,062-762-BANANA 062-763-BANANA,12159,まちかど端末（店舗から）,0,11,8,2,,2018/11/10 17:05,2018/11/10 17:11,35.448676 139.635696,横浜平和プラザホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/10 17:03,2018/11/10 17:10,2018/11/10 17:14,2018/11/10 17:22,,2018/11/10 16:35,0:05:53,0:11:46,,02,30,,,2018/11/10 16:35,2018/11/10 17:11,43414.690972222243414.7159722222,#N/A,,,
-,-,16,2018/11/10 16:38,068-233-BANANA 068-232-BANANA,12163,まちかど端末（乗降ポイントから）,0,111,1,2,,2018/11/10 16:51,2018/11/10 17:00,35.456605 139.635327,横浜ベイホテル東急,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/10 16:51,2018/11/10 16:51,2018/11/10 17:01,2018/11/10 17:00,,2018/11/10 16:38,0:09:57,0:19:54,,00,12,,,2018/11/10 16:38,2018/11/10 17:00,43414.693055555643414.7083333333,#N/A,,,
★,-,16,2018/11/10 16:43,103-530-SNOW,12165,乗客アプリ（地図から）,5751,420,11,1,,2018/11/10 16:55,2018/11/10 17:09,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/10 17:03,2018/11/10 17:03,2018/11/10 17:16,2018/11/10 17:11,2018/11/10 16:53,2018/11/10 16:53,0:13:51,0:13:51,,00,02,,,2018/11/10 16:43,2018/11/10 17:09,43414.696527777843414.7145833333,#N/A,,,
-,-,16,2018/11/10 16:43,012-395-RED 012-393-RED 012-396-RED,12166,乗客アプリ（目的地から）,2813,3,10,3,,2018/11/10 16:57,2018/11/10 17:15,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/11/10 16:53,2018/11/10 16:53,2018/11/10 17:18,2018/11/10 17:18,,2018/11/10 16:43,0:18:36,0:55:48,,04,13,,,2018/11/10 16:43,2018/11/10 17:15,43414.696527777843414.71875,否定的,,,
★,-,16,2018/11/10 16:43,103-481-SNOW 103-529-SNOW,12167,乗客アプリ（地図から）,5733,624,11,2,,2018/11/10 16:55,2018/11/10 17:09,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/10 17:04,2018/11/10 17:04,2018/11/10 17:19,2018/11/10 17:12,2018/11/10 16:52,2018/11/10 16:52,0:13:44,0:27:28,,00,02,,,2018/11/10 16:43,2018/11/10 17:09,43414.696527777843414.7145833333,#N/A,,,
★,-,16,2018/11/10 16:46,167-488-CAKE,12168,乗客アプリWeb（地図から）,5740,712,2,1,,2018/11/10 16:54,2018/11/10 17:14,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/10 16:56,2018/11/10 16:56,2018/11/10 17:19,2018/11/10 17:19,2018/11/10 16:56,2018/11/10 16:56,0:20:21,0:20:21,,00,00,,,2018/11/10 16:46,2018/11/10 17:14,43414.698611111143414.7180555556,#N/A,,,
★,-,16,2018/11/10 16:48,019-277-RED 019-276-RED 019-278-RED,12169,乗客アプリ（地図から）,2892,937,3,3,,2018/11/10 17:06,2018/11/10 17:16,35.456605 139.635327,横浜ベイホテル東急,35.445783 139.642958,横浜情報文化センター,2018/11/10 17:06,2018/11/10 17:06,2018/11/10 17:20,2018/11/10 17:20,2018/11/10 16:58,2018/11/10 16:58,0:09:10,0:27:30,,00,08,,,2018/11/10 16:48,2018/11/10 17:16,43414.743414.7194444444,#N/A,,,
-,-,16,2018/11/10 16:50,020-361-GREEN,12171,まちかど端末（乗降ポイントから）,0,810,6,1,,2018/11/10 16:57,2018/11/10 17:05,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/10 17:02,2018/11/10 17:02,2018/11/10 17:12,2018/11/10 17:15,,2018/11/10 16:50,0:07:24,0:07:24,,00,07,,,2018/11/10 16:50,2018/11/10 17:05,43414.701388888943414.7118055556,#N/A,,,
-,-,16,2018/11/10 16:51,166-574-agekke,12173,乗客アプリ（目的地から）,3600,561,1,1,,2018/11/10 17:12,2018/11/10 17:22,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 17:09,2018/11/10 17:13,2018/11/10 17:22,2018/11/10 17:26,,2018/11/10 16:51,0:10:22,0:10:22,,03,21,,,2018/11/10 16:51,2018/11/10 17:22,43414.702083333343414.7236111111,#N/A,,,
-,-,16,2018/11/10 16:51,016-616-RED 016-617-RED 016-222-RED,12174,乗客アプリ（地図から）,3880,626,4,3,,2018/11/10 17:00,2018/11/10 17:34,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/10 16:58,2018/11/10 17:00,2018/11/10 17:20,2018/11/10 17:28,,2018/11/10 16:51,0:34:12,1:42:36,,01,09,,,2018/11/10 16:51,2018/11/10 17:34,43414.702083333343414.7319444444,#N/A,,,
-,-,16,2018/11/10 16:51,062-789-BANANA,12176,乗客アプリ（目的地から）,5781,990,9,1,,2018/11/10 16:58,2018/11/10 17:16,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/10 17:06,2018/11/10 17:06,2018/11/10 17:21,2018/11/10 17:22,,2018/11/10 16:51,0:17:13,0:17:13,,00,07,,,2018/11/10 16:51,2018/11/10 17:16,43414.702083333343414.7194444444,肯定的,,,
-,-,16,2018/11/10 16:51,062-838-BANANA,12175,乗客アプリ（地図から）,5780,789,9,1,,2018/11/10 16:58,2018/11/10 17:16,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/10 17:05,2018/11/10 17:05,2018/11/10 17:20,2018/11/10 17:22,,2018/11/10 16:51,0:17:22,0:17:22,,00,06,,,2018/11/10 16:51,2018/11/10 17:16,43414.702083333343414.7194444444,時刻かぶり,,,
-,-,16,2018/11/10 16:53,002-638-BLUE,12177,乗客アプリ（地図から）,1591,602,7,1,,2018/11/10 17:05,2018/11/10 17:22,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 17:04,2018/11/10 17:07,2018/11/10 17:16,2018/11/10 17:23,,2018/11/10 16:53,0:16:42,0:16:42,,01,12,,,2018/11/10 16:53,2018/11/10 17:22,43414.703472222243414.7236111111,#N/A,,,
-,-,16,2018/11/10 16:54,070-414-ORANGE 070-415-ORANGE 070-420-ORANGE 072-221-ORANGE,12179,乗客アプリ（目的地から）,5404,568,6,4,,2018/11/10 16:59,2018/11/10 17:05,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/10 17:04,2018/11/10 17:04,2018/11/10 17:17,2018/11/10 17:17,,2018/11/10 16:54,0:05:14,0:20:56,,00,05,,,2018/11/10 16:54,2018/11/10 17:05,43414.704166666743414.7118055556,#N/A,,,
-,-,16,2018/11/10 16:54,167-502-CAKE,12180,乗客アプリWeb（簡単予約）,5795,567,5,1,,2018/11/10 17:07,2018/11/10 17:24,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/10 17:09,2018/11/10 17:09,2018/11/10 17:26,2018/11/10 17:26,,2018/11/10 16:54,0:17:19,0:17:19,,00,12,,,2018/11/10 16:54,2018/11/10 17:24,43414.704166666743414.725,肯定的,,,
-,-,16,2018/11/10 16:58,105-594-SNOW 105-386-SNOW,12186,乗客アプリ（地図から）,5777,156,9,2,,2018/11/10 17:03,2018/11/10 17:19,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/10 17:06,2018/11/10 17:06,2018/11/10 17:28,2018/11/10 17:28,,2018/11/10 16:58,0:16:08,0:32:16,,00,05,,,2018/11/10 16:58,2018/11/10 17:19,43414.706944444443414.7215277778,肯定的,,,
-,-,16,2018/11/10 16:59,110-585-SUN,12187,乗客アプリ（地図から）,3445,110,4,1,,2018/11/10 17:07,2018/11/10 17:18,35.453715 139.638133,横浜ワールドポーターズ,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/10 17:09,2018/11/10 17:09,2018/11/10 17:23,2018/11/10 17:23,,2018/11/10 16:59,0:10:21,0:10:21,,00,08,,,2018/11/10 16:59,2018/11/10 17:18,43414.707638888943414.7208333333,肯定的,,,
★,☆,16,2018/11/10 15:01,167-464-CAKE,12042,乗客アプリWeb（簡単予約）,5638,806,4,1,2018/11/10 15:02,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/10 16:01,,2018/11/10 16:18,,2018/11/10 16:01,2018/11/10 16:01,0:00:00,0:00:00,,00,00,,,2018/11/10 15:01,1900/1/0 0:00,43414.62569444440,#N/A,,,
