,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,-,17,2018/11/11 17:38,018-863-RED 018-632-RED,12801,まちかど端末（乗降ポイントから）,0,771,8,2,,2018/11/11 17:49,2018/11/11 17:56,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 17:52,2018/11/11 17:52,2018/11/11 18:11,2018/11/11 18:11,,2018/11/11 17:38,0:07:43,0:15:26,,00,11,,,2018/11/11 17:38,2018/11/11 17:56,43415.734722222243415.7472222222,#N/A,,,
★,-,17,2018/11/11 17:39,002-872-BLUE 002-871-BLUE,12803,乗客アプリ（簡単予約）,4613,212,9,2,,2018/11/11 17:48,2018/11/11 17:57,35.453715 139.638133,横浜ワールドポーターズ,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 17:49,2018/11/11 17:49,2018/11/11 18:04,2018/11/11 18:05,2018/11/11 17:49,2018/11/11 17:49,0:08:53,0:17:46,,00,00,,,2018/11/11 17:39,2018/11/11 17:57,43415.735416666743415.7479166667,#N/A,,,
-,-,17,2018/11/11 17:41,167-528-CAKE,12805,乗客アプリWeb（地図から）,5887,629,10,2,,2018/11/11 17:45,2018/11/11 17:56,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 17:53,2018/11/11 17:53,2018/11/11 18:05,2018/11/11 18:05,,2018/11/11 17:41,0:10:47,0:21:34,,00,04,,,2018/11/11 17:41,2018/11/11 17:56,43415.736805555643415.7472222222,#N/A,,,
-,-,17,2018/11/11 17:44,068-331-BANANA 074-169-ORANGE,12806,まちかど端末（乗降ポイントから）,0,271,9,2,,2018/11/11 17:54,2018/11/11 18:23,35.445857 139.647636,ホテルモントレ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 18:02,2018/11/11 18:02,2018/11/11 18:19,2018/11/11 18:19,,2018/11/11 17:44,0:28:57,0:57:54,,00,10,,,2018/11/11 17:44,2018/11/11 18:23,43415.738888888943415.7659722222,#N/A,,,
-,-,17,2018/11/11 17:45,068-333-BANANA 068-332-BANANA,12807,まちかど端末（店舗から）,0,942,13,2,,2018/11/11 18:09,2018/11/11 18:14,35.445857 139.647636,ホテルモントレ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:07,2018/11/11 18:07,2018/11/11 18:20,2018/11/11 18:20,,2018/11/11 17:45,0:05:27,0:10:54,,01,23,,,2018/11/11 17:45,2018/11/11 18:14,43415.739583333343415.7597222222,#N/A,,,
-,-,17,2018/11/11 17:57,019-260-RED,12821,乗客アプリ（目的地から）,4639,482,13,1,,2018/11/11 18:21,2018/11/11 18:25,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:28,2018/11/11 18:28,2018/11/11 18:39,2018/11/11 18:39,,2018/11/11 17:57,0:04:26,0:04:26,,00,24,,,2018/11/11 17:57,2018/11/11 18:25,43415.747916666743415.7673611111,#N/A,,,
★,☆,17,2018/11/11 16:11,167-548-CAKE,12726,乗客アプリ（地図から）,5926,138,11,1,2018/11/11 16:11,,,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 17:11,,2018/11/11 17:32,,2018/11/11 17:11,2018/11/11 17:11,0:00:00,0:00:00,,00,00,,,2018/11/11 16:11,1900/1/0 0:00,43415.67430555560,#N/A,,,
★,☆,17,2018/11/11 16:51,167-489-CAKE,12762,乗客アプリ（目的地から）,5037,805,2,1,2018/11/11 16:51,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/11 17:09,,2018/11/11 17:19,,2018/11/11 17:01,2018/11/11 17:01,0:00:00,0:00:00,,00,07,,,2018/11/11 16:51,1900/1/0 0:00,43415.70208333330,#N/A,,※425行と同一人物と思われるため一番短いものを採用,
★,☆,17,2018/11/11 16:52,167-489-CAKE,12763,乗客アプリ（目的地から）,5037,353,4,1,2018/11/11 16:53,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/11 17:09,,2018/11/11 17:19,,2018/11/11 17:02,2018/11/11 17:02,0:00:00,0:00:00,,00,,,,2018/11/11 16:52,1900/1/0 0:00,43415.70277777780,#N/A,,※424行と同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/11 17:06,166-820-agekke,12778,乗客アプリ（地図から）,5386,650,3,1,2018/11/11 17:06,,,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 17:28,,2018/11/11 17:43,,,2018/11/11 17:06,0:00:00,0:00:00,,00,21,,,2018/11/11 17:06,1900/1/0 0:00,43415.71250,#N/A,,,
-,☆,17,2018/11/11 17:06,062-767-BANANA,12780,まちかど端末（店舗から）,0,803,3,1,2018/11/11 17:29,,,35.448676 139.635696,横浜平和プラザホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/11 17:21,,2018/11/11 17:31,,,2018/11/11 17:06,0:00:00,0:00:00,,00,22,,,2018/11/11 17:06,1900/1/0 0:00,43415.71250,#N/A,,,
-,☆,17,2018/11/11 17:07,103-200-SNOW,12782,乗客アプリ（目的地から）,5691,926,11,1,2018/11/11 17:11,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 17:20,,2018/11/11 17:45,,,2018/11/11 17:07,0:00:00,0:00:00,,00,13,,,2018/11/11 17:07,1900/1/0 0:00,43415.71319444440,#N/A,,,
-,☆,17,2018/11/11 17:07,027-887-GREEN,12783,乗客アプリ（目的地から）,2215,221,8,1,2018/11/11 17:07,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 17:30,,2018/11/11 17:40,,,2018/11/11 17:07,0:00:00,0:00:00,,00,23,,,2018/11/11 17:07,1900/1/0 0:00,43415.71319444440,#N/A,,,
-,☆,17,2018/11/11 17:08,166-606-agekke,12784,乗客アプリ（地図から）,1885,825,8,1,2018/11/11 17:08,,,35.447546 139.64358,横浜開港資料館,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/11 17:29,,2018/11/11 17:34,,,2018/11/11 17:08,0:00:00,0:00:00,,00,21,,,2018/11/11 17:08,1900/1/0 0:00,43415.71388888890,#N/A,,,
★,☆,17,2018/11/11 17:08,062-492-BANANA,12787,乗客アプリ（地図から）,2737,882,8,1,2018/11/11 17:22,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/11 17:18,,2018/11/11 17:28,,2018/11/11 17:18,2018/11/11 17:18,0:00:00,0:00:00,,00,04,,,2018/11/11 17:08,1900/1/0 0:00,43415.71388888890,#N/A,,,
-,☆,17,2018/11/11 17:08,003-341-BLUE,12788,乗客アプリ（地図から）,1076,694,5,1,2018/11/11 17:08,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/11/11 17:38,,2018/11/11 17:50,,,2018/11/11 17:08,0:00:00,0:00:00,,00,29,,,2018/11/11 17:08,1900/1/0 0:00,43415.71388888890,#N/A,,,
-,☆,17,2018/11/11 17:11,065-093-BANANA,12791,まちかど端末（店舗から）,0,632,8,1,2018/11/11 17:12,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/11 17:45,,2018/11/11 18:00,,,2018/11/11 17:11,0:00:00,0:00:00,,00,34,,,2018/11/11 17:11,1900/1/0 0:00,43415.71597222220,#N/A,,,
-,☆,17,2018/11/11 17:23,062-492-BANANA,12797,乗客アプリ（地図から）,2737,185,5,1,2018/11/11 17:54,,,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 17:48,,2018/11/11 17:56,,,2018/11/11 17:23,0:00:00,0:00:00,,00,30,,,2018/11/11 17:23,1900/1/0 0:00,43415.72430555560,#N/A,,,
-,☆,17,2018/11/11 17:28,102-603-SNOW,12798,乗客アプリ（地図から）,5918,620,13,1,2018/11/11 17:31,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 17:46,,2018/11/11 17:59,,,2018/11/11 17:28,0:00:00,0:00:00,,00,17,,,2018/11/11 17:28,1900/1/0 0:00,43415.72777777780,#N/A,,,
-,☆,17,2018/11/11 17:38,019-260-RED,12802,乗客アプリ（目的地から）,4639,965,10,1,2018/11/11 17:38,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:07,,2018/11/11 18:18,,,2018/11/11 17:38,0:00:00,0:00:00,,00,,,,2018/11/11 17:38,1900/1/0 0:00,43415.73472222220,#N/A,,※437行と同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/11 17:40,019-260-RED,12804,乗客アプリ（目的地から）,4639,95,13,1,2018/11/11 17:56,,,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:01,,2018/11/11 18:16,,,2018/11/11 17:40,0:00:00,0:00:00,,00,20,,,2018/11/11 17:40,1900/1/0 0:00,43415.73611111110,#N/A,,※436行と同一人物と思われるため一番短いものを採用,
★,☆,17,2018/11/11 17:47,113-562-SUN 113-657-SUN,12808,乗客アプリ（地図から）,3647,335,10,2,2018/11/11 18:04,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 18:08,,2018/11/11 18:22,,2018/11/11 17:57,2018/11/11 17:57,0:00:00,0:00:00,,00,11,,,2018/11/11 17:47,1900/1/0 0:00,43415.74097222220,#N/A,,,
-,☆,17,2018/11/11 17:47,068-196-BANANA 068-195-BANANA,12809,まちかど端末（店舗から）,0,210,3,2,2018/11/11 18:04,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:26,,2018/11/11 18:32,,,2018/11/11 17:47,0:00:00,0:00:00,,00,38,,,2018/11/11 17:47,1900/1/0 0:00,43415.74097222220,#N/A,,,
★,☆,17,2018/11/11 17:48,103-751-SNOW 105-813-SNOW 103-203-SNOW 103-754-SNOW,12810,乗客アプリ（地図から）,5911,556,13,4,2018/11/11 17:49,,,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/11 18:28,,2018/11/11 18:44,,2018/11/11 17:58,2018/11/11 17:58,0:00:00,0:00:00,,00,,,,2018/11/11 17:48,1900/1/0 0:00,43415.74166666670,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/11 17:49,019-141-RED 007-995-BLUE,12811,まちかど端末（乗降ポイントから）,0,627,5,2,2018/11/11 17:49,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443073 139.651914,横浜人形の家,2018/11/11 18:38,,2018/11/11 18:57,,,2018/11/11 17:49,0:00:00,0:00:00,,00,49,,,2018/11/11 17:49,1900/1/0 0:00,43415.74236111110,#N/A,,,
-,☆,17,2018/11/11 17:50,103-751-SNOW 105-813-SNOW 103-203-SNOW 103-754-SNOW,12812,乗客アプリ（地図から）,5911,946,13,4,2018/11/11 17:50,,,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/11 18:28,,2018/11/11 18:44,,,2018/11/11 17:50,0:00:00,0:00:00,,00,,,,2018/11/11 17:50,1900/1/0 0:00,43415.74305555560,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/11 17:51,103-751-SNOW 105-813-SNOW 103-203-SNOW 103-754-SNOW,12813,乗客アプリ（地図から）,5911,862,13,4,2018/11/11 17:51,,,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/11/11 18:28,,2018/11/11 18:44,,,2018/11/11 17:51,0:00:00,0:00:00,,00,,,,2018/11/11 17:51,1900/1/0 0:00,43415.743750,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/11 17:51,000-367-BLUE,12814,乗客アプリ（簡単予約）,4026,572,11,1,2018/11/11 18:17,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 18:13,,2018/11/11 18:37,,,2018/11/11 17:51,0:00:00,0:00:00,,00,25,,,2018/11/11 17:51,1900/1/0 0:00,43415.743750,#N/A,,,
-,☆,17,2018/11/11 17:51,167-530-CAKE,12815,乗客アプリWeb（地図から）,5890,765,13,3,2018/11/11 17:53,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 18:24,,2018/11/11 18:36,,,2018/11/11 17:51,0:00:00,0:00:00,,00,32,,,2018/11/11 17:51,1900/1/0 0:00,43415.743750,#N/A,,,
-,☆,17,2018/11/11 17:52,103-751-SNOW 105-813-SNOW 103-203-SNOW 103-754-SNOW,12816,乗客アプリ（地図から）,5911,139,6,4,2018/11/11 17:52,,,35.453715 139.638133,横浜ワールドポーターズ,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/11 18:37,,2018/11/11 18:48,,,2018/11/11 17:52,0:00:00,0:00:00,,00,,,,2018/11/11 17:52,1900/1/0 0:00,43415.74444444440,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/11 17:55,068-334-BANANA,12817,まちかど端末（乗降ポイントから）,0,397,9,1,2018/11/11 18:02,,,35.445857 139.647636,ホテルモントレ横浜,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 18:00,,2018/11/11 18:28,,,2018/11/11 17:55,0:00:00,0:00:00,,00,07,,,2018/11/11 17:55,1900/1/0 0:00,43415.74652777780,#N/A,,,
-,☆,17,2018/11/11 17:56,103-751-SNOW 105-813-SNOW 103-203-SNOW 103-754-SNOW,12818,乗客アプリ（地図から）,5911,580,8,4,2018/11/11 17:56,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/11 18:04,,2018/11/11 18:12,,,2018/11/11 17:56,0:00:00,0:00:00,,00,08,,,2018/11/11 17:56,1900/1/0 0:00,43415.74722222220,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,17,2018/11/11 17:56,103-203-SNOW,12820,乗客アプリ（地図から）,5911,671,13,1,2018/11/11 17:56,,,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/11 18:28,,2018/11/11 18:41,,,2018/11/11 17:56,0:00:00,0:00:00,,00,,,,2018/11/11 17:56,1900/1/0 0:00,43415.74722222220,#N/A,,※同一人物と思われるため一番短いものを採用,
★,-,18,2018/11/11 16:28,028-761-GREEN,12741,乗客アプリ（地図から）,5924,189,3,1,,2018/11/11 17:41,2018/11/11 17:50,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/11 18:28,2018/11/11 18:28,2018/11/11 18:43,2018/11/11 18:43,2018/11/11 18:28,2018/11/11 18:28,0:08:41,0:08:41,377,00,00,10,08,2018/11/11 16:28,2018/11/11 17:50,43415.686111111143415.7430555556,#N/A,,,
★,-,17,2018/11/11 17:09,024-541-GREEN 024-540-GREEN,12790,乗客アプリ（地図から）,1857,415,2,2,,2018/11/11 18:07,2018/11/11 18:12,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/11 18:09,2018/11/11 18:09,2018/11/11 18:18,2018/11/11 18:17,2018/11/11 18:09,2018/11/11 18:09,0:05:03,0:10:06,,00,00,,,2018/11/11 17:09,2018/11/11 18:12,43415.714583333343415.7583333333,#N/A,,,
★,-,17,2018/11/11 17:59,103-751-SNOW 105-813-SNOW 103-203-SNOW 103-754-SNOW,12823,乗客アプリ（地図から）,5911,578,1,4,,2018/11/11 18:10,2018/11/11 18:18,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/11 18:12,2018/11/11 18:12,2018/11/11 18:28,2018/11/11 18:28,2018/11/11 18:09,2018/11/11 18:09,0:08:37,0:34:28,,00,00,,,2018/11/11 17:59,2018/11/11 18:18,43415.749305555643415.7625,#N/A,,,
★,-,18,2018/11/11 18:01,110-552-SUN 110-553-SUN,12824,乗客アプリ（目的地から）,4256,628,10,2,,2018/11/11 18:09,2018/11/11 18:15,35.448801 139.636702,ホテルルートイン横浜馬車道,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/11 18:13,2018/11/11 18:13,2018/11/11 18:21,2018/11/11 18:21,2018/11/11 18:10,2018/11/11 18:10,0:05:30,0:11:00,,00,00,,,2018/11/11 18:01,2018/11/11 18:15,43415.750694444443415.7604166667,#N/A,,,
★,-,18,2018/11/11 18:02,102-657-SNOW 102-656-SNOW,12825,乗客アプリ（簡単予約）,4173,318,2,2,,2018/11/11 18:28,2018/11/11 18:37,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443659 139.650847,横浜マリンタワー,2018/11/11 18:28,2018/11/11 18:28,2018/11/11 18:42,2018/11/11 18:42,2018/11/11 18:12,2018/11/11 18:12,0:09:07,0:18:14,,00,16,,,2018/11/11 18:02,2018/11/11 18:37,43415.751388888943415.7756944444,#N/A,,,
-,-,18,2018/11/11 18:04,111-212-SUN,12826,乗客アプリ（地図から）,2291,142,9,1,,2018/11/11 18:09,2018/11/11 18:16,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/11/11 18:09,2018/11/11 18:09,2018/11/11 18:17,2018/11/11 18:17,,2018/11/11 18:04,0:06:59,0:06:59,,00,04,,,2018/11/11 18:04,2018/11/11 18:16,43415.752777777843415.7611111111,#N/A,,,
-,-,18,2018/11/11 18:04,113-562-SUN 113-657-SUN,12827,乗客アプリ（地図から）,3647,54,3,2,,2018/11/11 18:21,2018/11/11 18:27,35.441441 139.648505,横浜中華街朱雀門,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:25,2018/11/11 18:25,2018/11/11 18:37,2018/11/11 18:37,,2018/11/11 18:04,0:06:36,0:13:12,,00,16,,,2018/11/11 18:04,2018/11/11 18:27,43415.752777777843415.76875,#N/A,,,
-,-,18,2018/11/11 18:15,068-334-BANANA,12831,まちかど端末（乗降ポイントから）,0,354,4,1,,2018/11/11 18:21,2018/11/11 18:39,35.445857 139.647636,ホテルモントレ横浜,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 18:19,2018/11/11 18:22,2018/11/11 18:35,2018/11/11 18:45,,2018/11/11 18:15,0:17:51,0:17:51,,01,06,,,2018/11/11 18:15,2018/11/11 18:39,43415.760416666743415.7770833333,#N/A,,,
-,-,18,2018/11/11 18:17,102-883-SNOW,12832,乗客アプリ（地図から）,3175,747,11,1,,2018/11/11 18:30,2018/11/11 18:41,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/11 18:30,2018/11/11 18:30,2018/11/11 18:40,2018/11/11 18:40,,2018/11/11 18:17,0:11:24,0:11:24,,00,12,,,2018/11/11 18:17,2018/11/11 18:41,43415.761805555643415.7784722222,#N/A,,,
-,-,18,2018/11/11 18:18,102-816-SNOW,12833,まちかど端末（乗降ポイントから）,0,650,4,1,,2018/11/11 18:26,2018/11/11 18:34,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:24,2018/11/11 18:26,2018/11/11 18:34,2018/11/11 18:36,,2018/11/11 18:18,0:07:43,0:07:43,,02,08,,,2018/11/11 18:18,2018/11/11 18:34,43415.762543415.7736111111,#N/A,,,
-,-,18,2018/11/11 18:20,001-944-BLUE 001-943-BLUE 001-945-BLUE 066-791-BANANA 065-727-BANANA 001-950-BLUE,12834,乗客アプリ（目的地から）,2855,637,4,6,,2018/11/11 18:47,2018/11/11 18:56,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 18:50,2018/11/11 18:50,2018/11/11 19:08,2018/11/11 19:08,,2018/11/11 18:20,0:08:39,0:51:54,,00,26,,,2018/11/11 18:20,2018/11/11 18:56,43415.763888888943415.7888888889,#N/A,,,
-,-,18,2018/11/11 18:22,018-619-RED 019-524-RED,12836,まちかど端末（店舗から）,0,661,3,2,,2018/11/11 18:37,2018/11/11 18:44,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:26,2018/11/11 18:26,2018/11/11 18:39,2018/11/11 18:39,,2018/11/11 18:22,0:07:12,0:14:24,,11,15,,,2018/11/11 18:22,2018/11/11 18:44,43415.765277777843415.7805555556,#N/A,,,
-,-,18,2018/11/11 18:26,102-603-SNOW 102-868-SNOW,12837,乗客アプリ（地図から）,5918,272,13,2,,2018/11/11 18:33,2018/11/11 18:41,35.443908 139.635249,イセザキ・モール,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 18:32,2018/11/11 18:32,2018/11/11 18:43,2018/11/11 18:43,,2018/11/11 18:26,0:08:25,0:16:50,,01,07,,,2018/11/11 18:26,2018/11/11 18:41,43415.768055555643415.7784722222,#N/A,,,
-,-,18,2018/11/11 18:28,167-513-CAKE,12838,乗客アプリ（目的地から）,4796,114,1,1,,2018/11/11 18:36,2018/11/11 18:43,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:34,2018/11/11 18:34,2018/11/11 18:43,2018/11/11 18:43,,2018/11/11 18:28,0:06:32,0:06:32,,02,08,,,2018/11/11 18:28,2018/11/11 18:43,43415.769444444443415.7798611111,#N/A,,,
-,-,18,2018/11/11 18:30,019-443-RED,12839,まちかど端末（店舗から）,0,982,5,1,,2018/11/11 18:32,2018/11/11 18:45,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:33,2018/11/11 18:33,2018/11/11 18:42,2018/11/11 18:51,,2018/11/11 18:30,0:12:33,0:12:33,,00,02,,,2018/11/11 18:30,2018/11/11 18:45,43415.770833333343415.78125,#N/A,,,
★,-,18,2018/11/11 18:31,166-607-agekke,12840,乗客アプリ（地図から）,1338,517,5,1,,2018/11/11 18:38,2018/11/11 18:54,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 18:41,2018/11/11 18:41,2018/11/11 18:59,2018/11/11 18:59,2018/11/11 18:41,2018/11/11 18:41,0:16:08,0:16:08,,00,00,,,2018/11/11 18:31,2018/11/11 18:54,43415.771527777843415.7875,#N/A,,,
-,-,18,2018/11/11 18:38,073-734-ORANGE 019-812-RED,12841,乗客アプリ（地図から）,5954,257,2,2,,2018/11/11 18:44,2018/11/11 18:51,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/11 18:43,2018/11/11 18:44,2018/11/11 18:50,2018/11/11 18:52,,2018/11/11 18:38,0:06:31,0:13:02,,01,06,,,2018/11/11 18:38,2018/11/11 18:51,43415.776388888943415.7854166667,#N/A,,,
-,-,18,2018/11/11 18:41,063-757-BANANA 062-719-BANANA 062-720-BANANA,12843,まちかど端末（乗降ポイントから）,0,466,1,3,,2018/11/11 18:53,2018/11/11 19:01,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/11/11 18:54,2018/11/11 18:55,2018/11/11 19:06,2018/11/11 19:07,,2018/11/11 18:41,0:07:09,0:21:27,,00,12,,,2018/11/11 18:41,2018/11/11 19:01,43415.778472222243415.7923611111,#N/A,,,
-,-,18,2018/11/11 18:42,023-320-GREEN 023-337-GREEN,12844,乗客アプリ（地図から）,4092,555,3,2,,2018/11/11 18:45,2018/11/11 18:54,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 18:49,2018/11/11 18:49,2018/11/11 19:01,2018/11/11 19:01,,2018/11/11 18:42,0:09:20,0:18:40,,00,02,,,2018/11/11 18:42,2018/11/11 18:54,43415.779166666743415.7875,#N/A,,,
-,-,18,2018/11/11 18:45,064-146-BANANA 068-192-BANANA,12846,乗客アプリ（目的地から）,4746,121,8,2,,2018/11/11 18:56,2018/11/11 19:02,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 18:54,2018/11/11 18:55,2018/11/11 19:05,2018/11/11 19:06,,2018/11/11 18:45,0:05:59,0:11:58,,01,10,,,2018/11/11 18:45,2018/11/11 19:02,43415.7812543415.7930555556,#N/A,,,
-,-,18,2018/11/11 18:50,026-446-GREEN,12848,まちかど端末（店舗から）,0,776,5,1,,2018/11/11 19:02,2018/11/11 19:09,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 19:04,2018/11/11 19:04,2018/11/11 19:14,2018/11/11 19:14,,2018/11/11 18:50,0:06:37,0:06:37,,00,12,,,2018/11/11 18:50,2018/11/11 19:09,43415.784722222243415.7979166667,#N/A,,,
-,-,18,2018/11/11 18:50,062-670-BANANA 062-691-BANANA 063-869-BANANA 063-870-BANANA,12849,乗客アプリ（地図から）,3869,571,2,4,,2018/11/11 18:55,2018/11/11 18:58,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 18:58,2018/11/11 18:58,2018/11/11 19:06,2018/11/11 19:06,,2018/11/11 18:50,0:03:47,0:15:08,,00,04,,,2018/11/11 18:50,2018/11/11 18:58,43415.784722222243415.7902777778,#N/A,,,
-,-,18,2018/11/11 18:50,068-199-BANANA,12850,まちかど端末（店舗から）,0,239,3,1,,2018/11/11 19:06,2018/11/11 19:15,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 19:10,2018/11/11 19:10,2018/11/11 19:18,2018/11/11 19:18,,2018/11/11 18:50,0:08:51,0:08:51,,00,15,,,2018/11/11 18:50,2018/11/11 19:15,43415.784722222243415.8020833333,#N/A,,,
-,-,18,2018/11/11 18:52,167-548-CAKE,12851,乗客アプリ（簡単予約）,5871,688,1,3,,2018/11/11 19:02,2018/11/11 19:08,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 19:07,2018/11/11 19:07,2018/11/11 19:18,2018/11/11 19:18,,2018/11/11 18:52,0:06:18,0:18:54,,00,10,,,2018/11/11 18:52,2018/11/11 19:08,43415.786111111143415.7972222222,#N/A,,,
