,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車,合成キー,評価,,,
-,-,18,2018/11/7 18:27,020-269-GREEN 020-268-GREEN 020-270-GREEN 018-128-RED,10849,乗客アプリ（地図から）,2471,813,2,4,,2018/11/7 18:36,2018/11/7 18:49,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 18:36,2018/11/7 18:36,2018/11/7 18:45,2018/11/7 18:53,,2018/11/7 18:27,0:13:18,0:53:12,,00,09,,,2018/11/7 18:27,2018/11/7 18:49,43411.7687543411.7840277778,#N/A,,,
★,-,18,2018/11/7 18:29,166-658-agekke,10850,乗客アプリ（地図から）,1751,985,7,1,,2018/11/7 18:37,2018/11/7 18:40,35.450447 139.635947,みなとみらい線　馬車道駅,35.445783 139.642958,横浜情報文化センター,2018/11/7 18:39,2018/11/7 18:39,2018/11/7 18:45,2018/11/7 18:45,2018/11/7 18:39,2018/11/7 18:39,0:02:41,0:02:41,,00,00,,,2018/11/7 18:29,2018/11/7 18:40,43411.770138888943411.7777777778,#N/A,,,
-,-,18,2018/11/7 18:30,064-440-BANANA,10851,乗客アプリ（地図から）,5263,751,8,1,,2018/11/7 18:35,2018/11/7 18:53,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/7 18:32,2018/11/7 18:32,2018/11/7 18:41,2018/11/7 18:53,,2018/11/7 18:30,0:17:39,0:17:39,,03,05,,,2018/11/7 18:30,2018/11/7 18:53,43411.770833333343411.7868055556,#N/A,,,
★,-,18,2018/11/7 18:30,019-470-RED 019-462-RED 019-463-RED 019-464-RED,10852,まちかど端末（乗降ポイントから）,0,600,10,4,,2018/11/7 18:36,2018/11/7 18:46,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 18:40,2018/11/7 18:40,2018/11/7 18:56,2018/11/7 18:56,2018/11/7 18:40,2018/11/7 18:40,0:09:57,0:39:48,,00,00,,,2018/11/7 18:30,2018/11/7 18:46,43411.770833333343411.7819444444,#N/A,,,
★,-,18,2018/11/7 18:31,019-466-RED 019-467-RED 019-468-RED 019-469-RED,10853,まちかど端末（乗降ポイントから）,0,159,8,4,,2018/11/7 18:44,2018/11/7 19:02,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 18:40,2018/11/7 18:40,2018/11/7 19:06,2018/11/7 19:06,2018/11/7 18:40,2018/11/7 18:40,0:17:36,1:10:24,,03,03,,,2018/11/7 18:31,2018/11/7 19:02,43411.771527777843411.7930555556,#N/A,,,
★,-,18,2018/11/7 18:32,019-471-RED 019-473-RED 019-472-RED 019-474-RED,10854,まちかど端末（乗降ポイントから）,0,145,9,4,,2018/11/7 18:37,2018/11/7 18:44,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 18:41,2018/11/7 18:41,2018/11/7 18:53,2018/11/7 18:53,2018/11/7 18:41,2018/11/7 18:41,0:07:09,0:28:36,,00,00,,,2018/11/7 18:32,2018/11/7 18:44,43411.772222222243411.7805555556,#N/A,,,
★,-,18,2018/11/7 18:32,102-581-SNOW,10855,乗客アプリ（目的地から）,5020,977,2,1,,2018/11/7 18:40,2018/11/7 18:49,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 18:42,2018/11/7 18:42,2018/11/7 18:51,2018/11/7 18:49,2018/11/7 18:42,2018/11/7 18:42,0:09:16,0:09:16,,00,00,,,2018/11/7 18:32,2018/11/7 18:49,43411.772222222243411.7840277778,#N/A,,,
-,-,18,2018/11/7 18:33,167-378-CAKE,10856,乗客アプリWeb（地図から）,5388,160,1,1,,2018/11/7 18:48,2018/11/7 19:09,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/7 18:43,2018/11/7 18:43,2018/11/7 18:59,2018/11/7 19:06,,2018/11/7 18:33,0:21:45,0:21:45,,04,14,,,2018/11/7 18:33,2018/11/7 19:09,43411.772916666743411.7979166667,肯定的,,,
-,-,18,2018/11/7 18:35,106-079-SNOW,10857,乗客アプリ（地図から）,3441,369,3,1,,2018/11/7 18:40,2018/11/7 18:52,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/7 18:40,2018/11/7 18:40,2018/11/7 18:51,2018/11/7 18:53,,2018/11/7 18:35,0:11:50,0:11:50,,00,05,,,2018/11/7 18:35,2018/11/7 18:52,43411.774305555643411.7861111111,#N/A,,,
-,-,18,2018/11/7 18:35,023-754-GREEN,10858,乗客アプリ（目的地から）,5350,964,3,1,,2018/11/7 18:44,2018/11/7 18:52,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/11/7 18:43,2018/11/7 18:44,2018/11/7 18:53,2018/11/7 18:53,,2018/11/7 18:35,0:07:36,0:07:36,,01,09,,,2018/11/7 18:35,2018/11/7 18:52,43411.774305555643411.7861111111,#N/A,,,
-,-,18,2018/11/7 18:35,029-860-GREEN 029-859-GREEN 029-858-GREEN,10859,まちかど端末（店舗から）,0,448,9,3,,2018/11/7 19:02,2018/11/7 19:10,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/7 19:00,2018/11/7 19:00,2018/11/7 19:11,2018/11/7 19:12,,2018/11/7 18:35,0:07:57,0:23:51,,02,26,,,2018/11/7 18:35,2018/11/7 19:10,43411.774305555643411.7986111111,#N/A,,,
-,-,18,2018/11/7 18:40,009-691-BLUE 009-692-BLUE 009-690-BLUE,10860,乗客アプリ（地図から）,1724,239,1,3,,2018/11/7 18:52,2018/11/7 19:02,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/11/7 18:47,2018/11/7 18:47,2018/11/7 18:59,2018/11/7 18:59,,2018/11/7 18:40,0:10:51,0:32:33,,04,11,,,2018/11/7 18:40,2018/11/7 19:02,43411.777777777843411.7930555556,#N/A,,,
-,-,18,2018/11/7 18:45,019-431-RED,10869,まちかど端末（店舗から）,0,690,10,1,,2018/11/7 18:52,2018/11/7 18:57,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/7 18:54,2018/11/7 18:54,2018/11/7 19:05,2018/11/7 19:05,,2018/11/7 18:45,0:05:38,0:05:38,,00,06,,,2018/11/7 18:45,2018/11/7 18:57,43411.7812543411.7895833333,#N/A,,,
-,-,18,2018/11/7 18:47,061-631-BANANA 064-530-BANANA,10870,乗客アプリ（地図から）,5404,842,3,2,,2018/11/7 18:52,2018/11/7 18:58,35.443908 139.635249,イセザキ・モール,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 18:53,2018/11/7 18:53,2018/11/7 19:00,2018/11/7 19:00,,2018/11/7 18:47,0:05:17,0:10:34,,00,05,,,2018/11/7 18:47,2018/11/7 18:58,43411.782638888943411.7902777778,#N/A,,,
-,-,18,2018/11/7 18:48,167-383-CAKE,10871,乗客アプリWeb（地図から）,5398,944,2,1,,2018/11/7 18:57,2018/11/7 19:03,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/7 18:59,2018/11/7 18:59,2018/11/7 19:09,2018/11/7 19:09,,2018/11/7 18:48,0:06:27,0:06:27,,00,08,,,2018/11/7 18:48,2018/11/7 19:03,43411.783333333343411.79375,#N/A,,,
-,-,18,2018/11/7 18:54,066-770-BANANA 066-771-BANANA,10874,乗客アプリ（地図から）,1588,680,3,2,,2018/11/7 19:03,2018/11/7 19:24,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.445857 139.647636,ホテルモントレ横浜,2018/11/7 19:07,2018/11/7 19:07,2018/11/7 19:21,2018/11/7 19:21,,2018/11/7 18:54,0:21:16,0:42:32,,00,09,,,2018/11/7 18:54,2018/11/7 19:24,43411.787543411.8083333333,#N/A,,,
-,-,18,2018/11/7 18:56,050-926-STRAWBERRY,10876,乗客アプリ（目的地から）,4703,494,10,1,,2018/11/7 19:02,2018/11/7 19:29,35.443659 139.650847,横浜マリンタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/7 19:03,2018/11/7 19:03,2018/11/7 19:20,2018/11/7 19:30,,2018/11/7 18:56,0:26:04,0:26:04,,00,06,,,2018/11/7 18:56,2018/11/7 19:29,43411.788888888943411.8118055556,#N/A,,,
★,☆,18,2018/11/7 17:20,167-353-CAKE,10813,乗客アプリWeb（目的地から）,4694,311,10,1,2018/11/7 17:20,,,35.443908 139.635249,イセザキ・モール,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/7 18:20,,2018/11/7 18:37,,2018/11/7 18:20,2018/11/7 18:20,0:00:00,0:00:00,,00,00,,,2018/11/7 17:20,1900/1/0 0:00,43411.72222222220,#N/A,,,
-,☆,18,2018/11/7 18:13,063-808-BANANA,10840,乗客アプリ（目的地から）,5363,445,10,1,2018/11/7 18:14,,,35.445857 139.647636,ホテルモントレ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/11/7 18:31,,2018/11/7 18:44,,,2018/11/7 18:13,0:00:00,0:00:00,,00,17,,,2018/11/7 18:13,1900/1/0 0:00,43411.75902777780,#N/A,,※295行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/7 18:14,063-808-BANANA,10841,乗客アプリ（地図から）,5363,715,10,1,2018/11/7 18:15,,,35.445857 139.647636,ホテルモントレ横浜,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/7 18:32,,2018/11/7 18:37,,,2018/11/7 18:14,0:00:00,0:00:00,,00,,,,2018/11/7 18:14,1900/1/0 0:00,43411.75972222220,#N/A,,※294行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/7 18:18,020-269-GREEN 020-268-GREEN 020-270-GREEN 018-128-RED,10843,乗客アプリ（地図から）,2471,283,6,4,2018/11/7 18:26,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/7 18:25,,2018/11/7 18:39,,,2018/11/7 18:18,0:00:00,0:00:00,,00,08,,,2018/11/7 18:18,1900/1/0 0:00,43411.76250,#N/A,,,
-,☆,18,2018/11/7 18:19,063-261-BANANA,10844,乗客アプリ（地図から）,3445,899,2,1,2018/11/7 18:20,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/7 18:25,,2018/11/7 18:31,,,2018/11/7 18:19,0:00:00,0:00:00,,00,06,,,2018/11/7 18:19,1900/1/0 0:00,43411.76319444440,#N/A,,※298行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/7 18:40,063-261-BANANA,10861,乗客アプリ（地図から）,3445,512,10,1,2018/11/7 18:40,,,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/7 18:57,,2018/11/7 19:08,,,2018/11/7 18:40,0:00:00,0:00:00,,00,,,,2018/11/7 18:40,1900/1/0 0:00,43411.77777777780,#N/A,,※297行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/7 18:40,019-377-RED 019-380-RED,10862,まちかど端末（店舗から）,0,879,2,2,2018/11/7 18:41,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 18:58,,2018/11/7 19:08,,,2018/11/7 18:40,0:00:00,0:00:00,,00,,,,2018/11/7 18:40,1900/1/0 0:00,43411.77777777780,#N/A,,※302行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/7 18:42,019-431-RED,10863,まちかど端末（店舗から）,0,781,10,1,2018/11/7 18:42,,,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/7 18:54,,2018/11/7 19:04,,,2018/11/7 18:42,0:00:00,0:00:00,,00,,,,2018/11/7 18:42,1900/1/0 0:00,43411.77916666670,#N/A,,"※303,304行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,18,2018/11/7 18:43,167-383-CAKE,10864,乗客アプリWeb（地図から）,5398,280,10,1,2018/11/7 18:43,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/7 18:56,,2018/11/7 19:07,,,2018/11/7 18:43,0:00:00,0:00:00,,00,13,,,2018/11/7 18:43,1900/1/0 0:00,43411.77986111110,#N/A,,,
-,☆,18,2018/11/7 18:43,019-377-RED 019-380-RED,10865,まちかど端末（店舗から）,0,305,2,2,2018/11/7 18:43,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 18:58,,2018/11/7 19:08,,,2018/11/7 18:43,0:00:00,0:00:00,,00,15,,,2018/11/7 18:43,1900/1/0 0:00,43411.77986111110,#N/A,,※299行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/7 18:43,019-431-RED,10866,まちかど端末（店舗から）,0,259,3,1,2018/11/7 18:44,,,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/7 19:01,,2018/11/7 19:12,,,2018/11/7 18:43,0:00:00,0:00:00,,00,,,,2018/11/7 18:43,1900/1/0 0:00,43411.77986111110,#N/A,,"※301,304行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,18,2018/11/7 18:44,019-431-RED,10867,まちかど端末（店舗から）,0,907,10,1,2018/11/7 18:45,,,35.453715 139.638133,横浜ワールドポーターズ,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/7 18:56,,2018/11/7 19:01,,,2018/11/7 18:44,0:00:00,0:00:00,,00,11,,,2018/11/7 18:44,1900/1/0 0:00,43411.78055555560,#N/A,,"※301,303行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,18,2018/11/7 18:44,167-383-CAKE,10868,乗客アプリWeb（地図から）,5398,184,2,1,2018/11/7 18:45,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.448676 139.635696,横浜平和プラザホテル,2018/11/7 19:03,,2018/11/7 19:11,,,2018/11/7 18:44,0:00:00,0:00:00,,00,19,,,2018/11/7 18:44,1900/1/0 0:00,43411.78055555560,#N/A,,,
-,☆,18,2018/11/7 18:49,027-330-GREEN,10872,まちかど端末（店舗から）,0,458,4,1,2018/11/7 18:59,,,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/11/7 18:55,,2018/11/7 19:10,,,2018/11/7 18:49,0:00:00,0:00:00,,00,09,,,2018/11/7 18:49,1900/1/0 0:00,43411.78402777780,#N/A,,,
-,☆,18,2018/11/7 18:50,023-627-GREEN,10873,乗客アプリ（地図から）,1076,739,9,1,2018/11/7 18:54,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/7 19:01,,2018/11/7 19:10,,,2018/11/7 18:50,0:00:00,0:00:00,,00,11,,,2018/11/7 18:50,1900/1/0 0:00,43411.78472222220,#N/A,,,
★,-,19,2018/11/7 18:01,064-645-BANANA,10833,乗客アプリ（目的地から）,3674,477,4,1,,2018/11/7 19:00,2018/11/7 19:07,35.45435 139.631762,横浜ロイヤルパークホテル,35.443659 139.650847,横浜マリンタワー,2018/11/7 19:01,2018/11/7 19:01,2018/11/7 19:13,2018/11/7 19:18,2018/11/7 19:01,2018/11/7 19:01,0:06:46,0:06:46,280,00,00,04,04,2018/11/7 18:01,2018/11/7 19:07,43411.750694444443411.7965277778,#N/A,,,
★,-,19,2018/11/7 18:59,166-658-agekke,10877,乗客アプリ（地図から）,1751,357,10,1,,2018/11/7 19:09,2018/11/7 19:16,35.445783 139.642958,横浜情報文化センター,35.441441 139.648505,横浜中華街朱雀門,2018/11/7 19:09,2018/11/7 19:09,2018/11/7 19:13,2018/11/7 19:13,2018/11/7 19:09,2018/11/7 19:09,0:06:45,0:06:45,,00,00,,,2018/11/7 18:59,2018/11/7 19:16,43411.790972222243411.8027777778,肯定的,,,
-,-,19,2018/11/7 19:01,063-261-BANANA,10878,乗客アプリ（地図から）,3445,455,5,1,,2018/11/7 19:08,2018/11/7 19:17,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/7 19:09,2018/11/7 19:09,2018/11/7 19:22,2018/11/7 19:22,,2018/11/7 19:01,0:09:13,0:09:13,,00,07,,,2018/11/7 19:01,2018/11/7 19:17,43411.792361111143411.8034722222,#N/A,,,
-,-,19,2018/11/7 19:03,019-489-RED,10879,まちかど端末（店舗から）,0,650,2,1,,2018/11/7 19:09,2018/11/7 19:15,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 19:11,2018/11/7 19:11,2018/11/7 19:21,2018/11/7 19:21,,2018/11/7 19:03,0:06:47,0:06:47,,00,05,,,2018/11/7 19:03,2018/11/7 19:15,43411.7937543411.8020833333,#N/A,,,
★,-,19,2018/11/7 19:11,005-354-BLUE 066-883-BANANA,10880,乗客アプリ（目的地から）,3765,836,3,2,,2018/11/7 19:18,2018/11/7 19:24,35.443908 139.635249,イセザキ・モール,35.445857 139.647636,ホテルモントレ横浜,2018/11/7 19:21,2018/11/7 19:21,2018/11/7 19:30,2018/11/7 19:30,2018/11/7 19:21,2018/11/7 19:21,0:06:35,0:13:10,,00,00,,,2018/11/7 19:11,2018/11/7 19:24,43411.799305555643411.8083333333,#N/A,,,
-,-,19,2018/11/7 19:17,027-304-GREEN,10881,まちかど端末（店舗から）,0,855,5,1,,2018/11/7 19:20,2018/11/7 19:25,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 19:23,2018/11/7 19:23,2018/11/7 19:33,2018/11/7 19:33,,2018/11/7 19:17,0:05:13,0:05:13,,00,03,,,2018/11/7 19:17,2018/11/7 19:25,43411.803472222243411.8090277778,#N/A,,,
★,-,19,2018/11/7 19:18,166-658-agekke,10882,乗客アプリ（地図から）,1751,144,4,1,,2018/11/7 19:23,2018/11/7 19:31,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/11/7 19:28,2018/11/7 19:28,2018/11/7 19:36,2018/11/7 19:36,2018/11/7 19:28,2018/11/7 19:28,0:08:22,0:08:22,,00,00,,,2018/11/7 19:18,2018/11/7 19:31,43411.804166666743411.8131944444,肯定的,,,
-,-,19,2018/11/7 19:20,019-702-RED,10883,乗客アプリ（地図から）,5344,936,2,1,,2018/11/7 19:25,2018/11/7 19:31,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/7 19:28,2018/11/7 19:28,2018/11/7 19:35,2018/11/7 19:35,,2018/11/7 19:20,0:05:46,0:05:46,,00,05,,,2018/11/7 19:20,2018/11/7 19:31,43411.805555555643411.8131944444,#N/A,,,
-,-,19,2018/11/7 19:22,054-475-STRAWBERRY,10884,乗客アプリ（地図から）,5384,492,6,1,,2018/11/7 19:27,2018/11/7 19:34,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 19:28,2018/11/7 19:28,2018/11/7 19:36,2018/11/7 19:36,,2018/11/7 19:22,0:07:49,0:07:49,,00,04,,,2018/11/7 19:22,2018/11/7 19:34,43411.806944444443411.8152777778,#N/A,,,
-,-,19,2018/11/7 19:27,063-425-BANANA 063-810-BANANA 063-424-BANANA,10886,乗客アプリ（地図から）,5452,300,5,3,,2018/11/7 19:33,2018/11/7 19:43,35.443908 139.635249,イセザキ・モール,35.445857 139.647636,ホテルモントレ横浜,2018/11/7 19:31,2018/11/7 19:31,2018/11/7 19:41,2018/11/7 19:41,,2018/11/7 19:27,0:09:45,0:29:15,,02,06,,,2018/11/7 19:27,2018/11/7 19:43,43411.810416666743411.8215277778,#N/A,,,
-,-,19,2018/11/7 19:28,023-685-GREEN,10887,乗客アプリ（目的地から）,3030,204,3,1,,2018/11/7 19:29,2018/11/7 19:33,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/7 19:30,2018/11/7 19:30,2018/11/7 19:37,2018/11/7 19:37,,2018/11/7 19:28,0:04:39,0:04:39,,00,00,,,2018/11/7 19:28,2018/11/7 19:33,43411.811111111143411.8145833333,#N/A,,,
-,-,19,2018/11/7 19:28,063-808-BANANA,10888,乗客アプリ（地図から）,5363,742,6,1,,2018/11/7 19:39,2018/11/7 19:46,35.454389 139.630904,横浜ランドマークタワー,35.445857 139.647636,ホテルモントレ横浜,2018/11/7 19:41,2018/11/7 19:41,2018/11/7 19:53,2018/11/7 19:53,,2018/11/7 19:28,0:06:53,0:06:53,,00,10,,,2018/11/7 19:28,2018/11/7 19:46,43411.811111111143411.8236111111,#N/A,,,
-,-,19,2018/11/7 19:29,065-776-BANANA,10889,乗客アプリ（地図から）,5231,690,4,1,,2018/11/7 19:37,2018/11/7 19:47,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/7 19:38,2018/11/7 19:38,2018/11/7 19:48,2018/11/7 19:48,,2018/11/7 19:29,0:09:58,0:09:58,,00,08,,,2018/11/7 19:29,2018/11/7 19:47,43411.811805555643411.8243055556,#N/A,,,
-,-,19,2018/11/7 19:30,167-394-CAKE,10890,乗客アプリ（地図から）,5429,486,7,3,,2018/11/7 19:34,2018/11/7 19:42,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/7 19:34,2018/11/7 19:34,2018/11/7 19:43,2018/11/7 19:43,,2018/11/7 19:30,0:07:55,0:23:45,,00,04,,,2018/11/7 19:30,2018/11/7 19:42,43411.812543411.8208333333,#N/A,,,
★,-,19,2018/11/7 19:32,022-424-GREEN,10891,乗客アプリ（簡単予約）,5095,686,2,1,,2018/11/7 19:40,2018/11/7 19:49,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/7 19:42,2018/11/7 19:42,2018/11/7 19:51,2018/11/7 19:51,2018/11/7 19:42,2018/11/7 19:42,0:08:47,0:08:47,,00,00,,,2018/11/7 19:32,2018/11/7 19:49,43411.813888888943411.8256944444,#N/A,,,
-,-,19,2018/11/7 19:33,020-931-GREEN,10892,乗客アプリ（地図から）,1789,196,1,1,,2018/11/7 19:39,2018/11/7 19:45,35.454389 139.630904,横浜ランドマークタワー,35.445857 139.647636,ホテルモントレ横浜,2018/11/7 19:39,2018/11/7 19:39,2018/11/7 19:51,2018/11/7 19:51,,2018/11/7 19:33,0:06:09,0:06:09,,00,06,,,2018/11/7 19:33,2018/11/7 19:45,43411.814583333343411.8229166667,#N/A,,,
★,-,19,2018/11/7 19:35,166-658-agekke,10893,乗客アプリ（地図から）,1751,835,3,1,,2018/11/7 19:39,2018/11/7 19:45,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/7 19:45,2018/11/7 19:45,2018/11/7 19:56,2018/11/7 19:56,2018/11/7 19:45,2018/11/7 19:45,0:06:00,0:06:00,,00,00,,,2018/11/7 19:35,2018/11/7 19:45,43411.815972222243411.8229166667,肯定的,,,
-,-,19,2018/11/7 19:36,019-616-RED 019-617-RED,10894,まちかど端末（店舗から）,0,396,7,2,,2018/11/7 19:43,2018/11/7 19:51,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/7 19:43,2018/11/7 19:43,2018/11/7 19:56,2018/11/7 19:56,,2018/11/7 19:36,0:08:20,0:16:40,,00,06,,,2018/11/7 19:36,2018/11/7 19:51,43411.816666666743411.8270833333,#N/A,,,
-,-,19,2018/11/7 19:50,065-358-BANANA,10896,乗客アプリ（目的地から）,3144,594,8,1,,2018/11/7 19:54,2018/11/7 20:08,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/7 19:57,2018/11/7 19:57,2018/11/7 20:10,2018/11/7 20:15,,2018/11/7 19:50,0:14:34,0:14:34,,00,04,,,2018/11/7 19:50,2018/11/7 20:08,43411.826388888943411.8388888889,#N/A,,,
-,-,19,2018/11/7 19:50,023-733-GREEN 027-298-GREEN 025-764-GREEN,10897,乗客アプリ（地図から）,5436,59,6,3,,2018/11/7 19:56,2018/11/7 19:59,35.445857 139.647636,ホテルモントレ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/7 19:56,2018/11/7 19:56,2018/11/7 20:07,2018/11/7 20:07,,2018/11/7 19:50,0:03:31,0:10:33,,00,05,,,2018/11/7 19:50,2018/11/7 19:59,43411.826388888943411.8326388889,#N/A,,,
-,-,19,2018/11/7 19:52,019-734-RED 019-735-RED,10898,乗客アプリ（簡単予約）,4340,786,1,2,,2018/11/7 19:56,2018/11/7 20:03,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/7 19:57,2018/11/7 19:57,2018/11/7 20:08,2018/11/7 20:08,,2018/11/7 19:52,0:07:16,0:14:32,,00,04,,,2018/11/7 19:52,2018/11/7 20:03,43411.827777777843411.8354166667,#N/A,,,
-,-,19,2018/11/7 19:52,072-278-ORANGE 102-888-SNOW,10899,乗客アプリ（目的地から）,5446,21,3,2,,2018/11/7 19:56,2018/11/7 20:03,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.441441 139.648505,横浜中華街朱雀門,2018/11/7 19:57,2018/11/7 19:57,2018/11/7 20:12,2018/11/7 20:12,,2018/11/7 19:52,0:07:01,0:14:02,,00,03,,,2018/11/7 19:52,2018/11/7 20:03,43411.827777777843411.8354166667,#N/A,,,
-,-,19,2018/11/7 19:53,063-261-BANANA,10901,乗客アプリ（地図から）,3445,160,2,1,,2018/11/7 20:00,2018/11/7 20:08,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/11/7 19:58,2018/11/7 19:58,2018/11/7 20:10,2018/11/7 20:10,,2018/11/7 19:53,0:08:34,0:08:34,,01,07,,,2018/11/7 19:53,2018/11/7 20:08,43411.828472222243411.8388888889,#N/A,,,
-,-,19,2018/11/7 19:53,167-405-CAKE,10902,乗客アプリ（目的地から）,2669,547,7,1,,2018/11/7 20:00,2018/11/7 20:10,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/7 20:02,2018/11/7 20:02,2018/11/7 20:13,2018/11/7 20:13,,2018/11/7 19:53,0:09:50,0:09:50,,00,07,,,2018/11/7 19:53,2018/11/7 20:10,43411.828472222243411.8402777778,#N/A,,,
