,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,☆,18,2018/11/13 18:13,057-055-STRAWBERRY,13579,乗客アプリ（目的地から）,5476,427,1,1,2018/11/13 18:14,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 18:36,,2018/11/13 18:51,,,2018/11/13 18:13,0:00:00,0:00:00,,00,22,,,2018/11/13 18:13,1900/1/0 0:00,43417.75902777780,#N/A,,"※336,339,342行と同一人物と思われるため一番短いものを採用",
-,☆,18,2018/11/13 18:14,102-881-SNOW,13581,乗客アプリ（地図から）,3175,477,8,1,2018/11/13 18:15,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 18:48,,2018/11/13 18:58,,,2018/11/13 18:14,0:00:00,0:00:00,,00,33,,,2018/11/13 18:14,1900/1/0 0:00,43417.75972222220,#N/A,,,
-,☆,18,2018/11/13 18:14,057-055-STRAWBERRY,13582,乗客アプリ（地図から）,5476,364,7,1,2018/11/13 18:14,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/13 18:50,,2018/11/13 19:04,,,2018/11/13 18:14,0:00:00,0:00:00,,00,,,,2018/11/13 18:14,1900/1/0 0:00,43417.75972222220,#N/A,,"※336,337,342行と同一人物と思われるため一番短いものを採用",
★,☆,18,2018/11/13 18:14,008-185-BLUE 109-611-SNOW 109-613-SNOW 109-614-SNOW,13583,乗客アプリ（目的地から）,4743,40,7,4,2018/11/13 18:15,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 19:07,,2018/11/13 19:25,,2018/11/13 18:24,2018/11/13 18:24,0:00:00,0:00:00,,00,,,,2018/11/13 18:14,1900/1/0 0:00,43417.75972222220,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:15,111-331-SUN,13585,まちかど端末（店舗から）,0,124,8,1,2018/11/13 18:17,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 18:48,,2018/11/13 18:56,,,2018/11/13 18:15,0:00:00,0:00:00,,00,33,,,2018/11/13 18:15,1900/1/0 0:00,43417.76041666670,#N/A,,,
-,☆,18,2018/11/13 18:15,057-053-STRAWBERRY 057-055-STRAWBERRY 062-644-BANANA,13586,乗客アプリ（目的地から）,5476,629,2,3,2018/11/13 18:15,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 18:57,,2018/11/13 19:13,,,2018/11/13 18:15,0:00:00,0:00:00,,00,,,,2018/11/13 18:15,1900/1/0 0:00,43417.76041666670,#N/A,,"※336,337,339行と同一人物と思われるため一番短いものを採用",
★,☆,18,2018/11/13 18:15,008-185-BLUE 109-611-SNOW 109-613-SNOW 109-614-SNOW,13587,乗客アプリ（目的地から）,4743,367,8,4,2018/11/13 18:15,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 19:00,,2018/11/13 19:18,,2018/11/13 18:25,2018/11/13 18:25,0:00:00,0:00:00,,00,,,,2018/11/13 18:15,1900/1/0 0:00,43417.76041666670,#N/A,,※同一人物と思われるため一番短いものを採用,
★,☆,18,2018/11/13 18:16,008-185-BLUE 109-611-SNOW 109-613-SNOW 109-614-SNOW,13588,乗客アプリ（目的地から）,4743,27,9,4,2018/11/13 18:16,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 19:08,,2018/11/13 19:25,,2018/11/13 18:25,2018/11/13 18:25,0:00:00,0:00:00,,00,,,,2018/11/13 18:16,1900/1/0 0:00,43417.76111111110,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:16,008-185-BLUE,13590,乗客アプリ（目的地から）,4743,67,3,1,2018/11/13 18:16,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 18:49,,2018/11/13 19:03,,,2018/11/13 18:16,0:00:00,0:00:00,,00,,,,2018/11/13 18:16,1900/1/0 0:00,43417.76111111110,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:16,103-199-SNOW,13591,まちかど端末（店舗から）,0,742,9,1,2018/11/13 18:17,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 19:04,,2018/11/13 19:12,,,2018/11/13 18:16,0:00:00,0:00:00,,00,47,,,2018/11/13 18:16,1900/1/0 0:00,43417.76111111110,#N/A,,,
-,☆,18,2018/11/13 18:17,008-185-BLUE 109-611-SNOW 109-613-SNOW 109-614-SNOW,13593,乗客アプリ（目的地から）,4743,639,3,4,2018/11/13 18:17,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 18:55,,2018/11/13 19:13,,,2018/11/13 18:17,0:00:00,0:00:00,,00,,,,2018/11/13 18:17,1900/1/0 0:00,43417.76180555560,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:17,008-185-BLUE 109-611-SNOW 109-613-SNOW 109-614-SNOW,13594,乗客アプリ（目的地から）,4743,141,3,4,2018/11/13 18:18,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 18:55,,2018/11/13 19:13,,,2018/11/13 18:17,0:00:00,0:00:00,,00,,,,2018/11/13 18:17,1900/1/0 0:00,43417.76180555560,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:18,008-185-BLUE 109-611-SNOW 109-613-SNOW 109-614-SNOW,13595,乗客アプリ（目的地から）,4743,399,3,4,2018/11/13 18:18,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 18:55,,2018/11/13 19:13,,,2018/11/13 18:18,0:00:00,0:00:00,,00,,,,2018/11/13 18:18,1900/1/0 0:00,43417.76250,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:19,062-671-BANANA,13597,乗客アプリ（地図から）,3445,888,3,1,2018/11/13 18:19,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 18:51,,2018/11/13 19:00,,,2018/11/13 18:19,0:00:00,0:00:00,,00,,,,2018/11/13 18:19,1900/1/0 0:00,43417.76319444440,#N/A,,※※同一人物と思われるため一番短いものを採用,
★,☆,18,2018/11/13 18:19,008-185-BLUE 109-611-SNOW 109-613-SNOW 109-614-SNOW,13598,乗客アプリ（目的地から）,4743,879,3,4,2018/11/13 18:24,,,35.441441 139.648505,横浜中華街朱雀門,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 18:57,,2018/11/13 19:15,,2018/11/13 18:29,2018/11/13 18:29,0:00:00,0:00:00,,00,27,,,2018/11/13 18:19,1900/1/0 0:00,43417.76319444440,#N/A,,※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:20,062-671-BANANA,13599,乗客アプリ（地図から）,3445,787,4,1,2018/11/13 18:20,,,35.448676 139.635696,横浜平和プラザホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 18:42,,2018/11/13 18:50,,,2018/11/13 18:20,0:00:00,0:00:00,,00,21,,,2018/11/13 18:20,1900/1/0 0:00,43417.76388888890,#N/A,,※※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:21,062-671-BANANA 063-421-BANANA,13600,乗客アプリ（地図から）,3445,247,4,2,2018/11/13 18:21,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 18:46,,2018/11/13 18:56,,,2018/11/13 18:21,0:00:00,0:00:00,,00,,,,2018/11/13 18:21,1900/1/0 0:00,43417.76458333330,#N/A,,※※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:22,062-671-BANANA,13601,乗客アプリ（地図から）,3445,766,4,1,2018/11/13 18:22,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 18:46,,2018/11/13 18:55,,,2018/11/13 18:22,0:00:00,0:00:00,,00,,,,2018/11/13 18:22,1900/1/0 0:00,43417.76527777780,#N/A,,※※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:23,007-706-BLUE,13602,乗客アプリ（地図から）,2535,315,4,1,2018/11/13 18:23,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/13 18:44,,2018/11/13 18:53,,,2018/11/13 18:23,0:00:00,0:00:00,,00,,,,2018/11/13 18:23,1900/1/0 0:00,43417.76597222220,#N/A,,"※358,359行と同一人物と思われるため一番短いものを採用",
-,☆,18,2018/11/13 18:23,062-671-BANANA,13603,乗客アプリ（地図から）,3445,983,4,1,2018/11/13 18:23,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 19:02,,2018/11/13 19:08,,,2018/11/13 18:23,0:00:00,0:00:00,,00,,,,2018/11/13 18:23,1900/1/0 0:00,43417.76597222220,#N/A,,※※同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:23,006-886-BLUE,13604,乗客アプリ（目的地から）,1291,293,10,1,2018/11/13 18:24,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 19:02,,2018/11/13 19:13,,,2018/11/13 18:23,0:00:00,0:00:00,,00,38,,,2018/11/13 18:23,1900/1/0 0:00,43417.76597222220,#N/A,,,
-,☆,18,2018/11/13 18:24,007-706-BLUE,13605,乗客アプリ（地図から）,2535,637,4,1,2018/11/13 18:26,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 18:44,,2018/11/13 18:52,,,2018/11/13 18:24,0:00:00,0:00:00,,00,,,,2018/11/13 18:24,1900/1/0 0:00,43417.76666666670,#N/A,,"※355,359行と同一人物と思われるため一番短いものを採用",
-,☆,18,2018/11/13 18:26,007-706-BLUE,13606,乗客アプリ（地図から）,2535,195,4,1,2018/11/13 18:32,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/13 18:41,,2018/11/13 18:49,,,2018/11/13 18:26,0:00:00,0:00:00,,00,14,,,2018/11/13 18:26,1900/1/0 0:00,43417.76805555560,#N/A,,"※355,358行と同一人物と思われるため一番短いものを採用",
★,☆,18,2018/11/13 18:34,167-583-CAKE,13614,乗客アプリ（目的地から）,5037,763,4,1,2018/11/13 18:37,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/13 18:56,,2018/11/13 19:04,,2018/11/13 18:44,2018/11/13 18:44,0:00:00,0:00:00,,00,11,,,2018/11/13 18:34,1900/1/0 0:00,43417.77361111110,#N/A,,,
-,☆,18,2018/11/13 18:35,111-331-SUN,13617,乗客アプリ（地図から）,3410,323,2,1,2018/11/13 18:38,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 18:51,,2018/11/13 19:02,,,2018/11/13 18:35,0:00:00,0:00:00,,00,15,,,2018/11/13 18:35,1900/1/0 0:00,43417.77430555560,#N/A,,※362行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:38,111-331-SUN,13620,乗客アプリ（地図から）,3410,535,3,1,2018/11/13 18:39,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 19:08,,2018/11/13 19:19,,,2018/11/13 18:38,0:00:00,0:00:00,,00,,,,2018/11/13 18:38,1900/1/0 0:00,43417.77638888890,#N/A,,※361行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/13 18:49,019-445-RED,13628,まちかど端末（乗降ポイントから）,0,320,3,1,2018/11/13 18:50,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 19:05,,2018/11/13 19:13,,,2018/11/13 18:49,0:00:00,0:00:00,,00,15,,,2018/11/13 18:49,1900/1/0 0:00,43417.78402777780,#N/A,,,
-,☆,18,2018/11/13 18:59,105-869-SNOW,13636,乗客アプリ（地図から）,6139,573,9,1,2018/11/13 19:13,,,35.445857 139.647636,ホテルモントレ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 19:07,,2018/11/13 19:23,,,2018/11/13 18:59,0:00:00,0:00:00,,00,13,,,2018/11/13 18:59,1900/1/0 0:00,43417.79097222220,#N/A,,,
★,-,20,2018/11/13 18:58,031-925-YELLOW,13635,乗客アプリ（地図から）,1218,714,3,1,,2018/11/13 19:09,2018/11/13 19:14,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:08,2018/11/13 19:08,2018/11/13 19:17,2018/11/13 19:17,2018/11/13 19:08,2018/11/13 19:08,0:05:23,0:05:23,314,00,00,03,03,2018/11/13 18:58,2018/11/13 19:14,43417.790277777843417.8013888889,#N/A,,,
★,-,20,2018/11/13 19:03,102-963-SNOW,13639,乗客アプリ（地図から）,3102,160,7,1,,2018/11/13 19:11,2018/11/13 19:16,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:13,2018/11/13 19:13,2018/11/13 19:23,2018/11/13 19:27,2018/11/13 19:13,2018/11/13 19:13,0:05:06,0:05:06,,00,00,,,2018/11/13 19:03,2018/11/13 19:16,43417.7937543417.8027777778,#N/A,,,
-,-,20,2018/11/13 19:04,166-627-agekke,13641,乗客アプリ（地図から）,1751,665,1,1,,2018/11/13 19:09,2018/11/13 19:18,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/13 19:10,2018/11/13 19:10,2018/11/13 19:21,2018/11/13 19:21,,2018/11/13 19:04,0:08:24,0:08:24,,00,05,,,2018/11/13 19:04,2018/11/13 19:18,43417.794444444443417.8041666667,#N/A,,,
-,-,20,2018/11/13 19:06,018-913-RED 023-334-GREEN,13643,まちかど端末（店舗から）,0,523,5,2,,2018/11/13 19:11,2018/11/13 19:18,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:10,2018/11/13 19:10,2018/11/13 19:23,2018/11/13 19:23,,2018/11/13 19:06,0:06:28,0:12:56,,00,04,,,2018/11/13 19:06,2018/11/13 19:18,43417.795833333343417.8041666667,#N/A,,,
-,-,20,2018/11/13 19:07,111-264-SUN,13644,乗客アプリ（地図から）,3598,430,10,1,,2018/11/13 19:14,2018/11/13 19:31,35.445857 139.647636,ホテルモントレ横浜,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 19:14,2018/11/13 19:14,2018/11/13 19:29,2018/11/13 19:35,,2018/11/13 19:07,0:17:18,0:17:18,,00,06,,,2018/11/13 19:07,2018/11/13 19:31,43417.796527777843417.8131944444,#N/A,,,
-,-,20,2018/11/13 19:08,008-163-BLUE,13645,まちかど端末（店舗から）,0,100,4,1,,2018/11/13 19:10,2018/11/13 19:14,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/13 19:11,2018/11/13 19:11,2018/11/13 19:18,2018/11/13 19:18,,2018/11/13 19:08,0:04:15,0:04:15,,00,02,,,2018/11/13 19:08,2018/11/13 19:14,43417.797222222243417.8013888889,#N/A,,,
★,-,20,2018/11/13 19:09,064-171-BANANA,13647,乗客アプリ（簡単予約）,2380,653,8,1,,2018/11/13 19:18,2018/11/13 19:24,35.443704 139.651332,ホテルメルパルク横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:19,2018/11/13 19:19,2018/11/13 19:31,2018/11/13 19:31,2018/11/13 19:19,2018/11/13 19:19,0:06:35,0:06:35,,00,00,,,2018/11/13 19:09,2018/11/13 19:24,43417.797916666743417.8083333333,#N/A,,,
-,-,20,2018/11/13 19:09,014-955-RED,13648,乗客アプリ（地図から）,1756,949,6,1,,2018/11/13 19:15,2018/11/13 19:19,35.445783 139.642958,横浜情報文化センター,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/13 19:19,2018/11/13 19:19,2018/11/13 19:25,2018/11/13 19:25,,2018/11/13 19:09,0:03:54,0:03:54,,00,05,,,2018/11/13 19:09,2018/11/13 19:19,43417.797916666743417.8048611111,#N/A,,,
-,-,20,2018/11/13 19:10,007-706-BLUE,13649,乗客アプリ（地図から）,2535,642,10,1,,2018/11/13 19:16,2018/11/13 19:24,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/13 19:15,2018/11/13 19:15,2018/11/13 19:29,2018/11/13 19:29,,2018/11/13 19:10,0:08:31,0:08:31,,00,06,,,2018/11/13 19:10,2018/11/13 19:24,43417.798611111143417.8083333333,否定的,,,
-,-,20,2018/11/13 19:11,008-020-BLUE 008-025-BLUE,13650,まちかど端末（乗降ポイントから）,0,70,2,2,,2018/11/13 19:18,2018/11/13 19:24,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:22,2018/11/13 19:22,2018/11/13 19:31,2018/11/13 19:35,,2018/11/13 19:11,0:06:02,0:12:04,,00,06,,,2018/11/13 19:11,2018/11/13 19:24,43417.799305555643417.8083333333,#N/A,,,
★,-,20,2018/11/13 19:12,167-573-CAKE,13651,乗客アプリWeb（目的地から）,6018,406,7,1,,2018/11/13 19:19,2018/11/13 19:24,35.450447 139.635947,馬車道駅（みなとみらい線）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:21,2018/11/13 19:21,2018/11/13 19:26,2018/11/13 19:26,2018/11/13 19:21,2018/11/13 19:21,0:04:39,0:04:39,,00,00,,,2018/11/13 19:12,2018/11/13 19:24,43417.843417.8083333333,肯定的,,,
-,-,20,2018/11/13 19:14,062-565-BANANA 026-375-GREEN 026-882-GREEN 103-608-SNOW,13654,乗客アプリ（地図から）,6063,620,3,4,,2018/11/13 19:23,2018/11/13 19:34,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/13 19:24,2018/11/13 19:24,2018/11/13 19:38,2018/11/13 19:38,,2018/11/13 19:14,0:10:17,0:41:08,,00,09,,,2018/11/13 19:14,2018/11/13 19:34,43417.801388888943417.8152777778,#N/A,,,
-,-,20,2018/11/13 19:20,105-869-SNOW,13657,乗客アプリ（地図から）,6139,570,11,1,,2018/11/13 19:25,2018/11/13 19:37,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445857 139.647636,ホテルモントレ横浜,2018/11/13 19:25,2018/11/13 19:25,2018/11/13 19:39,2018/11/13 19:44,,2018/11/13 19:20,0:12:44,0:12:44,,00,04,,,2018/11/13 19:20,2018/11/13 19:37,43417.805555555643417.8173611111,#N/A,,,
★,-,20,2018/11/13 19:20,105-930-SNOW 105-929-SNOW,13658,乗客アプリ（目的地から）,6086,929,11,2,,2018/11/13 19:29,2018/11/13 19:43,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/13 19:30,2018/11/13 19:30,2018/11/13 19:52,2018/11/13 19:52,2018/11/13 19:30,2018/11/13 19:30,0:14:03,0:28:06,,00,00,,,2018/11/13 19:20,2018/11/13 19:43,43417.805555555643417.8215277778,肯定的,,,
-,-,20,2018/11/13 19:20,003-382-BLUE,13659,乗客アプリ（地図から）,1771,901,1,1,,2018/11/13 19:24,2018/11/13 19:32,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 19:25,2018/11/13 19:25,2018/11/13 19:33,2018/11/13 19:33,,2018/11/13 19:20,0:08:12,0:08:12,,00,03,,,2018/11/13 19:20,2018/11/13 19:32,43417.805555555643417.8138888889,#N/A,,,
-,-,20,2018/11/13 19:28,007-706-BLUE,13662,乗客アプリ（地図から）,2535,785,6,1,,2018/11/13 19:29,2018/11/13 19:34,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443659 139.650847,横浜マリンタワー,2018/11/13 19:30,2018/11/13 19:30,2018/11/13 19:40,2018/11/13 19:40,,2018/11/13 19:28,0:04:49,0:04:49,,00,01,,,2018/11/13 19:28,2018/11/13 19:34,43417.811111111143417.8152777778,肯定的,,,
-,-,20,2018/11/13 19:28,006-562-BLUE,13663,乗客アプリ（地図から）,4053,941,2,1,,2018/11/13 19:34,2018/11/13 19:43,35.453715 139.638133,横浜ワールドポーターズ,35.443073 139.651914,横浜人形の家,2018/11/13 19:31,2018/11/13 19:31,2018/11/13 19:43,2018/11/13 19:43,,2018/11/13 19:28,0:09:05,0:09:05,,02,05,,,2018/11/13 19:28,2018/11/13 19:43,43417.811111111143417.8215277778,肯定的,,,
-,-,20,2018/11/13 19:32,103-169-SNOW,13665,まちかど端末（乗降ポイントから）,0,569,13,1,,2018/11/13 19:37,2018/11/13 19:41,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/13 19:38,2018/11/13 19:38,2018/11/13 19:44,2018/11/13 19:44,,2018/11/13 19:32,0:03:39,0:03:39,,00,05,,,2018/11/13 19:32,2018/11/13 19:41,43417.813888888943417.8201388889,#N/A,,,
-,-,20,2018/11/13 19:36,007-706-BLUE,13666,乗客アプリ（地図から）,2535,710,6,1,,2018/11/13 19:40,2018/11/13 19:58,35.443704 139.651332,ホテルメルパルク横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:40,2018/11/13 19:40,2018/11/13 19:52,2018/11/13 19:52,,2018/11/13 19:36,0:18:18,0:18:18,,00,03,,,2018/11/13 19:36,2018/11/13 19:58,43417.816666666743417.8319444444,肯定的,,,
-,-,20,2018/11/13 19:37,113-793-SUN,13667,まちかど端末（店舗から）,0,457,9,1,,2018/11/13 19:39,2018/11/13 19:46,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:41,2018/11/13 19:41,2018/11/13 19:52,2018/11/13 19:52,,2018/11/13 19:37,0:06:26,0:06:26,,00,02,,,2018/11/13 19:37,2018/11/13 19:46,43417.817361111143417.8236111111,#N/A,,,
-,-,20,2018/11/13 19:40,167-625-CAKE,13669,乗客アプリ（目的地から）,6132,976,3,2,,2018/11/13 19:43,2018/11/13 19:54,35.453715 139.638133,横浜ワールドポーターズ,35.443659 139.650847,横浜マリンタワー,2018/11/13 19:42,2018/11/13 19:42,2018/11/13 19:55,2018/11/13 19:55,,2018/11/13 19:40,0:10:42,0:21:24,,00,02,,,2018/11/13 19:40,2018/11/13 19:54,43417.819444444443417.8291666667,肯定的,,,
★,-,20,2018/11/13 19:41,114-078-SUN 114-209-SUN 114-214-SUN,13670,乗客アプリ（簡単予約）,4460,735,6,3,,2018/11/13 19:53,2018/11/13 19:58,35.443908 139.635249,イセザキ・モール,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:51,2018/11/13 19:51,2018/11/13 19:59,2018/11/13 19:59,2018/11/13 19:51,2018/11/13 19:51,0:05:03,0:15:09,,02,02,,,2018/11/13 19:41,2018/11/13 19:58,43417.820138888943417.8319444444,#N/A,,,
-,-,20,2018/11/13 19:44,105-930-SNOW,13671,乗客アプリ（目的地から）,6086,786,11,1,,2018/11/13 19:48,2018/11/13 19:57,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 19:46,2018/11/13 19:46,2018/11/13 19:59,2018/11/13 19:59,,2018/11/13 19:44,0:08:09,0:08:09,,02,04,,,2018/11/13 19:44,2018/11/13 19:57,43417.822222222243417.83125,#N/A,,,
-,-,20,2018/11/13 19:48,102-964-SNOW,13672,乗客アプリ（地図から）,4952,266,4,1,,2018/11/13 19:50,2018/11/13 19:56,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 19:49,2018/11/13 19:49,2018/11/13 19:59,2018/11/13 19:59,,2018/11/13 19:48,0:06:11,0:06:11,,00,01,,,2018/11/13 19:48,2018/11/13 19:56,43417.82543417.8305555556,#N/A,,,
-,-,20,2018/11/13 19:50,062-837-BANANA,13673,乗客アプリ（目的地から）,3144,242,8,1,,2018/11/13 19:55,2018/11/13 20:13,35.456605 139.635327,横浜ベイホテル東急,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/13 19:56,2018/11/13 19:56,2018/11/13 20:07,2018/11/13 20:07,,2018/11/13 19:50,0:18:12,0:18:12,,00,04,,,2018/11/13 19:50,2018/11/13 20:13,43417.826388888943417.8423611111,#N/A,,,
-,-,20,2018/11/13 19:56,111-264-SUN,13675,乗客アプリ（地図から）,3598,920,10,1,,2018/11/13 19:59,2018/11/13 20:14,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445857 139.647636,ホテルモントレ横浜,2018/11/13 19:59,2018/11/13 20:00,2018/11/13 20:12,2018/11/13 20:22,,2018/11/13 19:56,0:15:01,0:15:01,,00,02,,,2018/11/13 19:56,2018/11/13 20:14,43417.830555555643417.8430555556,#N/A,,,
-,-,20,2018/11/13 19:59,051-659-STRAWBERRY 064-133-BANANA,13679,乗客アプリ（地図から）,6135,403,11,2,,2018/11/13 20:03,2018/11/13 20:07,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 20:05,2018/11/13 20:05,2018/11/13 20:13,2018/11/13 20:13,,2018/11/13 19:59,0:04:21,0:08:42,,00,03,,,2018/11/13 19:59,2018/11/13 20:07,43417.832638888943417.8381944444,#N/A,,,
★,☆,20,2018/11/13 18:53,063-232-BANANA,13631,乗客アプリ（地図から）,5528,47,5,1,2018/11/13 18:54,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 19:53,,2018/11/13 20:09,,2018/11/13 19:53,2018/11/13 19:53,0:00:00,0:00:00,,00,00,,,2018/11/13 18:53,1900/1/0 0:00,43417.78680555560,#N/A,,,
