,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
★,-,16,2018/11/14 15:41,018-991-RED,13925,乗客アプリ（目的地から）,6164,340,8,1,,2018/11/14 16:39,2018/11/14 16:46,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 16:41,2018/11/14 16:41,2018/11/14 16:49,2018/11/14 16:50,2018/11/14 16:41,2018/11/14 16:41,0:07:14,0:07:14,,00,00,,,2018/11/14 15:41,2018/11/14 16:46,43418.653472222243418.6986111111,肯定的,,,
★,-,16,2018/11/14 15:55,008-456-BLUE,13933,乗客アプリ（地図から）,2092,704,10,1,,2018/11/14 16:02,2018/11/14 16:06,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/14 16:05,2018/11/14 16:05,2018/11/14 16:12,2018/11/14 16:12,2018/11/14 16:05,2018/11/14 16:05,0:04:16,0:04:16,,00,00,,,2018/11/14 15:55,2018/11/14 16:06,43418.663194444443418.6708333333,#N/A,,,
★,-,16,2018/11/14 15:57,002-659-BLUE 019-309-RED,13934,乗客アプリ（地図から）,4904,880,4,2,,2018/11/14 16:50,2018/11/14 16:58,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/11/14 16:57,2018/11/14 16:57,2018/11/14 17:15,2018/11/14 17:15,2018/11/14 16:57,2018/11/14 16:57,0:07:51,0:15:42,,00,00,,,2018/11/14 15:57,2018/11/14 16:58,43418.664583333343418.7069444444,#N/A,,,
-,-,16,2018/11/14 16:01,166-618-agekke,13937,まちかど端末（乗降ポイントから）,0,315,13,1,,2018/11/14 16:09,2018/11/14 16:32,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 16:06,2018/11/14 16:06,2018/11/14 16:26,2018/11/14 16:26,,2018/11/14 16:01,0:22:30,0:22:30,,02,08,,,2018/11/14 16:01,2018/11/14 16:32,43418.667361111143418.6888888889,#N/A,,,
-,-,16,2018/11/14 16:04,103-023-SNOW 103-035-SNOW,13939,乗客アプリ（地図から）,1541,345,3,2,,2018/11/14 16:06,2018/11/14 16:25,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/14 16:06,2018/11/14 16:06,2018/11/14 16:20,2018/11/14 16:20,,2018/11/14 16:04,0:19:00,0:38:00,,00,02,,,2018/11/14 16:04,2018/11/14 16:25,43418.669444444443418.6840277778,#N/A,,,
-,-,16,2018/11/14 16:05,018-677-RED,13940,まちかど端末（乗降ポイントから）,0,262,4,1,,2018/11/14 16:10,2018/11/14 16:18,35.447541 139.644914,シルク博物館,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/14 16:10,2018/11/14 16:10,2018/11/14 16:26,2018/11/14 16:26,,2018/11/14 16:05,0:08:16,0:08:16,,00,05,,,2018/11/14 16:05,2018/11/14 16:18,43418.670138888943418.6791666667,#N/A,,,
-,-,16,2018/11/14 16:06,007-782-BLUE 007-783-BLUE,13941,乗客アプリ（地図から）,2043,431,9,2,,2018/11/14 16:08,2018/11/14 16:13,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/14 16:08,2018/11/14 16:08,2018/11/14 16:21,2018/11/14 16:21,,2018/11/14 16:06,0:04:36,0:09:12,,00,02,,,2018/11/14 16:06,2018/11/14 16:13,43418.670833333343418.6756944444,#N/A,,,
★,-,16,2018/11/14 16:08,103-573-SNOW,13942,乗客アプリ（地図から）,4730,682,3,1,,2018/11/14 16:16,2018/11/14 16:23,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 16:18,2018/11/14 16:18,2018/11/14 16:28,2018/11/14 16:28,2018/11/14 16:18,2018/11/14 16:18,0:06:58,0:06:58,,00,00,,,2018/11/14 16:08,2018/11/14 16:23,43418.672222222243418.6826388889,#N/A,,,
-,-,16,2018/11/14 16:08,114-881-SUN,13943,乗客アプリ（地図から）,5226,55,10,1,,2018/11/14 16:12,2018/11/14 16:16,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/11/14 16:12,2018/11/14 16:12,2018/11/14 16:18,2018/11/14 16:18,,2018/11/14 16:08,0:04:19,0:04:19,,00,03,,,2018/11/14 16:08,2018/11/14 16:16,43418.672222222243418.6777777778,#N/A,,,
-,-,16,2018/11/14 16:09,009-663-BLUE,13944,乗客アプリ（地図から）,2312,640,11,1,,2018/11/14 16:14,2018/11/14 16:25,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/14 16:15,2018/11/14 16:15,2018/11/14 16:27,2018/11/14 16:27,,2018/11/14 16:09,0:11:09,0:11:09,,00,05,,,2018/11/14 16:09,2018/11/14 16:25,43418.672916666743418.6840277778,#N/A,,,
★,-,16,2018/11/14 16:09,167-658-CAKE,13945,乗客アプリWeb（地図から）,6223,817,6,2,,2018/11/14 16:17,2018/11/14 16:22,35.450554 139.632616,横浜桜木町ワシントンホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/14 16:19,2018/11/14 16:19,2018/11/14 16:33,2018/11/14 16:33,2018/11/14 16:19,2018/11/14 16:19,0:05:14,0:10:28,,00,00,,,2018/11/14 16:09,2018/11/14 16:22,43418.672916666743418.6819444444,#N/A,,,
★,-,16,2018/11/14 16:11,166-596-agekke,13946,乗客アプリ（地図から）,2171,168,13,1,,2018/11/14 16:15,2018/11/14 16:32,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 16:21,2018/11/14 16:21,2018/11/14 16:40,2018/11/14 16:40,2018/11/14 16:21,2018/11/14 16:21,0:16:56,0:16:56,,00,00,,,2018/11/14 16:11,2018/11/14 16:32,43418.674305555643418.6888888889,#N/A,,,
-,-,16,2018/11/14 16:13,104-690-SNOW,13947,乗客アプリ（地図から）,5567,388,7,1,,2018/11/14 16:19,2018/11/14 16:27,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/14 16:16,2018/11/14 16:16,2018/11/14 16:29,2018/11/14 16:29,,2018/11/14 16:13,0:08:06,0:08:06,,02,05,,,2018/11/14 16:13,2018/11/14 16:27,43418.675694444443418.6854166667,#N/A,,,
-,-,16,2018/11/14 16:18,006-689-BLUE,13949,乗客アプリ（目的地から）,3651,295,5,1,,2018/11/14 16:23,2018/11/14 16:28,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 16:22,2018/11/14 16:22,2018/11/14 16:35,2018/11/14 16:35,,2018/11/14 16:18,0:05:22,0:05:22,,00,05,,,2018/11/14 16:18,2018/11/14 16:28,43418.679166666743418.6861111111,肯定的,,,
-,-,16,2018/11/14 16:18,025-797-GREEN,13950,乗客アプリ（地図から）,3394,881,2,1,,2018/11/14 16:24,2018/11/14 16:33,35.453715 139.638133,横浜ワールドポーターズ,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/14 16:26,2018/11/14 16:26,2018/11/14 16:43,2018/11/14 16:43,,2018/11/14 16:18,0:09:22,0:09:22,,00,05,,,2018/11/14 16:18,2018/11/14 16:33,43418.679166666743418.6895833333,#N/A,,,
-,-,16,2018/11/14 16:19,101-779-SNOW,13951,乗客アプリ（目的地から）,3039,285,13,1,,2018/11/14 16:25,2018/11/14 16:31,35.448801 139.636702,ホテルルートイン横浜馬車道,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 16:23,2018/11/14 16:23,2018/11/14 16:36,2018/11/14 16:36,,2018/11/14 16:19,0:06:41,0:06:41,,01,05,,,2018/11/14 16:19,2018/11/14 16:31,43418.679861111143418.6881944444,#N/A,,,
★,-,16,2018/11/14 16:20,167-642-CAKE,13952,乗客アプリWeb（地図から）,6203,326,10,1,,2018/11/14 16:29,2018/11/14 16:35,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 16:30,2018/11/14 16:30,2018/11/14 16:41,2018/11/14 16:41,2018/11/14 16:30,2018/11/14 16:30,0:06:35,0:06:35,,00,00,,,2018/11/14 16:20,2018/11/14 16:35,43418.680555555643418.6909722222,肯定的,,,
-,-,16,2018/11/14 16:22,102-973-SNOW,13954,乗客アプリ（地図から）,1075,195,9,1,,2018/11/14 16:24,2018/11/14 16:30,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/14 16:27,2018/11/14 16:27,2018/11/14 16:37,2018/11/14 16:37,,2018/11/14 16:22,0:06:04,0:06:04,,00,01,,,2018/11/14 16:22,2018/11/14 16:30,43418.681944444443418.6875,#N/A,,,
-,-,16,2018/11/14 16:23,103-036-SNOW,13955,まちかど端末（店舗から）,0,950,6,1,,2018/11/14 16:32,2018/11/14 16:43,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 16:37,2018/11/14 16:37,2018/11/14 16:52,2018/11/14 16:52,,2018/11/14 16:23,0:10:14,0:10:14,,00,09,,,2018/11/14 16:23,2018/11/14 16:43,43418.682638888943418.6965277778,#N/A,,,
-,-,16,2018/11/14 16:24,018-154-RED,13956,乗客アプリ（目的地から）,6230,180,1,1,,2018/11/14 16:27,2018/11/14 16:33,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 16:28,2018/11/14 16:28,2018/11/14 16:40,2018/11/14 16:40,,2018/11/14 16:24,0:06:20,0:06:20,,00,03,,,2018/11/14 16:24,2018/11/14 16:33,43418.683333333343418.6895833333,肯定的,,,
-,-,16,2018/11/14 16:26,167-662-CAKE,13957,乗客アプリWeb（地図から）,6228,987,3,1,,2018/11/14 16:31,2018/11/14 16:35,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/14 16:30,2018/11/14 16:30,2018/11/14 16:41,2018/11/14 16:41,,2018/11/14 16:26,0:03:42,0:03:42,,01,05,,,2018/11/14 16:26,2018/11/14 16:35,43418.684722222243418.6909722222,#N/A,,,
-,-,16,2018/11/14 16:28,110-526-SUN,13959,乗客アプリ（地図から）,6058,917,5,1,,2018/11/14 16:37,2018/11/14 16:46,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.445857 139.647636,ホテルモントレ横浜,2018/11/14 16:33,2018/11/14 16:34,2018/11/14 16:48,2018/11/14 16:50,,2018/11/14 16:28,0:09:56,0:09:56,,03,08,,,2018/11/14 16:28,2018/11/14 16:46,43418.686111111143418.6986111111,#N/A,,,
-,-,16,2018/11/14 16:31,166-611-agekke,13960,乗客アプリ（目的地から）,3162,370,9,1,,2018/11/14 16:34,2018/11/14 16:43,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/11/14 16:35,2018/11/14 16:35,2018/11/14 16:51,2018/11/14 16:51,,2018/11/14 16:31,0:09:25,0:09:25,,00,03,,,2018/11/14 16:31,2018/11/14 16:43,43418.688194444443418.6965277778,#N/A,,,
-,-,16,2018/11/14 16:32,117-891-SUN 117-890-SUN 117-892-SUN,13963,乗客アプリ（地図から）,6199,517,4,3,,2018/11/14 16:35,2018/11/14 16:42,35.452963 139.642093,横浜赤レンガ倉庫,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/14 16:37,2018/11/14 16:37,2018/11/14 16:50,2018/11/14 16:50,,2018/11/14 16:32,0:07:02,0:21:06,,00,02,,,2018/11/14 16:32,2018/11/14 16:42,43418.688888888943418.6958333333,#N/A,,,
-,-,16,2018/11/14 16:38,166-635-agekke,13965,乗客アプリ（地図から）,2051,355,10,1,,2018/11/14 16:45,2018/11/14 16:51,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 16:45,2018/11/14 16:45,2018/11/14 16:58,2018/11/14 16:58,,2018/11/14 16:38,0:05:41,0:05:41,,00,07,,,2018/11/14 16:38,2018/11/14 16:51,43418.693055555643418.7020833333,肯定的,,,
-,-,16,2018/11/14 16:39,101-779-SNOW,13966,乗客アプリ（地図から）,3039,23,7,1,,2018/11/14 16:47,2018/11/14 16:54,35.456605 139.635327,横浜ベイホテル東急,35.448676 139.635696,横浜平和プラザホテル,2018/11/14 16:48,2018/11/14 16:48,2018/11/14 16:59,2018/11/14 16:59,,2018/11/14 16:39,0:07:37,0:07:37,,00,07,,,2018/11/14 16:39,2018/11/14 16:54,43418.6937543418.7041666667,#N/A,,,
-,-,16,2018/11/14 16:40,002-620-BLUE 015-468-RED 002-683-BLUE 002-625-BLUE 031-151-YELLOW,13968,まちかど端末（店舗から）,0,683,2,5,,2018/11/14 16:48,2018/11/14 17:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/14 16:48,2018/11/14 16:48,2018/11/14 17:03,2018/11/14 17:04,,2018/11/14 16:40,0:12:15,1:01:15,,00,07,,,2018/11/14 16:40,2018/11/14 17:00,43418.694444444443418.7083333333,#N/A,,,
-,-,16,2018/11/14 16:42,019-029-RED,13969,乗客アプリ（簡単予約）,4647,315,11,1,,2018/11/14 16:45,2018/11/14 16:49,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/14 16:44,2018/11/14 16:44,2018/11/14 16:51,2018/11/14 16:51,,2018/11/14 16:42,0:04:08,0:04:08,,00,02,,,2018/11/14 16:42,2018/11/14 16:49,43418.695833333343418.7006944444,肯定的,,,
-,-,16,2018/11/14 16:44,167-643-CAKE,13970,乗客アプリWeb（地図から）,6204,863,9,3,,2018/11/14 16:47,2018/11/14 16:52,35.441002 139.650809,横浜元町ショッピングストリート,35.443659 139.650847,横浜マリンタワー,2018/11/14 16:46,2018/11/14 16:46,2018/11/14 16:54,2018/11/14 16:54,,2018/11/14 16:44,0:05:35,0:16:45,,01,03,,,2018/11/14 16:44,2018/11/14 16:52,43418.697222222243418.7027777778,肯定的,,,
-,-,16,2018/11/14 16:44,167-663-CAKE,13971,乗客アプリ（目的地から）,5037,213,13,1,,2018/11/14 16:50,2018/11/14 16:57,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/14 16:49,2018/11/14 16:49,2018/11/14 16:58,2018/11/14 16:58,,2018/11/14 16:44,0:06:39,0:06:39,,00,05,,,2018/11/14 16:44,2018/11/14 16:57,43418.697222222243418.70625,#N/A,,,
-,-,16,2018/11/14 16:45,002-699-BLUE,13972,まちかど端末（店舗から）,0,653,2,1,,2018/11/14 16:48,2018/11/14 17:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/14 16:51,2018/11/14 16:51,2018/11/14 17:02,2018/11/14 17:02,,2018/11/14 16:45,0:11:43,0:11:43,,00,02,,,2018/11/14 16:45,2018/11/14 17:00,43418.697916666743418.7083333333,#N/A,,,
-,-,16,2018/11/14 16:48,002-698-BLUE,13973,まちかど端末（乗降ポイントから）,0,448,8,1,,2018/11/14 16:55,2018/11/14 17:01,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/14 16:54,2018/11/14 16:54,2018/11/14 17:06,2018/11/14 17:06,,2018/11/14 16:48,0:05:09,0:05:09,,01,07,,,2018/11/14 16:48,2018/11/14 17:01,43418.743418.7090277778,#N/A,,,
-,-,16,2018/11/14 16:48,018-670-RED,13974,まちかど端末（乗降ポイントから）,0,773,5,1,,2018/11/14 16:50,2018/11/14 16:56,35.447541 139.644914,シルク博物館,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/14 16:51,2018/11/14 16:51,2018/11/14 17:06,2018/11/14 17:06,,2018/11/14 16:48,0:06:39,0:06:39,,00,01,,,2018/11/14 16:48,2018/11/14 16:56,43418.743418.7055555556,#N/A,,,
-,-,16,2018/11/14 16:53,167-648-CAKE,13977,乗客アプリWeb（簡単予約）,4622,637,9,1,,2018/11/14 16:58,2018/11/14 17:06,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/11/14 16:57,2018/11/14 16:57,2018/11/14 17:09,2018/11/14 17:09,,2018/11/14 16:53,0:07:25,0:07:25,,01,05,,,2018/11/14 16:53,2018/11/14 17:06,43418.703472222243418.7125,#N/A,,,
-,-,16,2018/11/14 16:54,069-441-BANANA,13978,まちかど端末（乗降ポイントから）,0,382,11,1,,2018/11/14 17:03,2018/11/14 17:07,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/14 17:04,2018/11/14 17:07,2018/11/14 17:13,2018/11/14 17:16,,2018/11/14 16:54,0:04:32,0:04:32,,00,08,,,2018/11/14 16:54,2018/11/14 17:07,43418.704166666743418.7131944444,#N/A,,,
-,-,16,2018/11/14 16:59,063-907-BANANA,13980,まちかど端末（乗降ポイントから）,0,194,7,1,,2018/11/14 17:05,2018/11/14 17:10,35.450554 139.632616,横浜桜木町ワシントンホテル,35.445783 139.642958,横浜情報文化センター,2018/11/14 17:02,2018/11/14 17:02,2018/11/14 17:11,2018/11/14 17:11,,2018/11/14 16:59,0:05:31,0:05:31,,02,05,,,2018/11/14 16:59,2018/11/14 17:10,43418.707638888943418.7152777778,#N/A,,,
★,☆,16,2018/11/14 16:59,025-697-GREEN 025-698-GREEN,13981,乗客アプリ（地図から）,2585,203,11,2,2018/11/14 17:00,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/14 17:59,,2018/11/14 18:16,,2018/11/14 17:59,2018/11/14 17:59,0:00:00,0:00:00,,00,00,,,2018/11/14 16:59,1900/1/0 0:00,43418.70763888890,#N/A,,,
★,☆,16,2018/11/14 15:36,032-005-YELLOW,13919,乗客アプリ（地図から）,3388,833,3,1,2018/11/14 15:37,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/14 16:36,,2018/11/14 16:49,,2018/11/14 16:36,2018/11/14 16:36,0:00:00,0:00:00,,00,00,,,2018/11/14 15:36,1900/1/0 0:00,43418.650,#N/A,,※258行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,16,2018/11/14 15:37,032-005-YELLOW,13920,乗客アプリ（地図から）,3388,195,5,1,2018/11/14 15:37,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/14 16:37,,2018/11/14 16:51,,2018/11/14 16:37,2018/11/14 16:37,0:00:00,0:00:00,,00,,,,2018/11/14 15:37,1900/1/0 0:00,43418.65069444440,#N/A,,※257行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/11/14 16:03,103-023-SNOW 103-035-SNOW,13938,乗客アプリ（地図から）,1541,300,3,2,2018/11/14 16:03,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/14 16:05,,2018/11/14 16:19,,,2018/11/14 16:03,0:00:00,0:00:00,,00,02,,,2018/11/14 16:03,1900/1/0 0:00,43418.668750,#N/A,,,
★,☆,16,2018/11/14 16:17,006-689-BLUE,13948,乗客アプリ（目的地から）,3651,365,8,1,2018/11/14 16:17,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 16:27,,2018/11/14 16:49,,2018/11/14 16:27,2018/11/14 16:27,0:00:00,0:00:00,,00,00,,,2018/11/14 16:17,1900/1/0 0:00,43418.67847222220,#N/A,,,
-,☆,16,2018/11/14 16:20,111-331-SUN,13953,乗客アプリ（地図から）,3410,957,9,1,2018/11/14 16:21,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/14 16:27,,2018/11/14 16:33,,,2018/11/14 16:20,0:00:00,0:00:00,,00,06,,,2018/11/14 16:20,1900/1/0 0:00,43418.68055555560,#N/A,,,
-,☆,16,2018/11/14 16:27,026-219-GREEN,13958,乗客アプリ（目的地から）,2239,922,5,1,2018/11/14 16:28,,,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/11/14 16:37,,2018/11/14 16:53,,,2018/11/14 16:27,0:00:00,0:00:00,,00,10,,,2018/11/14 16:27,1900/1/0 0:00,43418.68541666670,#N/A,,,
-,☆,16,2018/11/14 16:34,002-620-BLUE 015-468-RED 002-625-BLUE 002-683-BLUE,13964,まちかど端末（店舗から）,0,365,13,4,2018/11/14 16:36,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/14 16:39,,2018/11/14 16:53,,,2018/11/14 16:34,0:00:00,0:00:00,,00,,,,2018/11/14 16:34,1900/1/0 0:00,43418.69027777780,#N/A,,※264行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/11/14 16:39,002-620-BLUE 015-468-RED 002-625-BLUE 002-683-BLUE,13967,まちかど端末（店舗から）,0,290,1,4,2018/11/14 16:39,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/14 16:42,,2018/11/14 16:56,,,2018/11/14 16:39,0:00:00,0:00:00,,00,03,,,2018/11/14 16:39,1900/1/0 0:00,43418.693750,#N/A,,※263行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,16,2018/11/14 16:50,166-611-agekke,13975,乗客アプリ（目的地から）,3162,218,9,1,2018/11/14 16:53,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 17:00,,2018/11/14 17:19,,,2018/11/14 16:50,0:00:00,0:00:00,,00,10,,,2018/11/14 16:50,1900/1/0 0:00,43418.70138888890,#N/A,,,
-,☆,16,2018/11/14 16:50,008-456-BLUE,13976,乗客アプリ（地図から）,2092,310,3,1,2018/11/14 16:56,2018/11/14 16:54,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445857 139.647636,ホテルモントレ横浜,2018/11/14 16:53,2018/11/14 16:53,2018/11/14 17:10,,,2018/11/14 16:50,,,,00,06,,,2018/11/14 16:50,1900/1/0 0:00,43418.70138888890,#N/A,,,
-,☆,16,2018/11/14 16:56,167-654-CAKE,13979,乗客アプリWeb（簡単予約）,5795,485,1,1,2018/11/14 16:57,,,35.441441 139.648505,横浜中華街朱雀門,35.454389 139.630904,横浜ランドマークタワー,2018/11/14 17:01,,2018/11/14 17:20,,,2018/11/14 16:56,0:00:00,0:00:00,,00,05,,,2018/11/14 16:56,1900/1/0 0:00,43418.70555555560,#N/A,,,
★,-,17,2018/11/14 16:31,018-679-RED 018-683-RED 018-678-RED 018-680-RED 018-681-RED 018-682-RED,13961,まちかど端末（店舗から）,0,658,6,6,,2018/11/14 17:28,2018/11/14 17:36,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/14 17:31,2018/11/14 17:31,2018/11/14 17:44,2018/11/14 17:44,2018/11/14 17:31,2018/11/14 17:31,0:07:40,0:46:00,584,00,00,08,06,2018/11/14 16:31,2018/11/14 17:36,43418.688194444443418.7333333333,#N/A,,,
★,-,17,2018/11/14 16:31,018-684-RED 018-685-RED 018-686-RED,13962,まちかど端末（店舗から）,0,593,5,3,,2018/11/14 17:27,2018/11/14 17:35,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/14 17:31,2018/11/14 17:31,2018/11/14 17:41,2018/11/14 17:42,2018/11/14 17:31,2018/11/14 17:31,0:07:28,0:22:24,,00,00,,,2018/11/14 16:31,2018/11/14 17:35,43418.688194444443418.7326388889,#N/A,,,
-,-,17,2018/11/14 17:00,028-823-GREEN,13982,乗客アプリ（地図から）,5131,793,3,1,,2018/11/14 17:08,2018/11/14 17:29,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448676 139.635696,横浜平和プラザホテル,2018/11/14 17:02,2018/11/14 17:02,2018/11/14 17:16,2018/11/14 17:16,,2018/11/14 17:00,0:20:53,0:20:53,,06,08,,,2018/11/14 17:00,2018/11/14 17:29,43418.708333333343418.7284722222,肯定的,,,
-,-,17,2018/11/14 17:00,166-611-agekke,13984,乗客アプリ（目的地から）,3162,810,1,1,,2018/11/14 17:05,2018/11/14 17:13,35.443659 139.650847,横浜マリンタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/14 17:03,2018/11/14 17:03,2018/11/14 17:16,2018/11/14 17:16,,2018/11/14 17:00,0:08:04,0:08:04,,02,05,,,2018/11/14 17:00,2018/11/14 17:13,43418.708333333343418.7173611111,#N/A,,,
-,-,17,2018/11/14 17:00,068-347-BANANA 063-593-BANANA 068-348-BANANA 068-343-BANANA 063-594-BANANA,13985,まちかど端末（店舗から）,0,765,6,5,,2018/11/14 17:07,2018/11/14 17:12,35.443704 139.651332,ホテルメルパルク横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/14 17:08,2018/11/14 17:08,2018/11/14 17:17,2018/11/14 17:17,,2018/11/14 17:00,0:05:39,0:28:15,,00,06,,,2018/11/14 17:00,2018/11/14 17:12,43418.708333333343418.7166666667,#N/A,,,
-,-,17,2018/11/14 17:04,167-640-CAKE,13986,乗客アプリWeb（簡単予約）,6193,445,10,1,,2018/11/14 17:08,2018/11/14 17:14,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 17:08,2018/11/14 17:08,2018/11/14 17:18,2018/11/14 17:18,,2018/11/14 17:04,0:06:31,0:06:31,,00,04,,,2018/11/14 17:04,2018/11/14 17:14,43418.711111111143418.7180555556,#N/A,,,
-,-,17,2018/11/14 17:04,020-352-GREEN,13987,まちかど端末（店舗から）,0,69,4,1,,2018/11/14 17:10,2018/11/14 17:19,35.454389 139.630904,横浜ランドマークタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/14 17:10,2018/11/14 17:10,2018/11/14 17:25,2018/11/14 17:25,,2018/11/14 17:04,0:08:56,0:08:56,,00,06,,,2018/11/14 17:04,2018/11/14 17:19,43418.711111111143418.7215277778,#N/A,,,
-,-,17,2018/11/14 17:05,019-055-RED,13988,まちかど端末（店舗から）,0,296,13,1,,2018/11/14 17:10,2018/11/14 17:18,35.454389 139.630904,横浜ランドマークタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/14 17:12,2018/11/14 17:13,2018/11/14 17:27,2018/11/14 17:28,,2018/11/14 17:05,0:07:45,0:07:45,,00,04,,,2018/11/14 17:05,2018/11/14 17:18,43418.711805555643418.7208333333,#N/A,,,
