,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,13,2018/12/2 13:07,032-732-YELLOW 032-733-YELLOW,23626,まちかど端末（乗降ポイントから）,0,527,4,2,,2018/12/2 13:14,2018/12/2 13:39,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/2 13:22,2018/12/2 13:22,2018/12/2 13:45,2018/12/2 13:53,,2018/12/2 13:07,0:25:00,0:50:00,,00,06,,,,,,
-,-,13,2018/12/2 13:07,006-543-BLUE 006-541-BLUE 006-542-BLUE,23627,乗客アプリ（地図から）,5131,644,10,3,,2018/12/2 13:30,2018/12/2 13:43,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/12/2 13:29,2018/12/2 13:29,2018/12/2 13:44,2018/12/2 13:44,,2018/12/2 13:07,0:12:44,0:38:12,,00,22,,,,,,
★,-,13,2018/12/2 13:07,168-096-CAKE,23628,乗客アプリWeb（地図から）,8081,560,12,3,,2018/12/2 13:37,2018/12/2 13:48,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/2 13:37,2018/12/2 13:37,2018/12/2 13:57,2018/12/2 13:57,2018/12/2 13:17,2018/12/2 13:17,0:10:50,0:32:30,,00,20,,,,,,
-,-,13,2018/12/2 13:12,118-447-SUN,23637,乗客アプリ（地図から）,6252,440,8,1,,2018/12/2 13:23,2018/12/2 13:37,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/12/2 13:26,2018/12/2 13:26,2018/12/2 13:35,2018/12/2 13:38,,2018/12/2 13:12,0:14:08,0:14:08,,00,11,,,,,,
-,-,13,2018/12/2 13:15,033-124-YELLOW 033-104-YELLOW,23646,まちかど端末（店舗から）,0,277,11,2,,2018/12/2 13:18,2018/12/2 13:34,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/2 13:17,2018/12/2 13:19,2018/12/2 13:35,2018/12/2 13:45,,2018/12/2 13:15,0:15:38,0:31:16,,00,03,,,,,,
-,-,13,2018/12/2 13:15,077-198-ORANGE 077-186-ORANGE,23648,まちかど端末（店舗から）,0,336,13,2,,2018/12/2 13:34,2018/12/2 13:43,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.453715 139.638133,横浜ワールドポーターズ,2018/12/2 13:27,2018/12/2 13:28,2018/12/2 13:41,2018/12/2 13:43,,2018/12/2 13:15,0:09:11,0:18:22,,06,18,,,,,,
★,-,13,2018/12/2 13:16,064-502-BANANA,23650,乗客アプリ（目的地から）,3401,817,11,1,,2018/12/2 13:22,2018/12/2 13:41,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/2 13:26,2018/12/2 13:26,2018/12/2 13:49,2018/12/2 13:51,2018/12/2 13:26,2018/12/2 13:26,0:18:54,0:18:54,,00,00,,,,,,
-,-,13,2018/12/2 13:16,025-374-GREEN 025-373-GREEN,23651,まちかど端末（乗降ポイントから）,0,890,14,2,,2018/12/2 13:21,2018/12/2 13:40,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/2 13:27,2018/12/2 13:27,2018/12/2 13:42,2018/12/2 13:46,,2018/12/2 13:16,0:18:47,0:37:34,,00,05,,,,,,
★,-,13,2018/12/2 13:16,001-029-BLUE 009-070-BLUE,23652,乗客アプリ（Myルートから）,5455,638,3,2,,2018/12/2 13:28,2018/12/2 13:47,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/2 13:26,2018/12/2 13:26,2018/12/2 13:45,2018/12/2 13:45,2018/12/2 13:26,2018/12/2 13:26,0:19:30,0:39:00,,01,01,,,,,,
★,-,13,2018/12/2 13:17,118-383-SUN 141-381-STAR,23655,まちかど端末（店舗から）,0,173,13,2,,2018/12/2 13:39,2018/12/2 13:47,35.450447 139.635947,馬車道駅（みなとみらい線）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/2 13:36,2018/12/2 13:36,2018/12/2 13:50,2018/12/2 13:50,2018/12/2 13:27,2018/12/2 13:27,0:07:15,0:14:30,,03,12,,,,,,
★,-,13,2018/12/2 13:18,064-503-BANANA,23656,乗客アプリ（目的地から）,8080,246,11,1,,2018/12/2 13:23,2018/12/2 13:41,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/2 13:28,2018/12/2 13:28,2018/12/2 13:51,2018/12/2 13:51,2018/12/2 13:28,2018/12/2 13:28,0:18:38,0:18:38,,00,00,,,,,,
★,-,13,2018/12/2 13:18,168-085-CAKE,23657,乗客アプリWeb（簡単予約）,8064,405,8,3,,2018/12/2 13:31,2018/12/2 13:47,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443659 139.650847,横浜マリンタワー,2018/12/2 13:28,2018/12/2 13:28,2018/12/2 13:50,2018/12/2 13:50,2018/12/2 13:28,2018/12/2 13:28,0:16:20,0:49:00,,02,02,,,,,,
-,-,13,2018/12/2 13:18,073-719-ORANGE,23658,乗客アプリ（Myルートから）,3462,781,2,1,,2018/12/2 13:30,2018/12/2 13:50,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:32,2018/12/2 13:32,2018/12/2 13:46,2018/12/2 13:46,,2018/12/2 13:18,0:19:15,0:19:15,,00,12,,,,,,
-,-,13,2018/12/2 13:20,035-982-YELLOW,23661,まちかど端末（店舗から）,0,53,7,1,,2018/12/2 13:28,2018/12/2 13:36,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/2 13:29,2018/12/2 13:29,2018/12/2 13:35,2018/12/2 13:35,,2018/12/2 13:20,0:07:37,0:07:37,,00,08,,,,,,
★,-,13,2018/12/2 13:22,028-136-GREEN,23662,乗客アプリ（地図から）,3738,349,14,1,,2018/12/2 13:31,2018/12/2 13:45,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/2 13:32,2018/12/2 13:32,2018/12/2 13:50,2018/12/2 13:50,2018/12/2 13:32,2018/12/2 13:32,0:14:10,0:14:10,,00,00,,,,,,
-,-,13,2018/12/2 13:23,168-084-CAKE,23663,乗客アプリWeb（地図から）,8049,857,5,2,,2018/12/2 13:49,2018/12/2 13:59,35.443659 139.650847,横浜マリンタワー,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/2 13:47,2018/12/2 13:47,2018/12/2 14:06,2018/12/2 14:06,,2018/12/2 13:23,0:09:47,0:19:34,,02,26,,,,,,
-,-,13,2018/12/2 13:29,066-116-BANANA 066-115-BANANA,23668,乗客アプリ（地図から）,1162,931,11,2,,2018/12/2 13:48,2018/12/2 14:04,35.448676 139.635696,横浜平和プラザホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/2 13:48,2018/12/2 13:49,2018/12/2 14:00,2018/12/2 14:17,,2018/12/2 13:29,0:16:21,0:32:42,,00,18,,,,,,
-,-,13,2018/12/2 13:31,075-758-ORANGE 074-054-ORANGE,23670,乗客アプリ（目的地から）,8021,871,4,2,,2018/12/2 13:41,2018/12/2 13:49,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/12/2 13:46,2018/12/2 13:46,2018/12/2 14:02,2018/12/2 14:02,,2018/12/2 13:31,0:08:04,0:16:08,,00,10,,,,,,
-,-,13,2018/12/2 13:31,022-550-GREEN,23671,乗客アプリ（簡単予約）,3645,507,10,1,,2018/12/2 13:43,2018/12/2 13:54,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/2 13:44,2018/12/2 13:44,2018/12/2 13:58,2018/12/2 14:14,,2018/12/2 13:31,0:11:17,0:11:17,,00,11,,,,,,
★,-,13,2018/12/2 13:33,070-335-ORANGE,23673,乗客アプリ（Myルートから）,1588,790,15,1,,2018/12/2 13:46,2018/12/2 13:56,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/2 13:48,2018/12/2 13:48,2018/12/2 14:06,2018/12/2 14:06,2018/12/2 13:43,2018/12/2 13:43,0:09:51,0:09:51,,00,03,,,,,,
-,-,13,2018/12/2 13:34,143-333-STAR,23675,乗客アプリ（地図から）,1803,465,14,1,,2018/12/2 13:40,2018/12/2 13:55,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/2 13:43,2018/12/2 13:43,2018/12/2 14:03,2018/12/2 14:10,,2018/12/2 13:34,0:14:17,0:14:17,,00,06,,,,,,
-,-,13,2018/12/2 13:34,066-940-BANANA 066-939-BANANA,23677,乗客アプリ（目的地から）,8034,613,1,2,,2018/12/2 13:55,2018/12/2 14:04,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:52,2018/12/2 13:52,2018/12/2 14:06,2018/12/2 14:06,,2018/12/2 13:34,0:09:51,0:19:42,,02,20,,,,,,
-,-,13,2018/12/2 13:36,168-081-CAKE,23678,乗客アプリWeb（地図から）,8058,133,3,2,,2018/12/2 13:57,2018/12/2 14:05,35.443659 139.650847,横浜マリンタワー,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/2 13:55,2018/12/2 13:55,2018/12/2 14:09,2018/12/2 14:09,,2018/12/2 13:36,0:08:29,0:16:58,,01,20,,,,,,
-,-,13,2018/12/2 13:40,059-186-STRAWBERRY,23682,まちかど端末（乗降ポイントから）,0,410,6,1,,2018/12/2 13:49,2018/12/2 13:56,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.447546 139.64358,横浜開港資料館,2018/12/2 13:49,2018/12/2 13:49,2018/12/2 13:56,2018/12/2 13:56,,2018/12/2 13:40,0:07:11,0:07:11,,00,08,,,,,,
★,-,13,2018/12/2 13:42,117-806-SUN 117-792-SUN 117-807-SUN,23684,乗客アプリ（地図から）,6259,812,2,3,,2018/12/2 14:01,2018/12/2 14:21,35.450447 139.635947,馬車道駅（みなとみらい線）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/2 14:00,2018/12/2 14:00,2018/12/2 14:14,2018/12/2 14:14,2018/12/2 13:52,2018/12/2 13:52,0:20:14,1:00:42,,01,09,,,,,,
-,-,13,2018/12/2 13:42,070-756-ORANGE 076-107-ORANGE 076-108-ORANGE,23685,乗客アプリ（目的地から）,6734,869,8,3,,2018/12/2 13:49,2018/12/2 14:20,35.443704 139.651332,ホテルメルパルク横浜,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:51,2018/12/2 13:51,2018/12/2 14:14,2018/12/2 14:14,,2018/12/2 13:42,0:31:27,1:34:21,,00,06,,,,,,
★,-,13,2018/12/2 13:43,146-486-STAR,23687,乗客アプリ（地図から）,1664,944,4,1,,2018/12/2 13:55,2018/12/2 14:29,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/2 13:53,2018/12/2 13:53,2018/12/2 14:18,2018/12/2 14:18,2018/12/2 13:53,2018/12/2 13:53,0:34:08,0:34:08,,02,02,,,,,,
-,-,13,2018/12/2 13:45,028-834-GREEN 027-084-GREEN 028-833-GREEN 028-826-GREEN,23691,乗客アプリ（地図から）,4547,862,13,4,,2018/12/2 13:56,2018/12/2 14:07,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/2 14:01,2018/12/2 14:01,2018/12/2 14:19,2018/12/2 14:19,,2018/12/2 13:45,0:10:44,0:42:56,,00,11,,,,,,
-,-,13,2018/12/2 13:46,035-343-YELLOW 035-344-YELLOW 035-345-YELLOW 035-341-YELLOW 035-342-YELLOW,23692,まちかど端末（店舗から）,0,712,10,5,,2018/12/2 14:01,2018/12/2 14:08,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/2 14:02,2018/12/2 14:02,2018/12/2 14:15,2018/12/2 14:15,,2018/12/2 13:46,0:07:21,0:36:45,,00,14,,,,,,
★,-,13,2018/12/2 13:48,035-277-YELLOW,23693,乗客アプリ（Myルートから）,2400,856,12,1,,2018/12/2 14:00,2018/12/2 14:04,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/2 13:59,2018/12/2 13:59,2018/12/2 14:08,2018/12/2 14:08,2018/12/2 13:58,2018/12/2 13:58,0:04:01,0:04:01,,00,01,,,,,,
-,-,13,2018/12/2 13:50,030-497-YELLOW 030-498-YELLOW 026-585-GREEN,23694,まちかど端末（店舗から）,0,897,9,3,,2018/12/2 13:53,2018/12/2 14:05,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/2 13:53,2018/12/2 13:53,2018/12/2 14:06,2018/12/2 14:16,,2018/12/2 13:50,0:12:29,0:37:27,,00,02,,,,,,
-,-,13,2018/12/2 13:54,025-248-GREEN,23696,乗客アプリ（地図から）,7936,89,15,1,,2018/12/2 14:01,2018/12/2 14:08,35.45435 139.631762,横浜ロイヤルパークホテル,35.443908 139.635249,イセザキ・モール,2018/12/2 14:02,2018/12/2 14:02,2018/12/2 14:13,2018/12/2 14:13,,2018/12/2 13:54,0:06:49,0:06:49,,00,07,,,,,,
★,☆,13,2018/12/2 12:28,070-617-ORANGE 020-908-GREEN 070-459-ORANGE,23565,乗客アプリ（簡単予約）,5828,366,10,3,2018/12/2 12:29,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/2 13:28,,2018/12/2 13:38,,2018/12/2 13:28,2018/12/2 13:28,0:00:00,0:00:00,,00,00,,,,※215行と同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/12/2 12:41,070-617-ORANGE 020-908-GREEN 070-459-ORANGE,23579,乗客アプリ（Myルートから）,5828,641,15,3,2018/12/2 13:13,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/2 13:41,,2018/12/2 13:51,,2018/12/2 13:41,2018/12/2 13:41,0:00:00,0:00:00,,00,,,,,※214行と同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/12/2 12:42,168-101-CAKE,23581,乗客アプリWeb（地図から）,8093,676,13,1,2018/12/2 12:42,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:42,,2018/12/2 14:02,,2018/12/2 13:42,2018/12/2 13:42,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/12/2 12:56,116-386-SUN,23600,乗客アプリ（地図から）,8098,941,5,1,2018/12/2 12:56,,,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/2 13:56,,2018/12/2 14:04,,2018/12/2 13:56,2018/12/2 13:56,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/12/2 12:56,168-087-CAKE,23601,乗客アプリWeb（地図から）,8066,673,6,4,2018/12/2 12:57,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/2 13:17,,2018/12/2 13:25,,2018/12/2 13:06,2018/12/2 13:06,0:00:00,0:00:00,,00,11,,,,,,
-,☆,13,2018/12/2 13:00,070-911-ORANGE 070-913-ORANGE,23608,乗客アプリ（地図から）,2101,839,1,2,2018/12/2 13:00,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:19,,2018/12/2 13:33,,,2018/12/2 13:00,0:00:00,0:00:00,,00,19,,,,,,
-,☆,13,2018/12/2 13:01,025-274-GREEN 025-272-GREEN,23610,まちかど端末（乗降ポイントから）,0,796,3,2,2018/12/2 13:02,,,35.443073 139.651914,横浜人形の家,35.443908 139.635249,イセザキ・モール,2018/12/2 13:35,,2018/12/2 13:49,,,2018/12/2 13:01,0:00:00,0:00:00,,00,34,,,,,,
★,☆,13,2018/12/2 13:01,064-502-BANANA,23611,乗客アプリ（目的地から）,3401,525,10,1,2018/12/2 13:02,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/2 13:19,,2018/12/2 13:42,,2018/12/2 13:11,2018/12/2 13:11,0:00:00,0:00:00,,00,08,,,,,,
-,☆,13,2018/12/2 13:01,060-283-BANANA 060-282-BANANA 077-196-ORANGE 077-147-ORANGE 077-146-ORANGE,23612,まちかど端末（店舗から）,0,648,6,5,2018/12/2 13:30,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/2 13:28,,2018/12/2 13:38,,,2018/12/2 13:01,0:00:00,0:00:00,,00,28,,,,,,
-,☆,13,2018/12/2 13:02,006-543-BLUE 006-541-BLUE 006-542-BLUE,23614,乗客アプリ（地図から）,5131,518,10,3,2018/12/2 13:02,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443908 139.635249,イセザキ・モール,2018/12/2 13:29,,2018/12/2 13:44,,,2018/12/2 13:02,0:00:00,0:00:00,,00,,,,,"※225,228行と同一人物と思われるため一番短いものを採用",,
-,☆,13,2018/12/2 13:02,066-563-BANANA 066-561-BANANA 066-560-BANANA 066-559-BANANA,23615,乗客アプリ（簡単予約）,8097,23,8,4,2018/12/2 13:04,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/2 13:17,,2018/12/2 13:29,,,2018/12/2 13:02,0:00:00,0:00:00,,00,15,,,,,,
-,☆,13,2018/12/2 13:03,006-543-BLUE 006-541-BLUE 006-542-BLUE,23616,乗客アプリ（地図から）,5131,4,10,3,2018/12/2 13:03,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443908 139.635249,イセザキ・モール,2018/12/2 13:28,,2018/12/2 13:42,,,2018/12/2 13:03,0:00:00,0:00:00,,00,25,,,,"※223,228行と同一人物と思われるため一番短いものを採用",,
-,☆,13,2018/12/2 13:03,025-274-GREEN 025-272-GREEN,23617,まちかど端末（乗降ポイントから）,0,212,12,2,2018/12/2 13:04,,,35.443073 139.651914,横浜人形の家,35.443908 139.635249,イセザキ・モール,2018/12/2 13:31,,2018/12/2 13:44,,,2018/12/2 13:03,0:00:00,0:00:00,,00,27,,,,,,
★,☆,13,2018/12/2 13:03,028-136-GREEN,23618,乗客アプリ（地図から）,3738,369,3,1,2018/12/2 13:04,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/2 13:23,,2018/12/2 13:41,,2018/12/2 13:13,2018/12/2 13:13,0:00:00,0:00:00,,00,09,,,,,,
-,☆,13,2018/12/2 13:04,006-543-BLUE 006-541-BLUE 006-542-BLUE,23620,乗客アプリ（地図から）,5131,486,10,3,2018/12/2 13:05,,,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/12/2 13:32,,2018/12/2 13:47,,,2018/12/2 13:04,0:00:00,0:00:00,,00,,,,,"※225,223行と同一人物と思われるため一番短いものを採用",,
-,☆,13,2018/12/2 13:05,118-447-SUN,23622,乗客アプリ（地図から）,6252,88,10,1,2018/12/2 13:06,,,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/12/2 13:33,,2018/12/2 13:48,,,2018/12/2 13:05,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:07,118-447-SUN,23623,乗客アプリ（地図から）,6252,633,10,1,2018/12/2 13:07,,,35.456605 139.635327,横浜ベイホテル東急,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/2 13:33,,2018/12/2 13:47,,,2018/12/2 13:07,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:08,118-447-SUN,23629,乗客アプリ（地図から）,6252,654,7,1,2018/12/2 13:08,,,35.456605 139.635327,横浜ベイホテル東急,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/2 13:29,,2018/12/2 13:39,,,2018/12/2 13:08,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:08,118-447-SUN,23630,乗客アプリ（地図から）,6252,623,2,1,2018/12/2 13:09,,,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/12/2 13:46,,2018/12/2 14:00,,,2018/12/2 13:08,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:09,168-081-CAKE,23631,乗客アプリWeb（地図から）,8058,81,8,2,2018/12/2 13:10,,,35.443659 139.650847,横浜マリンタワー,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/2 13:42,,2018/12/2 14:03,,,2018/12/2 13:09,0:00:00,0:00:00,,00,33,,,,,,
-,☆,13,2018/12/2 13:09,118-447-SUN,23633,乗客アプリ（地図から）,6252,493,7,1,2018/12/2 13:09,,,35.456605 139.635327,横浜ベイホテル東急,35.448676 139.635696,横浜平和プラザホテル,2018/12/2 13:29,,2018/12/2 13:40,,,2018/12/2 13:09,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/12/2 13:10,118-447-SUN,23634,乗客アプリ（地図から）,6252,743,6,1,2018/12/2 13:10,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/12/2 13:38,,2018/12/2 13:49,,2018/12/2 13:20,2018/12/2 13:20,0:00:00,0:00:00,,00,17,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:10,073-719-ORANGE,23635,乗客アプリ（地図から）,3462,268,15,1,2018/12/2 13:13,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:51,,2018/12/2 14:03,,,2018/12/2 13:10,0:00:00,0:00:00,,00,41,,,,,,
-,☆,13,2018/12/2 13:11,070-756-ORANGE 076-107-ORANGE 076-108-ORANGE,23636,乗客アプリ（目的地から）,6734,645,10,3,2018/12/2 13:12,,,35.443704 139.651332,ホテルメルパルク横浜,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:54,,2018/12/2 14:18,,,2018/12/2 13:11,0:00:00,0:00:00,,00,43,,,,,,
-,☆,13,2018/12/2 13:12,012-528-RED 035-628-YELLOW 010-791-RED 010-788-RED,23638,乗客アプリ（地図から）,8055,138,10,4,2018/12/2 13:13,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/2 13:54,,2018/12/2 14:10,,,2018/12/2 13:12,0:00:00,0:00:00,,00,41,,,,,,
-,☆,13,2018/12/2 13:13,168-103-CAKE,23639,乗客アプリWeb（地図から）,8100,64,4,2,2018/12/2 13:14,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/2 13:40,,2018/12/2 13:52,,,2018/12/2 13:13,0:00:00,0:00:00,,00,27,,,,,,
-,☆,13,2018/12/2 13:13,070-756-ORANGE 076-107-ORANGE 076-108-ORANGE,23640,乗客アプリ（目的地から）,6734,257,10,3,2018/12/2 13:13,,,35.443704 139.651332,ホテルメルパルク横浜,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:54,,2018/12/2 14:18,,,2018/12/2 13:13,0:00:00,0:00:00,,00,,,,,※241行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:14,070-756-ORANGE 076-108-ORANGE,23642,乗客アプリ（目的地から）,6734,91,15,2,2018/12/2 13:42,,,35.443704 139.651332,ホテルメルパルク横浜,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:41,,2018/12/2 14:03,,,2018/12/2 13:14,0:00:00,0:00:00,,00,27,,,,※240行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:14,073-719-ORANGE,23643,乗客アプリ（地図から）,3462,991,2,1,2018/12/2 13:18,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/2 13:42,,2018/12/2 13:56,,,2018/12/2 13:14,0:00:00,0:00:00,,00,28,,,,,,
★,☆,13,2018/12/2 13:14,064-503-BANANA,23644,乗客アプリ（目的地から）,8080,233,10,1,2018/12/2 13:17,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/2 13:24,,2018/12/2 13:49,,2018/12/2 13:24,2018/12/2 13:24,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/12/2 13:14,064-502-BANANA,23645,乗客アプリ（目的地から）,3401,24,4,1,2018/12/2 13:15,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/2 13:58,,2018/12/2 14:14,,2018/12/2 13:24,2018/12/2 13:24,0:00:00,0:00:00,,00,,,,,※245行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:15,064-502-BANANA,23647,乗客アプリ（目的地から）,3401,595,11,1,2018/12/2 13:16,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/2 13:19,,2018/12/2 13:42,,,2018/12/2 13:15,0:00:00,0:00:00,,00,03,,,,※244行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:15,010-788-RED,23649,乗客アプリ（地図から）,8055,260,14,1,2018/12/2 13:16,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/2 13:27,,2018/12/2 13:40,,,2018/12/2 13:15,0:00:00,0:00:00,,00,11,,,,※247行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:16,012-528-RED 035-628-YELLOW 010-791-RED 010-788-RED,23653,乗客アプリ（地図から）,8055,137,14,4,2018/12/2 13:17,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/2 13:46,,2018/12/2 14:02,,,2018/12/2 13:16,0:00:00,0:00:00,,00,,,,,※246行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/2 13:17,168-084-CAKE,23654,乗客アプリWeb（地図から）,8049,961,3,2,2018/12/2 13:22,,,35.443659 139.650847,横浜マリンタワー,35.443908 139.635249,イセザキ・モール,2018/12/2 13:49,,2018/12/2 14:01,,,2018/12/2 13:17,0:00:00,0:00:00,,00,31,,,,,,
