,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
★,-,13,2018/11/23 13:09,112-085-SUN 112-086-SUN,18237,乗客アプリ（地図から）,3698,626,15,2,,2018/11/23 13:21,2018/11/23 13:28,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/11/23 13:19,2018/11/23 13:19,2018/11/23 13:33,2018/11/23 13:33,2018/11/23 13:19,2018/11/23 13:19,0:07:43,0:15:26,,01,01,,,,,,
-,-,13,2018/11/23 13:09,026-672-GREEN 028-537-GREEN,18238,まちかど端末（店舗から）,0,949,8,2,,2018/11/23 13:20,2018/11/23 13:26,35.441002 139.650809,横浜元町ショッピングストリート,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/23 13:18,2018/11/23 13:18,2018/11/23 13:26,2018/11/23 13:29,,2018/11/23 13:09,0:05:46,0:11:32,,02,11,,,,,,
-,-,13,2018/11/23 13:09,167-866-CAKE,18239,乗客アプリWeb（目的地から）,7098,851,9,4,,2018/11/23 13:20,2018/11/23 13:29,35.450554 139.632616,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/23 13:20,2018/11/23 13:20,2018/11/23 13:34,2018/11/23 13:34,,2018/11/23 13:09,0:08:28,0:33:52,,00,10,,,,,,
-,-,13,2018/11/23 13:10,016-867-RED 024-768-GREEN,18240,まちかど端末（乗降ポイントから）,0,555,12,2,,2018/11/23 13:19,2018/11/23 13:31,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/11/23 13:22,2018/11/23 13:22,2018/11/23 13:42,2018/11/23 13:42,,2018/11/23 13:10,0:12:21,0:24:42,,00,09,,,,,,
-,-,13,2018/11/23 13:11,068-364-BANANA,18241,まちかど端末（乗降ポイントから）,0,114,5,1,,2018/11/23 13:19,2018/11/23 13:28,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/23 13:16,2018/11/23 13:16,2018/11/23 13:27,2018/11/23 13:27,,2018/11/23 13:11,0:09:19,0:09:19,,02,07,,,,,,
-,-,13,2018/11/23 13:12,024-754-GREEN 036-333-YELLOW 036-334-YELLOW,18245,まちかど端末（店舗から）,0,161,3,3,,2018/11/23 13:38,2018/11/23 13:57,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/23 13:42,2018/11/23 13:42,2018/11/23 14:01,2018/11/23 14:01,,2018/11/23 13:12,0:18:28,0:55:24,,00,25,,,,,,
-,-,13,2018/11/23 13:14,020-875-GREEN 018-007-RED,18249,まちかど端末（店舗から）,0,622,1,2,,2018/11/23 13:28,2018/11/23 13:36,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/23 13:35,2018/11/23 13:35,2018/11/23 13:51,2018/11/23 13:51,,2018/11/23 13:14,0:07:19,0:14:38,,00,14,,,,,,
-,-,13,2018/11/23 13:14,167-868-CAKE,18250,乗客アプリWeb（目的地から）,4317,70,5,1,,2018/11/23 13:29,2018/11/23 13:41,35.450554 139.632616,横浜桜木町ワシントンホテル,35.456605 139.635327,横浜ベイホテル東急,2018/11/23 13:27,2018/11/23 13:27,2018/11/23 13:43,2018/11/23 13:43,,2018/11/23 13:14,0:11:50,0:11:50,,01,14,,,,,,
-,-,13,2018/11/23 13:16,067-394-BANANA,18251,まちかど端末（店舗から）,0,926,14,1,,2018/11/23 13:22,2018/11/23 13:26,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/23 13:27,2018/11/23 13:27,2018/11/23 13:35,2018/11/23 13:35,,2018/11/23 13:16,0:04:23,0:04:23,,00,05,,,,,,
-,-,13,2018/11/23 13:20,167-871-CAKE,18254,乗客アプリWeb（簡単予約）,7106,36,11,3,,2018/11/23 13:23,2018/11/23 13:28,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/23 13:25,2018/11/23 13:25,2018/11/23 13:37,2018/11/23 13:37,,2018/11/23 13:20,0:05:07,0:15:21,,00,02,,,,,,
-,-,13,2018/11/23 13:20,118-564-SUN 118-565-SUN,18255,まちかど端末（店舗から）,0,216,13,2,,2018/11/23 13:29,2018/11/23 13:38,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.443908 139.635249,イセザキ・モール,2018/11/23 13:27,2018/11/23 13:27,2018/11/23 13:39,2018/11/23 13:39,,2018/11/23 13:20,0:08:58,0:17:56,,01,08,,,,,,
-,-,13,2018/11/23 13:24,027-825-GREEN 027-826-GREEN 026-959-GREEN,18258,乗客アプリ（目的地から）,4033,292,10,3,,2018/11/23 13:29,2018/11/23 13:40,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/23 13:32,2018/11/23 13:32,2018/11/23 13:44,2018/11/23 13:44,,2018/11/23 13:24,0:11:00,0:33:00,,00,04,,,,,,
-,-,13,2018/11/23 13:25,024-756-GREEN 020-751-GREEN 024-755-GREEN,18259,まちかど端末（店舗から）,0,849,11,3,,2018/11/23 13:37,2018/11/23 13:58,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/23 13:41,2018/11/23 13:41,2018/11/23 14:01,2018/11/23 14:07,,2018/11/23 13:25,0:21:18,1:03:54,,00,12,,,,,,
-,-,13,2018/11/23 13:29,110-495-SUN,18260,乗客アプリ（地図から）,3598,140,15,1,,2018/11/23 13:35,2018/11/23 13:54,35.450554 139.632616,横浜桜木町ワシントンホテル,35.445857 139.647636,ホテルモントレ横浜,2018/11/23 13:35,2018/11/23 13:35,2018/11/23 13:46,2018/11/23 13:46,,2018/11/23 13:29,0:19:20,0:19:20,,00,06,,,,,,
-,-,13,2018/11/23 13:29,166-412-agekke,18261,乗客アプリ（地図から）,2051,517,8,1,,2018/11/23 13:35,2018/11/23 13:44,35.443908 139.635249,イセザキ・モール,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/23 13:35,2018/11/23 13:35,2018/11/23 13:45,2018/11/23 13:45,,2018/11/23 13:29,0:08:52,0:08:52,,00,06,,,,,,
★,-,13,2018/11/23 13:29,117-548-SUN 117-547-SUN 117-546-SUN,18262,乗客アプリ（地図から）,7074,213,12,3,,2018/11/23 13:36,2018/11/23 13:43,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/11/23 13:39,2018/11/23 13:39,2018/11/23 13:53,2018/11/23 13:53,2018/11/23 13:39,2018/11/23 13:39,0:06:45,0:20:15,,00,00,,,,,,
-,-,13,2018/11/23 13:30,076-701-ORANGE 076-703-ORANGE 076-704-ORANGE 076-702-ORANGE,18263,まちかど端末（店舗から）,0,754,14,4,,2018/11/23 13:34,2018/11/23 13:39,35.448801 139.636702,ホテルルートイン横浜馬車道,35.453715 139.638133,横浜ワールドポーターズ,2018/11/23 13:35,2018/11/23 13:35,2018/11/23 13:45,2018/11/23 13:45,,2018/11/23 13:30,0:04:15,0:17:00,,00,04,,,,,,
-,-,13,2018/11/23 13:30,118-722-SUN,18264,乗客アプリ（簡単予約）,2545,594,9,1,,2018/11/23 13:38,2018/11/23 14:03,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/23 13:35,2018/11/23 13:37,2018/11/23 13:55,2018/11/23 14:10,,2018/11/23 13:30,0:24:37,0:24:37,,02,07,,,,,,
-,-,13,2018/11/23 13:33,024-753-GREEN,18265,乗客アプリ（地図から）,7105,40,11,1,,2018/11/23 13:36,2018/11/23 13:47,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/23 13:42,2018/11/23 13:42,2018/11/23 13:56,2018/11/23 13:56,,2018/11/23 13:33,0:11:26,0:11:26,,00,03,,,,,,
★,-,13,2018/11/23 13:35,118-727-SUN 118-726-SUN,18266,まちかど端末（店舗から）,0,980,9,2,,2018/11/23 13:44,2018/11/23 13:54,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/23 13:44,2018/11/23 13:44,2018/11/23 13:58,2018/11/23 13:58,2018/11/23 13:44,2018/11/23 13:44,0:10:19,0:20:38,,00,00,,,,,,
-,-,13,2018/11/23 13:36,008-320-BLUE 105-922-SNOW 022-516-GREEN,18267,乗客アプリ（目的地から）,7071,327,8,3,,2018/11/23 13:45,2018/11/23 13:53,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/23 13:45,2018/11/23 13:45,2018/11/23 14:00,2018/11/23 14:00,,2018/11/23 13:36,0:07:42,0:23:06,,00,09,,,,,,
-,-,13,2018/11/23 13:37,024-143-GREEN,18268,まちかど端末（乗降ポイントから）,0,766,6,1,,2018/11/23 13:42,2018/11/23 14:10,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/23 13:44,2018/11/23 13:44,2018/11/23 13:54,2018/11/23 13:54,,2018/11/23 13:37,0:28:00,0:28:00,,00,04,,,,,,
★,-,13,2018/11/23 13:39,069-333-BANANA,18269,まちかど端末（店舗から）,0,153,15,1,,2018/11/23 13:45,2018/11/23 13:58,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443659 139.650847,横浜マリンタワー,2018/11/23 13:48,2018/11/23 13:48,2018/11/23 13:58,2018/11/23 13:58,2018/11/23 13:48,2018/11/23 13:48,0:13:34,0:13:34,,00,00,,,,,,
★,-,13,2018/11/23 13:39,067-393-BANANA,18271,まちかど端末（乗降ポイントから）,0,645,1,1,,2018/11/23 13:42,2018/11/23 13:50,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/23 13:49,2018/11/23 13:49,2018/11/23 14:04,2018/11/23 14:04,2018/11/23 13:49,2018/11/23 13:49,0:07:33,0:07:33,,00,00,,,,,,
★,-,13,2018/11/23 13:40,021-059-GREEN 021-060-GREEN,18272,乗客アプリ（地図から）,5528,747,5,2,,2018/11/23 13:48,2018/11/23 13:55,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/23 13:50,2018/11/23 13:50,2018/11/23 13:57,2018/11/23 13:57,2018/11/23 13:50,2018/11/23 13:50,0:06:37,0:13:14,,00,00,,,,,,
-,-,13,2018/11/23 13:40,063-923-BANANA,18273,まちかど端末（店舗から）,0,763,4,1,,2018/11/23 13:45,2018/11/23 13:53,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/11/23 13:45,2018/11/23 13:45,2018/11/23 13:55,2018/11/23 13:58,,2018/11/23 13:40,0:08:08,0:08:08,,00,05,,,,,,
-,-,13,2018/11/23 13:40,020-668-GREEN 020-667-GREEN,18274,まちかど端末（店舗から）,0,406,14,2,,2018/11/23 13:47,2018/11/23 14:14,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443659 139.650847,横浜マリンタワー,2018/11/23 13:48,2018/11/23 13:48,2018/11/23 14:07,2018/11/23 14:16,,2018/11/23 13:40,0:26:55,0:53:50,,00,06,,,,,,
-,-,13,2018/11/23 13:41,118-730-SUN 118-728-SUN 118-657-SUN 118-729-SUN 118-731-SUN,18275,まちかど端末（乗降ポイントから）,0,572,4,5,,2018/11/23 13:45,2018/11/23 13:58,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/23 13:45,2018/11/23 13:45,2018/11/23 14:06,2018/11/23 14:06,,2018/11/23 13:41,0:12:46,1:03:50,,00,04,,,,,,
-,-,13,2018/11/23 13:41,065-672-BANANA 065-670-BANANA 065-671-BANANA,18276,乗客アプリ（目的地から）,5476,350,13,3,,2018/11/23 13:50,2018/11/23 13:57,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/23 13:49,2018/11/23 13:49,2018/11/23 13:58,2018/11/23 13:58,,2018/11/23 13:41,0:06:45,0:20:15,,00,09,,,,,,
★,-,13,2018/11/23 13:45,024-855-GREEN 024-833-GREEN 024-834-GREEN,18277,乗客アプリ（地図から）,6191,794,6,3,,2018/11/23 13:59,2018/11/23 14:35,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/23 13:55,2018/11/23 13:55,2018/11/23 14:20,2018/11/23 14:20,2018/11/23 13:55,2018/11/23 13:55,0:35:46,1:47:18,,04,04,,,,,,
★,-,13,2018/11/23 13:48,065-063-BANANA,18279,乗客アプリ（地図から）,4054,300,14,1,,2018/11/23 13:56,2018/11/23 14:05,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/23 13:58,2018/11/23 13:58,2018/11/23 14:06,2018/11/23 14:06,2018/11/23 13:58,2018/11/23 13:58,0:09:12,0:09:12,,00,00,,,,,,
-,-,13,2018/11/23 13:48,111-076-SUN,18280,乗客アプリ（目的地から）,3378,401,10,1,,2018/11/23 13:53,2018/11/23 14:06,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/23 13:53,2018/11/23 13:53,2018/11/23 14:06,2018/11/23 14:06,,2018/11/23 13:48,0:13:38,0:13:38,,00,04,,,,,,
-,-,13,2018/11/23 13:48,104-625-SNOW 104-638-SNOW,18281,乗客アプリ（目的地から）,7073,334,12,2,,2018/11/23 13:54,2018/11/23 14:00,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/23 13:58,2018/11/23 13:58,2018/11/23 14:10,2018/11/23 14:10,,2018/11/23 13:48,0:05:50,0:11:40,,00,05,,,,,,
-,-,13,2018/11/23 13:49,065-156-BANANA 067-391-BANANA 065-157-BANANA 067-341-BANANA,18282,まちかど端末（店舗から）,0,32,8,4,,2018/11/23 13:54,2018/11/23 14:05,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/23 14:00,2018/11/23 14:00,2018/11/23 14:13,2018/11/23 14:13,,2018/11/23 13:49,0:10:42,0:42:48,,00,04,,,,,,
-,-,13,2018/11/23 13:50,025-362-GREEN 025-361-GREEN,18283,まちかど端末（店舗から）,0,35,15,2,,2018/11/23 14:00,2018/11/23 14:24,35.443704 139.651332,ホテルメルパルク横浜,35.454389 139.630904,横浜ランドマークタワー,2018/11/23 13:55,2018/11/23 13:55,2018/11/23 14:15,2018/11/23 14:15,,2018/11/23 13:50,0:24:09,0:48:18,,05,09,,,,,,
-,-,13,2018/11/23 13:51,112-776-SUN 112-775-SUN,18284,乗客アプリ（簡単予約）,5547,306,3,2,,2018/11/23 13:57,2018/11/23 13:58,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443659 139.650847,横浜マリンタワー,2018/11/23 13:58,2018/11/23 13:58,2018/11/23 14:02,2018/11/23 14:02,,2018/11/23 13:51,0:00:47,0:01:34,,00,06,,,,,,
-,-,13,2018/11/23 13:52,105-913-SNOW,18285,乗客アプリ（地図から）,7087,703,1,1,,2018/11/23 13:59,2018/11/23 14:06,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/23 13:59,2018/11/23 13:59,2018/11/23 14:08,2018/11/23 14:08,,2018/11/23 13:52,0:07:05,0:07:05,,00,06,,,,,,
-,-,13,2018/11/23 13:52,110-225-SUN,18286,乗客アプリ（地図から）,3753,17,2,1,,2018/11/23 13:57,2018/11/23 14:08,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/23 13:59,2018/11/23 13:59,2018/11/23 14:10,2018/11/23 14:10,,2018/11/23 13:52,0:10:55,0:10:55,,00,04,,,,,,
-,-,13,2018/11/23 13:54,117-552-SUN 117-554-SUN,18287,乗客アプリ（地図から）,6761,659,5,2,,2018/11/23 14:05,2018/11/23 14:21,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441441 139.648505,横浜中華街朱雀門,2018/11/23 14:07,2018/11/23 14:07,2018/11/23 14:20,2018/11/23 14:20,,2018/11/23 13:54,0:15:28,0:30:56,,00,11,,,,,,
-,-,13,2018/11/23 13:58,024-748-GREEN 024-749-GREEN 024-747-GREEN,18288,乗客アプリ（目的地から）,7101,450,13,3,,2018/11/23 14:06,2018/11/23 14:37,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/23 14:03,2018/11/23 14:06,2018/11/23 14:25,2018/11/23 14:28,,2018/11/23 13:58,0:31:25,1:34:15,,03,08,,,,,,
-,-,13,2018/11/23 13:59,036-341-YELLOW 036-340-YELLOW 036-338-YELLOW,18289,まちかど端末（店舗から）,0,355,9,3,,2018/11/23 14:09,2018/11/23 14:42,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/23 14:08,2018/11/23 14:08,2018/11/23 14:29,2018/11/23 14:40,,2018/11/23 13:59,0:32:29,1:37:27,,01,10,,,,,,
★,☆,13,2018/11/23 12:16,019-416-RED,18184,乗客アプリ（地図から）,2948,10,14,1,2018/11/23 12:17,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/23 13:16,,2018/11/23 13:28,,2018/11/23 13:16,2018/11/23 13:16,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/11/23 12:50,008-320-BLUE,18219,乗客アプリ（目的地から）,7071,230,7,1,2018/11/23 12:57,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/23 13:00,,2018/11/23 13:11,,2018/11/23 13:00,2018/11/23 13:00,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/11/23 12:54,167-865-CAKE,18225,乗客アプリWeb（地図から）,7094,65,5,1,2018/11/23 12:54,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/23 13:54,,2018/11/23 14:14,,2018/11/23 13:54,2018/11/23 13:54,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/11/23 12:54,020-740-GREEN 021-054-GREEN 021-053-GREEN,18226,乗客アプリ（地図から）,2535,983,6,3,2018/11/23 12:55,,,35.453715 139.638133,横浜ワールドポーターズ,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/23 13:04,,2018/11/23 13:21,,2018/11/23 13:04,2018/11/23 13:04,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/11/23 12:58,104-352-SNOW 104-350-SNOW 104-368-SNOW,18227,乗客アプリ（地図から）,5898,854,5,3,2018/11/23 12:58,,,35.443908 139.635249,イセザキ・モール,35.443073 139.651914,横浜人形の家,2018/11/23 13:08,,2018/11/23 13:21,,2018/11/23 13:08,2018/11/23 13:08,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/11/23 13:11,027-194-GREEN 117-590-SUN,18242,乗客アプリ（地図から）,7061,972,3,2,2018/11/23 13:12,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/23 13:25,,2018/11/23 13:39,,,2018/11/23 13:11,0:00:00,0:00:00,,00,13,,,,※193行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,13,2018/11/23 13:12,067-393-BANANA,18243,まちかど端末（店舗から）,0,366,6,1,2018/11/23 13:13,,,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/23 13:38,,2018/11/23 13:45,,,2018/11/23 13:12,0:00:00,0:00:00,,00,26,,,,,,
-,☆,13,2018/11/23 13:12,069-640-BANANA 070-698-ORANGE 070-491-ORANGE,18244,乗客アプリ（地図から）,6734,50,1,3,2018/11/23 13:12,,,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/23 13:33,,2018/11/23 13:50,,,2018/11/23 13:12,0:00:00,0:00:00,,00,21,,,,,,
-,☆,13,2018/11/23 13:13,027-194-GREEN 117-590-SUN,18246,乗客アプリ（地図から）,7061,2,1,2,2018/11/23 13:13,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/23 13:33,,2018/11/23 13:47,,,2018/11/23 13:13,0:00:00,0:00:00,,00,,,,,※190行と同一人物と思われるため一番短い待ち時間を採用,,
★,☆,13,2018/11/23 13:13,067-393-BANANA,18247,まちかど端末（店舗から）,0,307,10,1,2018/11/23 13:17,,,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/23 13:29,,2018/11/23 13:36,,2018/11/23 13:23,2018/11/23 13:23,0:00:00,0:00:00,,00,06,,,,,,
-,☆,13,2018/11/23 13:13,069-640-BANANA 070-698-ORANGE 070-491-ORANGE,18248,乗客アプリ（地図から）,6734,596,6,3,2018/11/23 13:15,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/23 13:33,,2018/11/23 13:50,,,2018/11/23 13:13,0:00:00,0:00:00,,00,19,,,,,,
★,☆,13,2018/11/23 13:20,167-870-CAKE,18253,乗客アプリWeb（地図から）,7104,471,8,3,2018/11/23 13:20,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/23 13:30,,2018/11/23 13:39,,2018/11/23 13:30,2018/11/23 13:30,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/11/23 13:21,008-320-BLUE 105-922-SNOW 022-516-GREEN,18257,乗客アプリ（目的地から）,7071,723,6,3,2018/11/23 13:36,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/23 13:34,,2018/11/23 13:45,,,2018/11/23 13:21,0:00:00,0:00:00,,00,14,,,,,,
★,☆,13,2018/11/23 13:39,021-059-GREEN,18270,乗客アプリ（地図から）,5528,753,3,1,2018/11/23 13:39,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/23 13:49,,2018/11/23 13:55,,2018/11/23 13:49,2018/11/23 13:49,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/11/23 13:47,065-063-BANANA,18278,乗客アプリ（地図から）,4054,379,10,1,2018/11/23 13:47,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/23 13:57,,2018/11/23 14:06,,2018/11/23 13:57,2018/11/23 13:57,0:00:00,0:00:00,,00,00,,,,,,
★,-,14,2018/11/23 13:07,026-035-GREEN 025-921-GREEN 025-920-GREEN,18234,乗客アプリ（地図から）,4442,615,7,3,,2018/11/23 14:04,2018/11/23 14:32,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/23 14:06,2018/11/23 14:06,2018/11/23 14:26,2018/11/23 14:26,2018/11/23 14:06,2018/11/23 14:06,0:27:50,1:23:30,1548,00,00,23,23,,,,
-,-,14,2018/11/23 14:02,036-351-YELLOW 036-350-YELLOW 036-349-YELLOW,18290,まちかど端末（店舗から）,0,210,4,3,,2018/11/23 14:09,2018/11/23 14:36,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/23 14:09,2018/11/23 14:09,2018/11/23 14:28,2018/11/23 14:30,,2018/11/23 14:02,0:26:10,1:18:30,,00,06,,,,,,
-,-,14,2018/11/23 14:04,003-732-BLUE 022-291-GREEN,18291,まちかど端末（乗降ポイントから）,0,616,12,2,,2018/11/23 14:09,2018/11/23 14:16,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/23 14:11,2018/11/23 14:11,2018/11/23 14:27,2018/11/23 14:27,,2018/11/23 14:04,0:06:12,0:12:24,,00,05,,,,,,
-,-,14,2018/11/23 14:06,003-711-BLUE 024-154-GREEN,18293,まちかど端末（乗降ポイントから）,0,68,1,2,,2018/11/23 14:13,2018/11/23 14:32,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/23 14:14,2018/11/23 14:14,2018/11/23 14:27,2018/11/23 14:27,,2018/11/23 14:06,0:18:38,0:37:16,,00,07,,,,,,
-,-,14,2018/11/23 14:06,069-682-BANANA 069-680-BANANA,18294,乗客アプリ（目的地から）,7119,431,3,2,,2018/11/23 14:15,2018/11/23 14:41,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/23 14:09,2018/11/23 14:09,2018/11/23 14:23,2018/11/23 14:23,,2018/11/23 14:06,0:26:26,0:52:52,,05,08,,,,,,
-,-,14,2018/11/23 14:06,166-445-agekke,18295,乗客アプリ（地図から）,4183,646,8,1,,2018/11/23 14:17,2018/11/23 14:23,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/23 14:12,2018/11/23 14:17,2018/11/23 14:20,2018/11/23 14:25,,2018/11/23 14:06,0:05:06,0:05:06,,05,11,,,,,,
-,-,14,2018/11/23 14:07,016-715-RED,18296,乗客アプリ（目的地から）,5495,266,4,1,,2018/11/23 14:14,2018/11/23 14:35,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/23 14:15,2018/11/23 14:15,2018/11/23 14:29,2018/11/23 14:36,,2018/11/23 14:07,0:20:57,0:20:57,,00,07,,,,,,
-,-,14,2018/11/23 14:07,025-376-GREEN,18297,まちかど端末（店舗から）,0,412,2,1,,2018/11/23 14:34,2018/11/23 14:46,35.454389 139.630904,横浜ランドマークタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/23 14:17,2018/11/23 14:31,2018/11/23 14:27,2018/11/23 14:41,,2018/11/23 14:07,0:11:28,0:11:28,,17,26,,,,,,
-,-,14,2018/11/23 14:08,024-753-GREEN,18298,乗客アプリ（地図から）,7105,425,11,1,,2018/11/23 14:20,2018/11/23 14:27,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/23 14:17,2018/11/23 14:18,2018/11/23 14:32,2018/11/23 14:33,,2018/11/23 14:08,0:06:33,0:06:33,,03,11,,,,,,
