,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,13,2018/11/30 13:23,026-840-GREEN,22238,まちかど端末（乗降ポイントから）,0,943,3,1,,2018/11/30 13:25,2018/11/30 13:30,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/30 13:25,2018/11/30 13:25,2018/11/30 13:34,2018/11/30 13:34,,2018/11/30 13:23,0:04:57,0:04:57,,00,02,,,,,,
-,-,13,2018/11/30 13:25,075-800-ORANGE,22241,まちかど端末（店舗から）,0,496,7,1,,2018/11/30 13:30,2018/11/30 13:40,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/30 13:33,2018/11/30 13:33,2018/11/30 13:42,2018/11/30 13:44,,2018/11/30 13:25,0:09:05,0:09:05,,00,05,,,,,,
-,-,13,2018/11/30 13:25,166-385-agekke,22242,乗客アプリ（目的地から）,3162,139,2,1,,2018/11/30 13:35,2018/11/30 13:47,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/30 13:37,2018/11/30 13:37,2018/11/30 13:56,2018/11/30 13:56,,2018/11/30 13:25,0:11:09,0:11:09,,00,10,,,,,,
★,-,13,2018/11/30 13:25,118-023-SUN,22243,乗客アプリ（Myルートから）,2512,552,7,1,,2018/11/30 13:35,2018/11/30 13:42,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/30 13:35,2018/11/30 13:35,2018/11/30 13:47,2018/11/30 13:47,2018/11/30 13:35,2018/11/30 13:35,0:07:25,0:07:25,,00,00,,,,,,
★,-,13,2018/11/30 13:27,034-753-YELLOW 034-754-YELLOW,22244,乗客アプリ（地図から）,7722,905,3,2,,2018/11/30 13:33,2018/11/30 13:43,35.441441 139.648505,横浜中華街朱雀門,35.456605 139.635327,横浜ベイホテル東急,2018/11/30 13:37,2018/11/30 13:37,2018/11/30 13:59,2018/11/30 13:59,2018/11/30 13:37,2018/11/30 13:37,0:10:04,0:20:08,,00,00,,,,,,
-,-,13,2018/11/30 13:30,036-123-YELLOW,22245,まちかど端末（乗降ポイントから）,0,182,4,1,,2018/11/30 13:36,2018/11/30 13:42,35.445783 139.642958,横浜情報文化センター,35.441441 139.648505,横浜中華街朱雀門,2018/11/30 13:36,2018/11/30 13:36,2018/11/30 13:41,2018/11/30 13:41,,2018/11/30 13:30,0:05:32,0:05:32,,00,05,,,,,,
-,-,13,2018/11/30 13:33,035-586-YELLOW 035-585-YELLOW,22247,まちかど端末（店舗から）,0,956,8,2,,2018/11/30 13:38,2018/11/30 13:44,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/30 13:37,2018/11/30 13:37,2018/11/30 13:51,2018/11/30 13:51,,2018/11/30 13:33,0:06:06,0:12:12,,00,04,,,,,,
-,-,13,2018/11/30 13:36,118-196-SUN,22248,まちかど端末（乗降ポイントから）,0,214,1,1,,2018/11/30 13:39,2018/11/30 13:47,35.445857 139.647636,ホテルモントレ横浜,35.456605 139.635327,横浜ベイホテル東急,2018/11/30 13:39,2018/11/30 13:39,2018/11/30 13:58,2018/11/30 13:58,,2018/11/30 13:36,0:08:33,0:08:33,,00,02,,,,,,
-,-,13,2018/11/30 13:38,034-097-YELLOW,22249,乗客アプリ（地図から）,6763,409,6,1,,2018/11/30 13:43,2018/11/30 13:50,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/30 13:42,2018/11/30 13:42,2018/11/30 13:55,2018/11/30 13:55,,2018/11/30 13:38,0:07:02,0:07:02,,00,05,,,,,,
-,-,13,2018/11/30 13:40,166-423-agekke,22250,乗客アプリ（地図から）,1751,432,15,1,,2018/11/30 13:46,2018/11/30 13:51,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/30 13:43,2018/11/30 13:43,2018/11/30 13:49,2018/11/30 13:49,,2018/11/30 13:40,0:05:15,0:05:15,,02,06,,,,,,
-,-,13,2018/11/30 13:42,026-840-GREEN,22251,まちかど端末（乗降ポイントから）,0,279,4,1,,2018/11/30 13:44,2018/11/30 13:50,35.441002 139.650809,横浜元町ショッピングストリート,35.447541 139.644914,シルク博物館,2018/11/30 13:47,2018/11/30 13:47,2018/11/30 13:55,2018/11/30 13:55,,2018/11/30 13:42,0:05:38,0:05:38,,00,02,,,,,,
-,-,13,2018/11/30 13:43,108-584-SNOW,22252,乗客アプリ（Myルートから）,3028,198,13,1,,2018/11/30 13:49,2018/11/30 13:58,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.448676 139.635696,横浜平和プラザホテル,2018/11/30 13:49,2018/11/30 13:49,2018/11/30 13:57,2018/11/30 13:57,,2018/11/30 13:43,0:09:21,0:09:21,,00,05,,,,,,
-,-,13,2018/11/30 13:44,168-016-CAKE,22253,乗客アプリWeb（地図から）,7824,857,10,1,,2018/11/30 13:49,2018/11/30 13:55,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/30 13:49,2018/11/30 13:49,2018/11/30 14:02,2018/11/30 14:02,,2018/11/30 13:44,0:06:02,0:06:02,,00,05,,,,,,
-,-,13,2018/11/30 13:45,002-675-BLUE,22254,乗客アプリ（地図から）,6126,185,5,1,,2018/11/30 13:50,2018/11/30 13:56,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/11/30 13:48,2018/11/30 13:48,2018/11/30 13:57,2018/11/30 13:57,,2018/11/30 13:45,0:06:16,0:06:16,,01,04,,,,,,
-,-,13,2018/11/30 13:46,075-705-ORANGE 075-704-ORANGE,22255,まちかど端末（店舗から）,0,855,8,2,,2018/11/30 13:50,2018/11/30 13:59,35.456605 139.635327,横浜ベイホテル東急,35.443073 139.651914,横浜人形の家,2018/11/30 13:53,2018/11/30 13:53,2018/11/30 14:09,2018/11/30 14:09,,2018/11/30 13:46,0:09:30,0:19:00,,00,03,,,,,,
-,-,13,2018/11/30 13:47,035-915-YELLOW 035-808-YELLOW,22256,まちかど端末（店舗から）,0,885,11,2,,2018/11/30 13:51,2018/11/30 13:57,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/30 13:49,2018/11/30 13:49,2018/11/30 14:02,2018/11/30 14:02,,2018/11/30 13:47,0:06:11,0:12:22,,01,04,,,,,,
-,-,13,2018/11/30 13:48,035-584-YELLOW 026-393-GREEN,22257,まちかど端末（店舗から）,0,26,7,2,,2018/11/30 13:55,2018/11/30 14:00,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/30 13:57,2018/11/30 13:57,2018/11/30 14:13,2018/11/30 14:13,,2018/11/30 13:48,0:04:58,0:09:56,,00,07,,,,,,
-,-,13,2018/11/30 13:48,022-194-GREEN 022-195-GREEN,22258,乗客アプリ（簡単予約）,2282,795,15,2,,2018/11/30 13:55,2018/11/30 14:11,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/30 13:56,2018/11/30 13:57,2018/11/30 14:08,2018/11/30 14:14,,2018/11/30 13:48,0:15:39,0:31:18,,00,06,,,,,,
-,-,13,2018/11/30 13:50,063-796-BANANA,22260,乗客アプリ（目的地から）,7627,310,3,1,,2018/11/30 13:54,2018/11/30 14:09,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443659 139.650847,横浜マリンタワー,2018/11/30 13:54,2018/11/30 13:54,2018/11/30 14:10,2018/11/30 14:10,,2018/11/30 13:50,0:14:21,0:14:21,,00,04,,,,,,
-,-,13,2018/11/30 13:52,036-123-YELLOW,22261,乗客アプリ（地図から）,5483,411,6,1,,2018/11/30 13:55,2018/11/30 14:04,35.441441 139.648505,横浜中華街朱雀門,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/30 13:55,2018/11/30 13:55,2018/11/30 14:10,2018/11/30 14:10,,2018/11/30 13:52,0:08:59,0:08:59,,00,03,,,,,,
-,-,13,2018/11/30 13:52,076-057-ORANGE,22262,乗客アプリ（地図から）,7817,722,9,1,,2018/11/30 14:00,2018/11/30 14:07,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/30 13:57,2018/11/30 13:57,2018/11/30 14:07,2018/11/30 14:07,,2018/11/30 13:52,0:07:07,0:07:07,,02,07,,,,,,
-,-,13,2018/11/30 13:53,036-643-YELLOW,22263,まちかど端末（店舗から）,0,876,1,1,,2018/11/30 13:56,2018/11/30 14:03,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/30 13:56,2018/11/30 13:56,2018/11/30 14:07,2018/11/30 14:07,,2018/11/30 13:53,0:07:07,0:07:07,,00,02,,,,,,
-,-,13,2018/11/30 13:53,018-604-RED,22264,まちかど端末（乗降ポイントから）,0,476,4,1,,2018/11/30 14:01,2018/11/30 14:19,35.445783 139.642958,横浜情報文化センター,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/30 13:58,2018/11/30 14:03,2018/11/30 14:17,2018/11/30 14:25,,2018/11/30 13:53,0:17:59,0:17:59,,02,07,,,,,,
-,-,13,2018/11/30 13:54,168-026-CAKE,22265,乗客アプリWeb（地図から）,7844,792,13,1,,2018/11/30 14:01,2018/11/30 14:09,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/30 14:01,2018/11/30 14:01,2018/11/30 14:13,2018/11/30 14:13,,2018/11/30 13:54,0:07:30,0:07:30,,00,07,,,,,,
-,-,13,2018/11/30 13:56,076-509-ORANGE 076-510-ORANGE,22266,まちかど端末（店舗から）,0,249,5,2,,2018/11/30 14:02,2018/11/30 14:10,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/30 14:01,2018/11/30 14:01,2018/11/30 14:09,2018/11/30 14:09,,2018/11/30 13:56,0:07:49,0:15:38,,01,05,,,,,,
-,-,13,2018/11/30 13:58,166-423-agekke,22267,乗客アプリ（地図から）,1751,144,2,1,,2018/11/30 14:05,2018/11/30 14:16,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/30 14:06,2018/11/30 14:06,2018/11/30 14:14,2018/11/30 14:14,,2018/11/30 13:58,0:10:55,0:10:55,,00,07,,,,,,
★,☆,13,2018/11/30 12:15,107-494-SNOW 107-495-SNOW,22174,乗客アプリ（地図から）,6674,642,4,2,2018/11/30 12:50,,,35.443908 139.635249,イセザキ・モール,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/30 13:15,,2018/11/30 13:31,,2018/11/30 13:15,2018/11/30 13:15,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/11/30 12:16,105-881-SNOW 105-868-SNOW 105-141-SNOW 105-138-SNOW 105-137-SNOW 105-139-SNOW,22175,乗客アプリ（目的地から）,6007,180,2,6,2018/11/30 12:17,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/30 13:16,,2018/11/30 13:40,,2018/11/30 13:16,2018/11/30 13:16,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/11/30 12:53,022-453-GREEN 022-454-GREEN,22217,乗客アプリ（地図から）,6993,836,6,2,2018/11/30 12:53,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/30 13:13,,2018/11/30 13:24,,2018/11/30 13:03,2018/11/30 13:03,0:00:00,0:00:00,,00,10,,,,,,
★,☆,13,2018/11/30 13:05,036-642-YELLOW 036-638-YELLOW 036-640-YELLOW 036-641-YELLOW 036-639-YELLOW,22224,乗客アプリ（目的地から）,7837,886,6,5,2018/11/30 13:05,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/30 13:34,,2018/11/30 13:45,,2018/11/30 13:15,2018/11/30 13:15,0:00:00,0:00:00,,00,19,,,,,,
-,☆,13,2018/11/30 13:10,076-632-ORANGE 076-633-ORANGE,22228,まちかど端末（乗降ポイントから）,0,785,3,2,2018/11/30 13:11,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.453715 139.638133,横浜ワールドポーターズ,2018/11/30 13:37,,2018/11/30 13:46,,,2018/11/30 13:10,0:00:00,0:00:00,,00,26,,,,,,
-,☆,13,2018/11/30 13:15,026-840-GREEN,22232,まちかど端末（店舗から）,0,530,3,1,2018/11/30 13:22,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/11/30 13:25,,2018/11/30 13:33,,,2018/11/30 13:15,0:00:00,0:00:00,,00,,,,,※215行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/11/30 13:22,026-840-GREEN,22237,まちかど端末（乗降ポイントから）,0,839,3,1,2018/11/30 13:22,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/11/30 13:25,,2018/11/30 13:33,,,2018/11/30 13:22,0:00:00,0:00:00,,00,02,,,,※214行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/11/30 13:24,166-385-agekke,22239,乗客アプリ（目的地から）,3162,407,7,1,2018/11/30 13:24,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/30 13:28,,2018/11/30 13:51,,,2018/11/30 13:24,0:00:00,0:00:00,,00,04,,,,,,
-,☆,13,2018/11/30 13:25,017-275-RED,22240,まちかど端末（乗降ポイントから）,0,712,8,1,2018/11/30 13:26,,,35.454389 139.630904,横浜ランドマークタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/30 13:35,,2018/11/30 13:55,,,2018/11/30 13:25,0:00:00,0:00:00,,00,09,,,,,,
★,-,14,2018/11/30 13:31,024-399-GREEN,22246,まちかど端末（店舗から）,0,394,3,1,,2018/11/30 14:27,2018/11/30 14:33,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/30 14:31,2018/11/30 14:31,2018/11/30 14:40,2018/11/30 14:40,2018/11/30 14:31,2018/11/30 14:31,0:05:54,0:05:54,796,00,00,06,05,,,,
★,-,14,2018/11/30 13:50,168-018-CAKE,22259,乗客アプリWeb（地図から）,7106,510,15,2,,2018/11/30 13:59,2018/11/30 14:06,35.443908 139.635249,イセザキ・モール,35.445783 139.642958,横浜情報文化センター,2018/11/30 14:00,2018/11/30 14:00,2018/11/30 14:07,2018/11/30 14:07,2018/11/30 14:00,2018/11/30 14:00,0:06:15,0:12:30,,00,00,,,,,,
★,-,14,2018/11/30 13:59,143-511-STAR 143-510-STAR,22268,乗客アプリ（地図から）,1058,322,3,2,,2018/11/30 14:06,2018/11/30 14:18,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/30 14:09,2018/11/30 14:09,2018/11/30 14:31,2018/11/30 14:31,2018/11/30 14:09,2018/11/30 14:09,0:12:08,0:24:16,,00,00,,,,,,
-,-,14,2018/11/30 14:00,036-126-YELLOW 036-127-YELLOW,22269,まちかど端末（乗降ポイントから）,0,765,11,2,,2018/11/30 14:03,2018/11/30 14:11,35.445783 139.642958,横浜情報文化センター,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/30 14:05,2018/11/30 14:05,2018/11/30 14:13,2018/11/30 14:13,,2018/11/30 14:00,0:07:29,0:14:58,,00,03,,,,,,
★,-,14,2018/11/30 14:00,102-950-SNOW 102-949-SNOW,22270,乗客アプリ（地図から）,4140,357,4,2,,2018/11/30 14:06,2018/11/30 14:22,35.448801 139.636702,ホテルルートイン横浜馬車道,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/30 14:10,2018/11/30 14:10,2018/11/30 14:32,2018/11/30 14:32,2018/11/30 14:10,2018/11/30 14:10,0:15:48,0:31:36,,00,00,,,,,,
-,-,14,2018/11/30 14:01,143-322-STAR 143-321-STAR,22271,乗客アプリ（地図から）,5797,732,8,2,,2018/11/30 14:05,2018/11/30 14:22,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/30 14:05,2018/11/30 14:07,2018/11/30 14:19,2018/11/30 14:37,,2018/11/30 14:01,0:17:49,0:35:38,,00,03,,,,,,
-,-,14,2018/11/30 14:03,117-084-SUN,22272,乗客アプリ（地図から）,7845,813,1,1,,2018/11/30 14:06,2018/11/30 14:18,35.450554 139.632616,横浜桜木町ワシントンホテル,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/30 14:09,2018/11/30 14:09,2018/11/30 14:22,2018/11/30 14:22,,2018/11/30 14:03,0:11:38,0:11:38,,00,03,,,,,,
-,-,14,2018/11/30 14:03,168-028-CAKE,22273,乗客アプリWeb（目的地から）,3318,968,8,1,,2018/11/30 14:06,2018/11/30 14:22,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/30 14:06,2018/11/30 14:08,2018/11/30 14:19,2018/11/30 14:36,,2018/11/30 14:03,0:16:36,0:16:36,,00,02,,,,,,
-,-,14,2018/11/30 14:04,076-634-ORANGE,22274,まちかど端末（乗降ポイントから）,0,71,10,1,,2018/11/30 14:09,2018/11/30 14:21,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/30 14:07,2018/11/30 14:09,2018/11/30 14:25,2018/11/30 14:27,,2018/11/30 14:04,0:12:18,0:12:18,,02,05,,,,,,
-,-,14,2018/11/30 14:04,166-406-agekke,22275,乗客アプリ（Myルートから）,1328,957,7,1,,2018/11/30 14:07,2018/11/30 14:18,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/30 14:07,2018/11/30 14:07,2018/11/30 14:23,2018/11/30 14:23,,2018/11/30 14:04,0:10:40,0:10:40,,00,03,,,,,,
-,-,14,2018/11/30 14:04,166-392-agekke,22276,乗客アプリ（地図から）,3945,544,9,1,,2018/11/30 14:08,2018/11/30 14:14,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/30 14:09,2018/11/30 14:09,2018/11/30 14:21,2018/11/30 14:21,,2018/11/30 14:04,0:06:09,0:06:09,,00,03,,,,,,
-,-,14,2018/11/30 14:04,035-606-YELLOW,22277,まちかど端末（店舗から）,0,768,6,1,,2018/11/30 14:13,2018/11/30 14:29,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/30 14:18,2018/11/30 14:18,2018/11/30 14:31,2018/11/30 14:31,,2018/11/30 14:04,0:16:57,0:16:57,,00,08,,,,,,
-,-,14,2018/11/30 14:04,166-424-agekke,22278,乗客アプリ（地図から）,4734,192,13,1,,2018/11/30 14:11,2018/11/30 14:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/30 14:13,2018/11/30 14:13,2018/11/30 14:26,2018/11/30 14:26,,2018/11/30 14:04,0:09:45,0:09:45,,00,06,,,,,,
★,-,14,2018/11/30 14:05,036-065-YELLOW 118-831-SUN 118-775-SUN,22279,乗客アプリ（地図から）,3184,926,8,3,,2018/11/30 14:09,2018/11/30 14:13,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/30 14:15,2018/11/30 14:15,2018/11/30 14:23,2018/11/30 14:23,2018/11/30 14:15,2018/11/30 14:15,0:04:00,0:12:00,,00,00,,,,,,
-,-,14,2018/11/30 14:07,076-547-ORANGE 076-543-ORANGE 076-536-ORANGE 076-540-ORANGE 076-546-ORANGE 076-537-ORANGE,22280,まちかど端末（店舗から）,0,327,10,6,,2018/11/30 14:26,2018/11/30 14:39,35.443704 139.651332,ホテルメルパルク横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/30 14:32,2018/11/30 14:32,2018/11/30 14:58,2018/11/30 14:58,,2018/11/30 14:07,0:13:31,1:21:06,,00,18,,,,,,
★,-,14,2018/11/30 14:09,072-270-ORANGE,22281,乗客アプリ（地図から）,3731,281,5,1,,2018/11/30 14:16,2018/11/30 14:22,35.441441 139.648505,横浜中華街朱雀門,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/30 14:19,2018/11/30 14:19,2018/11/30 14:28,2018/11/30 14:23,2018/11/30 14:19,2018/11/30 14:19,0:05:17,0:05:17,,00,00,,,,,,
-,-,14,2018/11/30 14:11,168-018-CAKE,22282,乗客アプリWeb（簡単予約）,7106,4,15,1,,2018/11/30 14:15,2018/11/30 14:22,35.445783 139.642958,横浜情報文化センター,35.443908 139.635249,イセザキ・モール,2018/11/30 14:18,2018/11/30 14:18,2018/11/30 14:25,2018/11/30 14:25,,2018/11/30 14:11,0:06:22,0:06:22,,00,04,,,,,,
-,-,14,2018/11/30 14:13,070-449-ORANGE 020-869-GREEN,22284,乗客アプリ（簡単予約）,3620,102,9,2,,2018/11/30 14:18,2018/11/30 14:27,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/30 14:20,2018/11/30 14:20,2018/11/30 14:33,2018/11/30 14:33,,2018/11/30 14:13,0:09:12,0:18:24,,00,05,,,,,,
-,-,14,2018/11/30 14:13,076-873-ORANGE 076-182-ORANGE,22285,乗客アプリ（目的地から）,7089,457,9,2,,2018/11/30 14:28,2018/11/30 14:35,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445857 139.647636,ホテルモントレ横浜,2018/11/30 14:33,2018/11/30 14:33,2018/11/30 14:52,2018/11/30 14:52,,2018/11/30 14:13,0:07:42,0:15:24,,00,14,,,,,,
-,-,14,2018/11/30 14:14,015-601-RED 015-602-RED 015-603-RED,22286,乗客アプリ（地図から）,1019,745,11,3,,2018/11/30 14:21,2018/11/30 14:32,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443073 139.651914,横浜人形の家,2018/11/30 14:24,2018/11/30 14:24,2018/11/30 14:36,2018/11/30 14:36,,2018/11/30 14:14,0:10:43,0:32:09,,00,06,,,,,,
-,-,14,2018/11/30 14:14,118-797-SUN,22287,まちかど端末（乗降ポイントから）,0,236,2,1,,2018/11/30 14:16,2018/11/30 14:25,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/11/30 14:16,2018/11/30 14:16,2018/11/30 14:27,2018/11/30 14:27,,2018/11/30 14:14,0:08:59,0:08:59,,00,01,,,,,,
★,-,14,2018/11/30 14:15,028-563-GREEN,22288,乗客アプリ（地図から）,2855,139,6,1,,2018/11/30 14:25,2018/11/30 14:38,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/30 14:25,2018/11/30 14:25,2018/11/30 14:46,2018/11/30 14:46,2018/11/30 14:25,2018/11/30 14:25,0:13:09,0:13:09,,00,00,,,,,,
★,-,14,2018/11/30 14:16,168-017-CAKE,22289,乗客アプリWeb（地図から）,7827,7,7,2,,2018/11/30 14:25,2018/11/30 14:32,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/30 14:26,2018/11/30 14:26,2018/11/30 14:40,2018/11/30 14:40,2018/11/30 14:26,2018/11/30 14:26,0:07:08,0:14:16,,00,00,,,,,,
-,-,14,2018/11/30 14:17,166-376-agekke,22290,乗客アプリ（地図から）,3744,844,4,1,,2018/11/30 14:29,2018/11/30 14:33,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/30 14:31,2018/11/30 14:31,2018/11/30 14:39,2018/11/30 14:39,,2018/11/30 14:17,0:03:56,0:03:56,,00,11,,,,,,
-,-,14,2018/11/30 14:21,118-798-SUN,22291,まちかど端末（店舗から）,0,896,5,1,,2018/11/30 14:28,2018/11/30 14:33,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443073 139.651914,横浜人形の家,2018/11/30 14:30,2018/11/30 14:30,2018/11/30 14:38,2018/11/30 14:38,,2018/11/30 14:21,0:05:18,0:05:18,,00,07,,,,,,
-,-,14,2018/11/30 14:21,034-705-YELLOW 034-706-YELLOW,22292,まちかど端末（店舗から）,0,131,13,2,,2018/11/30 14:32,2018/11/30 14:49,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/11/30 14:32,2018/11/30 14:34,2018/11/30 14:46,2018/11/30 15:00,,2018/11/30 14:21,0:17:11,0:34:22,,00,10,,,,,,
-,-,14,2018/11/30 14:21,065-874-BANANA 065-872-BANANA,22293,乗客アプリ（目的地から）,7188,435,8,2,,2018/11/30 14:33,2018/11/30 14:37,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.453715 139.638133,横浜ワールドポーターズ,2018/11/30 14:37,2018/11/30 14:37,2018/11/30 14:49,2018/11/30 14:49,,2018/11/30 14:21,0:03:34,0:07:08,,00,11,,,,,,
-,-,14,2018/11/30 14:26,166-398-agekke,22294,まちかど端末（乗降ポイントから）,0,51,15,1,,2018/11/30 14:36,2018/11/30 14:46,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/30 14:39,2018/11/30 14:39,2018/11/30 14:53,2018/11/30 14:53,,2018/11/30 14:26,0:10:16,0:10:16,,00,09,,,,,,
-,-,14,2018/11/30 14:27,035-875-YELLOW 075-866-ORANGE,22296,まちかど端末（店舗から）,0,781,11,2,,2018/11/30 14:38,2018/11/30 14:58,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/30 14:38,2018/11/30 14:38,2018/11/30 14:57,2018/11/30 15:08,,2018/11/30 14:27,0:20:13,0:40:26,,00,11,,,,,,
-,-,14,2018/11/30 14:27,168-030-CAKE,22297,乗客アプリWeb（地図から）,7849,950,2,4,,2018/11/30 14:48,2018/11/30 15:10,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/30 14:46,2018/11/30 14:46,2018/11/30 15:03,2018/11/30 15:03,,2018/11/30 14:27,0:21:23,1:25:32,,02,21,,,,,,
