,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,☆,12,2018/12/3 12:09,111-595-SUN,24238,乗客アプリ（地図から）,4777,416,1,1,2018/12/3 12:09,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/3 12:18,,2018/12/3 12:37,,,2018/12/3 12:09,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:09,070-862-ORANGE 075-809-ORANGE,24239,まちかど端末（店舗から）,0,735,2,2,2018/12/3 12:10,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/3 12:40,,2018/12/3 12:52,,,2018/12/3 12:09,0:00:00,0:00:00,,00,31,,,,,,
-,☆,12,2018/12/3 12:10,111-595-SUN,24241,乗客アプリ（地図から）,4777,851,1,1,2018/12/3 12:10,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/12/3 12:25,,2018/12/3 12:42,,,2018/12/3 12:10,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:10,111-595-SUN,24242,乗客アプリ（地図から）,4777,143,1,1,2018/12/3 12:12,,,35.445857 139.647636,ホテルモントレ横浜,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/3 12:19,,2018/12/3 12:38,,,2018/12/3 12:10,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:10,168-134-CAKE,24243,乗客アプリWeb（地図から）,8215,815,2,1,2018/12/3 12:11,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/3 12:36,,2018/12/3 12:45,,,2018/12/3 12:10,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:12,111-595-SUN,24244,乗客アプリ（Myルートから）,4777,234,1,1,2018/12/3 12:12,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/3 12:22,,2018/12/3 12:40,,,2018/12/3 12:12,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:12,168-134-CAKE,24245,乗客アプリWeb（地図から）,8215,901,2,1,2018/12/3 12:12,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/3 12:38,,2018/12/3 12:47,,,2018/12/3 12:12,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:12,111-595-SUN,24246,乗客アプリ（Myルートから）,4777,336,1,1,2018/12/3 12:12,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/3 12:22,,2018/12/3 12:41,,,2018/12/3 12:12,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:13,168-134-CAKE,24248,乗客アプリWeb（地図から）,8215,771,1,1,2018/12/3 12:14,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/3 12:35,,2018/12/3 12:45,,,2018/12/3 12:13,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:14,168-134-CAKE,24249,乗客アプリWeb（地図から）,8215,194,1,1,2018/12/3 12:17,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/3 12:30,,2018/12/3 12:40,,,2018/12/3 12:14,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:18,168-134-CAKE,24251,乗客アプリWeb（地図から）,8215,987,1,1,2018/12/3 12:19,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/3 12:31,,2018/12/3 12:41,,,2018/12/3 12:18,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:20,168-134-CAKE,24252,乗客アプリWeb（地図から）,8215,234,13,1,2018/12/3 12:20,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/3 12:32,,2018/12/3 12:41,,,2018/12/3 12:20,0:00:00,0:00:00,,00,11,,,,※※同一人物と思われるため一番短い待ち時間を採用,,
★,☆,12,2018/12/3 12:21,077-466-ORANGE,24253,乗客アプリ（Myルートから）,3962,942,1,1,2018/12/3 12:21,,,35.456605 139.635327,横浜ベイホテル東急,35.447541 139.644914,シルク博物館,2018/12/3 12:37,,2018/12/3 12:48,,2018/12/3 12:31,2018/12/3 12:31,0:00:00,0:00:00,,00,06,,,,※138行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:21,168-134-CAKE,24254,乗客アプリWeb（地図から）,8215,388,13,1,2018/12/3 12:21,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/3 12:33,,2018/12/3 12:42,,,2018/12/3 12:21,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:21,168-134-CAKE,24256,乗客アプリWeb（地図から）,8215,724,13,1,2018/12/3 12:22,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/12/3 12:34,,2018/12/3 12:43,,,2018/12/3 12:21,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:21,077-466-ORANGE,24257,乗客アプリ（Myルートから）,3962,309,2,1,2018/12/3 12:22,,,35.456605 139.635327,横浜ベイホテル東急,35.447541 139.644914,シルク博物館,2018/12/3 12:41,,2018/12/3 12:52,,,2018/12/3 12:21,0:00:00,0:00:00,,00,,,,,※135行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,12,2018/12/3 12:24,026-630-GREEN 026-836-GREEN 026-837-GREEN,24261,乗客アプリ（地図から）,4719,207,3,3,2018/12/3 12:27,,,35.441441 139.648505,横浜中華街朱雀門,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 12:41,,2018/12/3 13:02,,,2018/12/3 12:24,0:00:00,0:00:00,,00,16,,,,,,
-,☆,12,2018/12/3 12:28,076-658-ORANGE 076-657-ORANGE,24264,まちかど端末（店舗から）,0,638,3,2,2018/12/3 12:29,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443659 139.650847,横浜マリンタワー,2018/12/3 13:02,,2018/12/3 13:20,,,2018/12/3 12:28,0:00:00,0:00:00,,00,34,,,,,,
★,☆,12,2018/12/3 12:37,071-186-ORANGE 071-185-ORANGE,24268,乗客アプリ（地図から）,8184,771,3,2,2018/12/3 12:47,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/3 12:47,,2018/12/3 13:09,,2018/12/3 12:47,2018/12/3 12:47,0:00:00,0:00:00,,00,00,,,,,,
★,☆,12,2018/12/3 12:41,035-261-YELLOW 035-257-YELLOW 035-260-YELLOW 035-259-YELLOW,24272,乗客アプリ（地図から）,8195,579,4,4,2018/12/3 12:49,,,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 12:52,,2018/12/3 13:07,,2018/12/3 12:51,2018/12/3 12:51,0:00:00,0:00:00,,00,00,,,,,,
-,☆,12,2018/12/3 12:55,166-419-agekke,24286,乗客アプリ（目的地から）,1888,914,3,1,2018/12/3 12:56,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 13:15,,2018/12/3 13:23,,,2018/12/3 12:55,0:00:00,0:00:00,,00,19,,,,,,
-,☆,12,2018/12/3 12:56,077-444-ORANGE 077-443-ORANGE 077-441-ORANGE 076-783-ORANGE 077-442-ORANGE,24287,乗客アプリ（目的地から）,8208,291,6,5,2018/12/3 13:04,,,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/3 13:19,,2018/12/3 13:31,,,2018/12/3 12:56,0:00:00,0:00:00,,00,22,,,,,,
★,-,13,2018/12/3 12:54,007-447-BLUE,24282,乗客アプリ（地図から）,2053,343,8,1,,2018/12/3 13:51,2018/12/3 14:02,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/12/3 13:54,2018/12/3 13:54,2018/12/3 14:09,2018/12/3 14:09,2018/12/3 13:54,2018/12/3 13:54,0:10:55,0:10:55,373,00,00,03,03,,,,
★,-,13,2018/12/3 12:55,103-808-SNOW,24283,乗客アプリ（地図から）,5335,935,8,1,,2018/12/3 13:09,2018/12/3 13:21,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 13:11,2018/12/3 13:11,2018/12/3 13:28,2018/12/3 13:28,2018/12/3 13:05,2018/12/3 13:05,0:12:04,0:12:04,,00,04,,,,,,
★,-,13,2018/12/3 12:55,168-137-CAKE,24285,乗客アプリWeb（簡単予約）,5795,166,2,1,,2018/12/3 13:01,2018/12/3 13:15,35.441441 139.648505,横浜中華街朱雀門,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 13:05,2018/12/3 13:05,2018/12/3 13:26,2018/12/3 13:26,2018/12/3 13:05,2018/12/3 13:05,0:13:16,0:13:16,,00,00,,,,,,
★,-,13,2018/12/3 13:04,069-872-BANANA 069-871-BANANA,24291,乗客アプリ（目的地から）,8062,620,3,2,,2018/12/3 13:12,2018/12/3 13:21,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 13:14,2018/12/3 13:14,2018/12/3 13:25,2018/12/3 13:25,2018/12/3 13:14,2018/12/3 13:14,0:08:35,0:17:10,,00,00,,,,,,
★,-,13,2018/12/3 13:04,012-535-RED,24292,まちかど端末（店舗から）,0,771,10,1,,2018/12/3 13:11,2018/12/3 13:27,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/3 13:14,2018/12/3 13:14,2018/12/3 13:33,2018/12/3 13:36,2018/12/3 13:14,2018/12/3 13:14,0:15:49,0:15:49,,00,00,,,,,,
-,-,13,2018/12/3 13:06,168-116-CAKE,24294,乗客アプリWeb（地図から）,8158,475,6,1,,2018/12/3 13:12,2018/12/3 13:21,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 13:13,2018/12/3 13:13,2018/12/3 13:25,2018/12/3 13:25,,2018/12/3 13:06,0:08:54,0:08:54,,00,06,,,,,,
-,-,13,2018/12/3 13:09,035-986-YELLOW,24295,乗客アプリ（簡単予約）,4490,409,10,1,,2018/12/3 13:11,2018/12/3 13:17,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448676 139.635696,横浜平和プラザホテル,2018/12/3 13:11,2018/12/3 13:11,2018/12/3 13:26,2018/12/3 13:26,,2018/12/3 13:09,0:06:08,0:06:08,,00,02,,,,,,
-,-,13,2018/12/3 13:09,077-023-ORANGE 077-022-ORANGE,24296,乗客アプリ（目的地から）,4746,587,1,2,,2018/12/3 13:15,2018/12/3 13:21,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/3 13:17,2018/12/3 13:17,2018/12/3 13:30,2018/12/3 13:30,,2018/12/3 13:09,0:06:20,0:12:40,,00,05,,,,,,
-,-,13,2018/12/3 13:09,115-185-SUN,24297,乗客アプリ（地図から）,7586,980,5,1,,2018/12/3 13:13,2018/12/3 13:17,35.441441 139.648505,横浜中華街朱雀門,35.445783 139.642958,横浜情報文化センター,2018/12/3 13:12,2018/12/3 13:12,2018/12/3 13:18,2018/12/3 13:18,,2018/12/3 13:09,0:04:28,0:04:28,,00,03,,,,,,
-,-,13,2018/12/3 13:16,069-650-BANANA 069-648-BANANA 069-649-BANANA,24298,乗客アプリ（目的地から）,4809,16,15,3,,2018/12/3 13:22,2018/12/3 13:25,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/3 13:26,2018/12/3 13:26,2018/12/3 13:35,2018/12/3 13:35,,2018/12/3 13:16,0:02:58,0:08:54,,00,05,,,,,,
-,-,13,2018/12/3 13:18,034-251-YELLOW,24299,乗客アプリ（目的地から）,1015,597,5,1,,2018/12/3 13:23,2018/12/3 13:43,35.443073 139.651914,横浜人形の家,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/3 13:24,2018/12/3 13:24,2018/12/3 13:43,2018/12/3 13:43,,2018/12/3 13:18,0:19:58,0:19:58,,00,05,,,,,,
-,-,13,2018/12/3 13:23,102-456-SNOW 007-217-BLUE,24302,乗客アプリ（目的地から）,2331,841,3,2,,2018/12/3 13:23,2018/12/3 13:30,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/3 13:24,2018/12/3 13:24,2018/12/3 13:36,2018/12/3 13:36,,2018/12/3 13:23,0:07:04,0:14:08,,00,00,,,,,,
★,-,13,2018/12/3 13:24,166-419-agekke,24303,乗客アプリ（目的地から）,1888,928,11,1,,2018/12/3 13:32,2018/12/3 13:39,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/12/3 13:34,2018/12/3 13:34,2018/12/3 13:43,2018/12/3 13:43,2018/12/3 13:34,2018/12/3 13:34,0:06:46,0:06:46,,00,00,,,,,,
-,-,13,2018/12/3 13:38,035-314-YELLOW 035-315-YELLOW,24305,まちかど端末（乗降ポイントから）,0,854,10,2,,2018/12/3 13:40,2018/12/3 13:44,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/3 13:41,2018/12/3 13:41,2018/12/3 13:56,2018/12/3 13:56,,2018/12/3 13:38,0:03:48,0:07:36,,00,02,,,,,,
-,-,13,2018/12/3 13:39,115-185-SUN,24306,乗客アプリ（Myルートから）,7586,755,3,1,,2018/12/3 13:43,2018/12/3 13:50,35.445783 139.642958,横浜情報文化センター,35.441441 139.648505,横浜中華街朱雀門,2018/12/3 13:43,2018/12/3 13:43,2018/12/3 13:48,2018/12/3 13:48,,2018/12/3 13:39,0:06:43,0:06:43,,00,04,,,,,,
-,-,13,2018/12/3 13:40,168-130-CAKE,24307,乗客アプリ（地図から）,8211,905,13,1,,2018/12/3 13:48,2018/12/3 13:56,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 13:46,2018/12/3 13:46,2018/12/3 13:58,2018/12/3 13:58,,2018/12/3 13:40,0:07:52,0:07:52,,01,07,,,,,,
-,-,13,2018/12/3 13:41,035-986-YELLOW,24309,乗客アプリ（地図から）,4490,192,11,1,,2018/12/3 13:45,2018/12/3 13:49,35.448676 139.635696,横浜平和プラザホテル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/3 13:44,2018/12/3 13:44,2018/12/3 13:51,2018/12/3 13:51,,2018/12/3 13:41,0:04:33,0:04:33,,00,03,,,,,,
-,-,13,2018/12/3 13:42,018-610-RED,24310,まちかど端末（店舗から）,0,685,1,1,,2018/12/3 13:47,2018/12/3 14:07,35.447541 139.644914,シルク博物館,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 13:51,2018/12/3 13:51,2018/12/3 14:10,2018/12/3 14:20,,2018/12/3 13:42,0:19:45,0:19:45,,00,05,,,,,,
-,-,13,2018/12/3 13:43,026-238-GREEN 026-249-GREEN,24311,乗客アプリ（地図から）,8191,806,3,2,,2018/12/3 13:58,2018/12/3 14:10,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/3 13:51,2018/12/3 13:51,2018/12/3 14:15,2018/12/3 14:15,,2018/12/3 13:43,0:12:32,0:25:04,,06,14,,,,,,
★,-,13,2018/12/3 13:45,065-168-BANANA 065-169-BANANA,24312,乗客アプリ（Myルートから）,2892,665,1,2,,2018/12/3 13:52,2018/12/3 14:02,35.445783 139.642958,横浜情報文化センター,35.456605 139.635327,横浜ベイホテル東急,2018/12/3 13:55,2018/12/3 13:55,2018/12/3 14:14,2018/12/3 14:14,2018/12/3 13:55,2018/12/3 13:55,0:10:11,0:20:22,,00,00,,,,,,
-,-,13,2018/12/3 13:51,034-991-YELLOW,24314,乗客アプリ（地図から）,5171,287,6,1,,2018/12/3 13:57,2018/12/3 14:26,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/3 13:59,2018/12/3 13:59,2018/12/3 14:16,2018/12/3 14:16,,2018/12/3 13:51,0:28:57,0:28:57,,00,06,,,,,,
-,-,13,2018/12/3 13:51,039-473-YELLOW 039-474-YELLOW,24315,まちかど端末（乗降ポイントから）,0,780,9,2,,2018/12/3 13:53,2018/12/3 13:58,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/3 13:53,2018/12/3 13:53,2018/12/3 14:06,2018/12/3 14:06,,2018/12/3 13:51,0:05:40,0:11:20,,00,02,,,,,,
-,-,13,2018/12/3 13:52,168-137-CAKE,24316,乗客アプリWeb（簡単予約）,5795,265,4,1,,2018/12/3 13:56,2018/12/3 14:09,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 13:57,2018/12/3 13:57,2018/12/3 14:09,2018/12/3 14:18,,2018/12/3 13:52,0:13:03,0:13:03,,00,03,,,,,,
-,-,13,2018/12/3 13:53,026-595-GREEN 026-657-GREEN,24317,まちかど端末（乗降ポイントから）,0,261,5,2,,2018/12/3 13:59,2018/12/3 14:06,35.453715 139.638133,横浜ワールドポーターズ,35.445783 139.642958,横浜情報文化センター,2018/12/3 13:58,2018/12/3 13:58,2018/12/3 14:10,2018/12/3 14:10,,2018/12/3 13:53,0:06:50,0:13:40,,01,05,,,,,,
-,-,13,2018/12/3 13:55,035-261-YELLOW 035-257-YELLOW 035-260-YELLOW 035-259-YELLOW,24318,乗客アプリ（地図から）,8195,145,11,4,,2018/12/3 14:00,2018/12/3 14:07,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/12/3 13:58,2018/12/3 13:58,2018/12/3 14:10,2018/12/3 14:10,,2018/12/3 13:55,0:06:57,0:27:48,,01,05,,,,,,
-,-,13,2018/12/3 13:56,117-806-SUN 117-792-SUN 117-807-SUN,24320,乗客アプリ（地図から）,6259,717,13,3,,2018/12/3 14:03,2018/12/3 14:12,35.450447 139.635947,馬車道駅（みなとみらい線）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 14:01,2018/12/3 14:01,2018/12/3 14:15,2018/12/3 14:15,,2018/12/3 13:56,0:09:17,0:27:51,,02,06,,,,,,
-,-,13,2018/12/3 13:57,032-707-YELLOW,24321,乗客アプリ（地図から）,3217,911,2,1,,2018/12/3 14:03,2018/12/3 14:10,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.453715 139.638133,横浜ワールドポーターズ,2018/12/3 14:02,2018/12/3 14:02,2018/12/3 14:16,2018/12/3 14:16,,2018/12/3 13:57,0:07:21,0:07:21,,00,05,,,,,,
★,☆,13,2018/12/3 12:55,077-443-ORANGE 077-444-ORANGE 077-441-ORANGE 076-783-ORANGE 077-442-ORANGE,24284,乗客アプリ（目的地から）,8208,886,6,5,2018/12/3 12:55,,,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/3 13:22,,2018/12/3 13:35,,2018/12/3 13:05,2018/12/3 13:05,0:00:00,0:00:00,,00,17,,,,,,
★,☆,13,2018/12/3 13:03,069-871-BANANA,24289,乗客アプリ（地図から）,8062,510,3,1,2018/12/3 13:03,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 13:13,,2018/12/3 13:23,,2018/12/3 13:13,2018/12/3 13:13,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/3 13:03,012-535-RED,24290,まちかど端末（乗降ポイントから）,0,483,10,1,2018/12/3 13:04,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/3 13:09,,2018/12/3 13:27,,,2018/12/3 13:03,0:00:00,0:00:00,,00,05,,,,,,
★,☆,13,2018/12/3 13:05,066-558-BANANA 065-829-BANANA 066-554-BANANA 066-555-BANANA,24293,乗客アプリ（地図から）,6347,749,9,4,2018/12/3 13:13,,,35.453715 139.638133,横浜ワールドポーターズ,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/3 13:15,,2018/12/3 13:28,,2018/12/3 13:15,2018/12/3 13:15,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/3 13:20,104-562-SNOW,24300,乗客アプリ（地図から）,7640,407,13,1,2018/12/3 13:21,,,35.443908 139.635249,イセザキ・モール,35.454389 139.630904,横浜ランドマークタワー,2018/12/3 13:26,,2018/12/3 13:39,,,2018/12/3 13:20,0:00:00,0:00:00,,00,05,,,,,,
-,☆,13,2018/12/3 13:21,007-217-BLUE,24301,乗客アプリ（目的地から）,2331,789,3,1,2018/12/3 13:21,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/3 13:22,,2018/12/3 13:33,,,2018/12/3 13:21,0:00:00,0:00:00,,00,01,,,,,,
★,☆,13,2018/12/3 13:26,168-130-CAKE,24304,乗客アプリ（地図から）,8211,449,5,1,2018/12/3 13:35,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/12/3 13:36,,2018/12/3 13:59,,2018/12/3 13:36,2018/12/3 13:36,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/3 13:47,168-137-CAKE,24313,乗客アプリWeb（簡単予約）,5795,699,5,1,2018/12/3 13:47,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 13:49,,2018/12/3 13:55,,,2018/12/3 13:47,0:00:00,0:00:00,,00,01,,,,,,
-,☆,13,2018/12/3 13:57,027-849-GREEN 027-850-GREEN,24322,乗客アプリ（目的地から）,4033,41,10,2,2018/12/3 13:57,,,35.448676 139.635696,横浜平和プラザホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 14:01,,2018/12/3 14:14,,,2018/12/3 13:57,0:00:00,0:00:00,,00,03,,,,,,
★,-,14,2018/12/3 13:41,029-376-GREEN,24308,乗客アプリ（地図から）,6917,592,7,1,,2018/12/3 14:26,2018/12/3 14:34,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/3 14:41,2018/12/3 14:41,2018/12/3 14:59,2018/12/3 14:59,2018/12/3 14:41,2018/12/3 14:41,0:08:17,0:08:17,623,00,00,05,04,,,,
★,-,14,2018/12/3 13:56,103-808-SNOW,24319,乗客アプリ（地図から）,5335,991,4,1,,2018/12/3 14:09,2018/12/3 14:22,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/12/3 14:06,2018/12/3 14:06,2018/12/3 14:26,2018/12/3 14:26,2018/12/3 14:06,2018/12/3 14:06,0:12:13,0:12:13,,03,03,,,,,,
★,-,14,2018/12/3 13:58,027-849-GREEN 027-850-GREEN,24323,乗客アプリ（目的地から）,4033,964,6,2,,2018/12/3 14:07,2018/12/3 14:16,35.448676 139.635696,横浜平和プラザホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/3 14:08,2018/12/3 14:08,2018/12/3 14:22,2018/12/3 14:22,2018/12/3 14:08,2018/12/3 14:08,0:08:54,0:17:48,,00,00,,,,,,
-,-,14,2018/12/3 14:04,168-121-CAKE,24324,乗客アプリWeb（地図から）,8193,258,15,3,,2018/12/3 14:10,2018/12/3 14:17,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/3 14:14,2018/12/3 14:14,2018/12/3 14:28,2018/12/3 14:28,,2018/12/3 14:04,0:07:28,0:22:24,,00,05,,,,,,
-,-,14,2018/12/3 14:04,168-122-CAKE,24325,乗客アプリWeb（地図から）,8194,866,9,2,,2018/12/3 14:11,2018/12/3 14:23,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/3 14:14,2018/12/3 14:14,2018/12/3 14:28,2018/12/3 14:28,,2018/12/3 14:04,0:11:50,0:23:40,,00,07,,,,,,
-,-,14,2018/12/3 14:08,116-449-SUN 116-444-SUN,24326,乗客アプリ（地図から）,7732,460,10,2,,2018/12/3 14:11,2018/12/3 14:19,35.447541 139.644914,シルク博物館,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/3 14:09,2018/12/3 14:09,2018/12/3 14:26,2018/12/3 14:26,,2018/12/3 14:08,0:08:03,0:16:06,,01,03,,,,,,
-,-,14,2018/12/3 14:12,077-198-ORANGE 077-186-ORANGE,24327,乗客アプリ（地図から）,8103,161,5,2,,2018/12/3 14:14,2018/12/3 14:19,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/3 14:14,2018/12/3 14:14,2018/12/3 14:25,2018/12/3 14:25,,2018/12/3 14:12,0:04:02,0:08:04,,00,02,,,,,,
-,-,14,2018/12/3 14:14,033-786-YELLOW,24328,まちかど端末（乗降ポイントから）,0,731,3,1,,2018/12/3 14:18,2018/12/3 14:36,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/12/3 14:19,2018/12/3 14:19,2018/12/3 14:38,2018/12/3 14:38,,2018/12/3 14:14,0:18:45,0:18:45,,00,03,,,,,,
-,-,14,2018/12/3 14:17,166-399-agekke,24330,乗客アプリ（地図から）,3945,244,13,1,,2018/12/3 14:20,2018/12/3 14:36,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/3 14:21,2018/12/3 14:21,2018/12/3 14:29,2018/12/3 14:41,,2018/12/3 14:17,0:16:28,0:16:28,,00,02,,,,,,
