,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
★,-,16,2018/12/4 16:35,032-931-YELLOW 032-944-YELLOW,24966,まちかど端末（店舗から）,0,630,13,2,,2018/12/4 16:41,2018/12/4 16:55,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/4 16:44,2018/12/4 16:44,2018/12/4 17:07,2018/12/4 17:07,2018/12/4 16:44,2018/12/4 16:44,0:14:02,0:28:04,,00,00,,,,,
-,-,16,2018/12/4 16:36,076-908-ORANGE 076-906-ORANGE 076-907-ORANGE,24968,乗客アプリ（地図から）,8245,498,4,3,,2018/12/4 16:50,2018/12/4 16:56,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 16:51,2018/12/4 16:51,2018/12/4 17:04,2018/12/4 17:04,,2018/12/4 16:36,0:05:50,0:17:30,,00,14,,,,,
★,-,16,2018/12/4 16:37,066-293-BANANA,24970,乗客アプリ（Myルートから）,5037,476,2,1,,2018/12/4 16:44,2018/12/4 16:54,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 16:47,2018/12/4 16:47,2018/12/4 16:55,2018/12/4 16:55,2018/12/4 16:47,2018/12/4 16:47,0:10:32,0:10:32,,00,00,,,,,
-,-,16,2018/12/4 16:37,038-041-YELLOW 038-042-YELLOW,24971,まちかど端末（店舗から）,0,368,8,2,,2018/12/4 16:48,2018/12/4 16:59,35.453715 139.638133,横浜ワールドポーターズ,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/4 16:51,2018/12/4 16:51,2018/12/4 17:09,2018/12/4 17:09,,2018/12/4 16:37,0:11:57,0:23:54,,00,10,,,,,
★,-,16,2018/12/4 16:37,143-323-STAR 143-314-STAR,24972,乗客アプリ（地図から）,8305,221,9,2,,2018/12/4 16:46,2018/12/4 16:54,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 16:58,2018/12/4 16:58,2018/12/4 17:12,2018/12/4 17:12,2018/12/4 16:47,2018/12/4 16:47,0:07:28,0:14:56,,00,00,,,,,
-,-,16,2018/12/4 16:38,168-134-CAKE,24973,乗客アプリWeb（目的地から）,8215,607,5,1,,2018/12/4 16:46,2018/12/4 16:52,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443659 139.650847,横浜マリンタワー,2018/12/4 16:43,2018/12/4 16:43,2018/12/4 16:56,2018/12/4 16:56,,2018/12/4 16:38,0:05:58,0:05:58,,03,07,,,,,
-,-,16,2018/12/4 16:41,076-178-ORANGE 076-177-ORANGE,24974,まちかど端末（店舗から）,0,78,15,2,,2018/12/4 16:45,2018/12/4 16:52,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 16:46,2018/12/4 16:46,2018/12/4 16:58,2018/12/4 16:58,,2018/12/4 16:41,0:07:12,0:14:24,,00,03,,,,,
-,-,16,2018/12/4 16:43,168-168-CAKE,24975,乗客アプリWeb（地図から）,8309,826,6,1,,2018/12/4 16:46,2018/12/4 16:50,35.450554 139.632616,横浜桜木町ワシントンホテル,35.448676 139.635696,横浜平和プラザホテル,2018/12/4 16:48,2018/12/4 16:48,2018/12/4 16:54,2018/12/4 16:54,,2018/12/4 16:43,0:03:53,0:03:53,,00,03,,,,,
-,-,16,2018/12/4 16:46,027-737-GREEN,24977,乗客アプリ（地図から）,2530,943,3,1,,2018/12/4 16:57,2018/12/4 17:07,35.443073 139.651914,横浜人形の家,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/4 16:59,2018/12/4 16:59,2018/12/4 17:15,2018/12/4 17:15,,2018/12/4 16:46,0:10:37,0:10:37,,00,10,,,,,
-,-,16,2018/12/4 16:47,116-124-SUN 116-125-SUN,24978,乗客アプリ（目的地から）,4860,821,1,2,,2018/12/4 16:54,2018/12/4 17:04,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/4 16:51,2018/12/4 16:51,2018/12/4 17:03,2018/12/4 17:03,,2018/12/4 16:47,0:10:32,0:21:04,,03,07,,,,,
-,-,16,2018/12/4 16:47,056-364-STRAWBERRY,24979,乗客アプリ（地図から）,1706,676,7,1,,2018/12/4 16:51,2018/12/4 16:59,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 16:50,2018/12/4 16:50,2018/12/4 17:07,2018/12/4 17:07,,2018/12/4 16:47,0:08:20,0:08:20,,00,04,,,,,
-,-,16,2018/12/4 16:47,012-362-RED 012-363-RED,24980,まちかど端末（店舗から）,0,568,6,2,,2018/12/4 17:01,2018/12/4 17:28,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 17:00,2018/12/4 17:00,2018/12/4 17:24,2018/12/4 17:24,,2018/12/4 16:47,0:26:57,0:53:54,,00,13,,,,,
-,-,16,2018/12/4 16:48,033-673-YELLOW,24982,まちかど端末（店舗から）,0,300,10,1,,2018/12/4 16:53,2018/12/4 17:08,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/12/4 16:57,2018/12/4 16:58,2018/12/4 17:09,2018/12/4 17:21,,2018/12/4 16:48,0:14:38,0:14:38,,00,04,,,,,
-,-,16,2018/12/4 16:49,076-905-ORANGE 076-903-ORANGE 109-306-SNOW 076-904-ORANGE 109-307-SNOW,24983,乗客アプリ（地図から）,8291,232,10,5,,2018/12/4 16:53,2018/12/4 17:01,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 16:58,2018/12/4 16:58,2018/12/4 17:12,2018/12/4 17:12,,2018/12/4 16:49,0:08:04,0:40:20,,00,03,,,,,
-,-,16,2018/12/4 16:50,066-271-BANANA,24984,乗客アプリ（目的地から）,4091,306,11,1,,2018/12/4 16:58,2018/12/4 17:10,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 16:59,2018/12/4 16:59,2018/12/4 17:17,2018/12/4 17:17,,2018/12/4 16:50,0:12:22,0:12:22,,00,08,,,,,
-,-,16,2018/12/4 16:52,076-921-ORANGE,24985,まちかど端末（乗降ポイントから）,0,499,5,1,,2018/12/4 16:56,2018/12/4 17:05,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/4 17:00,2018/12/4 17:00,2018/12/4 17:11,2018/12/4 17:11,,2018/12/4 16:52,0:08:58,0:08:58,,00,04,,,,,
-,-,16,2018/12/4 16:53,110-816-SUN,24987,乗客アプリ（地図から）,1310,145,4,1,,2018/12/4 16:56,2018/12/4 17:01,35.450554 139.632616,横浜桜木町ワシントンホテル,35.448676 139.635696,横浜平和プラザホテル,2018/12/4 17:00,2018/12/4 17:00,2018/12/4 17:07,2018/12/4 17:07,,2018/12/4 16:53,0:04:49,0:04:49,,00,03,,,,,
-,-,16,2018/12/4 16:55,168-134-CAKE,24988,乗客アプリWeb（地図から）,8215,436,7,1,,2018/12/4 17:05,2018/12/4 17:31,35.443704 139.651332,ホテルメルパルク横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 17:04,2018/12/4 17:05,2018/12/4 17:26,2018/12/4 17:27,,2018/12/4 16:55,0:25:52,0:25:52,,00,09,,,,,
-,-,16,2018/12/4 16:58,116-940-SUN 116-941-SUN,24992,まちかど端末（店舗から）,0,576,9,2,,2018/12/4 17:07,2018/12/4 17:29,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 17:09,2018/12/4 17:09,2018/12/4 17:24,2018/12/4 17:24,,2018/12/4 16:58,0:21:16,0:42:32,,00,09,,,,,
★,☆,16,2018/12/4 15:51,035-927-YELLOW,24906,乗客アプリ（地図から）,4513,591,2,1,2018/12/4 16:06,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 16:01,,2018/12/4 16:21,,2018/12/4 16:01,2018/12/4 16:01,0:00:00,0:00:00,,00,05,,,,,
★,☆,16,2018/12/4 15:56,017-674-RED 070-980-ORANGE,24915,乗客アプリ（簡単予約）,3620,99,10,2,2018/12/4 16:01,,,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 16:06,,2018/12/4 16:30,,2018/12/4 16:06,2018/12/4 16:06,0:00:00,0:00:00,,00,00,,,,"※330,331同一人物と思われるため一番短いものを採用",
★,☆,16,2018/12/4 15:57,027-122-GREEN,24916,まちかど端末（店舗から）,0,795,7,1,2018/12/4 15:57,,,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 16:16,,2018/12/4 16:29,,2018/12/4 16:06,2018/12/4 16:06,0:00:00,0:00:00,,00,09,,,,,
★,☆,16,2018/12/4 16:00,168-135-CAKE,24923,乗客アプリ（地図から）,6355,651,11,1,2018/12/4 16:01,,,35.443908 139.635249,イセザキ・モール,35.445857 139.647636,ホテルモントレ横浜,2018/12/4 16:11,,2018/12/4 16:21,,2018/12/4 16:10,2018/12/4 16:10,0:00:00,0:00:00,,00,01,,,,,
-,☆,16,2018/12/4 16:01,110-816-SUN,24925,乗客アプリ（地図から）,1310,295,10,1,2018/12/4 16:05,,,35.456605 139.635327,横浜ベイホテル東急,35.448676 139.635696,横浜平和プラザホテル,2018/12/4 16:20,,2018/12/4 16:31,,,2018/12/4 16:01,0:00:00,0:00:00,,00,19,,,,,
-,☆,16,2018/12/4 16:01,017-674-RED 070-980-ORANGE,24927,乗客アプリ（簡単予約）,3620,746,5,2,2018/12/4 16:02,,,35.441002 139.650809,横浜元町ショッピングストリート,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 16:19,,2018/12/4 16:43,,,2018/12/4 16:01,0:00:00,0:00:00,,00,,,,,"※326,331同一人物と思われるため一番短いものを採用",
★,☆,16,2018/12/4 16:02,017-674-RED 070-980-ORANGE,24929,乗客アプリ（Myルートから）,3620,791,7,2,2018/12/4 16:04,,,35.443073 139.651914,横浜人形の家,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 16:12,,2018/12/4 16:44,,2018/12/4 16:12,2018/12/4 16:12,0:00:00,0:00:00,,00,,,,,"※330,326同一人物と思われるため一番短いものを採用",
★,☆,16,2018/12/4 16:18,077-262-ORANGE 077-261-ORANGE,24948,乗客アプリ（目的地から）,8308,441,6,2,2018/12/4 16:18,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443659 139.650847,横浜マリンタワー,2018/12/4 16:28,,2018/12/4 16:48,,2018/12/4 16:28,2018/12/4 16:28,0:00:00,0:00:00,,00,00,,,,,
★,☆,16,2018/12/4 16:31,066-293-BANANA,24961,乗客アプリ（Myルートから）,5037,867,5,1,2018/12/4 16:32,,,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/4 16:41,,2018/12/4 16:49,,2018/12/4 16:41,2018/12/4 16:41,0:00:00,0:00:00,,00,00,,,,,
-,☆,16,2018/12/4 16:32,032-575-YELLOW,24964,まちかど端末（乗降ポイントから）,0,581,5,1,2018/12/4 16:38,,,35.454389 139.630904,横浜ランドマークタワー,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/4 16:37,,2018/12/4 16:44,,,2018/12/4 16:32,0:00:00,0:00:00,,00,05,,,,,
-,☆,16,2018/12/4 16:37,110-816-SUN,24969,乗客アプリ（地図から）,1310,784,7,1,2018/12/4 16:39,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.448676 139.635696,横浜平和プラザホテル,2018/12/4 16:49,,2018/12/4 16:58,,,2018/12/4 16:37,0:00:00,0:00:00,,00,12,,,,,
-,☆,16,2018/12/4 16:48,035-224-YELLOW 035-223-YELLOW 035-222-YELLOW,24981,乗客アプリ（地図から）,8301,435,10,3,2018/12/4 16:48,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 16:59,,2018/12/4 17:13,,,2018/12/4 16:48,0:00:00,0:00:00,,00,10,,,,,
-,☆,16,2018/12/4 16:56,116-933-SUN 116-930-SUN,24989,乗客アプリ（Myルートから）,5936,25,15,2,2018/12/4 17:00,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 16:59,,2018/12/4 17:18,,,2018/12/4 16:56,0:00:00,0:00:00,,00,03,,,,,
★,-,17,2018/12/4 16:07,033-046-YELLOW 037-359-YELLOW 039-475-YELLOW 037-341-YELLOW 039-486-YELLOW 037-342-YELLOW,24934,まちかど端末（店舗から）,0,783,2,6,,2018/12/4 17:06,2018/12/4 17:12,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.456605 139.635327,横浜ベイホテル東急,2018/12/4 17:06,2018/12/4 17:06,2018/12/4 17:20,2018/12/4 17:20,2018/12/4 17:06,2018/12/4 17:06,0:06:38,0:39:48,832,00,00,15,11,,,
★,-,17,2018/12/4 16:35,076-071-ORANGE,24967,乗客アプリ（目的地から）,6832,16,5,1,,2018/12/4 17:33,2018/12/4 17:42,35.443908 139.635249,イセザキ・モール,35.447541 139.644914,シルク博物館,2018/12/4 17:35,2018/12/4 17:35,2018/12/4 17:43,2018/12/4 17:40,2018/12/4 17:35,2018/12/4 17:35,0:09:11,0:09:11,,00,00,,,,,
★,-,17,2018/12/4 16:43,028-815-GREEN,24976,乗客アプリ（Myルートから）,2554,437,13,1,,2018/12/4 17:42,2018/12/4 18:11,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 17:43,2018/12/4 17:43,2018/12/4 17:59,2018/12/4 18:17,2018/12/4 17:43,2018/12/4 17:43,0:28:36,0:28:36,,00,00,,,,,
★,-,17,2018/12/4 16:56,039-487-YELLOW 039-514-YELLOW 039-488-YELLOW 039-513-YELLOW,24990,まちかど端末（店舗から）,0,138,13,4,,2018/12/4 17:03,2018/12/4 17:11,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/12/4 17:06,2018/12/4 17:06,2018/12/4 17:21,2018/12/4 17:21,2018/12/4 17:06,2018/12/4 17:06,0:07:39,0:30:36,,00,00,,,,,
-,-,17,2018/12/4 17:00,103-019-SNOW,24993,まちかど端末（店舗から）,0,406,4,1,,2018/12/4 17:07,2018/12/4 17:15,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 17:10,2018/12/4 17:10,2018/12/4 17:22,2018/12/4 17:22,,2018/12/4 17:00,0:08:09,0:08:09,,00,06,,,,,
-,-,17,2018/12/4 17:01,035-174-YELLOW 035-175-YELLOW,24994,まちかど端末（乗降ポイントから）,0,170,7,2,,2018/12/4 17:04,2018/12/4 17:31,35.443704 139.651332,ホテルメルパルク横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 17:05,2018/12/4 17:05,2018/12/4 17:28,2018/12/4 17:28,,2018/12/4 17:01,0:26:30,0:53:00,,00,03,,,,,
-,-,17,2018/12/4 17:02,019-714-RED,24997,乗客アプリ（地図から）,3880,21,15,1,,2018/12/4 17:06,2018/12/4 17:26,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/4 17:07,2018/12/4 17:07,2018/12/4 17:21,2018/12/4 17:21,,2018/12/4 17:02,0:19:52,0:19:52,,00,04,,,,,
-,-,17,2018/12/4 17:02,116-933-SUN 116-930-SUN,24998,乗客アプリ（Myルートから）,5936,768,11,2,,2018/12/4 17:20,2018/12/4 17:33,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 17:22,2018/12/4 17:22,2018/12/4 17:41,2018/12/4 17:41,,2018/12/4 17:02,0:13:48,0:27:36,,00,17,,,,,
-,-,17,2018/12/4 17:07,012-356-RED 012-651-RED,25002,まちかど端末（乗降ポイントから）,0,607,10,2,,2018/12/4 17:21,2018/12/4 17:26,35.441002 139.650809,横浜元町ショッピングストリート,35.443073 139.651914,横浜人形の家,2018/12/4 17:22,2018/12/4 17:22,2018/12/4 17:28,2018/12/4 17:28,,2018/12/4 17:07,0:05:25,0:10:50,,00,13,,,,,
★,-,17,2018/12/4 17:07,039-509-YELLOW,25003,乗客アプリ（簡単予約）,8249,486,15,1,,2018/12/4 17:18,2018/12/4 17:38,35.450447 139.635947,馬車道駅（みなとみらい線）,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/4 17:17,2018/12/4 17:18,2018/12/4 17:35,2018/12/4 17:35,2018/12/4 17:17,2018/12/4 17:17,0:20:32,0:20:32,,00,00,,,,,
★,-,17,2018/12/4 17:07,077-466-ORANGE,25004,乗客アプリ（地図から）,3962,407,5,1,,2018/12/4 17:15,2018/12/4 17:22,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/12/4 17:17,2018/12/4 17:17,2018/12/4 17:25,2018/12/4 17:25,2018/12/4 17:17,2018/12/4 17:17,0:06:46,0:06:46,,00,00,,,,,
-,-,17,2018/12/4 17:08,035-878-YELLOW 035-927-YELLOW 035-879-YELLOW 035-877-YELLOW,25005,乗客アプリ（地図から）,4513,195,13,4,,2018/12/4 17:17,2018/12/4 17:24,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 17:19,2018/12/4 17:19,2018/12/4 17:35,2018/12/4 17:35,,2018/12/4 17:08,0:06:45,0:27:00,,00,08,,,,,
-,-,17,2018/12/4 17:09,110-910-SUN,25006,乗客アプリ（目的地から）,2321,967,9,1,,2018/12/4 17:15,2018/12/4 17:38,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/4 17:13,2018/12/4 17:13,2018/12/4 17:37,2018/12/4 17:37,,2018/12/4 17:09,0:22:23,0:22:23,,02,06,,,,,
-,-,17,2018/12/4 17:09,117-647-SUN,25008,まちかど端末（乗降ポイントから）,0,707,7,1,,2018/12/4 17:13,2018/12/4 17:30,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 17:12,2018/12/4 17:12,2018/12/4 17:33,2018/12/4 17:33,,2018/12/4 17:09,0:17:34,0:17:34,,00,04,,,,,
-,-,17,2018/12/4 17:09,168-169-CAKE,25007,乗客アプリWeb（地図から）,1212,866,4,3,,2018/12/4 17:20,2018/12/4 17:29,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 17:21,2018/12/4 17:21,2018/12/4 17:34,2018/12/4 17:42,,2018/12/4 17:09,0:08:14,0:24:42,,00,11,,,,,
-,-,17,2018/12/4 17:10,032-864-YELLOW,25010,まちかど端末（乗降ポイントから）,0,211,6,1,,2018/12/4 17:16,2018/12/4 17:28,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 17:16,2018/12/4 17:16,2018/12/4 17:35,2018/12/4 17:35,,2018/12/4 17:10,0:11:42,0:11:42,,00,05,,,,,
-,-,17,2018/12/4 17:14,071-183-ORANGE,25015,まちかど端末（店舗から）,0,359,10,1,,2018/12/4 17:30,2018/12/4 17:37,35.443704 139.651332,ホテルメルパルク横浜,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/4 17:33,2018/12/4 17:33,2018/12/4 17:43,2018/12/4 17:43,,2018/12/4 17:14,0:07:14,0:07:14,,00,15,,,,,
-,-,17,2018/12/4 17:15,077-022-ORANGE,25016,乗客アプリ（地図から）,4746,775,4,1,,2018/12/4 17:24,2018/12/4 17:28,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/4 17:30,2018/12/4 17:30,2018/12/4 17:40,2018/12/4 17:40,,2018/12/4 17:15,0:04:38,0:04:38,,00,08,,,,,
★,-,17,2018/12/4 17:16,036-057-YELLOW,25018,乗客アプリ（目的地から）,7914,521,6,1,,2018/12/4 17:28,2018/12/4 17:45,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445783 139.642958,横浜情報文化センター,2018/12/4 17:36,2018/12/4 17:36,2018/12/4 17:51,2018/12/4 17:50,2018/12/4 17:26,2018/12/4 17:26,0:17:04,0:17:04,,00,02,,,,,
-,-,17,2018/12/4 17:18,035-224-YELLOW 035-223-YELLOW 035-222-YELLOW,25025,乗客アプリ（地図から）,8301,114,10,3,,2018/12/4 17:50,2018/12/4 18:09,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/4 17:51,2018/12/4 17:51,2018/12/4 18:05,2018/12/4 18:11,,2018/12/4 17:18,0:19:25,0:58:15,,00,31,,,,,
-,-,17,2018/12/4 17:18,056-364-STRAWBERRY,25026,乗客アプリ（地図から）,1706,664,8,1,,2018/12/4 17:31,2018/12/4 17:43,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/4 17:29,2018/12/4 17:33,2018/12/4 17:44,2018/12/4 17:58,,2018/12/4 17:18,0:12:08,0:12:08,,02,12,,,,,
-,-,17,2018/12/4 17:19,110-816-SUN,25027,乗客アプリ（簡単予約）,1310,623,9,1,,2018/12/4 17:26,2018/12/4 17:33,35.448676 139.635696,横浜平和プラザホテル,35.454389 139.630904,横浜ランドマークタワー,2018/12/4 17:25,2018/12/4 17:25,2018/12/4 17:40,2018/12/4 17:40,,2018/12/4 17:19,0:06:43,0:06:43,,01,07,,,,,
★,-,17,2018/12/4 17:20,101-793-SNOW,25028,乗客アプリ（地図から）,3048,562,15,1,,2018/12/4 17:33,2018/12/4 17:51,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 17:32,2018/12/4 17:32,2018/12/4 17:59,2018/12/4 17:59,2018/12/4 17:30,2018/12/4 17:30,0:18:12,0:18:12,,01,02,,,,,
-,-,17,2018/12/4 17:22,027-496-GREEN,25030,まちかど端末（店舗から）,0,703,8,1,,2018/12/4 17:34,2018/12/4 17:51,35.443073 139.651914,横浜人形の家,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 17:30,2018/12/4 17:32,2018/12/4 17:59,2018/12/4 18:11,,2018/12/4 17:22,0:17:07,0:17:07,,03,12,,,,,
-,-,17,2018/12/4 17:24,016-278-RED 016-277-RED,25031,乗客アプリ（地図から）,1457,316,7,2,,2018/12/4 17:38,2018/12/4 17:57,35.448801 139.636702,ホテルルートイン横浜馬車道,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/4 17:45,2018/12/4 17:45,2018/12/4 18:01,2018/12/4 18:05,,2018/12/4 17:24,0:18:59,0:37:58,,00,14,,,,,
-,-,17,2018/12/4 17:24,166-230-agekke,25033,乗客アプリ（目的地から）,2424,163,11,1,,2018/12/4 17:38,2018/12/4 17:49,35.441002 139.650809,横浜元町ショッピングストリート,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/4 17:40,2018/12/4 17:40,2018/12/4 17:50,2018/12/4 17:52,,2018/12/4 17:24,0:11:00,0:11:00,,00,14,,,,,
-,-,17,2018/12/4 17:28,115-962-SUN 116-333-SUN,25035,乗客アプリ（地図から）,7704,845,3,2,,2018/12/4 17:32,2018/12/4 17:39,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 17:34,2018/12/4 17:34,2018/12/4 17:44,2018/12/4 17:44,,2018/12/4 17:28,0:07:51,0:15:42,,00,04,,,,,
★,-,17,2018/12/4 17:28,037-546-YELLOW 037-545-YELLOW,25036,まちかど端末（乗降ポイントから）,0,730,6,2,,2018/12/4 17:36,2018/12/4 17:56,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/4 17:41,2018/12/4 17:41,2018/12/4 17:56,2018/12/4 17:58,2018/12/4 17:38,2018/12/4 17:38,0:20:02,0:40:04,,00,00,,,,,
-,-,17,2018/12/4 17:29,116-124-SUN 116-125-SUN,25037,乗客アプリ（目的地から）,4860,712,8,2,,2018/12/4 17:34,2018/12/4 17:51,35.443073 139.651914,横浜人形の家,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/4 17:34,2018/12/4 17:34,2018/12/4 18:05,2018/12/4 18:12,,2018/12/4 17:29,0:17:07,0:34:14,,00,05,,,,,
-,-,17,2018/12/4 17:31,111-595-SUN,25038,乗客アプリ（Myルートから）,4777,318,8,1,,2018/12/4 17:38,2018/12/4 17:47,35.445857 139.647636,ホテルモントレ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/4 17:39,2018/12/4 17:39,2018/12/4 17:50,2018/12/4 17:50,,2018/12/4 17:31,0:09:15,0:09:15,,00,06,,,,,
★,-,17,2018/12/4 17:32,066-934-BANANA,25041,乗客アプリ（目的地から）,3401,503,11,1,,2018/12/4 17:42,2018/12/4 18:06,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/12/4 17:42,2018/12/4 17:42,2018/12/4 18:12,2018/12/4 18:12,2018/12/4 17:42,2018/12/4 17:42,0:24:17,0:24:17,,00,00,,,,,
★,-,17,2018/12/4 17:34,016-970-RED 039-503-YELLOW,25045,乗客アプリ（地図から）,8232,403,7,2,,2018/12/4 17:43,2018/12/4 18:04,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/4 17:53,2018/12/4 17:53,2018/12/4 18:11,2018/12/4 18:11,2018/12/4 17:44,2018/12/4 17:44,0:20:53,0:41:46,,00,00,,,,,
-,-,17,2018/12/4 17:35,111-945-SUN 111-943-SUN,25046,乗客アプリ（簡単予約）,3231,111,6,2,,2018/12/4 17:39,2018/12/4 17:50,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/4 17:42,2018/12/4 17:42,2018/12/4 17:54,2018/12/4 17:54,,2018/12/4 17:35,0:10:32,0:21:04,,00,03,,,,,
★,-,17,2018/12/4 17:38,037-100-YELLOW,25048,まちかど端末（店舗から）,0,535,9,1,,2018/12/4 17:45,2018/12/4 17:58,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/4 17:48,2018/12/4 17:48,2018/12/4 18:14,2018/12/4 18:14,2018/12/4 17:48,2018/12/4 17:48,0:13:02,0:13:02,,00,00,,,,,
