,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,13,2018/11/21 13:34,027-147-GREEN 026-708-GREEN,17127,まちかど端末（乗降ポイントから）,0,380,3,2,,2018/11/21 13:41,2018/11/21 13:49,35.441002 139.650809,横浜元町ショッピングストリート,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/21 13:42,2018/11/21 13:42,2018/11/21 14:02,2018/11/21 14:02,,2018/11/21 13:34,0:08:36,0:17:12,,00,07,,,,,,
-,-,13,2018/11/21 13:35,025-542-GREEN,17128,まちかど端末（店舗から）,0,49,11,1,,2018/11/21 13:38,2018/11/21 13:43,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/21 13:38,2018/11/21 13:38,2018/11/21 13:44,2018/11/21 13:44,,2018/11/21 13:35,0:05:02,0:05:02,,00,03,,,,,,
-,-,13,2018/11/21 13:36,065-180-BANANA 065-181-BANANA 069-307-BANANA 069-308-BANANA 069-306-BANANA,17129,まちかど端末（店舗から）,0,626,10,5,,2018/11/21 13:50,2018/11/21 13:55,35.441002 139.650809,横浜元町ショッピングストリート,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/21 13:50,2018/11/21 13:50,2018/11/21 14:00,2018/11/21 14:00,,2018/11/21 13:36,0:05:03,0:25:15,,00,14,,,,,,
-,-,13,2018/11/21 13:37,102-412-SNOW,17130,乗客アプリ（地図から）,67,202,1,1,,2018/11/21 13:45,2018/11/21 13:54,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/21 13:44,2018/11/21 13:44,2018/11/21 14:00,2018/11/21 14:00,,2018/11/21 13:37,0:08:28,0:08:28,,01,08,,,,,,
★,-,13,2018/11/21 13:38,025-981-GREEN 025-985-GREEN 025-986-GREEN,17132,まちかど端末（店舗から）,0,361,4,3,,2018/11/21 13:42,2018/11/21 14:00,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/21 13:47,2018/11/21 13:47,2018/11/21 14:07,2018/11/21 14:07,2018/11/21 13:47,2018/11/21 13:47,0:17:55,0:53:45,,00,00,,,,,,
-,-,13,2018/11/21 13:40,025-203-GREEN,17133,乗客アプリ（目的地から）,6456,490,8,1,,2018/11/21 13:44,2018/11/21 13:52,35.445783 139.642958,横浜情報文化センター,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/21 13:48,2018/11/21 13:48,2018/11/21 14:02,2018/11/21 14:02,,2018/11/21 13:40,0:07:44,0:07:44,,00,04,,,,,,
-,-,13,2018/11/21 13:45,018-843-RED,17136,乗客アプリ（地図から）,6399,876,11,1,,2018/11/21 13:56,2018/11/21 14:04,35.441441 139.648505,横浜中華街朱雀門,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/21 13:59,2018/11/21 13:59,2018/11/21 14:12,2018/11/21 14:12,,2018/11/21 13:45,0:08:14,0:08:14,,00,11,,,,,,
★,-,13,2018/11/21 13:46,017-524-RED,17137,乗客アプリ（地図から）,6865,674,4,1,,2018/11/21 13:52,2018/11/21 14:04,35.443908 139.635249,イセザキ・モール,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/21 13:56,2018/11/21 13:56,2018/11/21 14:10,2018/11/21 14:10,2018/11/21 13:56,2018/11/21 13:56,0:11:49,0:11:49,,00,00,,,,,,
-,-,13,2018/11/21 13:48,065-183-BANANA 065-182-BANANA,17140,乗客アプリ（地図から）,2413,529,15,2,,2018/11/21 13:54,2018/11/21 13:59,35.447541 139.644914,シルク博物館,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/21 13:55,2018/11/21 13:55,2018/11/21 14:02,2018/11/21 14:02,,2018/11/21 13:48,0:04:25,0:08:50,,00,06,,,,,,
-,-,13,2018/11/21 13:49,112-663-SUN 106-901-SNOW 102-823-SNOW,17142,まちかど端末（乗降ポイントから）,0,685,13,3,,2018/11/21 13:55,2018/11/21 14:00,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443073 139.651914,横浜人形の家,2018/11/21 13:52,2018/11/21 13:52,2018/11/21 14:02,2018/11/21 14:02,,2018/11/21 13:49,0:05:47,0:17:21,,02,05,,,,,,
-,-,13,2018/11/21 13:52,023-750-GREEN,17143,乗客アプリ（地図から）,3984,38,9,1,,2018/11/21 14:00,2018/11/21 14:10,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.454389 139.630904,横浜ランドマークタワー,2018/11/21 13:58,2018/11/21 13:58,2018/11/21 14:15,2018/11/21 14:27,,2018/11/21 13:52,0:09:17,0:09:17,,02,08,,,,,,
-,-,13,2018/11/21 13:53,069-661-BANANA 069-635-BANANA,17144,まちかど端末（店舗から）,0,581,2,2,,2018/11/21 13:55,2018/11/21 14:08,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/21 13:57,2018/11/21 13:57,2018/11/21 14:14,2018/11/21 14:14,,2018/11/21 13:53,0:13:19,0:26:38,,00,01,,,,,,
-,-,13,2018/11/21 13:55,073-709-ORANGE,17145,まちかど端末（店舗から）,0,463,7,1,,2018/11/21 13:59,2018/11/21 14:12,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/11/21 13:57,2018/11/21 13:57,2018/11/21 14:13,2018/11/21 14:13,,2018/11/21 13:55,0:13:48,0:13:48,,01,03,,,,,,
-,-,13,2018/11/21 13:55,117-965-SUN 105-557-SNOW,17146,まちかど端末（店舗から）,0,20,6,2,,2018/11/21 13:57,2018/11/21 14:03,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/21 13:57,2018/11/21 13:57,2018/11/21 14:07,2018/11/21 14:07,,2018/11/21 13:55,0:05:42,0:11:24,,00,02,,,,,,
-,-,13,2018/11/21 13:57,067-377-BANANA,17147,まちかど端末（店舗から）,0,779,1,1,,2018/11/21 14:00,2018/11/21 14:05,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/21 14:04,2018/11/21 14:04,2018/11/21 14:13,2018/11/21 14:13,,2018/11/21 13:57,0:05:31,0:05:31,,00,03,,,,,,
-,-,13,2018/11/21 13:58,117-822-SUN,17148,乗客アプリ（地図から）,6681,83,10,1,,2018/11/21 14:02,2018/11/21 14:16,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/21 14:03,2018/11/21 14:03,2018/11/21 14:23,2018/11/21 14:23,,2018/11/21 13:58,0:13:07,0:13:07,,00,04,,,,,,
-,-,13,2018/11/21 13:58,068-253-BANANA 072-608-ORANGE,17149,まちかど端末（乗降ポイントから）,0,705,3,2,,2018/11/21 14:04,2018/11/21 14:09,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/21 14:06,2018/11/21 14:06,2018/11/21 14:13,2018/11/21 14:13,,2018/11/21 13:58,0:05:11,0:10:22,,00,05,,,,,,
-,☆,13,2018/11/21 13:14,025-985-GREEN 025-986-GREEN,17113,まちかど端末（店舗から）,0,417,8,2,2018/11/21 13:25,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/21 13:26,,2018/11/21 13:45,,,2018/11/21 13:14,0:00:00,0:00:00,,00,11,,,,,,
-,☆,13,2018/11/21 13:18,167-827-CAKE,17115,乗客アプリWeb（地図から）,6862,811,13,1,2018/11/21 13:18,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/21 13:28,,2018/11/21 13:36,,,2018/11/21 13:18,0:00:00,0:00:00,,00,10,,,,,,
-,☆,13,2018/11/21 13:29,026-708-GREEN 027-147-GREEN,17122,まちかど端末（乗降ポイントから）,0,416,9,2,2018/11/21 13:33,,,35.441002 139.650809,横浜元町ショッピングストリート,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/21 13:31,,2018/11/21 13:53,,,2018/11/21 13:29,0:00:00,0:00:00,,00,03,,,,,,
-,☆,13,2018/11/21 13:32,025-191-GREEN 025-192-GREEN,17124,乗客アプリ（地図から）,6833,254,5,2,2018/11/21 13:32,2018/11/21 13:32,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/21 13:36,2018/11/21 13:36,2018/11/21 13:46,,,2018/11/21 13:32,,,,00,03,,,,,,
★,☆,13,2018/11/21 13:37,105-859-SNOW 105-860-SNOW,17131,乗客アプリ（簡単予約）,6843,174,2,2,2018/11/21 13:53,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/21 13:47,,2018/11/21 14:02,,2018/11/21 13:47,2018/11/21 13:47,0:00:00,0:00:00,,00,05,,,,,,
-,☆,13,2018/11/21 13:44,065-183-BANANA 065-182-BANANA,17135,乗客アプリ（地図から）,2413,422,13,2,2018/11/21 13:46,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.447541 139.644914,シルク博物館,2018/11/21 13:52,,2018/11/21 13:58,,,2018/11/21 13:44,0:00:00,0:00:00,,00,,,,,※162行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,13,2018/11/21 13:47,065-182-BANANA,17138,乗客アプリ（地図から）,2413,139,13,1,2018/11/21 13:47,,,35.447541 139.644914,シルク博物館,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/21 13:49,,2018/11/21 13:54,,,2018/11/21 13:47,0:00:00,0:00:00,,00,01,,,,※161行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,13,2018/11/21 13:48,116-722-SUN,17139,まちかど端末（乗降ポイントから）,0,273,13,1,2018/11/21 13:49,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/21 13:51,,2018/11/21 14:05,,,2018/11/21 13:48,0:00:00,0:00:00,,00,03,,,,,,
★,☆,13,2018/11/21 13:48,024-993-GREEN,17141,まちかど端末（店舗から）,0,354,8,1,2018/11/21 13:49,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/21 13:58,,2018/11/21 14:17,,2018/11/21 13:58,2018/11/21 13:58,0:00:00,0:00:00,,00,00,,,,,,
★,-,14,2018/11/21 13:44,018-921-RED,17134,乗客アプリ（簡単予約）,5461,793,10,1,,2018/11/21 14:41,2018/11/21 14:54,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/11/21 14:44,2018/11/21 14:44,2018/11/21 14:55,2018/11/21 14:55,2018/11/21 14:44,2018/11/21 14:44,0:12:36,0:12:36,886,00,00,13,06,,,,
-,-,14,2018/11/21 14:01,065-114-BANANA 065-115-BANANA,17151,乗客アプリ（地図から）,5936,443,15,2,,2018/11/21 14:05,2018/11/21 14:21,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/11/21 14:05,2018/11/21 14:05,2018/11/21 14:23,2018/11/21 14:23,,2018/11/21 14:01,0:15:56,0:31:52,,00,03,,,,,,
★,-,14,2018/11/21 14:06,028-163-GREEN,17152,乗客アプリ（目的地から）,6068,77,3,1,,2018/11/21 14:10,2018/11/21 14:22,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/21 14:16,2018/11/21 14:16,2018/11/21 14:33,2018/11/21 14:33,2018/11/21 14:16,2018/11/21 14:16,0:12:09,0:12:09,,00,00,,,,,,
-,-,14,2018/11/21 14:06,166-548-agekke,17153,乗客アプリ（目的地から）,5428,182,1,1,,2018/11/21 14:12,2018/11/21 14:16,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/21 14:09,2018/11/21 14:10,2018/11/21 14:17,2018/11/21 14:19,,2018/11/21 14:06,0:04:15,0:04:15,,02,05,,,,,,
-,-,14,2018/11/21 14:06,017-076-RED,17154,乗客アプリ（地図から）,1258,706,4,1,,2018/11/21 14:10,2018/11/21 14:18,35.445857 139.647636,ホテルモントレ横浜,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/21 14:08,2018/11/21 14:08,2018/11/21 14:24,2018/11/21 14:24,,2018/11/21 14:06,0:07:44,0:07:44,,02,04,,,,,,
-,-,14,2018/11/21 14:06,117-423-SUN 117-355-SUN,17155,乗客アプリ（地図から）,6869,554,13,2,,2018/11/21 14:12,2018/11/21 14:22,35.443908 139.635249,イセザキ・モール,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/21 14:12,2018/11/21 14:12,2018/11/21 14:23,2018/11/21 14:23,,2018/11/21 14:06,0:10:22,0:20:44,,00,05,,,,,,
-,-,14,2018/11/21 14:07,024-993-GREEN,17157,まちかど端末（店舗から）,0,632,8,1,,2018/11/21 14:09,2018/11/21 14:16,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/21 14:09,2018/11/21 14:09,2018/11/21 14:20,2018/11/21 14:20,,2018/11/21 14:07,0:06:52,0:06:52,,00,02,,,,,,
-,-,14,2018/11/21 14:07,166-413-agekke,17158,乗客アプリ（地図から）,3945,91,5,1,,2018/11/21 14:12,2018/11/21 14:16,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/21 14:12,2018/11/21 14:12,2018/11/21 14:24,2018/11/21 14:24,,2018/11/21 14:07,0:04:21,0:04:21,,00,04,,,,,,
-,-,14,2018/11/21 14:07,166-532-agekke,17159,乗客アプリ（地図から）,4734,955,1,1,,2018/11/21 14:12,2018/11/21 14:24,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/21 14:11,2018/11/21 14:11,2018/11/21 14:30,2018/11/21 14:30,,2018/11/21 14:07,0:12:29,0:12:29,,01,04,,,,,,
★,-,14,2018/11/21 14:09,105-859-SNOW 105-860-SNOW,17160,まちかど端末（店舗から）,0,776,15,2,,2018/11/21 14:14,2018/11/21 14:29,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/21 14:18,2018/11/21 14:18,2018/11/21 14:42,2018/11/21 14:42,2018/11/21 14:18,2018/11/21 14:18,0:14:48,0:29:36,,00,00,,,,,,
-,-,14,2018/11/21 14:11,167-808-CAKE,17161,乗客アプリ（目的地から）,6775,841,6,1,,2018/11/21 14:13,2018/11/21 14:17,35.452963 139.642093,横浜赤レンガ倉庫,35.445857 139.647636,ホテルモントレ横浜,2018/11/21 14:15,2018/11/21 14:15,2018/11/21 14:23,2018/11/21 14:23,,2018/11/21 14:11,0:04:40,0:04:40,,00,01,,,,,,
-,-,14,2018/11/21 14:11,021-093-GREEN 020-591-GREEN,17162,乗客アプリ（地図から）,2488,301,9,2,,2018/11/21 14:16,2018/11/21 14:24,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454389 139.630904,横浜ランドマークタワー,2018/11/21 14:18,2018/11/21 14:18,2018/11/21 14:27,2018/11/21 14:27,,2018/11/21 14:11,0:07:57,0:15:54,,00,05,,,,,,
-,-,14,2018/11/21 14:12,068-146-BANANA,17164,まちかど端末（乗降ポイントから）,0,566,7,1,,2018/11/21 14:25,2018/11/21 14:33,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/21 14:20,2018/11/21 14:20,2018/11/21 14:32,2018/11/21 14:32,,2018/11/21 14:12,0:08:12,0:08:12,,04,12,,,,,,
-,-,14,2018/11/21 14:14,065-427-BANANA 065-428-BANANA,17166,乗客アプリ（目的地から）,6846,406,2,2,,2018/11/21 14:19,2018/11/21 14:27,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/11/21 14:18,2018/11/21 14:18,2018/11/21 14:28,2018/11/21 14:28,,2018/11/21 14:14,0:08:30,0:17:00,,00,04,,,,,,
-,-,14,2018/11/21 14:17,166-389-agekke,17169,乗客アプリ（地図から）,1740,741,4,1,,2018/11/21 14:24,2018/11/21 14:33,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/21 14:25,2018/11/21 14:25,2018/11/21 14:39,2018/11/21 14:39,,2018/11/21 14:17,0:09:32,0:09:32,,00,06,,,,,,
-,-,14,2018/11/21 14:19,023-879-GREEN,17170,乗客アプリ（地図から）,4034,819,11,1,,2018/11/21 14:24,2018/11/21 14:34,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/21 14:23,2018/11/21 14:23,2018/11/21 14:36,2018/11/21 14:36,,2018/11/21 14:19,0:09:50,0:09:50,,01,05,,,,,,
★,-,14,2018/11/21 14:19,052-267-STRAWBERRY,17171,乗客アプリ（地図から）,2222,15,13,1,,2018/11/21 14:28,2018/11/21 14:32,35.447541 139.644914,シルク博物館,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/21 14:29,2018/11/21 14:29,2018/11/21 14:36,2018/11/21 14:36,2018/11/21 14:29,2018/11/21 14:29,0:03:51,0:03:51,,00,00,,,,,,
-,-,14,2018/11/21 14:19,112-663-SUN 106-901-SNOW 102-823-SNOW,17172,まちかど端末（乗降ポイントから）,0,792,6,3,,2018/11/21 14:24,2018/11/21 14:31,35.445857 139.647636,ホテルモントレ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/21 14:22,2018/11/21 14:22,2018/11/21 14:35,2018/11/21 14:35,,2018/11/21 14:19,0:07:13,0:21:39,,02,04,,,,,,
★,-,14,2018/11/21 14:20,105-855-SNOW,17173,乗客アプリ（目的地から）,6430,167,8,1,,2018/11/21 14:27,2018/11/21 14:32,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/21 14:30,2018/11/21 14:30,2018/11/21 14:39,2018/11/21 14:35,2018/11/21 14:30,2018/11/21 14:30,0:04:48,0:04:48,,00,00,,,,,,
-,-,14,2018/11/21 14:21,017-757-RED,17174,乗客アプリ（地図から）,6822,920,3,1,,2018/11/21 14:27,2018/11/21 14:36,35.441441 139.648505,横浜中華街朱雀門,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/21 14:28,2018/11/21 14:28,2018/11/21 14:36,2018/11/21 14:37,,2018/11/21 14:21,0:08:45,0:08:45,,00,06,,,,,,
-,-,14,2018/11/21 14:21,027-361-GREEN,17175,乗客アプリ（目的地から）,5495,523,3,1,,2018/11/21 14:30,2018/11/21 14:36,35.441441 139.648505,横浜中華街朱雀門,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/21 14:28,2018/11/21 14:28,2018/11/21 14:37,2018/11/21 14:37,,2018/11/21 14:21,0:05:55,0:05:55,,01,09,,,,,,
-,-,14,2018/11/21 14:21,104-660-SNOW,17176,まちかど端末（乗降ポイントから）,0,368,9,1,,2018/11/21 14:30,2018/11/21 14:40,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/21 14:32,2018/11/21 14:32,2018/11/21 14:42,2018/11/21 14:43,,2018/11/21 14:21,0:09:36,0:09:36,,00,08,,,,,,
-,-,14,2018/11/21 14:26,110-977-SUN 118-215-SUN,17178,まちかど端末（店舗から）,0,45,15,2,,2018/11/21 14:35,2018/11/21 14:44,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/21 14:36,2018/11/21 14:36,2018/11/21 14:57,2018/11/21 14:57,,2018/11/21 14:26,0:08:54,0:17:48,,00,09,,,,,,
-,-,14,2018/11/21 14:27,113-777-SUN,17179,乗客アプリ（地図から）,5652,67,8,1,,2018/11/21 14:32,2018/11/21 14:45,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/21 14:35,2018/11/21 14:35,2018/11/21 14:50,2018/11/21 14:50,,2018/11/21 14:27,0:12:40,0:12:40,,00,05,,,,,,
-,-,14,2018/11/21 14:30,118-014-SUN,17182,乗客アプリ（地図から）,6535,324,13,1,,2018/11/21 14:37,2018/11/21 14:43,35.445783 139.642958,横浜情報文化センター,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/21 14:41,2018/11/21 14:41,2018/11/21 14:51,2018/11/21 14:51,,2018/11/21 14:30,0:06:05,0:06:05,,00,07,,,,,,
-,-,14,2018/11/21 14:30,018-843-RED,17183,まちかど端末（店舗から）,0,926,9,1,,2018/11/21 14:31,2018/11/21 14:48,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/21 14:33,2018/11/21 14:33,2018/11/21 14:52,2018/11/21 14:52,,2018/11/21 14:30,0:17:04,0:17:04,,00,01,,,,,,
-,-,14,2018/11/21 14:32,025-045-GREEN 025-048-GREEN,17184,乗客アプリ（簡単予約）,4490,917,11,2,,2018/11/21 14:42,2018/11/21 14:53,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/21 14:39,2018/11/21 14:39,2018/11/21 14:58,2018/11/21 14:58,,2018/11/21 14:32,0:10:30,0:21:00,,03,09,,,,,,
-,-,14,2018/11/21 14:32,117-822-SUN,17185,乗客アプリ（目的地から）,6681,427,5,1,,2018/11/21 14:35,2018/11/21 14:45,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443659 139.650847,横浜マリンタワー,2018/11/21 14:36,2018/11/21 14:36,2018/11/21 14:54,2018/11/21 14:54,,2018/11/21 14:32,0:09:37,0:09:37,,00,02,,,,,,
★,-,14,2018/11/21 14:33,167-832-CAKE,17186,乗客アプリWeb（簡単予約）,5600,556,7,1,,2018/11/21 14:40,2018/11/21 15:10,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/21 14:43,2018/11/21 14:43,2018/11/21 15:01,2018/11/21 15:01,2018/11/21 14:43,2018/11/21 14:43,0:29:42,0:29:42,,00,00,,,,,,
-,-,14,2018/11/21 14:34,064-158-BANANA 065-495-BANANA,17187,乗客アプリ（目的地から）,6854,460,6,2,,2018/11/21 14:43,2018/11/21 14:46,35.45435 139.631762,横浜ロイヤルパークホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/21 14:44,2018/11/21 14:44,2018/11/21 14:51,2018/11/21 14:51,,2018/11/21 14:34,0:03:04,0:06:08,,00,09,,,,,,
★,-,14,2018/11/21 14:34,166-492-agekke,17188,乗客アプリ（地図から）,1751,966,9,1,,2018/11/21 14:40,2018/11/21 15:11,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/21 14:44,2018/11/21 14:44,2018/11/21 15:13,2018/11/21 15:13,2018/11/21 14:44,2018/11/21 14:44,0:30:45,0:30:45,,00,00,,,,,,
-,-,14,2018/11/21 14:41,027-865-GREEN 027-824-GREEN,17191,乗客アプリ（地図から）,4033,467,7,2,,2018/11/21 14:50,2018/11/21 15:04,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.448676 139.635696,横浜平和プラザホテル,2018/11/21 14:48,2018/11/21 14:49,2018/11/21 15:02,2018/11/21 15:05,,2018/11/21 14:41,0:13:33,0:27:06,,02,09,,,,,,
-,-,14,2018/11/21 14:42,017-524-RED,17192,乗客アプリ（目的地から）,6865,307,8,1,,2018/11/21 14:46,2018/11/21 15:01,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/21 14:49,2018/11/21 14:49,2018/11/21 15:09,2018/11/21 15:09,,2018/11/21 14:42,0:14:55,0:14:55,,00,03,,,,,,
★,-,14,2018/11/21 14:42,064-157-BANANA 064-169-BANANA 064-170-BANANA,17193,乗客アプリ（地図から）,6871,658,10,3,,2018/11/21 14:47,2018/11/21 15:02,35.441441 139.648505,横浜中華街朱雀門,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/21 14:52,2018/11/21 14:52,2018/11/21 15:13,2018/11/21 15:06,2018/11/21 14:52,2018/11/21 14:52,0:15:24,0:46:12,,00,00,,,,,,
-,-,14,2018/11/21 14:43,167-834-CAKE,17194,乗客アプリWeb（地図から）,4622,315,13,1,,2018/11/21 14:56,2018/11/21 15:07,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441441 139.648505,横浜中華街朱雀門,2018/11/21 14:57,2018/11/21 14:57,2018/11/21 15:16,2018/11/21 15:19,,2018/11/21 14:43,0:10:56,0:10:56,,00,13,,,,,,
-,-,14,2018/11/21 14:46,143-469-STAR 143-468-STAR,17196,乗客アプリ（目的地から）,6877,972,1,2,,2018/11/21 14:53,2018/11/21 15:01,35.454389 139.630904,横浜ランドマークタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/21 14:51,2018/11/21 14:51,2018/11/21 15:03,2018/11/21 15:12,,2018/11/21 14:46,0:08:14,0:16:28,,01,06,,,,,,
-,-,14,2018/11/21 14:47,143-430-STAR 143-428-STAR 143-427-STAR 143-426-STAR,17198,乗客アプリ（目的地から）,6879,609,10,4,,2018/11/21 15:09,2018/11/21 15:13,35.454389 139.630904,横浜ランドマークタワー,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/21 15:17,2018/11/21 15:17,2018/11/21 15:28,2018/11/21 15:28,,2018/11/21 14:47,0:04:20,0:17:20,,00,21,,,,,,
-,-,14,2018/11/21 14:47,027-380-GREEN,17200,乗客アプリ（地図から）,5937,290,13,1,,2018/11/21 15:00,2018/11/21 15:10,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/21 15:07,2018/11/21 15:07,2018/11/21 15:22,2018/11/21 15:22,,2018/11/21 14:47,0:09:32,0:09:32,,00,13,,,,,,
-,-,14,2018/11/21 14:48,102-615-SNOW,17202,まちかど端末（乗降ポイントから）,0,999,9,1,,2018/11/21 14:51,2018/11/21 15:20,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/21 14:50,2018/11/21 14:50,2018/11/21 15:16,2018/11/21 15:27,,2018/11/21 14:48,0:28:20,0:28:20,,00,03,,,,,,
-,-,14,2018/11/21 14:48,118-217-SUN,17205,まちかど端末（店舗から）,0,203,9,1,,2018/11/21 14:50,2018/11/21 14:59,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/21 14:51,2018/11/21 14:51,2018/11/21 14:59,2018/11/21 14:59,,2018/11/21 14:48,0:08:54,0:08:54,,00,01,,,,,,
