,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,-,15,2018/12/5 15:58,038-630-YELLOW,25524,乗客アプリ（地図から）,8396,886,13,1,,2018/12/5 16:06,2018/12/5 16:13,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441441 139.648505,横浜中華街朱雀門,2018/12/5 16:10,2018/12/5 16:10,2018/12/5 16:23,2018/12/5 16:23,,2018/12/5 15:58,0:07:27,0:07:27,,00,07,,,,,,
-,-,15,2018/12/5 15:58,120-670-SKY,25525,乗客アプリ（目的地から）,1075,573,2,1,,2018/12/5 16:00,2018/12/5 16:06,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/5 16:00,2018/12/5 16:00,2018/12/5 16:11,2018/12/5 16:11,,2018/12/5 15:58,0:05:28,0:05:28,,00,01,,,,,,
-,☆,15,2018/12/5 15:04,038-613-YELLOW,25466,乗客アプリ（目的地から）,8390,128,10,1,2018/12/5 15:21,,,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/12/5 15:18,,2018/12/5 15:29,,,2018/12/5 15:04,0:00:00,0:00:00,,00,17,,,,,,
★,☆,15,2018/12/5 15:12,142-160-STAR,25470,乗客アプリ（地図から）,3388,135,2,1,2018/12/5 15:14,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 15:40,,2018/12/5 15:57,,2018/12/5 15:22,2018/12/5 15:22,0:00:00,0:00:00,,00,17,,,,,,
★,☆,15,2018/12/5 15:16,025-456-GREEN 038-047-YELLOW 025-462-GREEN,25476,まちかど端末（乗降ポイントから）,0,986,2,3,2018/12/5 15:18,,,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/5 15:36,,2018/12/5 15:50,,2018/12/5 15:26,2018/12/5 15:26,0:00:00,0:00:00,,00,10,,,,,,
★,☆,15,2018/12/5 15:18,168-143-CAKE,25478,乗客アプリ（地図から）,1709,963,3,2,2018/12/5 15:18,,,35.445857 139.647636,ホテルモントレ横浜,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/5 15:28,,2018/12/5 15:34,,2018/12/5 15:28,2018/12/5 15:28,0:00:00,0:00:00,,00,00,,,,※266行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,15,2018/12/5 15:21,120-789-SKY 120-788-SKY,25483,乗客アプリ（地図から）,6259,103,2,2,2018/12/5 15:22,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/5 15:36,,2018/12/5 15:49,,,2018/12/5 15:21,0:00:00,0:00:00,,00,15,,,,,,
★,☆,15,2018/12/5 15:21,168-143-CAKE,25484,乗客アプリ（地図から）,1709,753,6,2,2018/12/5 15:36,,,35.445857 139.647636,ホテルモントレ横浜,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/5 15:40,,2018/12/5 15:46,,2018/12/5 15:31,2018/12/5 15:31,0:00:00,0:00:00,,00,,,,,※264行と同一人物と思われるため一番短い待ち時間を採用,,
-,☆,15,2018/12/5 15:23,030-324-YELLOW,25486,乗客アプリ（地図から）,2239,404,15,1,2018/12/5 15:25,,,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/12/5 15:39,,2018/12/5 15:50,,,2018/12/5 15:23,0:00:00,0:00:00,,00,15,,,,,,
-,☆,15,2018/12/5 15:23,114-971-SUN,25488,乗客アプリ（地図から）,5567,772,13,1,2018/12/5 15:32,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/5 15:32,,2018/12/5 15:44,,,2018/12/5 15:23,0:00:00,0:00:00,,00,08,,,,,,
-,☆,15,2018/12/5 15:31,037-627-YELLOW,25492,まちかど端末（店舗から）,0,454,7,1,2018/12/5 15:42,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 15:36,,2018/12/5 15:46,,,2018/12/5 15:31,0:00:00,0:00:00,,00,10,,,,,,
-,☆,15,2018/12/5 15:32,103-458-SNOW,25495,乗客アプリ（簡単予約）,8382,562,2,1,2018/12/5 15:35,,,35.443073 139.651914,横浜人形の家,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/5 15:39,,2018/12/5 16:00,,,2018/12/5 15:32,0:00:00,0:00:00,,00,06,,,,,,
★,☆,15,2018/12/5 15:33,077-456-ORANGE,25496,乗客アプリ（地図から）,2535,9,1,1,2018/12/5 15:34,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/5 15:43,,2018/12/5 16:11,,2018/12/5 15:43,2018/12/5 15:43,0:00:00,0:00:00,,00,00,,,,※同一人物と思われるため一番短い待ち時間を採用,,
★,☆,15,2018/12/5 15:34,077-456-ORANGE,25497,乗客アプリ（地図から）,2535,228,4,1,2018/12/5 15:34,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 15:44,,2018/12/5 15:57,,2018/12/5 15:44,2018/12/5 15:44,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,,
-,☆,15,2018/12/5 15:34,024-906-GREEN,25498,まちかど端末（店舗から）,0,467,7,1,2018/12/5 15:48,,,35.453715 139.638133,横浜ワールドポーターズ,35.456605 139.635327,横浜ベイホテル東急,2018/12/5 15:36,,2018/12/5 15:54,,,2018/12/5 15:34,0:00:00,0:00:00,,00,13,,,,,,
★,☆,15,2018/12/5 15:35,077-456-ORANGE,25499,乗客アプリ（地図から）,2535,107,6,1,2018/12/5 15:35,,,35.443704 139.651332,ホテルメルパルク横浜,35.443908 139.635249,イセザキ・モール,2018/12/5 15:45,,2018/12/5 15:57,,2018/12/5 15:45,2018/12/5 15:45,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,,
★,☆,15,2018/12/5 15:35,025-837-GREEN 022-398-GREEN,25500,乗客アプリ（Myルートから）,4966,756,2,2,2018/12/5 15:38,,,35.441002 139.650809,横浜元町ショッピングストリート,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/5 15:45,,2018/12/5 16:16,,2018/12/5 15:45,2018/12/5 15:45,0:00:00,0:00:00,,00,00,,,,,,
-,☆,15,2018/12/5 15:36,077-456-ORANGE,25501,乗客アプリ（地図から）,2535,929,4,1,2018/12/5 15:37,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.445783 139.642958,横浜情報文化センター,2018/12/5 15:43,,2018/12/5 15:49,,,2018/12/5 15:36,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,,
★,☆,15,2018/12/5 15:39,030-324-YELLOW,25504,乗客アプリ（簡単予約）,2239,888,5,1,2018/12/5 15:44,,,35.445783 139.642958,横浜情報文化センター,35.454389 139.630904,横浜ランドマークタワー,2018/12/5 15:49,,2018/12/5 16:09,,2018/12/5 15:49,2018/12/5 15:49,0:00:00,0:00:00,,00,00,,,,,,
-,☆,15,2018/12/5 15:41,113-208-SUN,25506,乗客アプリ（目的地から）,1747,550,1,1,2018/12/5 15:46,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/5 15:57,,2018/12/5 16:09,,,2018/12/5 15:41,0:00:00,0:00:00,,00,16,,,,,,
-,☆,15,2018/12/5 15:42,029-616-GREEN,25508,乗客アプリ（地図から）,6917,774,7,1,2018/12/5 15:42,,,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/5 16:00,,2018/12/5 16:14,,,2018/12/5 15:42,0:00:00,0:00:00,,00,17,,,,,,
★,☆,15,2018/12/5 15:46,168-143-CAKE,25511,乗客アプリ（地図から）,1709,323,4,1,2018/12/5 15:54,,,35.447541 139.644914,シルク博物館,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/5 15:56,,2018/12/5 16:07,,2018/12/5 15:56,2018/12/5 15:56,0:00:00,0:00:00,,00,00,,,,,,
-,☆,15,2018/12/5 15:52,038-630-YELLOW,25515,乗客アプリ（地図から）,8396,974,1,1,2018/12/5 15:55,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441441 139.648505,横浜中華街朱雀門,2018/12/5 15:56,,2018/12/5 16:12,,,2018/12/5 15:52,0:00:00,0:00:00,,00,04,,,,,,
-,☆,15,2018/12/5 15:59,038-089-YELLOW,25527,乗客アプリ（地図から）,3459,340,5,1,2018/12/5 16:00,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/12/5 16:17,,2018/12/5 16:22,,,2018/12/5 15:59,0:00:00,0:00:00,,00,17,,,,,,
★,-,16,2018/12/5 15:57,168-191-CAKE,25520,乗客アプリWeb（地図から）,8392,466,10,1,,2018/12/5 16:06,2018/12/5 16:14,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/12/5 16:07,2018/12/5 16:07,2018/12/5 16:16,2018/12/5 16:16,2018/12/5 16:07,2018/12/5 16:07,0:07:51,0:07:51,481,00,00,04,04,,,,
★,-,16,2018/12/5 15:59,032-010-YELLOW 032-014-YELLOW 031-998-YELLOW 032-011-YELLOW,25526,乗客アプリ（地図から）,6136,883,5,4,,2018/12/5 16:57,2018/12/5 17:03,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/5 16:59,2018/12/5 16:59,2018/12/5 17:10,2018/12/5 17:10,2018/12/5 16:59,2018/12/5 16:59,0:05:29,0:21:56,,00,00,,,,,,
-,-,16,2018/12/5 16:04,120-727-SKY,25529,乗客アプリ（地図から）,1162,802,9,1,,2018/12/5 16:07,2018/12/5 16:13,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/5 16:08,2018/12/5 16:08,2018/12/5 16:17,2018/12/5 16:17,,2018/12/5 16:04,0:06:00,0:06:00,,00,02,,,,,,
-,-,16,2018/12/5 16:05,168-180-CAKE,25530,乗客アプリWeb（目的地から）,8361,645,2,2,,2018/12/5 16:06,2018/12/5 16:14,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 16:07,2018/12/5 16:07,2018/12/5 16:21,2018/12/5 16:21,,2018/12/5 16:05,0:08:00,0:16:00,,00,01,,,,,,
-,-,16,2018/12/5 16:09,032-746-YELLOW 032-745-YELLOW,25532,乗客アプリ（地図から）,5429,82,11,2,,2018/12/5 16:13,2018/12/5 16:22,35.443073 139.651914,横浜人形の家,35.443908 139.635249,イセザキ・モール,2018/12/5 16:12,2018/12/5 16:12,2018/12/5 16:25,2018/12/5 16:25,,2018/12/5 16:09,0:09:03,0:18:06,,01,04,,,,,,
-,-,16,2018/12/5 16:10,166-190-agekke,25533,乗客アプリ（地図から）,2171,985,10,1,,2018/12/5 16:14,2018/12/5 16:22,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/12/5 16:13,2018/12/5 16:13,2018/12/5 16:26,2018/12/5 16:26,,2018/12/5 16:10,0:08:24,0:08:24,,00,03,,,,,,
-,-,16,2018/12/5 16:10,062-631-BANANA 062-632-BANANA,25534,まちかど端末（乗降ポイントから）,0,412,1,2,,2018/12/5 16:13,2018/12/5 16:22,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/5 16:12,2018/12/5 16:12,2018/12/5 16:27,2018/12/5 16:27,,2018/12/5 16:10,0:09:07,0:18:14,,01,02,,,,,,
-,-,16,2018/12/5 16:12,168-168-CAKE,25535,乗客アプリWeb（地図から）,8309,174,4,1,,2018/12/5 16:17,2018/12/5 16:24,35.450554 139.632616,横浜桜木町ワシントンホテル,35.448676 139.635696,横浜平和プラザホテル,2018/12/5 16:17,2018/12/5 16:17,2018/12/5 16:24,2018/12/5 16:24,,2018/12/5 16:12,0:06:19,0:06:19,,00,05,,,,,,
-,-,16,2018/12/5 16:12,077-113-ORANGE 077-114-ORANGE,25536,乗客アプリ（地図から）,8402,355,7,2,,2018/12/5 16:18,2018/12/5 16:25,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/12/5 16:19,2018/12/5 16:19,2018/12/5 16:29,2018/12/5 16:29,,2018/12/5 16:12,0:07:04,0:14:08,,00,05,,,,,,
-,-,16,2018/12/5 16:16,166-278-agekke,25538,乗客アプリ（地図から）,2435,772,13,1,,2018/12/5 16:22,2018/12/5 16:43,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/12/5 16:22,2018/12/5 16:22,2018/12/5 16:42,2018/12/5 16:48,,2018/12/5 16:16,0:20:58,0:20:58,,00,05,,,,,,
-,-,16,2018/12/5 16:18,118-758-SUN 118-366-SUN,25540,乗客アプリ（Myルートから）,5936,424,2,2,,2018/12/5 16:24,2018/12/5 16:35,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 16:27,2018/12/5 16:27,2018/12/5 16:42,2018/12/5 16:42,,2018/12/5 16:18,0:11:37,0:23:14,,00,06,,,,,,
-,-,16,2018/12/5 16:20,120-672-SKY 120-671-SKY,25541,乗客アプリ（地図から）,8384,779,4,2,,2018/12/5 16:27,2018/12/5 16:33,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 16:28,2018/12/5 16:28,2018/12/5 16:40,2018/12/5 16:40,,2018/12/5 16:20,0:06:42,0:13:24,,00,06,,,,,,
-,-,16,2018/12/5 16:20,001-984-BLUE,25542,まちかど端末（乗降ポイントから）,0,585,8,1,,2018/12/5 16:27,2018/12/5 16:34,35.443704 139.651332,ホテルメルパルク横浜,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/5 16:25,2018/12/5 16:25,2018/12/5 16:39,2018/12/5 16:39,,2018/12/5 16:20,0:07:35,0:07:35,,01,06,,,,,,
-,-,16,2018/12/5 16:22,033-618-YELLOW 033-620-YELLOW 033-617-YELLOW,25543,乗客アプリ（地図から）,8363,798,9,3,,2018/12/5 16:28,2018/12/5 16:35,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.453715 139.638133,横浜ワールドポーターズ,2018/12/5 16:26,2018/12/5 16:26,2018/12/5 16:40,2018/12/5 16:40,,2018/12/5 16:22,0:07:16,0:21:48,,02,05,,,,,,
★,-,16,2018/12/5 16:22,077-033-ORANGE,25544,乗客アプリ（Myルートから）,5037,586,13,1,,2018/12/5 16:32,2018/12/5 16:35,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 16:32,2018/12/5 16:32,2018/12/5 16:41,2018/12/5 16:41,2018/12/5 16:32,2018/12/5 16:32,0:03:20,0:03:20,,00,00,,,,,,
-,-,16,2018/12/5 16:23,037-125-YELLOW,25545,まちかど端末（乗降ポイントから）,0,682,15,1,,2018/12/5 16:26,2018/12/5 16:34,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 16:25,2018/12/5 16:25,2018/12/5 16:37,2018/12/5 16:37,,2018/12/5 16:23,0:07:24,0:07:24,,01,03,,,,,,
-,-,16,2018/12/5 16:23,104-264-SNOW,25546,乗客アプリ（地図から）,6362,81,10,1,,2018/12/5 16:26,2018/12/5 16:36,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/5 16:25,2018/12/5 16:25,2018/12/5 16:40,2018/12/5 16:40,,2018/12/5 16:23,0:10:49,0:10:49,,00,02,,,,,,
-,-,16,2018/12/5 16:24,166-294-agekke,25547,乗客アプリ（Myルートから）,2306,279,5,1,,2018/12/5 16:26,2018/12/5 16:32,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/12/5 16:30,2018/12/5 16:30,2018/12/5 16:40,2018/12/5 16:40,,2018/12/5 16:24,0:05:52,0:05:52,,00,01,,,,,,
-,-,16,2018/12/5 16:25,018-660-RED 018-547-RED,25548,まちかど端末（乗降ポイントから）,0,743,3,2,,2018/12/5 16:28,2018/12/5 16:34,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/5 16:29,2018/12/5 16:29,2018/12/5 16:36,2018/12/5 16:36,,2018/12/5 16:25,0:05:58,0:11:56,,00,03,,,,,,
-,-,16,2018/12/5 16:26,118-356-SUN 118-357-SUN,25549,乗客アプリ（地図から）,7890,567,11,2,,2018/12/5 16:31,2018/12/5 16:35,35.445783 139.642958,横浜情報文化センター,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/5 16:30,2018/12/5 16:30,2018/12/5 16:37,2018/12/5 16:37,,2018/12/5 16:26,0:04:04,0:08:08,,01,05,,,,,,
★,-,16,2018/12/5 16:27,037-242-YELLOW 025-224-GREEN,25550,乗客アプリ（地図から）,8338,557,15,2,,2018/12/5 16:31,2018/12/5 16:46,35.454389 139.630904,横浜ランドマークタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/5 16:37,2018/12/5 16:37,2018/12/5 16:54,2018/12/5 16:54,2018/12/5 16:37,2018/12/5 16:37,0:14:48,0:29:36,,00,00,,,,,,
-,-,16,2018/12/5 16:27,033-044-YELLOW 033-037-YELLOW,25551,乗客アプリ（地図から）,6647,852,7,2,,2018/12/5 16:33,2018/12/5 16:38,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/5 16:33,2018/12/5 16:33,2018/12/5 16:43,2018/12/5 16:43,,2018/12/5 16:27,0:05:07,0:10:14,,00,05,,,,,,
-,-,16,2018/12/5 16:29,018-548-RED,25552,まちかど端末（乗降ポイントから）,0,501,2,1,,2018/12/5 16:36,2018/12/5 16:42,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/5 16:35,2018/12/5 16:35,2018/12/5 16:41,2018/12/5 16:41,,2018/12/5 16:29,0:06:42,0:06:42,,00,06,,,,,,
-,-,16,2018/12/5 16:30,054-967-STRAWBERRY,25553,乗客アプリ（目的地から）,4091,674,1,1,,2018/12/5 16:38,2018/12/5 16:48,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/5 16:38,2018/12/5 16:38,2018/12/5 16:51,2018/12/5 16:51,,2018/12/5 16:30,0:09:20,0:09:20,,00,08,,,,,,
-,-,16,2018/12/5 16:30,034-159-YELLOW,25554,まちかど端末（乗降ポイントから）,0,956,4,1,,2018/12/5 16:36,2018/12/5 16:45,35.445857 139.647636,ホテルモントレ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 16:39,2018/12/5 16:39,2018/12/5 16:51,2018/12/5 16:51,,2018/12/5 16:30,0:09:01,0:09:01,,00,05,,,,,,
-,-,16,2018/12/5 16:33,037-576-YELLOW 120-729-SKY,25556,まちかど端末（店舗から）,0,63,3,2,,2018/12/5 16:36,2018/12/5 16:41,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/12/5 16:40,2018/12/5 16:40,2018/12/5 16:48,2018/12/5 16:48,,2018/12/5 16:33,0:04:22,0:08:44,,00,03,,,,,,
-,-,16,2018/12/5 16:44,024-703-GREEN,25559,まちかど端末（乗降ポイントから）,0,891,9,1,,2018/12/5 16:48,2018/12/5 17:01,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/5 16:48,2018/12/5 16:48,2018/12/5 17:07,2018/12/5 17:07,,2018/12/5 16:44,0:13:12,0:13:12,,00,04,,,,,,
-,-,16,2018/12/5 16:44,037-627-YELLOW,25560,乗客アプリ（地図から）,8403,876,7,1,,2018/12/5 16:50,2018/12/5 16:52,35.453715 139.638133,横浜ワールドポーターズ,35.456605 139.635327,横浜ベイホテル東急,2018/12/5 16:48,2018/12/5 16:48,2018/12/5 16:59,2018/12/5 16:59,,2018/12/5 16:44,0:02:07,0:02:07,,01,05,,,,,,
★,-,16,2018/12/5 16:44,037-456-YELLOW 037-455-YELLOW,25561,乗客アプリ（Myルートから）,8380,637,3,2,,2018/12/5 16:52,2018/12/5 17:13,35.445783 139.642958,横浜情報文化センター,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/5 16:54,2018/12/5 16:54,2018/12/5 17:28,2018/12/5 17:28,2018/12/5 16:54,2018/12/5 16:54,0:20:59,0:41:58,,00,00,,,,,,
-,-,16,2018/12/5 16:44,065-908-BANANA,25562,乗客アプリ（地図から）,7188,306,13,1,,2018/12/5 16:53,2018/12/5 17:06,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/12/5 16:52,2018/12/5 16:52,2018/12/5 17:09,2018/12/5 17:09,,2018/12/5 16:44,0:13:32,0:13:32,,00,08,,,,,,
★,-,16,2018/12/5 16:45,062-629-BANANA,25563,乗客アプリ（地図から）,4730,747,10,1,,2018/12/5 16:53,2018/12/5 17:06,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/5 16:55,2018/12/5 16:55,2018/12/5 17:10,2018/12/5 17:10,2018/12/5 16:55,2018/12/5 16:55,0:12:35,0:12:35,,00,00,,,,,,
-,-,16,2018/12/5 16:50,001-984-BLUE,25566,まちかど端末（乗降ポイントから）,0,560,2,1,,2018/12/5 16:55,2018/12/5 17:07,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/5 16:56,2018/12/5 16:56,2018/12/5 17:08,2018/12/5 17:08,,2018/12/5 16:50,0:12:51,0:12:51,,00,04,,,,,,
-,-,16,2018/12/5 16:51,008-701-BLUE,25567,乗客アプリ（Myルートから）,3203,544,11,1,,2018/12/5 16:55,2018/12/5 17:00,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 16:54,2018/12/5 16:54,2018/12/5 17:01,2018/12/5 17:01,,2018/12/5 16:51,0:05:05,0:05:05,,00,03,,,,,,
-,-,16,2018/12/5 16:52,026-394-GREEN,25568,まちかど端末（店舗から）,0,781,7,1,,2018/12/5 16:58,2018/12/5 17:03,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/5 16:58,2018/12/5 16:58,2018/12/5 17:08,2018/12/5 17:08,,2018/12/5 16:52,0:05:26,0:05:26,,00,05,,,,,,
-,-,16,2018/12/5 16:53,120-672-SKY 120-671-SKY,25569,乗客アプリ（地図から）,8384,642,4,2,,2018/12/5 16:58,2018/12/5 17:03,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/5 16:57,2018/12/5 16:57,2018/12/5 17:06,2018/12/5 17:06,,2018/12/5 16:53,0:05:11,0:10:22,,01,04,,,,,,
-,-,16,2018/12/5 16:54,077-514-ORANGE,25570,まちかど端末（店舗から）,0,320,15,1,,2018/12/5 16:59,2018/12/5 17:12,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/5 16:59,2018/12/5 16:59,2018/12/5 17:16,2018/12/5 17:28,,2018/12/5 16:54,0:12:58,0:12:58,,00,05,,,,,,
-,-,16,2018/12/5 16:56,054-967-STRAWBERRY,25572,乗客アプリ（目的地から）,4091,422,10,1,,2018/12/5 16:58,2018/12/5 17:07,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 16:59,2018/12/5 16:59,2018/12/5 17:14,2018/12/5 17:14,,2018/12/5 16:56,0:08:48,0:08:48,,00,02,,,,,,
-,-,16,2018/12/5 16:59,077-050-ORANGE,25573,まちかど端末（乗降ポイントから）,0,332,11,1,,2018/12/5 17:02,2018/12/5 17:14,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443073 139.651914,横浜人形の家,2018/12/5 17:01,2018/12/5 17:01,2018/12/5 17:18,2018/12/5 17:18,,2018/12/5 16:59,0:12:23,0:12:23,,00,02,,,,,,
-,-,16,2018/12/5 16:59,008-091-BLUE,25574,乗客アプリ（Myルートから）,2978,557,7,1,,2018/12/5 17:03,2018/12/5 17:09,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 17:05,2018/12/5 17:05,2018/12/5 17:12,2018/12/5 17:12,,2018/12/5 16:59,0:05:37,0:05:37,,00,04,,,,,,
★,☆,16,2018/12/5 15:55,168-191-CAKE,25517,乗客アプリWeb（地図から）,8392,361,1,1,2018/12/5 15:56,,,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/12/5 16:05,,2018/12/5 16:23,,2018/12/5 16:05,2018/12/5 16:05,0:00:00,0:00:00,,00,00,,,,,,
★,☆,16,2018/12/5 15:55,037-242-YELLOW 025-224-GREEN,25519,乗客アプリ（地図から）,8338,640,5,2,2018/12/5 15:56,,,35.454389 139.630904,横浜ランドマークタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/5 16:55,,2018/12/5 17:09,,2018/12/5 16:55,2018/12/5 16:55,0:00:00,0:00:00,,00,00,,,,,,
-,☆,16,2018/12/5 16:17,077-456-ORANGE,25539,乗客アプリ（地図から）,2535,438,15,1,2018/12/5 16:17,,,35.452963 139.642093,横浜赤レンガ倉庫,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/5 16:20,,2018/12/5 16:29,,,2018/12/5 16:17,0:00:00,0:00:00,,00,02,,,,,,
-,☆,16,2018/12/5 16:31,064-594-BANANA,25555,乗客アプリ（地図から）,5528,668,8,1,2018/12/5 16:50,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443073 139.651914,横浜人形の家,2018/12/5 16:48,,2018/12/5 17:07,,,2018/12/5 16:31,0:00:00,0:00:00,,00,18,,,,,,
-,☆,16,2018/12/5 16:47,008-701-BLUE,25564,乗客アプリ（Myルートから）,3203,200,8,1,2018/12/5 16:47,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/5 16:49,,2018/12/5 16:55,,,2018/12/5 16:47,0:00:00,0:00:00,,00,01,,,,,,
