,,,日時,,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
★,☆,18,2018/12/6 17:58,077-456-ORANGE,26138,乗客アプリ（地図から）,2535,109,15,1,2018/12/6 17:58,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 18:36,,2018/12/6 18:46,,2018/12/6 18:08,2018/12/6 18:08,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:01,077-456-ORANGE,26142,乗客アプリ（地図から）,2535,850,1,1,2018/12/6 18:01,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 18:12,,2018/12/6 18:18,,,2018/12/6 18:01,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
★,☆,18,2018/12/6 18:01,077-456-ORANGE,26143,乗客アプリ（地図から）,2535,785,1,1,2018/12/6 18:01,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443704 139.651332,ホテルメルパルク横浜,2018/12/6 18:11,,2018/12/6 18:22,,2018/12/6 18:11,2018/12/6 18:11,0:00:00,0:00:00,,00,00,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:05,077-456-ORANGE,26144,乗客アプリ（地図から）,2535,910,1,1,2018/12/6 18:05,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/6 18:15,,2018/12/6 18:26,,,2018/12/6 18:05,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:05,077-456-ORANGE,26145,乗客アプリ（地図から）,2535,880,1,1,2018/12/6 18:05,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443704 139.651332,ホテルメルパルク横浜,2018/12/6 18:16,,2018/12/6 18:26,,,2018/12/6 18:05,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:06,039-417-YELLOW,26146,乗客アプリ（地図から）,2547,228,2,1,2018/12/6 18:08,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/6 18:11,,2018/12/6 18:22,,,2018/12/6 18:06,0:00:00,0:00:00,,00,05,,,,,
-,☆,18,2018/12/6 18:07,077-456-ORANGE,26147,乗客アプリ（地図から）,2535,116,1,1,2018/12/6 18:07,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 18:17,,2018/12/6 18:26,,,2018/12/6 18:07,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:08,038-160-YELLOW,26148,乗客アプリ（地図から）,8434,683,1,1,2018/12/6 18:27,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 18:22,,2018/12/6 18:34,,,2018/12/6 18:08,0:00:00,0:00:00,,00,19,,,,,
-,☆,18,2018/12/6 18:10,012-091-RED,26151,乗客アプリ（目的地から）,6771,388,1,1,2018/12/6 18:10,,,35.441002 139.650809,横浜元町ショッピングストリート,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 18:41,,2018/12/6 18:59,,,2018/12/6 18:10,0:00:00,0:00:00,,00,31,,,,,
★,☆,18,2018/12/6 18:10,032-893-YELLOW 034-527-YELLOW 032-892-YELLOW 033-130-YELLOW,26152,乗客アプリ（地図から）,3290,764,2,4,2018/12/6 18:12,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/6 18:50,,2018/12/6 19:01,,2018/12/6 18:20,2018/12/6 18:20,0:00:00,0:00:00,,00,30,,,,,
-,☆,18,2018/12/6 18:11,038-232-YELLOW,26155,まちかど端末（店舗から）,0,129,8,1,2018/12/6 18:12,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 18:52,,2018/12/6 19:01,,,2018/12/6 18:11,0:00:00,0:00:00,,00,,,,,,※420行と同一人物と思われるため一番短い待ち時間を採用
★,☆,18,2018/12/6 18:12,038-232-YELLOW,26156,まちかど端末（店舗から）,0,654,8,1,2018/12/6 18:13,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 18:51,,2018/12/6 18:59,,2018/12/6 18:22,2018/12/6 18:22,0:00:00,0:00:00,,00,28,,,,,※419行と同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:12,026-623-GREEN,26157,乗客アプリ（地図から）,4719,595,7,1,2018/12/6 18:12,,,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 18:54,,2018/12/6 19:07,,,2018/12/6 18:12,0:00:00,0:00:00,,00,,,,,,※※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:12,166-357-agekke,26158,乗客アプリ（目的地から）,2314,358,11,1,2018/12/6 18:24,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 18:20,,2018/12/6 18:40,,,2018/12/6 18:12,0:00:00,0:00:00,,00,11,,,,,
-,☆,18,2018/12/6 18:13,026-623-GREEN,26159,乗客アプリ（地図から）,4719,52,8,1,2018/12/6 18:13,,,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 18:50,,2018/12/6 19:02,,,2018/12/6 18:13,0:00:00,0:00:00,,00,,,,,,※※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:13,115-699-SUN,26160,乗客アプリ（地図から）,1318,980,7,1,2018/12/6 18:13,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 18:53,,2018/12/6 19:04,,,2018/12/6 18:13,0:00:00,0:00:00,,00,,,,,,※※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:14,026-623-GREEN,26161,乗客アプリ（地図から）,4719,854,8,1,2018/12/6 18:14,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 18:48,,2018/12/6 18:59,,,2018/12/6 18:14,0:00:00,0:00:00,,00,,,,,,※※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:14,115-699-SUN,26163,乗客アプリ（Myルートから）,1318,574,1,1,2018/12/6 18:14,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 18:35,,2018/12/6 18:44,,,2018/12/6 18:14,0:00:00,0:00:00,,00,,,,,,※※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:14,026-623-GREEN,26164,乗客アプリ（地図から）,4719,617,8,1,2018/12/6 18:15,,,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 18:48,,2018/12/6 18:56,,,2018/12/6 18:14,0:00:00,0:00:00,,00,,,,,,※※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:15,012-091-RED,26166,乗客アプリ（目的地から）,6771,601,3,1,2018/12/6 18:15,,,35.441002 139.650809,横浜元町ショッピングストリート,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 18:34,,2018/12/6 18:52,,,2018/12/6 18:15,0:00:00,0:00:00,,00,18,,,,,
-,☆,18,2018/12/6 18:15,026-623-GREEN,26167,乗客アプリ（地図から）,4719,698,3,1,2018/12/6 18:15,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 18:45,,2018/12/6 18:59,,,2018/12/6 18:15,0:00:00,0:00:00,,00,,,,,,※※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:16,026-623-GREEN,26169,乗客アプリ（地図から）,4719,123,3,1,2018/12/6 18:17,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 18:36,,2018/12/6 18:58,,,2018/12/6 18:16,0:00:00,0:00:00,,00,19,,,,,※※同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:17,077-120-ORANGE 077-119-ORANGE,26170,まちかど端末（乗降ポイントから）,0,151,3,2,2018/12/6 18:18,,,35.452963 139.642093,横浜赤レンガ倉庫,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/6 18:53,,2018/12/6 19:01,,,2018/12/6 18:17,0:00:00,0:00:00,,00,36,,,,,
-,☆,18,2018/12/6 18:19,038-232-YELLOW 038-233-YELLOW,26173,まちかど端末（乗降ポイントから）,0,155,3,2,2018/12/6 18:20,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/6 18:51,,2018/12/6 18:59,,,2018/12/6 18:19,0:00:00,0:00:00,,00,32,,,,,
-,☆,18,2018/12/6 18:23,033-909-YELLOW,26176,乗客アプリ（Myルートから）,6190,335,4,1,2018/12/6 18:24,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/6 18:51,,2018/12/6 19:02,,,2018/12/6 18:23,0:00:00,0:00:00,,00,,,,,,※435行と同一人物と思われるため一番短い待ち時間を採用
★,☆,18,2018/12/6 18:24,027-090-GREEN,26177,乗客アプリ（地図から）,1902,443,3,1,2018/12/6 18:25,,,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 18:58,,2018/12/6 19:07,,2018/12/6 18:34,2018/12/6 18:34,0:00:00,0:00:00,,00,23,,,,,※436行と同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:24,033-909-YELLOW,26178,乗客アプリ（Myルートから）,6190,143,4,1,2018/12/6 18:24,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/6 18:50,,2018/12/6 19:01,,,2018/12/6 18:24,0:00:00,0:00:00,,00,25,,,,,※433行と同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:25,027-090-GREEN,26180,乗客アプリ（地図から）,1902,971,10,1,2018/12/6 18:26,,,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:02,,2018/12/6 19:11,,,2018/12/6 18:25,0:00:00,0:00:00,,00,,,,,,※434行と同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:26,077-049-ORANGE 054-870-STRAWBERRY,26181,まちかど端末（乗降ポイントから）,0,999,1,2,2018/12/6 18:28,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 19:05,,2018/12/6 19:16,,,2018/12/6 18:26,0:00:00,0:00:00,,00,39,,,,,
-,☆,18,2018/12/6 18:26,108-391-SNOW,26182,乗客アプリ（目的地から）,2314,549,2,1,2018/12/6 18:27,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 18:57,,2018/12/6 19:15,,,2018/12/6 18:26,0:00:00,0:00:00,,00,31,,,,,
★,☆,18,2018/12/6 18:27,056-530-STRAWBERRY 056-521-STRAWBERRY,26183,乗客アプリ（地図から）,3171,181,4,2,2018/12/6 18:28,,,35.441441 139.648505,横浜中華街朱雀門,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:03,,2018/12/6 19:15,,2018/12/6 18:37,2018/12/6 18:37,0:00:00,0:00:00,,00,25,,,,,
★,☆,18,2018/12/6 18:37,077-456-ORANGE,26188,乗客アプリ（地図から）,2535,138,15,1,2018/12/6 18:37,,,35.443659 139.650847,横浜マリンタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 18:53,,2018/12/6 18:59,,2018/12/6 18:47,2018/12/6 18:47,0:00:00,0:00:00,,00,,,,,,"※445,442行と同一人物と思われるため一番短い待ち時間を採用"
★,☆,18,2018/12/6 18:39,116-815-SUN,26190,乗客アプリ（地図から）,5269,515,1,1,2018/12/6 18:40,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443908 139.635249,イセザキ・モール,2018/12/6 18:49,,2018/12/6 18:54,,2018/12/6 18:49,2018/12/6 18:49,0:00:00,0:00:00,,00,00,,,,,
★,☆,18,2018/12/6 18:42,077-456-ORANGE,26191,乗客アプリ（地図から）,2535,702,1,1,2018/12/6 18:49,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 18:52,,2018/12/6 18:57,,2018/12/6 18:52,2018/12/6 18:52,0:00:00,0:00:00,,00,00,,,,,"※440,445行と同一人物と思われるため一番短い待ち時間を採用"
-,☆,18,2018/12/6 18:47,069-328-BANANA,26196,乗客アプリ（地図から）,8296,448,7,1,2018/12/6 18:48,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 18:58,,2018/12/6 19:04,,,2018/12/6 18:47,0:00:00,0:00:00,,00,10,,,,,
-,☆,18,2018/12/6 18:58,018-282-RED,26205,乗客アプリ（地図から）,1158,685,5,1,2018/12/6 18:59,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448676 139.635696,横浜平和プラザホテル,2018/12/6 19:12,,2018/12/6 19:22,,,2018/12/6 18:58,0:00:00,0:00:00,,00,13,,,,,※446行と同一人物と思われるため一番短い待ち時間を採用
-,☆,18,2018/12/6 18:59,077-456-ORANGE,26207,乗客アプリ（地図から）,2535,203,1,1,2018/12/6 18:59,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:03,,2018/12/6 19:12,,,2018/12/6 18:59,0:00:00,0:00:00,,00,,,,,,"※440,442行と同一人物と思われるため一番短い待ち時間を採用"
-,☆,18,2018/12/6 18:59,018-282-RED,26208,乗客アプリ（地図から）,1158,306,5,1,2018/12/6 19:15,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448676 139.635696,横浜平和プラザホテル,2018/12/6 19:12,,2018/12/6 19:22,,,2018/12/6 18:59,0:00:00,0:00:00,,00,15,,,,,※444行と同一人物と思われるため一番短い待ち時間を採用
★,-,19,2018/12/6 18:58,073-911-ORANGE 073-935-ORANGE,26204,乗客アプリ（地図から）,6734,485,7,2,,2018/12/6 19:08,2018/12/6 19:18,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/12/6 19:09,2018/12/6 19:09,2018/12/6 19:21,2018/12/6 19:19,2018/12/6 19:08,2018/12/6 19:08,0:10:21,0:20:42,371,00,00,03,02,,,
★,-,19,2018/12/6 19:00,077-456-ORANGE,26209,乗客アプリ（地図から）,2535,343,6,1,,2018/12/6 19:06,2018/12/6 19:14,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:10,2018/12/6 19:10,2018/12/6 19:20,2018/12/6 19:16,2018/12/6 19:10,2018/12/6 19:10,0:08:16,0:08:16,,00,00,,,,,
-,-,19,2018/12/6 19:00,108-391-SNOW,26210,まちかど端末（店舗から）,0,641,9,1,,2018/12/6 19:05,2018/12/6 19:12,35.448676 139.635696,横浜平和プラザホテル,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 19:02,2018/12/6 19:05,2018/12/6 19:13,2018/12/6 19:15,,2018/12/6 19:00,0:07:24,0:07:24,,02,04,,,,,
★,-,19,2018/12/6 19:02,064-437-BANANA,26211,乗客アプリ（地図から）,5277,119,10,1,,2018/12/6 19:11,2018/12/6 19:16,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/6 19:12,2018/12/6 19:12,2018/12/6 19:18,2018/12/6 19:18,2018/12/6 19:12,2018/12/6 19:12,0:05:13,0:05:13,,00,00,,,,,
-,-,19,2018/12/6 19:03,168-213-CAKE,26212,乗客アプリWeb（地図から）,8484,76,4,1,,2018/12/6 19:10,2018/12/6 19:13,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 19:12,2018/12/6 19:12,2018/12/6 19:21,2018/12/6 19:23,,2018/12/6 19:03,0:03:15,0:03:15,,00,07,,,,,
-,-,19,2018/12/6 19:04,166-229-agekke,26214,まちかど端末（店舗から）,0,215,9,1,,2018/12/6 19:12,2018/12/6 19:17,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 19:15,2018/12/6 19:15,2018/12/6 19:21,2018/12/6 19:19,,2018/12/6 19:04,0:04:44,0:04:44,,00,08,,,,,
★,-,19,2018/12/6 19:05,077-676-ORANGE,26215,乗客アプリ（簡単予約）,8250,793,1,1,,2018/12/6 19:19,2018/12/6 19:27,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 19:19,2018/12/6 19:23,2018/12/6 19:30,2018/12/6 19:39,2018/12/6 19:15,2018/12/6 19:15,0:07:54,0:07:54,,00,03,,,,,
-,-,19,2018/12/6 19:07,036-636-YELLOW,26216,乗客アプリ（地図から）,1218,436,3,1,,2018/12/6 19:09,2018/12/6 19:15,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:09,2018/12/6 19:09,2018/12/6 19:18,2018/12/6 19:17,,2018/12/6 19:07,0:06:23,0:06:23,,00,02,,,,,
-,-,19,2018/12/6 19:10,141-268-STAR 141-269-STAR,26217,乗客アプリ（目的地から）,4075,879,8,2,,2018/12/6 19:14,2018/12/6 19:21,35.443704 139.651332,ホテルメルパルク横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:12,2018/12/6 19:12,2018/12/6 19:24,2018/12/6 19:23,,2018/12/6 19:10,0:07:47,0:15:34,,01,03,,,,,
-,-,19,2018/12/6 19:11,166-158-agekke,26218,乗客アプリ（地図から）,1751,895,4,1,,2018/12/6 19:18,2018/12/6 19:22,35.448801 139.636702,ホテルルートイン横浜馬車道,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 19:14,2018/12/6 19:14,2018/12/6 19:22,2018/12/6 19:25,,2018/12/6 19:11,0:03:47,0:03:47,,03,07,,,,,
-,-,19,2018/12/6 19:13,038-234-YELLOW,26219,まちかど端末（乗降ポイントから）,0,103,9,1,,2018/12/6 19:16,2018/12/6 19:24,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 19:16,2018/12/6 19:16,2018/12/6 19:30,2018/12/6 19:30,,2018/12/6 19:13,0:08:21,0:08:21,,00,02,,,,,
★,-,19,2018/12/6 19:13,118-356-SUN 118-357-SUN,26220,乗客アプリ（地図から）,7890,784,5,2,,2018/12/6 19:22,2018/12/6 19:30,35.454389 139.630904,横浜ランドマークタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 19:23,2018/12/6 19:23,2018/12/6 19:39,2018/12/6 19:33,2018/12/6 19:23,2018/12/6 19:23,0:07:39,0:15:18,,00,00,,,,,
-,-,19,2018/12/6 19:13,036-084-YELLOW,26221,乗客アプリ（地図から）,7755,933,6,1,,2018/12/6 19:20,2018/12/6 19:28,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:23,2018/12/6 19:23,2018/12/6 19:29,2018/12/6 19:28,,2018/12/6 19:13,0:07:54,0:07:54,,00,06,,,,,
-,-,19,2018/12/6 19:13,039-429-YELLOW 039-411-YELLOW,26222,乗客アプリ（地図から）,8494,60,3,2,,2018/12/6 19:22,2018/12/6 19:28,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:25,2018/12/6 19:25,2018/12/6 19:32,2018/12/6 19:32,,2018/12/6 19:13,0:06:16,0:12:32,,00,08,,,,,
-,-,19,2018/12/6 19:15,038-239-YELLOW 038-238-YELLOW,26223,まちかど端末（店舗から）,0,422,2,2,,2018/12/6 19:20,2018/12/6 19:26,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:23,2018/12/6 19:23,2018/12/6 19:33,2018/12/6 19:33,,2018/12/6 19:15,0:05:58,0:11:56,,00,05,,,,,
-,-,19,2018/12/6 19:16,168-191-CAKE,26225,乗客アプリ（目的地から）,8392,650,7,1,,2018/12/6 19:23,2018/12/6 19:30,35.450554 139.632616,横浜桜木町ワシントンホテル,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/6 19:24,2018/12/6 19:24,2018/12/6 19:34,2018/12/6 19:34,,2018/12/6 19:16,0:06:30,0:06:30,,00,07,,,,,
-,-,19,2018/12/6 19:17,037-561-YELLOW 032-943-YELLOW 037-562-YELLOW 037-580-YELLOW,26227,乗客アプリ（地図から）,8490,187,15,4,,2018/12/6 19:21,2018/12/6 19:30,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 19:19,2018/12/6 19:19,2018/12/6 19:38,2018/12/6 19:38,,2018/12/6 19:17,0:09:47,0:39:08,,01,03,,,,,
★,-,19,2018/12/6 19:17,050-563-STRAWBERRY,26228,乗客アプリ（地図から）,6447,640,10,1,,2018/12/6 19:25,2018/12/6 19:33,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 19:27,2018/12/6 19:27,2018/12/6 19:34,2018/12/6 19:34,2018/12/6 19:27,2018/12/6 19:27,0:08:04,0:08:04,,00,00,,,,,
-,-,19,2018/12/6 19:20,018-282-RED,26232,乗客アプリ（地図から）,1158,594,6,1,,2018/12/6 19:23,2018/12/6 19:31,35.454389 139.630904,横浜ランドマークタワー,35.448676 139.635696,横浜平和プラザホテル,2018/12/6 19:23,2018/12/6 19:23,2018/12/6 19:32,2018/12/6 19:32,,2018/12/6 19:20,0:08:17,0:08:17,,00,02,,,,,
-,-,19,2018/12/6 19:20,039-444-YELLOW,26233,乗客アプリ（Myルートから）,2902,290,4,1,,2018/12/6 19:22,2018/12/6 19:26,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 19:25,2018/12/6 19:25,2018/12/6 19:37,2018/12/6 19:37,,2018/12/6 19:20,0:03:49,0:03:49,,00,01,,,,,
-,-,19,2018/12/6 19:21,077-456-ORANGE,26234,乗客アプリ（地図から）,2535,683,8,1,,2018/12/6 19:23,2018/12/6 19:29,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/6 19:23,2018/12/6 19:23,2018/12/6 19:32,2018/12/6 19:32,,2018/12/6 19:21,0:06:41,0:06:41,,00,01,,,,,
★,-,19,2018/12/6 19:25,025-288-GREEN,26235,乗客アプリ（目的地から）,5564,96,5,1,,2018/12/6 19:33,2018/12/6 19:41,35.443704 139.651332,ホテルメルパルク横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:35,2018/12/6 19:35,2018/12/6 19:46,2018/12/6 19:46,2018/12/6 19:35,2018/12/6 19:35,0:07:33,0:07:33,,00,00,,,,,
-,-,19,2018/12/6 19:26,012-669-RED 012-662-RED,26236,乗客アプリ（簡単予約）,7887,924,9,2,,2018/12/6 19:28,2018/12/6 19:31,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 19:28,2018/12/6 19:28,2018/12/6 19:34,2018/12/6 19:34,,2018/12/6 19:26,0:03:16,0:06:32,,00,01,,,,,
-,-,19,2018/12/6 19:29,073-911-ORANGE 073-935-ORANGE,26237,乗客アプリ（地図から）,6734,915,11,2,,2018/12/6 19:39,2018/12/6 19:47,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 19:34,2018/12/6 19:34,2018/12/6 19:46,2018/12/6 19:46,,2018/12/6 19:29,0:08:26,0:16:52,,05,09,,,,,
★,-,19,2018/12/6 19:31,077-456-ORANGE,26238,乗客アプリ（地図から）,2535,151,15,1,,2018/12/6 19:36,2018/12/6 19:45,35.456605 139.635327,横浜ベイホテル東急,35.448676 139.635696,横浜平和プラザホテル,2018/12/6 19:41,2018/12/6 19:41,2018/12/6 19:50,2018/12/6 19:53,2018/12/6 19:41,2018/12/6 19:41,0:08:28,0:08:28,,00,00,,,,,
★,-,19,2018/12/6 19:33,027-800-GREEN 028-724-GREEN 065-658-BANANA,26239,乗客アプリ（地図から）,2855,743,8,3,,2018/12/6 19:43,2018/12/6 19:50,35.454389 139.630904,横浜ランドマークタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 19:43,2018/12/6 19:43,2018/12/6 19:54,2018/12/6 19:52,2018/12/6 19:43,2018/12/6 19:43,0:07:16,0:21:48,,00,00,,,,,
-,-,19,2018/12/6 19:34,037-069-YELLOW,26240,まちかど端末（店舗から）,0,520,4,1,,2018/12/6 19:35,2018/12/6 19:40,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 19:35,2018/12/6 19:35,2018/12/6 19:44,2018/12/6 19:44,,2018/12/6 19:34,0:04:44,0:04:44,,00,01,,,,,
-,-,19,2018/12/6 19:36,051-250-STRAWBERRY,26241,まちかど端末（乗降ポイントから）,0,461,6,1,,2018/12/6 19:41,2018/12/6 19:45,35.45435 139.631762,横浜ロイヤルパークホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 19:39,2018/12/6 19:39,2018/12/6 19:45,2018/12/6 19:45,,2018/12/6 19:36,0:03:41,0:03:41,,01,05,,,,,
★,-,19,2018/12/6 19:36,168-191-CAKE,26242,乗客アプリ（目的地から）,8392,78,15,1,,2018/12/6 19:39,2018/12/6 19:51,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/6 19:46,2018/12/6 19:46,2018/12/6 20:02,2018/12/6 20:02,2018/12/6 19:46,2018/12/6 19:46,0:12:14,0:12:14,,00,00,,,,,
