,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,☆,14,2018/11/25 14:28,070-920-ORANGE,19939,乗客アプリ（地図から）,2109,42,10,1,2018/11/25 14:28,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 14:45,,2018/11/25 14:55,,,2018/11/25 14:28,0:00:00,0:00:00,,00,,,,,"※277,279行と同一人物と思われるため一番短いものを採用",,
-,☆,14,2018/11/25 14:28,070-920-ORANGE,19942,乗客アプリ（Myルートから）,2109,716,10,1,2018/11/25 14:29,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 14:42,,2018/11/25 14:53,,,2018/11/25 14:28,0:00:00,0:00:00,,00,13,,,,"※278,277行と同一人物と思われるため一番短いものを採用",,
★,☆,14,2018/11/25 14:28,063-579-BANANA 063-567-BANANA 063-580-BANANA,19943,乗客アプリ（地図から）,2934,806,1,3,2018/11/25 14:29,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 14:46,,2018/11/25 14:55,,2018/11/25 14:38,2018/11/25 14:38,0:00:00,0:00:00,,00,08,,,,"※281,287行と同一人物と思われるため一番短いものを採用",,
★,☆,14,2018/11/25 14:29,063-579-BANANA 063-580-BANANA,19945,乗客アプリ（地図から）,2934,438,1,2,2018/11/25 14:49,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 14:46,,2018/11/25 14:54,,2018/11/25 14:39,2018/11/25 14:39,0:00:00,0:00:00,,00,,,,,"※280,287行と同一人物と思われるため一番短いものを採用",,
-,☆,14,2018/11/25 14:32,065-665-BANANA 065-666-BANANA,19949,乗客アプリ（地図から）,5455,428,11,2,2018/11/25 14:33,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/25 15:00,,2018/11/25 15:14,,,2018/11/25 14:32,0:00:00,0:00:00,,00,,,,,※283行と同一人物と思われるため一番短いものを採用,,
-,☆,14,2018/11/25 14:33,065-665-BANANA 065-666-BANANA,19952,乗客アプリ（地図から）,5455,869,14,2,2018/11/25 14:34,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/25 14:58,,2018/11/25 15:05,,,2018/11/25 14:33,0:00:00,0:00:00,,00,24,,,,※282行と同一人物と思われるため一番短いものを採用,,
-,☆,14,2018/11/25 14:41,028-553-GREEN,19958,乗客アプリ（地図から）,4750,947,5,1,2018/11/25 14:41,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 14:43,,2018/11/25 14:57,,,2018/11/25 14:41,0:00:00,0:00:00,,00,02,,,,,,
-,☆,14,2018/11/25 14:44,025-251-GREEN 025-249-GREEN 025-250-GREEN,19961,乗客アプリ（地図から）,6882,890,13,3,2018/11/25 14:44,,,35.445783 139.642958,横浜情報文化センター,35.443073 139.651914,横浜人形の家,2018/11/25 15:08,,2018/11/25 15:17,,,2018/11/25 14:44,0:00:00,0:00:00,,00,24,,,,,,
-,☆,14,2018/11/25 14:44,167-924-CAKE,19963,乗客アプリWeb（目的地から）,7316,716,11,4,2018/11/25 14:45,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/11/25 15:19,,2018/11/25 15:33,,,2018/11/25 14:44,0:00:00,0:00:00,,00,34,,,,,,
-,☆,14,2018/11/25 14:49,063-579-BANANA 063-567-BANANA 063-580-BANANA,19967,乗客アプリ（地図から）,2934,31,11,3,2018/11/25 14:50,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 15:14,,2018/11/25 15:22,,,2018/11/25 14:49,0:00:00,0:00:00,,00,,,,,"※281,280行と同一人物と思われるため一番短いものを採用",,
-,☆,14,2018/11/25 14:51,025-126-GREEN 025-125-GREEN 000-092-BLUE 025-124-GREEN,19970,乗客アプリ（目的地から）,7410,194,6,4,2018/11/25 14:52,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/25 15:25,,2018/11/25 15:39,,,2018/11/25 14:51,0:00:00,0:00:00,,00,33,,,,,,
-,☆,14,2018/11/25 14:53,025-294-GREEN,19971,乗客アプリ（簡単予約）,2112,662,6,1,2018/11/25 14:56,,,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/11/25 15:21,,2018/11/25 15:33,,,2018/11/25 14:53,0:00:00,0:00:00,,00,28,,,,,,
-,☆,14,2018/11/25 14:54,076-409-ORANGE 076-401-ORANGE 034-054-YELLOW 076-408-ORANGE,19973,乗客アプリ（地図から）,7366,558,14,4,2018/11/25 14:55,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 15:22,,2018/11/25 15:38,,,2018/11/25 14:54,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,14,2018/11/25 14:55,063-514-BANANA,19974,乗客アプリ（地図から）,3512,446,14,1,2018/11/25 14:56,,,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/25 15:21,,2018/11/25 15:34,,,2018/11/25 14:55,0:00:00,0:00:00,,00,,,,,"※293,296行と同一人物と思われるため一番短いものを採用",,
-,☆,14,2018/11/25 14:55,076-409-ORANGE 076-401-ORANGE 034-054-YELLOW 076-408-ORANGE,19975,乗客アプリ（目的地から）,7366,562,8,4,2018/11/25 14:56,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 15:32,,2018/11/25 15:48,,,2018/11/25 14:55,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,14,2018/11/25 14:56,063-514-BANANA,19978,乗客アプリ（地図から）,3512,315,8,1,2018/11/25 14:57,,,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/25 15:32,,2018/11/25 15:44,,,2018/11/25 14:56,0:00:00,0:00:00,,00,,,,,"※291,296行と同一人物と思われるため一番短いものを採用",,
-,☆,14,2018/11/25 14:56,076-409-ORANGE 076-401-ORANGE 034-054-YELLOW 076-408-ORANGE,19979,乗客アプリ（目的地から）,7366,932,6,4,2018/11/25 14:57,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 15:22,,2018/11/25 15:50,,,2018/11/25 14:56,0:00:00,0:00:00,,00,25,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,14,2018/11/25 14:57,118-806-SUN,19981,まちかど端末（店舗から）,0,329,6,1,2018/11/25 15:31,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/25 15:24,,2018/11/25 15:31,,,2018/11/25 14:57,0:00:00,0:00:00,,00,33,,,,,,
-,☆,14,2018/11/25 14:57,063-514-BANANA,19983,乗客アプリ（地図から）,3512,340,14,1,2018/11/25 14:58,,,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/25 15:22,,2018/11/25 15:35,,,2018/11/25 14:57,0:00:00,0:00:00,,00,24,,,,"※293,291行と同一人物と思われるため一番短いものを採用",,
-,☆,14,2018/11/25 14:58,116-645-SUN,19984,乗客アプリ（地図から）,7394,120,11,1,2018/11/25 14:58,,,35.445857 139.647636,ホテルモントレ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/25 15:21,,2018/11/25 15:33,,,2018/11/25 14:58,0:00:00,0:00:00,,00,23,,,,,,
-,☆,14,2018/11/25 14:58,110-325-SUN 110-323-SUN 110-324-SUN,19985,乗客アプリ（Myルートから）,7339,899,14,3,2018/11/25 14:59,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443073 139.651914,横浜人形の家,2018/11/25 15:23,,2018/11/25 15:36,,,2018/11/25 14:58,0:00:00,0:00:00,,00,24,,,,※301行と同一人物と思われるため一番短いものを採用,,
-,☆,14,2018/11/25 14:58,076-409-ORANGE 076-401-ORANGE 034-054-YELLOW 076-408-ORANGE,19986,乗客アプリ（目的地から）,7366,992,8,4,2018/11/25 14:59,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 15:32,,2018/11/25 15:48,,,2018/11/25 14:58,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,14,2018/11/25 14:59,116-645-SUN,19987,乗客アプリ（地図から）,7394,566,11,1,2018/11/25 14:59,,,35.445857 139.647636,ホテルモントレ横浜,35.443908 139.635249,イセザキ・モール,2018/11/25 15:22,,2018/11/25 15:31,,,2018/11/25 14:59,0:00:00,0:00:00,,00,23,,,,,,
-,☆,14,2018/11/25 14:59,110-325-SUN 110-323-SUN 110-324-SUN,19988,乗客アプリ（Myルートから）,7339,916,14,3,2018/11/25 14:59,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443073 139.651914,横浜人形の家,2018/11/25 15:24,,2018/11/25 15:37,,,2018/11/25 14:59,0:00:00,0:00:00,,00,,,,,※298行と同一人物と思われるため一番短いものを採用,,
★,-,14,2018/11/25 14:28,036-312-YELLOW 036-311-YELLOW 036-313-YELLOW,19940,乗客アプリ（地図から）,1901,341,12,3,,2018/11/25 15:23,2018/11/25 15:30,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443073 139.651914,横浜人形の家,2018/11/25 15:28,2018/11/25 15:28,2018/11/25 15:34,2018/11/25 15:34,2018/11/25 15:28,2018/11/25 15:28,0:07:28,0:22:24,1224,00,00,16,15,,,,
★,-,14,2018/11/25 14:28,025-379-GREEN 025-380-GREEN 025-381-GREEN,19941,乗客アプリ（地図から）,6834,1001,2,3,,2018/11/25 15:24,2018/11/25 15:47,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/25 15:28,2018/11/25 15:28,2018/11/25 15:47,2018/11/25 15:48,2018/11/25 15:28,2018/11/25 15:28,0:23:00,1:09:00,,00,00,,,,,,
★,-,14,2018/11/25 14:33,105-725-SNOW,19951,乗客アプリ（目的地から）,6349,923,15,1,,2018/11/25 15:32,2018/11/25 15:47,35.443908 139.635249,イセザキ・モール,35.443073 139.651914,横浜人形の家,2018/11/25 15:33,2018/11/25 15:33,2018/11/25 15:45,2018/11/25 15:51,2018/11/25 15:33,2018/11/25 15:33,0:14:29,0:14:29,,00,00,,,,,,
★,-,14,2018/11/25 14:37,117-237-SUN 117-230-SUN,19955,乗客アプリ（簡単予約）,7371,79,5,2,,2018/11/25 15:35,2018/11/25 15:45,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/25 15:37,2018/11/25 15:37,2018/11/25 15:50,2018/11/25 15:50,2018/11/25 15:37,2018/11/25 15:37,0:09:51,0:19:42,,00,00,,,,,,
★,-,14,2018/11/25 14:51,015-141-RED,19969,乗客アプリ（目的地から）,3765,892,11,1,,2018/11/25 15:14,2018/11/25 15:28,35.445857 139.647636,ホテルモントレ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 15:17,2018/11/25 15:21,2018/11/25 15:30,2018/11/25 15:39,2018/11/25 15:01,2018/11/25 15:01,0:13:48,0:13:48,,00,12,,,,,,
★,-,14,2018/11/25 14:54,105-079-SNOW 105-078-SNOW,19972,乗客アプリ（簡単予約）,3654,239,1,2,,2018/11/25 15:12,2018/11/25 15:36,35.445857 139.647636,ホテルモントレ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/11/25 15:18,2018/11/25 15:18,2018/11/25 15:40,2018/11/25 15:41,2018/11/25 15:04,2018/11/25 15:04,0:23:55,0:47:50,,00,08,,,,,,
★,-,14,2018/11/25 14:56,034-173-YELLOW 034-172-YELLOW,19977,乗客アプリ（地図から）,6507,799,7,2,,2018/11/25 15:23,2018/11/25 15:43,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/25 15:32,2018/11/25 15:32,2018/11/25 15:51,2018/11/25 15:51,2018/11/25 15:06,2018/11/25 15:06,0:20:08,0:40:16,,00,17,,,,,,
★,-,14,2018/11/25 14:57,167-896-CAKE,19980,乗客アプリ（地図から）,7233,141,9,4,,2018/11/25 15:54,2018/11/25 16:06,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/25 15:57,2018/11/25 15:57,2018/11/25 16:10,2018/11/25 16:10,2018/11/25 15:57,2018/11/25 15:57,0:11:51,0:47:24,,00,00,,,,,,
★,-,15,2018/11/25 15:00,110-325-SUN 110-323-SUN 110-324-SUN,19989,乗客アプリ（Myルートから）,7339,559,14,3,,2018/11/25 15:21,2018/11/25 15:32,35.452963 139.642093,横浜赤レンガ倉庫,35.443073 139.651914,横浜人形の家,2018/11/25 15:23,2018/11/25 15:23,2018/11/25 15:36,2018/11/25 15:36,2018/11/25 15:10,2018/11/25 15:10,0:11:15,0:33:45,,00,11,,,,,,
-,-,15,2018/11/25 15:02,026-536-GREEN 012-086-RED 012-085-RED,19993,まちかど端末（店舗から）,0,933,4,3,,2018/11/25 15:24,2018/11/25 15:32,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/25 15:26,2018/11/25 15:26,2018/11/25 15:35,2018/11/25 15:38,,2018/11/25 15:02,0:08:00,0:24:00,,00,21,,,,,,
-,-,15,2018/11/25 15:03,167-943-CAKE,19995,乗客アプリWeb（簡単予約）,7106,59,4,3,,2018/11/25 15:24,2018/11/25 15:55,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/25 15:29,2018/11/25 15:29,2018/11/25 15:54,2018/11/25 16:03,,2018/11/25 15:03,0:30:55,1:32:45,,00,20,,,,,,
-,-,15,2018/11/25 15:04,166-439-agekke,19996,乗客アプリ（目的地から）,1888,583,1,1,,2018/11/25 15:16,2018/11/25 15:41,35.447546 139.64358,横浜開港資料館,35.456605 139.635327,横浜ベイホテル東急,2018/11/25 15:22,2018/11/25 15:22,2018/11/25 15:47,2018/11/25 15:47,,2018/11/25 15:04,0:24:41,0:24:41,,00,12,,,,,,
-,-,15,2018/11/25 15:04,167-910-CAKE,19997,乗客アプリWeb（目的地から）,7266,349,2,2,,2018/11/25 15:33,2018/11/25 16:01,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/25 15:35,2018/11/25 15:36,2018/11/25 15:57,2018/11/25 16:01,,2018/11/25 15:04,0:28:08,0:56:16,,00,28,,,,,,
★,-,15,2018/11/25 15:04,034-185-YELLOW 034-184-YELLOW,19998,乗客アプリ（地図から）,3336,255,13,2,,2018/11/25 15:18,2018/11/25 15:32,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/25 15:14,2018/11/25 15:14,2018/11/25 15:35,2018/11/25 15:35,2018/11/25 15:14,2018/11/25 15:14,0:13:31,0:27:02,,04,04,,,,,,
-,-,15,2018/11/25 15:04,111-704-SUN 117-451-SUN,19999,乗客アプリ（地図から）,7387,264,8,2,,2018/11/25 15:32,2018/11/25 15:41,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/25 15:33,2018/11/25 15:35,2018/11/25 15:49,2018/11/25 16:01,,2018/11/25 15:04,0:08:17,0:16:34,,00,27,,,,,,
★,-,15,2018/11/25 15:05,110-060-SUN,20001,乗客アプリ（地図から）,2574,777,15,1,,2018/11/25 15:25,2018/11/25 15:40,35.450447 139.635947,馬車道駅（みなとみらい線）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/25 15:19,2018/11/25 15:19,2018/11/25 15:44,2018/11/25 15:44,2018/11/25 15:15,2018/11/25 15:15,0:14:32,0:14:32,,05,09,,,,,,
★,-,15,2018/11/25 15:06,166-501-agekke,20002,乗客アプリ（地図から）,4183,481,3,1,,2018/11/25 15:15,2018/11/25 15:38,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/25 15:16,2018/11/25 15:16,2018/11/25 15:38,2018/11/25 15:38,2018/11/25 15:16,2018/11/25 15:16,0:23:16,0:23:16,,00,00,,,,,,
-,-,15,2018/11/25 15:10,167-945-CAKE,20006,乗客アプリWeb（簡単予約）,7400,904,12,3,,2018/11/25 15:40,2018/11/25 15:49,35.443908 139.635249,イセザキ・モール,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/25 15:45,2018/11/25 15:45,2018/11/25 15:57,2018/11/25 15:57,,2018/11/25 15:10,0:09:37,0:28:51,,00,30,,,,,,
-,-,15,2018/11/25 15:18,116-641-SUN,20007,まちかど端末（店舗から）,0,230,10,1,,2018/11/25 15:50,2018/11/25 16:32,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/25 15:45,2018/11/25 15:50,2018/11/25 16:05,2018/11/25 16:21,,2018/11/25 15:18,0:41:49,0:41:49,,05,32,,,,,,
-,-,15,2018/11/25 15:18,167-947-CAKE,20008,乗客アプリWeb（地図から）,7419,903,3,2,,2018/11/25 15:49,2018/11/25 15:58,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/25 15:50,2018/11/25 15:50,2018/11/25 16:00,2018/11/25 16:00,,2018/11/25 15:18,0:09:05,0:18:10,,00,31,,,,,,
-,-,15,2018/11/25 15:18,166-557-agekke,20009,まちかど端末（店舗から）,0,470,11,1,,2018/11/25 15:23,2018/11/25 15:38,35.450447 139.635947,馬車道駅（みなとみらい線）,35.456605 139.635327,横浜ベイホテル東急,2018/11/25 15:25,2018/11/25 15:25,2018/11/25 15:41,2018/11/25 15:41,,2018/11/25 15:18,0:14:55,0:14:55,,00,05,,,,,,
-,-,15,2018/11/25 15:23,070-699-ORANGE 070-700-ORANGE 070-956-ORANGE,20012,乗客アプリ（地図から）,6734,146,4,3,,2018/11/25 15:43,2018/11/25 15:47,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/25 15:45,2018/11/25 15:45,2018/11/25 15:54,2018/11/25 15:54,,2018/11/25 15:23,0:03:54,0:11:42,,00,20,,,,,,
-,-,15,2018/11/25 15:23,066-106-BANANA 066-113-BANANA,20013,乗客アプリ（目的地から）,1162,467,10,2,,2018/11/25 15:53,2018/11/25 16:10,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/25 15:52,2018/11/25 15:53,2018/11/25 16:04,2018/11/25 16:11,,2018/11/25 15:23,0:17:45,0:35:30,,00,29,,,,,,
-,-,15,2018/11/25 15:25,077-646-ORANGE,20015,乗客アプリ（地図から）,2046,97,5,1,,2018/11/25 15:48,2018/11/25 16:11,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/25 15:50,2018/11/25 15:50,2018/11/25 16:03,2018/11/25 16:14,,2018/11/25 15:25,0:23:22,0:23:22,,00,22,,,,,,
-,-,15,2018/11/25 15:27,146-741-STAR 146-742-STAR 146-578-STAR 146-576-STAR,20017,乗客アプリ（地図から）,6971,815,1,4,,2018/11/25 15:59,2018/11/25 16:07,35.441441 139.648505,横浜中華街朱雀門,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/25 15:58,2018/11/25 15:58,2018/11/25 16:14,2018/11/25 16:14,,2018/11/25 15:27,0:07:35,0:30:20,,01,32,,,,,,
-,-,15,2018/11/25 15:29,065-470-BANANA 065-469-BANANA 065-618-BANANA,20018,まちかど端末（店舗から）,0,39,3,3,,2018/11/25 15:58,2018/11/25 16:07,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/25 16:00,2018/11/25 16:00,2018/11/25 16:15,2018/11/25 16:15,,2018/11/25 15:29,0:08:58,0:26:54,,00,29,,,,,,
-,-,15,2018/11/25 15:30,020-514-GREEN,20019,まちかど端末（店舗から）,0,849,8,1,,2018/11/25 15:37,2018/11/25 15:44,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/25 15:39,2018/11/25 15:39,2018/11/25 15:50,2018/11/25 15:50,,2018/11/25 15:30,0:06:41,0:06:41,,00,07,,,,,,
-,-,15,2018/11/25 15:32,005-474-BLUE,20021,乗客アプリ（地図から）,4965,542,2,1,,2018/11/25 15:36,2018/11/25 15:52,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.445857 139.647636,ホテルモントレ横浜,2018/11/25 15:41,2018/11/25 15:41,2018/11/25 15:57,2018/11/25 15:51,,2018/11/25 15:32,0:16:01,0:16:01,,00,04,,,,,,
-,-,15,2018/11/25 15:37,118-810-SUN 114-362-SUN 118-809-SUN,20030,まちかど端末（店舗から）,0,908,12,3,,2018/11/25 15:52,2018/11/25 16:00,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/11/25 15:57,2018/11/25 15:57,2018/11/25 16:09,2018/11/25 16:09,,2018/11/25 15:37,0:07:55,0:23:45,,00,15,,,,,,
-,-,15,2018/11/25 15:40,022-596-GREEN,20035,まちかど端末（乗降ポイントから）,0,660,2,1,,2018/11/25 16:01,2018/11/25 16:07,35.441002 139.650809,横浜元町ショッピングストリート,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/25 15:56,2018/11/25 15:59,2018/11/25 16:02,2018/11/25 16:05,,2018/11/25 15:40,0:05:58,0:05:58,,05,20,,,,,,
★,-,15,2018/11/25 15:42,021-137-GREEN 021-139-GREEN 021-138-GREEN,20038,乗客アプリ（地図から）,4261,19,8,3,,2018/11/25 15:56,2018/11/25 16:15,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/25 15:57,2018/11/25 15:57,2018/11/25 16:19,2018/11/25 16:28,2018/11/25 15:52,2018/11/25 15:52,0:19:22,0:58:06,,00,03,,,,,,
★,-,15,2018/11/25 15:44,068-226-BANANA 068-225-BANANA,20039,乗客アプリ（地図から）,1605,488,5,2,,2018/11/25 15:50,2018/11/25 16:01,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/11/25 15:54,2018/11/25 15:54,2018/11/25 16:04,2018/11/25 16:04,2018/11/25 15:54,2018/11/25 15:54,0:11:18,0:22:36,,00,00,,,,,,
★,-,15,2018/11/25 15:44,118-189-SUN,20040,乗客アプリ（地図から）,4198,348,11,1,,2018/11/25 16:03,2018/11/25 16:11,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/25 16:02,2018/11/25 16:02,2018/11/25 16:17,2018/11/25 16:17,2018/11/25 15:54,2018/11/25 15:54,0:07:51,0:07:51,,01,08,,,,,,
★,-,15,2018/11/25 15:46,076-459-ORANGE 076-456-ORANGE 076-455-ORANGE 076-454-ORANGE 076-457-ORANGE,20041,まちかど端末（店舗から）,0,31,4,5,,2018/11/25 16:08,2018/11/25 16:17,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/25 16:13,2018/11/25 16:13,2018/11/25 16:29,2018/11/25 16:29,2018/11/25 15:54,2018/11/25 15:54,0:08:55,0:44:35,,00,14,,,,,,
-,-,15,2018/11/25 15:46,033-758-YELLOW 033-763-YELLOW,20042,まちかど端末（店舗から）,0,307,7,2,,2018/11/25 16:04,2018/11/25 16:16,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/25 16:05,2018/11/25 16:05,2018/11/25 16:24,2018/11/25 16:24,,2018/11/25 15:46,0:11:52,0:23:44,,00,17,,,,,,
-,-,15,2018/11/25 15:48,167-949-CAKE,20043,乗客アプリWeb（地図から）,7425,164,15,2,,2018/11/25 16:00,2018/11/25 16:09,35.443908 139.635249,イセザキ・モール,35.454389 139.630904,横浜ランドマークタワー,2018/11/25 15:59,2018/11/25 16:01,2018/11/25 16:14,2018/11/25 16:22,,2018/11/25 15:48,0:08:41,0:17:22,,01,12,,,,,,
-,-,15,2018/11/25 15:48,077-518-ORANGE,20044,乗客アプリ（地図から）,7414,117,10,1,,2018/11/25 15:54,2018/11/25 15:58,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/25 15:54,2018/11/25 15:54,2018/11/25 16:00,2018/11/25 16:00,,2018/11/25 15:48,0:03:47,0:03:47,,00,06,,,,,,
-,-,15,2018/11/25 15:48,020-546-GREEN,20045,まちかど端末（乗降ポイントから）,0,342,2,1,,2018/11/25 16:19,2018/11/25 16:32,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/25 16:13,2018/11/25 16:20,2018/11/25 16:26,2018/11/25 16:38,,2018/11/25 15:48,0:12:41,0:12:41,,06,30,,,,,,
-,-,15,2018/11/25 15:50,166-525-agekke,20047,乗客アプリ（地図から）,1885,462,15,1,,2018/11/25 16:00,2018/11/25 16:15,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/25 16:02,2018/11/25 16:02,2018/11/25 16:15,2018/11/25 16:15,,2018/11/25 15:50,0:15:15,0:15:15,,00,09,,,,,,
-,-,15,2018/11/25 15:51,068-465-BANANA 068-463-BANANA,20049,乗客アプリ（簡単予約）,7412,730,8,2,,2018/11/25 16:00,2018/11/25 16:09,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/25 16:02,2018/11/25 16:02,2018/11/25 16:20,2018/11/25 16:20,,2018/11/25 15:51,0:09:08,0:18:16,,00,08,,,,,,
-,-,15,2018/11/25 15:52,070-699-ORANGE 070-700-ORANGE 070-956-ORANGE,20050,乗客アプリ（地図から）,6734,410,9,3,,2018/11/25 16:17,2018/11/25 16:29,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/25 16:20,2018/11/25 16:20,2018/11/25 16:34,2018/11/25 16:34,,2018/11/25 15:52,0:11:30,0:34:30,,00,25,,,,,,
