,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
★,☆,13,2018/12/9 13:01,104-297-SNOW,28195,乗客アプリ（地図から）,8800,886,8,1,2018/12/9 13:01,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/9 13:11,,2018/12/9 13:23,,2018/12/9 13:11,2018/12/9 13:11,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/12/9 13:02,075-797-ORANGE,28197,乗客アプリ（Myルートから）,2737,230,9,1,2018/12/9 13:03,,,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/9 13:12,,2018/12/9 13:21,,2018/12/9 13:12,2018/12/9 13:12,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/12/9 13:03,070-903-ORANGE,28198,乗客アプリ（目的地から）,4741,295,2,1,2018/12/9 13:03,,,35.453715 139.638133,横浜ワールドポーターズ,35.456605 139.635327,横浜ベイホテル東急,2018/12/9 13:13,,2018/12/9 13:32,,2018/12/9 13:13,2018/12/9 13:13,0:00:00,0:00:00,,00,00,,,,※257行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/9 13:04,039-310-YELLOW,28202,乗客アプリ（地図から）,1019,700,7,1,2018/12/9 13:04,,,35.443704 139.651332,ホテルメルパルク横浜,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/9 13:29,,2018/12/9 13:44,,,2018/12/9 13:04,0:00:00,0:00:00,,00,25,,,,,,
-,☆,13,2018/12/9 13:04,000-136-AMERICA 000-157-AMERICA 105-536-SNOW,28201,乗客アプリ（Myルートから）,66,918,3,3,2018/12/9 13:08,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/9 13:21,,2018/12/9 13:35,,,2018/12/9 13:04,0:00:00,0:00:00,,00,,,,,※257行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/9 13:04,118-635-SUN,28204,乗客アプリ（地図から）,3753,583,6,1,2018/12/9 13:21,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454389 139.630904,横浜ランドマークタワー,2018/12/9 13:28,,2018/12/9 13:38,,,2018/12/9 13:04,0:00:00,0:00:00,,00,24,,,,,,
-,☆,13,2018/12/9 13:06,119-050-SUN 119-049-SUN,28206,乗客アプリ（地図から）,2307,680,10,2,2018/12/9 13:14,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/9 13:15,,2018/12/9 13:33,,,2018/12/9 13:06,0:00:00,0:00:00,,00,09,,,,,,
-,☆,13,2018/12/9 13:09,118-619-SUN,28210,乗客アプリ（地図から）,2957,136,7,1,2018/12/9 13:09,,,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/12/9 13:32,,2018/12/9 13:47,,,2018/12/9 13:09,0:00:00,0:00:00,,00,22,,,,,,
-,☆,13,2018/12/9 13:10,032-058-YELLOW 032-060-YELLOW,28214,乗客アプリ（Myルートから）,7538,293,15,2,2018/12/9 13:10,,,35.441002 139.650809,横浜元町ショッピングストリート,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/9 13:33,,2018/12/9 13:45,,,2018/12/9 13:10,0:00:00,0:00:00,,00,23,,,,,,
-,☆,13,2018/12/9 13:10,040-095-BLACK 040-245-BLACK 040-094-BLACK,28215,乗客アプリ（目的地から）,8823,982,6,3,2018/12/9 13:25,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/9 13:46,,2018/12/9 14:07,,,2018/12/9 13:10,0:00:00,0:00:00,,00,36,,,,,,
★,☆,13,2018/12/9 13:12,112-885-SUN,28217,乗客アプリ（地図から）,8176,178,9,1,2018/12/9 13:13,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443908 139.635249,イセザキ・モール,2018/12/9 13:22,,2018/12/9 13:27,,2018/12/9 13:22,2018/12/9 13:22,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/12/9 13:18,168-305-CAKE,28225,乗客アプリWeb（地図から）,8825,11,1,2,2018/12/9 13:45,2018/12/9 13:20,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.456605 139.635327,横浜ベイホテル東急,2018/12/9 13:28,2018/12/9 13:28,2018/12/9 13:47,,2018/12/9 13:28,2018/12/9 13:28,,,,00,17,,,,,,
-,☆,13,2018/12/9 13:18,032-060-YELLOW,28226,乗客アプリ（Myルートから）,7538,977,14,1,2018/12/9 13:18,,,35.441002 139.650809,横浜元町ショッピングストリート,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/9 13:22,,2018/12/9 13:33,,,2018/12/9 13:18,0:00:00,0:00:00,,00,,,,,"※272,273行と同一人物と思われるため一番短いものを採用",,
-,☆,13,2018/12/9 13:18,039-936-YELLOW 039-938-YELLOW 035-204-YELLOW 035-206-YELLOW 039-937-YELLOW,28228,まちかど端末（店舗から）,0,299,10,5,2018/12/9 13:19,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/9 13:54,,2018/12/9 14:07,,,2018/12/9 13:18,0:00:00,0:00:00,,00,36,,,,,,
-,☆,13,2018/12/9 13:18,032-060-YELLOW,28229,乗客アプリ（Myルートから）,7538,236,14,1,2018/12/9 13:18,,,35.441002 139.650809,横浜元町ショッピングストリート,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/9 13:22,,2018/12/9 13:33,,,2018/12/9 13:18,0:00:00,0:00:00,,00,03,,,,"※270,273行と同一人物と思われるため一番短いものを採用",,
-,☆,13,2018/12/9 13:19,032-058-YELLOW 032-060-YELLOW,28230,乗客アプリ（Myルートから）,7538,909,14,2,2018/12/9 13:19,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/9 13:26,,2018/12/9 13:37,,,2018/12/9 13:19,0:00:00,0:00:00,,00,,,,,"※272,270行と同一人物と思われるため一番短いものを採用",,
★,☆,13,2018/12/9 13:19,039-008-YELLOW 039-011-YELLOW 039-010-YELLOW 039-013-YELLOW,28231,乗客アプリ（簡単予約）,8515,845,12,4,2018/12/9 13:20,,,35.443704 139.651332,ホテルメルパルク横浜,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/9 13:29,,2018/12/9 13:50,,2018/12/9 13:29,2018/12/9 13:29,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/9 13:35,000-136-AMERICA 000-157-AMERICA 105-536-SNOW,28250,乗客アプリ（目的地から）,66,167,9,3,2018/12/9 13:45,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/9 13:48,,2018/12/9 14:11,,,2018/12/9 13:35,0:00:00,0:00:00,,00,13,,,,※※同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/12/9 13:39,112-885-SUN,28255,乗客アプリ（地図から）,8176,76,13,1,2018/12/9 13:40,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443908 139.635249,イセザキ・モール,2018/12/9 13:49,,2018/12/9 13:56,,2018/12/9 13:49,2018/12/9 13:49,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/9 13:41,019-143-RED 019-144-RED,28259,乗客アプリ（Myルートから）,3203,221,7,2,2018/12/9 13:41,,,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/12/9 13:51,,2018/12/9 14:02,,,2018/12/9 13:41,0:00:00,0:00:00,,00,10,,,,,,
-,☆,13,2018/12/9 13:44,121-396-SKY,28266,乗客アプリ（目的地から）,8832,1000,5,1,2018/12/9 13:53,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/12/9 13:52,,2018/12/9 14:01,,,2018/12/9 13:44,0:00:00,0:00:00,,00,08,,,,,,
-,☆,13,2018/12/9 13:45,000-136-AMERICA 000-157-AMERICA 105-536-SNOW,28267,乗客アプリ（目的地から）,66,690,13,3,2018/12/9 13:46,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/9 14:02,,2018/12/9 14:24,,,2018/12/9 13:45,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/9 13:46,000-136-AMERICA 000-157-AMERICA 105-536-SNOW,28270,乗客アプリ（Myルートから）,66,451,3,3,2018/12/9 13:46,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/9 14:07,,2018/12/9 14:30,,,2018/12/9 13:46,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/9 13:47,000-136-AMERICA 000-157-AMERICA 105-536-SNOW,28274,乗客アプリ（Myルートから）,66,939,10,3,2018/12/9 13:47,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/9 14:12,,2018/12/9 14:34,,,2018/12/9 13:47,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/12/9 13:49,143-360-STAR,28279,乗客アプリ（目的地から）,8754,312,8,1,2018/12/9 13:57,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/9 13:59,,2018/12/9 14:09,,2018/12/9 13:59,2018/12/9 13:59,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/9 13:52,143-361-STAR,28281,乗客アプリ（目的地から）,8816,653,15,1,2018/12/9 13:52,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/9 14:08,,2018/12/9 14:18,,,2018/12/9 13:52,0:00:00,0:00:00,,00,16,,,,,,
★,-,14,2018/12/9 13:34,040-033-BLACK 040-034-BLACK,28249,まちかど端末（店舗から）,0,201,11,2,,2018/12/9 14:27,2018/12/9 15:01,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/9 14:34,2018/12/9 14:34,2018/12/9 14:48,2018/12/9 15:02,2018/12/9 14:34,2018/12/9 14:34,0:33:35,1:07:10,1717,00,00,24,28,,,,
★,-,14,2018/12/9 13:37,027-569-GREEN 038-337-YELLOW 040-232-BLACK,28253,まちかど端末（店舗から）,0,213,8,3,,2018/12/9 14:37,2018/12/9 14:58,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/9 14:37,2018/12/9 14:37,2018/12/9 14:58,2018/12/9 15:03,2018/12/9 14:37,2018/12/9 14:37,0:20:49,1:02:27,,00,00,,,,,,
★,-,14,2018/12/9 13:44,025-778-GREEN 025-777-GREEN 069-888-BANANA,28264,乗客アプリ（地図から）,6592,135,14,3,,2018/12/9 14:46,2018/12/9 15:00,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/9 14:44,2018/12/9 14:47,2018/12/9 15:04,2018/12/9 15:06,2018/12/9 14:44,2018/12/9 14:44,0:13:20,0:40:00,,02,02,,,,,,
★,-,14,2018/12/9 13:47,168-308-CAKE,28275,乗客アプリWeb（地図から）,4835,881,7,3,,2018/12/9 14:45,2018/12/9 14:56,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/9 14:47,2018/12/9 14:47,2018/12/9 15:03,2018/12/9 14:58,2018/12/9 14:47,2018/12/9 14:47,0:11:23,0:34:09,,00,00,,,,,,
★,-,14,2018/12/9 13:54,032-673-YELLOW 032-674-YELLOW,28283,乗客アプリ（Myルートから）,3653,824,3,2,,2018/12/9 14:04,2018/12/9 14:23,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/9 14:06,2018/12/9 14:06,2018/12/9 14:24,2018/12/9 14:30,2018/12/9 14:04,2018/12/9 14:04,0:19:00,0:38:00,,00,00,,,,,,
★,-,14,2018/12/9 13:54,025-314-GREEN 020-886-GREEN 025-322-GREEN 025-343-GREEN,28286,乗客アプリ（地図から）,8699,740,10,4,,2018/12/9 14:48,2018/12/9 14:59,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/9 14:54,2018/12/9 14:54,2018/12/9 15:12,2018/12/9 15:08,2018/12/9 14:54,2018/12/9 14:54,0:10:17,0:41:08,,00,00,,,,,,
-,-,14,2018/12/9 14:00,118-635-SUN,28292,乗客アプリ（地図から）,3753,967,5,1,,2018/12/9 14:15,2018/12/9 14:20,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/9 14:21,2018/12/9 14:21,2018/12/9 14:34,2018/12/9 14:34,,2018/12/9 14:00,0:05:26,0:05:26,,00,14,,,,,,
-,-,14,2018/12/9 14:00,116-122-SUN 116-123-SUN,28293,乗客アプリ（目的地から）,4860,219,14,2,,2018/12/9 14:09,2018/12/9 14:14,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/9 14:06,2018/12/9 14:06,2018/12/9 14:12,2018/12/9 14:16,,2018/12/9 14:00,0:04:57,0:09:54,,02,08,,,,,,
-,-,14,2018/12/9 14:00,022-359-GREEN 022-357-GREEN 022-360-GREEN 022-355-GREEN,28295,乗客アプリ（目的地から）,8638,966,9,4,,2018/12/9 14:11,2018/12/9 14:24,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/9 14:09,2018/12/9 14:09,2018/12/9 14:19,2018/12/9 14:28,,2018/12/9 14:00,0:13:46,0:55:04,,01,10,,,,,,
-,-,14,2018/12/9 14:01,040-047-BLACK 040-048-BLACK 040-031-BLACK,28296,まちかど端末（店舗から）,0,62,6,3,,2018/12/9 14:08,2018/12/9 14:22,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/9 14:13,2018/12/9 14:13,2018/12/9 14:24,2018/12/9 14:24,,2018/12/9 14:01,0:13:38,0:40:54,,00,07,,,,,,
★,-,14,2018/12/9 14:02,121-210-SKY 121-211-SKY,28297,乗客アプリ（目的地から）,3867,236,7,2,,2018/12/9 14:11,2018/12/9 14:23,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/9 14:12,2018/12/9 14:12,2018/12/9 14:20,2018/12/9 14:23,2018/12/9 14:12,2018/12/9 14:12,0:11:46,0:23:32,,00,00,,,,,,
★,-,14,2018/12/9 14:02,066-233-BANANA,28298,乗客アプリ（Myルートから）,5455,651,3,1,,2018/12/9 14:10,2018/12/9 14:29,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/9 14:12,2018/12/9 14:12,2018/12/9 14:35,2018/12/9 14:29,2018/12/9 14:12,2018/12/9 14:12,0:19:03,0:19:03,,00,00,,,,,,
-,-,14,2018/12/9 14:03,038-111-YELLOW,28300,まちかど端末（店舗から）,0,663,13,1,,2018/12/9 14:10,2018/12/9 14:23,35.443704 139.651332,ホテルメルパルク横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/9 14:14,2018/12/9 14:14,2018/12/9 14:28,2018/12/9 14:27,,2018/12/9 14:03,0:12:39,0:12:39,,00,07,,,,,,
★,-,14,2018/12/9 14:03,121-399-SKY 121-398-SKY 121-395-SKY,28301,乗客アプリ（地図から）,3292,748,8,3,,2018/12/9 14:11,2018/12/9 14:18,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/9 14:13,2018/12/9 14:13,2018/12/9 14:26,2018/12/9 14:22,2018/12/9 14:13,2018/12/9 14:13,0:07:11,0:21:33,,00,00,,,,,,
-,-,14,2018/12/9 14:04,039-008-YELLOW 039-013-YELLOW 039-011-YELLOW 039-010-YELLOW,28302,乗客アプリ（簡単予約）,8515,385,4,4,,2018/12/9 14:24,2018/12/9 14:29,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/12/9 14:20,2018/12/9 14:27,2018/12/9 14:30,2018/12/9 14:33,,2018/12/9 14:04,0:05:01,0:20:04,,03,19,,,,,,
-,-,14,2018/12/9 14:07,168-307-CAKE,28303,乗客アプリWeb（地図から）,7400,867,15,3,,2018/12/9 14:34,2018/12/9 14:57,35.454389 139.630904,横浜ランドマークタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/9 14:34,2018/12/9 14:34,2018/12/9 14:52,2018/12/9 14:58,,2018/12/9 14:07,0:22:21,1:07:03,,00,26,,,,,,
-,-,14,2018/12/9 14:07,000-136-AMERICA 000-157-AMERICA 105-536-SNOW,28304,乗客アプリ（目的地から）,66,190,6,3,,2018/12/9 14:26,2018/12/9 14:53,35.443659 139.650847,横浜マリンタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/9 14:30,2018/12/9 14:30,2018/12/9 14:54,2018/12/9 14:57,,2018/12/9 14:07,0:27:07,1:21:21,,00,18,,,,,,
★,-,14,2018/12/9 14:08,019-533-RED 019-534-RED,28305,乗客アプリ（Myルートから）,7166,631,7,2,,2018/12/9 14:18,2018/12/9 14:33,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/12/9 14:18,2018/12/9 14:18,2018/12/9 14:34,2018/12/9 14:34,2018/12/9 14:18,2018/12/9 14:18,0:15:01,0:30:02,,00,00,,,,,,
-,-,14,2018/12/9 14:10,039-938-YELLOW 040-279-BLACK 039-937-YELLOW,28306,まちかど端末（店舗から）,0,420,5,3,,2018/12/9 14:38,2018/12/9 14:48,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/9 14:40,2018/12/9 14:42,2018/12/9 14:56,2018/12/9 14:50,,2018/12/9 14:10,0:10:03,0:30:09,,00,28,,,,,,
-,-,14,2018/12/9 14:10,039-936-YELLOW 040-247-BLACK 035-206-YELLOW,28307,乗客アプリ（地図から）,8836,574,13,3,,2018/12/9 14:40,2018/12/9 14:46,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/12/9 14:43,2018/12/9 14:43,2018/12/9 14:51,2018/12/9 14:47,,2018/12/9 14:10,0:05:46,0:17:18,,00,29,,,,,,
-,-,14,2018/12/9 14:10,052-272-STRAWBERRY 055-051-STRAWBERRY,28308,乗客アプリ（簡単予約）,6559,345,12,2,,2018/12/9 14:58,2018/12/9 15:13,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/12/9 14:52,2018/12/9 14:52,2018/12/9 15:11,2018/12/9 15:13,,2018/12/9 14:10,0:15:39,0:31:18,,05,47,,,,,,
-,-,14,2018/12/9 14:11,168-281-CAKE,28310,乗客アプリWeb（地図から）,8783,13,8,2,,2018/12/9 14:20,2018/12/9 14:47,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/9 14:25,2018/12/9 14:25,2018/12/9 14:50,2018/12/9 14:50,,2018/12/9 14:11,0:26:41,0:53:22,,00,08,,,,,,
★,-,14,2018/12/9 14:11,020-148-GREEN 020-164-GREEN,28311,乗客アプリ（Myルートから）,6362,522,11,2,,2018/12/9 14:21,2018/12/9 14:48,35.441002 139.650809,横浜元町ショッピングストリート,35.456605 139.635327,横浜ベイホテル東急,2018/12/9 14:21,2018/12/9 14:21,2018/12/9 14:54,2018/12/9 14:48,2018/12/9 14:21,2018/12/9 14:21,0:26:58,0:53:56,,00,00,,,,,,
★,-,14,2018/12/9 14:13,061-101-BANANA 061-102-BANANA 074-583-ORANGE,28312,乗客アプリ（目的地から）,4038,554,1,3,,2018/12/9 14:49,2018/12/9 14:57,35.445857 139.647636,ホテルモントレ横浜,35.443908 139.635249,イセザキ・モール,2018/12/9 14:50,2018/12/9 14:50,2018/12/9 15:02,2018/12/9 15:03,2018/12/9 14:23,2018/12/9 14:23,0:07:47,0:23:21,,00,26,,,,,,
-,-,14,2018/12/9 14:14,027-717-GREEN,28316,乗客アプリ（地図から）,8647,425,10,1,,2018/12/9 14:21,2018/12/9 14:26,35.443908 139.635249,イセザキ・モール,35.45435 139.631762,横浜ロイヤルパークホテル,2018/12/9 14:28,2018/12/9 14:28,2018/12/9 14:38,2018/12/9 14:26,,2018/12/9 14:14,0:04:45,0:04:45,,00,06,,,,,,
★,-,14,2018/12/9 14:15,103-764-SNOW,28318,乗客アプリ（地図から）,6349,304,8,1,,2018/12/9 14:26,2018/12/9 14:58,35.443073 139.651914,横浜人形の家,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/9 14:29,2018/12/9 14:29,2018/12/9 15:01,2018/12/9 15:01,2018/12/9 14:25,2018/12/9 14:25,0:31:48,0:31:48,,00,00,,,,,,
★,-,14,2018/12/9 14:17,038-087-YELLOW 038-088-YELLOW,28319,乗客アプリ（地図から）,3459,317,11,2,,2018/12/9 14:50,2018/12/9 15:17,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/9 14:54,2018/12/9 14:54,2018/12/9 15:14,2018/12/9 15:17,2018/12/9 14:27,2018/12/9 14:27,0:27:30,0:55:00,,00,23,,,,,,
-,-,14,2018/12/9 14:19,166-315-agekke,28324,乗客アプリ（目的地から）,2335,521,2,1,,2018/12/9 14:51,2018/12/9 15:00,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/12/9 14:49,2018/12/9 14:55,2018/12/9 15:03,2018/12/9 15:01,,2018/12/9 14:19,0:09:13,0:09:13,,01,32,,,,,,
-,-,14,2018/12/9 14:19,168-312-CAKE,28325,乗客アプリWeb（地図から）,6654,131,13,3,,2018/12/9 14:58,2018/12/9 15:08,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/9 14:58,2018/12/9 14:58,2018/12/9 15:12,2018/12/9 15:12,,2018/12/9 14:19,0:09:46,0:29:18,,00,39,,,,,,
★,-,14,2018/12/9 14:20,112-649-SUN 115-572-SUN,28327,乗客アプリ（地図から）,6335,734,14,2,,2018/12/9 14:27,2018/12/9 14:35,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/9 14:30,2018/12/9 14:30,2018/12/9 14:42,2018/12/9 14:37,2018/12/9 14:30,2018/12/9 14:30,0:08:25,0:16:50,,00,00,,,,,,
★,-,14,2018/12/9 14:23,028-882-GREEN,28328,乗客アプリ（地図から）,2794,541,7,1,,2018/12/9 14:33,2018/12/9 14:56,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/9 14:33,2018/12/9 14:33,2018/12/9 15:02,2018/12/9 14:57,2018/12/9 14:33,2018/12/9 14:33,0:22:26,0:22:26,,00,00,,,,,,
★,-,14,2018/12/9 14:24,027-501-GREEN 071-107-ORANGE,28329,乗客アプリ（地図から）,5468,829,9,2,,2018/12/9 14:34,2018/12/9 14:49,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/9 14:39,2018/12/9 14:39,2018/12/9 14:52,2018/12/9 14:49,2018/12/9 14:34,2018/12/9 14:34,0:14:27,0:28:54,,00,00,,,,,,
-,-,14,2018/12/9 14:24,039-310-YELLOW,28334,乗客アプリ（地図から）,1019,515,6,1,,2018/12/9 14:31,2018/12/9 14:46,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/9 14:36,2018/12/9 14:36,2018/12/9 14:48,2018/12/9 14:47,,2018/12/9 14:24,0:15:06,0:15:06,,00,06,,,,,,
★,-,14,2018/12/9 14:25,038-517-YELLOW 105-394-SNOW,28335,乗客アプリ（地図から）,2943,254,3,2,,2018/12/9 15:01,2018/12/9 15:13,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.445857 139.647636,ホテルモントレ横浜,2018/12/9 15:04,2018/12/9 15:04,2018/12/9 15:22,2018/12/9 15:14,2018/12/9 14:35,2018/12/9 14:35,0:12:22,0:24:44,,00,26,,,,,,
★,-,14,2018/12/9 14:25,037-188-YELLOW,28337,まちかど端末（乗降ポイントから）,0,257,10,1,,2018/12/9 14:28,2018/12/9 14:44,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/9 14:35,2018/12/9 14:35,2018/12/9 14:51,2018/12/9 14:45,2018/12/9 14:35,2018/12/9 14:35,0:16:35,0:16:35,,00,00,,,,,,
-,-,14,2018/12/9 14:27,146-521-STAR 146-520-STAR,28342,乗客アプリ（簡単予約）,8802,386,9,2,,2018/12/9 15:04,2018/12/9 15:25,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/9 15:02,2018/12/9 15:02,2018/12/9 15:15,2018/12/9 15:24,,2018/12/9 14:27,0:21:43,0:43:26,,01,36,,,,,,
-,-,14,2018/12/9 14:28,118-448-SUN,28344,乗客アプリ（地図から）,6252,5,15,1,,2018/12/9 14:45,2018/12/9 14:54,35.447541 139.644914,シルク博物館,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/9 14:47,2018/12/9 14:47,2018/12/9 14:54,2018/12/9 14:54,,2018/12/9 14:28,0:09:17,0:09:17,,00,17,,,,,,
-,-,14,2018/12/9 14:32,118-964-SUN 118-963-SUN,28351,まちかど端末（乗降ポイントから）,0,483,11,2,,2018/12/9 15:01,2018/12/9 15:17,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/9 15:02,2018/12/9 15:02,2018/12/9 15:15,2018/12/9 15:16,,2018/12/9 14:32,0:15:44,0:31:28,,00,29,,,,,,
-,-,14,2018/12/9 14:34,121-267-SKY,28354,乗客アプリ（目的地から）,2587,329,12,1,,2018/12/9 15:05,2018/12/9 15:24,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/9 15:04,2018/12/9 15:07,2018/12/9 15:25,2018/12/9 15:25,,2018/12/9 14:34,0:19:07,0:19:07,,00,31,,,,,,
