,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
★,-,13,2018/12/8 12:51,019-672-RED 033-304-YELLOW,27383,乗客アプリ（地図から）,4966,854,1,2,,2018/12/8 13:50,2018/12/8 14:14,35.445857 139.647636,ホテルモントレ横浜,35.456605 139.635327,横浜ベイホテル東急,2018/12/8 13:51,2018/12/8 13:51,2018/12/8 14:11,2018/12/8 14:17,2018/12/8 13:51,2018/12/8 13:51,0:23:19,0:46:38,,00,00,,,,,,
★,-,13,2018/12/8 12:52,168-254-CAKE,27384,乗客アプリWeb（地図から）,8158,375,7,2,,2018/12/8 13:04,2018/12/8 13:18,35.443704 139.651332,ホテルメルパルク横浜,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/8 13:09,2018/12/8 13:09,2018/12/8 13:31,2018/12/8 13:25,2018/12/8 13:02,2018/12/8 13:02,0:13:59,0:27:58,,00,02,,,,,,
★,-,13,2018/12/8 12:54,035-634-YELLOW 037-269-YELLOW,27386,乗客アプリ（地図から）,3394,759,1,2,,2018/12/8 12:59,2018/12/8 13:15,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/8 13:04,2018/12/8 13:04,2018/12/8 13:23,2018/12/8 13:14,2018/12/8 13:04,2018/12/8 13:04,0:16:26,0:32:52,,00,00,,,,,,
-,-,13,2018/12/8 13:01,032-785-YELLOW,27389,乗客アプリ（地図から）,8660,912,10,1,,2018/12/8 13:04,2018/12/8 13:21,35.448801 139.636702,ホテルルートイン横浜馬車道,35.441441 139.648505,横浜中華街朱雀門,2018/12/8 13:06,2018/12/8 13:06,2018/12/8 13:16,2018/12/8 13:21,,2018/12/8 13:01,0:16:57,0:16:57,,00,03,,,,,,
-,-,13,2018/12/8 13:02,024-251-GREEN 024-250-GREEN 024-249-GREEN,27391,乗客アプリ（地図から）,5408,425,2,3,,2018/12/8 13:07,2018/12/8 13:15,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/8 13:08,2018/12/8 13:08,2018/12/8 13:17,2018/12/8 13:17,,2018/12/8 13:02,0:07:52,0:23:36,,00,04,,,,,,
-,-,13,2018/12/8 13:03,065-082-BANANA,27392,乗客アプリ（地図から）,4054,843,5,1,,2018/12/8 13:13,2018/12/8 13:22,35.443908 139.635249,イセザキ・モール,35.445857 139.647636,ホテルモントレ横浜,2018/12/8 13:13,2018/12/8 13:13,2018/12/8 13:23,2018/12/8 13:23,,2018/12/8 13:03,0:09:08,0:09:08,,00,09,,,,,,
-,-,13,2018/12/8 13:05,039-144-YELLOW 039-162-YELLOW 039-161-YELLOW,27394,まちかど端末（乗降ポイントから）,0,320,8,3,,2018/12/8 13:18,2018/12/8 13:30,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/8 13:26,2018/12/8 13:26,2018/12/8 13:48,2018/12/8 13:31,,2018/12/8 13:05,0:12:33,0:37:39,,00,13,,,,,,
★,-,13,2018/12/8 13:08,143-320-STAR,27397,乗客アプリ（地図から）,4924,284,9,1,,2018/12/8 13:20,2018/12/8 13:30,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445783 139.642958,横浜情報文化センター,2018/12/8 13:23,2018/12/8 13:23,2018/12/8 13:39,2018/12/8 13:39,2018/12/8 13:18,2018/12/8 13:18,0:10:09,0:10:09,,00,01,,,,,,
-,-,13,2018/12/8 13:08,061-112-BANANA,27398,乗客アプリ（目的地から）,8322,749,1,1,,2018/12/8 13:21,2018/12/8 13:26,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443908 139.635249,イセザキ・モール,2018/12/8 13:20,2018/12/8 13:20,2018/12/8 13:26,2018/12/8 13:26,,2018/12/8 13:08,0:04:32,0:04:32,,01,13,,,,,,
★,-,13,2018/12/8 13:08,115-613-SUN 113-417-SUN 113-418-SUN,27400,乗客アプリ（地図から）,4782,987,15,3,,2018/12/8 13:19,2018/12/8 13:24,35.453715 139.638133,横浜ワールドポーターズ,35.454389 139.630904,横浜ランドマークタワー,2018/12/8 13:26,2018/12/8 13:26,2018/12/8 13:38,2018/12/8 13:38,2018/12/8 13:18,2018/12/8 13:18,0:05:45,0:17:15,,00,00,,,,,,
-,-,13,2018/12/8 13:10,052-350-STRAWBERRY,27401,乗客アプリ（目的地から）,2410,877,7,1,,2018/12/8 13:26,2018/12/8 13:38,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/12/8 13:24,2018/12/8 13:25,2018/12/8 13:37,2018/12/8 13:37,,2018/12/8 13:10,0:12:34,0:12:34,,01,15,,,,,,
★,-,13,2018/12/8 13:11,021-350-GREEN,27402,乗客アプリ（地図から）,8232,642,4,1,,2018/12/8 13:18,2018/12/8 13:26,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/8 13:21,2018/12/8 13:21,2018/12/8 13:33,2018/12/8 13:30,2018/12/8 13:21,2018/12/8 13:21,0:07:59,0:07:59,,00,00,,,,,,
-,-,13,2018/12/8 13:11,027-609-GREEN 029-252-GREEN,27403,まちかど端末（店舗から）,0,488,7,2,,2018/12/8 13:34,2018/12/8 13:43,35.454389 139.630904,横浜ランドマークタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/8 13:33,2018/12/8 13:33,2018/12/8 13:46,2018/12/8 13:44,,2018/12/8 13:11,0:08:28,0:16:56,,01,23,,,,,,
-,-,13,2018/12/8 13:12,076-277-ORANGE,27404,まちかど端末（店舗から）,0,667,3,1,,2018/12/8 13:22,2018/12/8 13:35,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/12/8 13:33,2018/12/8 13:33,2018/12/8 13:47,2018/12/8 13:33,,2018/12/8 13:12,0:12:31,0:12:31,,00,10,,,,,,
-,-,13,2018/12/8 13:14,112-856-SUN,27407,まちかど端末（店舗から）,0,424,5,1,,2018/12/8 13:29,2018/12/8 13:34,35.450447 139.635947,馬車道駅（みなとみらい線）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/8 13:33,2018/12/8 13:33,2018/12/8 13:44,2018/12/8 13:38,,2018/12/8 13:14,0:04:51,0:04:51,,00,15,,,,,,
-,-,13,2018/12/8 13:14,112-846-SUN,27408,乗客アプリ（目的地から）,7310,27,10,1,,2018/12/8 13:25,2018/12/8 13:43,35.443659 139.650847,横浜マリンタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/8 13:23,2018/12/8 13:24,2018/12/8 13:37,2018/12/8 13:46,,2018/12/8 13:14,0:17:06,0:17:06,,02,11,,,,,,
-,-,13,2018/12/8 13:14,168-259-CAKE,27409,乗客アプリWeb（地図から）,8665,311,9,3,,2018/12/8 13:46,2018/12/8 14:00,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/8 13:41,2018/12/8 13:41,2018/12/8 13:56,2018/12/8 14:01,,2018/12/8 13:14,0:13:48,0:41:24,,04,31,,,,,,
-,-,13,2018/12/8 13:15,065-643-BANANA 104-282-SNOW,27411,乗客アプリ（地図から）,6447,768,13,2,,2018/12/8 13:18,2018/12/8 13:24,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/8 13:19,2018/12/8 13:19,2018/12/8 13:31,2018/12/8 13:31,,2018/12/8 13:15,0:05:31,0:11:02,,00,03,,,,,,
★,-,13,2018/12/8 13:17,117-650-SUN 075-943-ORANGE 118-237-SUN,27412,乗客アプリ（地図から）,7428,162,11,3,,2018/12/8 13:25,2018/12/8 13:51,35.441441 139.648505,横浜中華街朱雀門,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/8 13:27,2018/12/8 13:27,2018/12/8 13:50,2018/12/8 13:51,2018/12/8 13:27,2018/12/8 13:27,0:25:56,1:17:48,,00,00,,,,,,
★,-,13,2018/12/8 13:19,027-448-GREEN,27413,乗客アプリ（目的地から）,6493,380,10,1,,2018/12/8 13:31,2018/12/8 13:38,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/12/8 13:29,2018/12/8 13:29,2018/12/8 13:37,2018/12/8 13:39,2018/12/8 13:29,2018/12/8 13:29,0:07:20,0:07:20,,01,01,,,,,,
-,-,13,2018/12/8 13:19,069-601-BANANA 069-600-BANANA,27414,まちかど端末（乗降ポイントから）,0,818,14,2,,2018/12/8 13:26,2018/12/8 13:41,35.447546 139.64358,横浜開港資料館,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/8 13:30,2018/12/8 13:30,2018/12/8 13:48,2018/12/8 13:42,,2018/12/8 13:19,0:15:18,0:30:36,,00,06,,,,,,
★,-,13,2018/12/8 13:22,073-549-ORANGE 076-844-ORANGE 076-842-ORANGE 076-840-ORANGE,27417,乗客アプリ（地図から）,4825,423,8,4,,2018/12/8 13:35,2018/12/8 14:01,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/8 13:37,2018/12/8 13:37,2018/12/8 13:53,2018/12/8 14:01,2018/12/8 13:32,2018/12/8 13:32,0:25:21,1:41:24,,00,03,,,,,,
-,-,13,2018/12/8 13:23,011-743-RED,27418,乗客アプリ（目的地から）,3674,140,11,1,,2018/12/8 13:32,2018/12/8 13:39,35.443659 139.650847,横浜マリンタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/8 13:31,2018/12/8 13:31,2018/12/8 13:41,2018/12/8 13:41,,2018/12/8 13:23,0:07:21,0:07:21,,00,08,,,,,,
★,-,13,2018/12/8 13:28,038-525-YELLOW 038-514-YELLOW,27419,まちかど端末（店舗から）,0,856,14,2,,2018/12/8 13:34,2018/12/8 13:51,35.453715 139.638133,横浜ワールドポーターズ,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/8 13:37,2018/12/8 13:37,2018/12/8 14:01,2018/12/8 13:56,2018/12/8 13:37,2018/12/8 13:37,0:17:33,0:35:06,,00,00,,,,,,
★,-,13,2018/12/8 13:29,117-511-SUN 120-793-SKY 120-791-SKY 120-790-SKY,27421,乗客アプリ（地図から）,6259,188,13,4,,2018/12/8 13:44,2018/12/8 13:55,35.450447 139.635947,馬車道駅（みなとみらい線）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/8 13:39,2018/12/8 13:39,2018/12/8 13:57,2018/12/8 13:56,2018/12/8 13:39,2018/12/8 13:39,0:11:32,0:46:08,,04,04,,,,,,
★,-,13,2018/12/8 13:30,000-400-BLUE,27422,乗客アプリ（地図から）,5528,386,1,1,,2018/12/8 13:37,2018/12/8 13:42,35.443073 139.651914,横浜人形の家,35.445783 139.642958,横浜情報文化センター,2018/12/8 13:40,2018/12/8 13:40,2018/12/8 13:56,2018/12/8 13:56,2018/12/8 13:40,2018/12/8 13:40,0:05:42,0:05:42,,00,00,,,,,,
-,-,13,2018/12/8 13:30,035-207-YELLOW 039-006-YELLOW,27424,まちかど端末（店舗から）,0,791,3,2,,2018/12/8 13:43,2018/12/8 13:54,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/8 13:41,2018/12/8 13:41,2018/12/8 13:58,2018/12/8 13:58,,2018/12/8 13:30,0:11:01,0:22:02,,01,12,,,,,,
★,-,13,2018/12/8 13:31,168-258-CAKE,27425,乗客アプリWeb（目的地から）,8664,762,6,2,,2018/12/8 13:39,2018/12/8 13:47,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/8 13:41,2018/12/8 13:41,2018/12/8 13:53,2018/12/8 13:53,2018/12/8 13:41,2018/12/8 13:41,0:07:40,0:15:20,,00,00,,,,,,
-,-,13,2018/12/8 13:32,057-266-STRAWBERRY,27426,乗客アプリ（目的地から）,6538,449,15,1,,2018/12/8 13:37,2018/12/8 13:42,35.45435 139.631762,横浜ロイヤルパークホテル,35.448676 139.635696,横浜平和プラザホテル,2018/12/8 13:42,2018/12/8 13:42,2018/12/8 13:51,2018/12/8 13:44,,2018/12/8 13:32,0:04:56,0:04:56,,00,05,,,,,,
-,-,13,2018/12/8 13:33,073-730-ORANGE 073-711-ORANGE 065-652-BANANA 120-911-SKY,27427,乗客アプリ（目的地から）,6445,150,12,4,,2018/12/8 13:43,2018/12/8 13:55,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/12/8 13:42,2018/12/8 13:42,2018/12/8 14:04,2018/12/8 14:06,,2018/12/8 13:33,0:11:04,0:44:16,,01,10,,,,,,
-,-,13,2018/12/8 13:33,032-996-YELLOW,27428,乗客アプリ（地図から）,8696,35,5,1,,2018/12/8 13:37,2018/12/8 13:43,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/8 13:40,2018/12/8 13:40,2018/12/8 13:49,2018/12/8 13:46,,2018/12/8 13:33,0:06:10,0:06:10,,00,03,,,,,,
★,-,13,2018/12/8 13:34,019-598-RED 019-599-RED,27429,乗客アプリ（地図から）,2934,64,8,2,,2018/12/8 13:46,2018/12/8 14:02,35.441002 139.650809,横浜元町ショッピングストリート,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/12/8 13:44,2018/12/8 13:44,2018/12/8 14:07,2018/12/8 14:07,2018/12/8 13:44,2018/12/8 13:44,0:16:58,0:33:56,,01,01,,,,,,
-,-,13,2018/12/8 13:34,039-775-YELLOW 039-797-YELLOW,27430,まちかど端末（乗降ポイントから）,0,303,4,2,,2018/12/8 13:48,2018/12/8 13:56,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/8 13:53,2018/12/8 13:53,2018/12/8 14:04,2018/12/8 13:57,,2018/12/8 13:34,0:07:04,0:14:08,,00,14,,,,,,
★,-,13,2018/12/8 13:35,032-058-YELLOW 032-060-YELLOW,27431,乗客アプリ（Myルートから）,7538,219,10,2,,2018/12/8 13:47,2018/12/8 13:51,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/8 13:50,2018/12/8 13:50,2018/12/8 13:57,2018/12/8 13:52,2018/12/8 13:45,2018/12/8 13:45,0:04:34,0:09:08,,00,01,,,,,,
-,-,13,2018/12/8 13:36,033-169-YELLOW 037-589-YELLOW,27432,乗客アプリ（簡単予約）,8689,849,7,2,,2018/12/8 13:45,2018/12/8 13:51,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/12/8 13:46,2018/12/8 13:46,2018/12/8 13:57,2018/12/8 13:57,,2018/12/8 13:36,0:05:49,0:11:38,,00,08,,,,,,
-,-,13,2018/12/8 13:38,039-379-YELLOW 039-410-YELLOW,27433,乗客アプリ（地図から）,4845,250,14,2,,2018/12/8 13:47,2018/12/8 13:58,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/8 13:47,2018/12/8 13:47,2018/12/8 14:05,2018/12/8 13:58,,2018/12/8 13:38,0:11:20,0:22:40,,00,08,,,,,,
-,-,13,2018/12/8 13:39,039-144-YELLOW 039-162-YELLOW 039-161-YELLOW,27435,まちかど端末（店舗から）,0,479,15,3,,2018/12/8 13:58,2018/12/8 14:27,35.441002 139.650809,横浜元町ショッピングストリート,35.454389 139.630904,横浜ランドマークタワー,2018/12/8 13:54,2018/12/8 13:54,2018/12/8 14:16,2018/12/8 14:31,,2018/12/8 13:39,0:29:12,1:27:36,,03,18,,,,,,
★,-,13,2018/12/8 13:43,104-571-SNOW 109-852-SNOW 109-854-SNOW 109-853-SNOW,27437,乗客アプリ（簡単予約）,6741,743,2,4,,2018/12/8 13:48,2018/12/8 14:02,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/12/8 13:53,2018/12/8 13:53,2018/12/8 14:07,2018/12/8 14:02,2018/12/8 13:53,2018/12/8 13:53,0:14:19,0:57:16,,00,00,,,,,,
-,-,13,2018/12/8 13:47,038-994-YELLOW 038-996-YELLOW 038-995-YELLOW 038-997-YELLOW,27439,まちかど端末（乗降ポイントから）,0,484,11,4,,2018/12/8 13:57,2018/12/8 14:01,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/12/8 13:57,2018/12/8 13:57,2018/12/8 14:10,2018/12/8 14:06,,2018/12/8 13:47,0:03:44,0:14:56,,00,10,,,,,,
-,-,13,2018/12/8 13:49,024-523-GREEN 051-445-STRAWBERRY 019-061-RED,27441,まちかど端末（店舗から）,0,962,5,3,,2018/12/8 13:55,2018/12/8 14:05,35.448801 139.636702,ホテルルートイン横浜馬車道,35.456605 139.635327,横浜ベイホテル東急,2018/12/8 13:57,2018/12/8 13:57,2018/12/8 14:12,2018/12/8 14:10,,2018/12/8 13:49,0:09:48,0:29:24,,00,05,,,,,,
-,-,13,2018/12/8 13:50,038-990-YELLOW 038-991-YELLOW 038-992-YELLOW,27443,乗客アプリ（目的地から）,8697,708,2,3,,2018/12/8 14:09,2018/12/8 14:21,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/8 14:05,2018/12/8 14:06,2018/12/8 14:26,2018/12/8 14:27,,2018/12/8 13:50,0:11:47,0:35:21,,04,19,,,,,,
-,-,13,2018/12/8 13:51,039-002-YELLOW 039-003-YELLOW 039-007-YELLOW,27444,まちかど端末（乗降ポイントから）,0,815,6,3,,2018/12/8 13:54,2018/12/8 14:06,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/8 13:55,2018/12/8 13:55,2018/12/8 14:17,2018/12/8 14:06,,2018/12/8 13:51,0:11:44,0:35:12,,00,03,,,,,,
-,-,13,2018/12/8 13:52,168-263-CAKE,27448,乗客アプリWeb（地図から）,8675,231,10,3,,2018/12/8 14:00,2018/12/8 14:07,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.445857 139.647636,ホテルモントレ横浜,2018/12/8 13:56,2018/12/8 13:56,2018/12/8 14:07,2018/12/8 14:07,,2018/12/8 13:52,0:06:52,0:20:36,,03,07,,,,,,
-,-,13,2018/12/8 13:54,000-400-BLUE,27449,まちかど端末（乗降ポイントから）,0,632,14,1,,2018/12/8 14:00,2018/12/8 14:07,35.445783 139.642958,横浜情報文化センター,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/8 14:02,2018/12/8 14:02,2018/12/8 14:13,2018/12/8 14:15,,2018/12/8 13:54,0:06:41,0:06:41,,00,06,,,,,,
-,-,13,2018/12/8 13:54,120-893-SKY 120-895-SKY 120-894-SKY,27450,まちかど端末（店舗から）,0,427,3,3,,2018/12/8 14:03,2018/12/8 14:32,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/12/8 14:04,2018/12/8 14:04,2018/12/8 14:26,2018/12/8 14:37,,2018/12/8 13:54,0:29:27,1:28:21,,00,08,,,,,,
-,-,13,2018/12/8 13:54,168-254-CAKE,27451,乗客アプリWeb（地図から）,8158,412,12,2,,2018/12/8 14:01,2018/12/8 14:12,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/8 14:11,2018/12/8 14:11,2018/12/8 14:23,2018/12/8 14:16,,2018/12/8 13:54,0:11:04,0:22:08,,00,06,,,,,,
-,-,13,2018/12/8 13:56,039-357-YELLOW 026-843-GREEN,27454,まちかど端末（乗降ポイントから）,0,711,9,2,,2018/12/8 14:09,2018/12/8 14:23,35.447546 139.64358,横浜開港資料館,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/8 14:08,2018/12/8 14:09,2018/12/8 14:16,2018/12/8 14:24,,2018/12/8 13:56,0:13:20,0:26:40,,01,13,,,,,,
-,-,13,2018/12/8 13:56,113-715-SUN,27456,まちかど端末（店舗から）,0,34,3,1,,2018/12/8 14:04,2018/12/8 14:17,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/8 14:06,2018/12/8 14:06,2018/12/8 14:15,2018/12/8 14:15,,2018/12/8 13:56,0:12:34,0:12:34,,00,07,,,,,,
-,-,13,2018/12/8 13:58,101-740-SNOW,27458,まちかど端末（乗降ポイントから）,0,131,15,1,,2018/12/8 14:01,2018/12/8 14:22,35.441002 139.650809,横浜元町ショッピングストリート,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/8 14:03,2018/12/8 14:03,2018/12/8 14:22,2018/12/8 14:23,,2018/12/8 13:58,0:21:13,0:21:13,,00,02,,,,,,
-,-,13,2018/12/8 13:58,038-300-YELLOW 038-299-YELLOW 038-298-YELLOW,27459,まちかど端末（乗降ポイントから）,0,107,13,3,,2018/12/8 14:01,2018/12/8 14:09,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/8 14:02,2018/12/8 14:02,2018/12/8 14:21,2018/12/8 14:10,,2018/12/8 13:58,0:07:43,0:23:09,,00,02,,,,,,
-,-,13,2018/12/8 13:59,168-253-CAKE,27460,乗客アプリ（地図から）,8649,500,11,4,,2018/12/8 14:13,2018/12/8 14:22,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/8 14:18,2018/12/8 14:18,2018/12/8 14:33,2018/12/8 14:25,,2018/12/8 13:59,0:08:43,0:34:52,,00,13,,,,,,
★,☆,13,2018/12/8 12:16,168-266-CAKE,27351,乗客アプリ（目的地から）,8680,789,4,2,2018/12/8 12:16,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/8 13:16,,2018/12/8 13:29,,2018/12/8 13:16,2018/12/8 13:16,0:00:00,0:00:00,,00,00,,,,※208行と同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/12/8 12:17,168-266-CAKE,27352,乗客アプリ（Myルートから）,8680,614,4,2,2018/12/8 12:19,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/8 13:17,,2018/12/8 13:30,,2018/12/8 13:17,2018/12/8 13:17,0:00:00,0:00:00,,00,,,,,※207行と同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/12/8 12:39,143-183-STAR,27370,乗客アプリ（Myルートから）,8619,564,13,1,2018/12/8 12:39,,,35.441002 139.650809,横浜元町ショッピングストリート,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/8 13:39,,2018/12/8 13:50,,2018/12/8 13:39,2018/12/8 13:39,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/12/8 12:53,143-320-STAR,27385,乗客アプリ（地図から）,4924,694,1,1,2018/12/8 12:54,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445783 139.642958,横浜情報文化センター,2018/12/8 13:03,,2018/12/8 13:20,,2018/12/8 13:03,2018/12/8 13:03,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/12/8 13:05,112-845-SUN,27395,乗客アプリ（地図から）,7310,272,3,1,2018/12/8 13:12,,,35.443659 139.650847,横浜マリンタワー,35.443908 139.635249,イセザキ・モール,2018/12/8 13:08,,2018/12/8 13:24,,,2018/12/8 13:05,0:00:00,0:00:00,,00,06,,,,※214行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/8 13:06,119-563-SUN,27396,乗客アプリ（目的地から）,4091,530,15,1,2018/12/8 13:06,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/8 13:26,,2018/12/8 13:33,,,2018/12/8 13:06,0:00:00,0:00:00,,00,20,,,,,,
★,☆,13,2018/12/8 13:08,073-549-ORANGE 076-844-ORANGE 076-842-ORANGE 076-840-ORANGE,27399,乗客アプリ（地図から）,4825,92,10,4,2018/12/8 13:19,,,35.441441 139.648505,横浜中華街朱雀門,35.453715 139.638133,横浜ワールドポーターズ,2018/12/8 13:18,,2018/12/8 13:34,,2018/12/8 13:18,2018/12/8 13:18,0:00:00,0:00:00,,00,00,,,,※217行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/8 13:13,112-846-SUN,27405,乗客アプリ（目的地から）,7310,691,5,1,2018/12/8 13:13,,,35.443659 139.650847,横浜マリンタワー,35.443908 139.635249,イセザキ・モール,2018/12/8 13:24,,2018/12/8 13:36,,,2018/12/8 13:13,0:00:00,0:00:00,,00,,,,,※211行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/8 13:13,117-042-SUN 116-993-SUN 116-866-SUN 116-994-SUN 116-995-SUN,27406,乗客アプリ（地図から）,1194,781,4,5,2018/12/8 13:14,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/8 13:49,,2018/12/8 14:07,,,2018/12/8 13:13,0:00:00,0:00:00,,00,36,,,,,,
-,☆,13,2018/12/8 13:14,070-583-ORANGE 073-912-ORANGE 075-304-ORANGE 073-471-ORANGE,27410,乗客アプリ（地図から）,6734,981,4,4,2018/12/8 13:14,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/8 13:33,,2018/12/8 13:42,,,2018/12/8 13:14,0:00:00,0:00:00,,00,18,,,,,,
-,☆,13,2018/12/8 13:20,073-549-ORANGE 076-844-ORANGE 076-842-ORANGE 076-840-ORANGE,27415,乗客アプリ（地図から）,4825,121,8,4,2018/12/8 13:20,,,35.441441 139.648505,横浜中華街朱雀門,35.453715 139.638133,横浜ワールドポーターズ,2018/12/8 13:37,,2018/12/8 13:53,,,2018/12/8 13:20,0:00:00,0:00:00,,00,,,,,※213行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/12/8 13:21,039-777-YELLOW 039-761-YELLOW,27416,まちかど端末（乗降ポイントから）,0,456,4,2,2018/12/8 13:22,,,35.452963 139.642093,横浜赤レンガ倉庫,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/8 13:39,,2018/12/8 13:53,,,2018/12/8 13:21,0:00:00,0:00:00,,00,18,,,,,,
★,☆,13,2018/12/8 13:28,117-511-SUN 120-793-SKY 120-791-SKY 120-790-SKY,27420,乗客アプリ（地図から）,6259,293,13,4,2018/12/8 13:28,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/8 13:38,,2018/12/8 13:56,,2018/12/8 13:38,2018/12/8 13:38,0:00:00,0:00:00,,00,00,,,,,,
