,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,,
-,☆,12,2018/11/24 12:55,117-165-SUN 117-166-SUN,19055,乗客アプリ（地図から）,2046,337,2,2,2018/11/24 12:55,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/24 12:59,,2018/11/24 13:14,,,2018/11/24 12:55,0:00:00,0:00:00,,00,03,,,,"※201,196行と同一人物と思われるため一番短いものを採用",,
★,-,13,2018/11/24 12:20,167-896-CAKE,19005,乗客アプリWeb（地図から）,7233,65,1,4,,2018/11/24 13:18,2018/11/24 13:30,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/24 13:19,2018/11/24 13:19,2018/11/24 13:38,2018/11/24 13:38,2018/11/24 13:19,2018/11/24 13:19,0:12:23,0:49:32,1373,00,00,05,04,,,,
★,-,13,2018/11/24 12:20,166-451-agekke,19006,乗客アプリ（目的地から）,3162,558,12,1,,2018/11/24 13:17,2018/11/24 13:26,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/24 13:20,2018/11/24 13:20,2018/11/24 13:31,2018/11/24 13:32,2018/11/24 13:20,2018/11/24 13:20,0:08:16,0:08:16,,00,00,,,,,,
★,-,13,2018/11/24 12:41,062-476-BANANA,19036,乗客アプリ（Myルートから）,2737,479,3,1,,2018/11/24 13:39,2018/11/24 13:48,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/24 13:41,2018/11/24 13:41,2018/11/24 13:50,2018/11/24 13:50,2018/11/24 13:41,2018/11/24 13:41,0:09:08,0:09:08,,00,00,,,,,,
★,-,13,2018/11/24 12:50,116-572-SUN 116-571-SUN,19051,乗客アプリ（目的地から）,7243,983,7,2,,2018/11/24 13:02,2018/11/24 13:19,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/24 13:04,2018/11/24 13:04,2018/11/24 13:22,2018/11/24 13:22,2018/11/24 13:00,2018/11/24 13:00,0:16:24,0:32:48,,00,02,,,,,,
★,-,13,2018/11/24 12:50,105-097-SNOW 105-098-SNOW 105-059-SNOW,19052,乗客アプリ（目的地から）,4336,394,12,3,,2018/11/24 13:09,2018/11/24 13:09,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454389 139.630904,横浜ランドマークタワー,2018/11/24 13:02,2018/11/24 13:02,2018/11/24 13:13,2018/11/24 13:13,2018/11/24 13:00,2018/11/24 13:00,0:00:09,0:00:27,,06,08,,,,,,
★,-,13,2018/11/24 12:56,167-894-CAKE,19056,乗客アプリ（地図から）,7226,495,12,1,,2018/11/24 13:51,2018/11/24 13:58,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/24 13:56,2018/11/24 13:56,2018/11/24 14:08,2018/11/24 14:08,2018/11/24 13:56,2018/11/24 13:56,0:06:24,0:06:24,,00,00,,,,,,
★,-,13,2018/11/24 12:56,117-165-SUN 117-166-SUN,19057,乗客アプリ（地図から）,2046,815,2,2,,2018/11/24 13:06,2018/11/24 13:21,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/24 13:06,2018/11/24 13:06,2018/11/24 13:25,2018/11/24 13:25,2018/11/24 13:06,2018/11/24 13:06,0:15:18,0:30:36,,00,00,,,,,,
★,-,13,2018/11/24 12:58,114-058-SUN,19059,乗客アプリ（地図から）,5712,133,6,1,,2018/11/24 13:04,2018/11/24 13:14,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443073 139.651914,横浜人形の家,2018/11/24 13:08,2018/11/24 13:08,2018/11/24 13:21,2018/11/24 13:21,2018/11/24 13:08,2018/11/24 13:08,0:10:45,0:10:45,,00,00,,,,,,
★,-,13,2018/11/24 12:59,068-226-BANANA 068-225-BANANA,19060,乗客アプリ（地図から）,1605,378,4,2,,2018/11/24 13:11,2018/11/24 13:20,35.443908 139.635249,イセザキ・モール,35.453715 139.638133,横浜ワールドポーターズ,2018/11/24 13:09,2018/11/24 13:13,2018/11/24 13:32,2018/11/24 13:24,2018/11/24 13:09,2018/11/24 13:09,0:08:35,0:17:10,,02,02,,,,,,
★,-,13,2018/11/24 13:01,105-131-SNOW 105-122-SNOW,19061,乗客アプリ（簡単予約）,5382,383,5,2,,2018/11/24 13:06,2018/11/24 13:16,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.447541 139.644914,シルク博物館,2018/11/24 13:11,2018/11/24 13:11,2018/11/24 13:28,2018/11/24 13:28,2018/11/24 13:11,2018/11/24 13:11,0:10:03,0:20:06,,00,00,,,,,,
-,-,13,2018/11/24 13:02,020-617-GREEN 021-035-GREEN 020-623-GREEN 020-622-GREEN 036-462-YELLOW,19062,まちかど端末（店舗から）,0,927,10,5,,2018/11/24 13:08,2018/11/24 13:22,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/24 13:09,2018/11/24 13:09,2018/11/24 13:30,2018/11/24 13:30,,2018/11/24 13:02,0:14:36,1:13:00,,00,05,,,,,,
-,-,13,2018/11/24 13:03,167-903-CAKE,19064,乗客アプリWeb（簡単予約）,7249,147,9,4,,2018/11/24 13:07,2018/11/24 13:12,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/24 13:09,2018/11/24 13:09,2018/11/24 13:20,2018/11/24 13:20,,2018/11/24 13:03,0:04:41,0:18:44,,00,04,,,,,,
★,-,13,2018/11/24 13:05,026-730-GREEN,19066,乗客アプリ（目的地から）,3030,793,3,1,,2018/11/24 13:13,2018/11/24 13:20,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/24 13:15,2018/11/24 13:15,2018/11/24 13:23,2018/11/24 13:23,2018/11/24 13:15,2018/11/24 13:15,0:06:42,0:06:42,,00,00,,,,,,
★,-,13,2018/11/24 13:07,115-644-SUN,19067,乗客アプリ（地図から）,1310,922,7,1,,2018/11/24 13:17,2018/11/24 13:25,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/24 13:17,2018/11/24 13:17,2018/11/24 13:31,2018/11/24 13:31,2018/11/24 13:17,2018/11/24 13:17,0:08:48,0:08:48,,00,00,,,,,,
★,-,13,2018/11/24 13:14,063-844-BANANA 063-848-BANANA,19071,乗客アプリ（地図から）,3336,404,15,2,,2018/11/24 13:23,2018/11/24 13:36,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443073 139.651914,横浜人形の家,2018/11/24 13:24,2018/11/24 13:24,2018/11/24 13:45,2018/11/24 13:45,2018/11/24 13:24,2018/11/24 13:24,0:13:42,0:27:24,,00,00,,,,,,
-,-,13,2018/11/24 13:15,167-906-CAKE,19072,乗客アプリWeb（簡単予約）,7254,124,12,2,,2018/11/24 13:19,2018/11/24 13:26,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/24 13:21,2018/11/24 13:21,2018/11/24 13:33,2018/11/24 13:33,,2018/11/24 13:15,0:06:26,0:12:52,,00,04,,,,,,
-,-,13,2018/11/24 13:17,167-888-CAKE,19075,乗客アプリWeb（簡単予約）,7212,187,5,3,,2018/11/24 13:23,2018/11/24 13:30,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/24 13:20,2018/11/24 13:20,2018/11/24 13:29,2018/11/24 13:29,,2018/11/24 13:17,0:07:35,0:22:45,,02,05,,,,,,
-,-,13,2018/11/24 13:17,030-475-YELLOW 062-903-BANANA,19076,乗客アプリ（簡単予約）,7209,392,6,2,,2018/11/24 13:21,2018/11/24 13:29,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/24 13:23,2018/11/24 13:23,2018/11/24 13:36,2018/11/24 13:36,,2018/11/24 13:17,0:08:15,0:16:30,,00,03,,,,,,
-,-,13,2018/11/24 13:17,026-671-GREEN 026-668-GREEN,19077,まちかど端末（乗降ポイントから）,0,472,2,2,,2018/11/24 13:26,2018/11/24 13:36,35.441002 139.650809,横浜元町ショッピングストリート,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/24 13:23,2018/11/24 13:26,2018/11/24 13:31,2018/11/24 13:35,,2018/11/24 13:17,0:10:00,0:20:00,,02,08,,,,,,
-,-,13,2018/11/24 13:19,025-437-GREEN 118-013-SUN,19078,乗客アプリ（地図から）,6535,388,9,2,,2018/11/24 13:25,2018/11/24 13:38,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/24 13:27,2018/11/24 13:27,2018/11/24 13:38,2018/11/24 13:38,,2018/11/24 13:19,0:13:51,0:27:42,,00,05,,,,,,
-,-,13,2018/11/24 13:20,167-907-CAKE,19079,乗客アプリWeb（簡単予約）,7180,477,8,3,,2018/11/24 13:23,2018/11/24 13:30,35.450554 139.632616,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/24 13:23,2018/11/24 13:23,2018/11/24 13:37,2018/11/24 13:37,,2018/11/24 13:20,0:07:12,0:21:36,,00,03,,,,,,
★,-,13,2018/11/24 13:23,105-130-SNOW,19080,乗客アプリ（地図から）,5973,637,13,1,,2018/11/24 13:31,2018/11/24 13:44,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/24 13:33,2018/11/24 13:33,2018/11/24 13:51,2018/11/24 13:51,2018/11/24 13:33,2018/11/24 13:33,0:12:36,0:12:36,,00,00,,,,,,
-,-,13,2018/11/24 13:24,023-512-GREEN 019-856-RED 021-131-GREEN 023-517-GREEN,19081,乗客アプリ（目的地から）,7246,997,10,4,,2018/11/24 13:27,2018/11/24 13:39,35.443659 139.650847,横浜マリンタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/24 13:26,2018/11/24 13:26,2018/11/24 13:44,2018/11/24 13:44,,2018/11/24 13:24,0:11:47,0:47:08,,01,03,,,,,,
-,-,13,2018/11/24 13:25,076-511-ORANGE,19082,まちかど端末（乗降ポイントから）,0,16,14,1,,2018/11/24 13:29,2018/11/24 13:41,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/24 13:30,2018/11/24 13:30,2018/11/24 13:43,2018/11/24 13:43,,2018/11/24 13:25,0:12:29,0:12:29,,00,04,,,,,,
-,-,13,2018/11/24 13:25,112-085-SUN 112-086-SUN,19083,乗客アプリ（地図から）,3698,684,2,2,,2018/11/24 13:28,2018/11/24 13:47,35.441002 139.650809,横浜元町ショッピングストリート,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/24 13:27,2018/11/24 13:27,2018/11/24 13:49,2018/11/24 13:49,,2018/11/24 13:25,0:18:19,0:36:38,,01,03,,,,,,
-,-,13,2018/11/24 13:30,050-917-STRAWBERRY,19085,乗客アプリ（地図から）,2092,309,11,1,,2018/11/24 13:32,2018/11/24 13:41,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/24 13:33,2018/11/24 13:33,2018/11/24 13:45,2018/11/24 13:45,,2018/11/24 13:30,0:08:49,0:08:49,,00,02,,,,,,
★,-,13,2018/11/24 13:30,025-538-GREEN 025-537-GREEN,19086,乗客アプリ（地図から）,6647,592,9,2,,2018/11/24 13:41,2018/11/24 13:45,35.454389 139.630904,横浜ランドマークタワー,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/24 13:40,2018/11/24 13:40,2018/11/24 13:55,2018/11/24 13:55,2018/11/24 13:40,2018/11/24 13:40,0:04:20,0:08:40,,00,00,,,,,,
-,-,13,2018/11/24 13:32,024-419-GREEN 020-152-GREEN 024-420-GREEN 024-426-GREEN,19088,まちかど端末（店舗から）,0,785,8,4,,2018/11/24 13:36,2018/11/24 13:44,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/11/24 13:35,2018/11/24 13:35,2018/11/24 13:55,2018/11/24 13:55,,2018/11/24 13:32,0:08:05,0:32:20,,00,04,,,,,,
-,-,13,2018/11/24 13:32,064-969-BANANA 064-971-BANANA 064-970-BANANA 064-967-BANANA 064-968-BANANA 064-966-BANANA,19089,乗客アプリ（目的地から）,7248,192,6,6,,2018/11/24 13:43,2018/11/24 13:59,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443073 139.651914,横浜人形の家,2018/11/24 13:44,2018/11/24 13:44,2018/11/24 14:06,2018/11/24 14:06,,2018/11/24 13:32,0:15:54,1:35:24,,00,11,,,,,,
-,-,13,2018/11/24 13:34,020-632-GREEN 021-020-GREEN 021-022-GREEN 021-021-GREEN 021-023-GREEN,19092,乗客アプリ（目的地から）,7168,70,10,5,,2018/11/24 13:50,2018/11/24 14:00,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/24 13:58,2018/11/24 13:58,2018/11/24 14:18,2018/11/24 14:18,,2018/11/24 13:34,0:09:47,0:48:55,,00,16,,,,,,
-,-,13,2018/11/24 13:34,025-337-GREEN 025-364-GREEN,19093,まちかど端末（乗降ポイントから）,0,550,15,2,,2018/11/24 13:45,2018/11/24 14:09,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/24 13:42,2018/11/24 13:43,2018/11/24 14:04,2018/11/24 14:11,,2018/11/24 13:34,0:24:00,0:48:00,,02,10,,,,,,
-,-,13,2018/11/24 13:34,118-551-SUN,19094,乗客アプリ（目的地から）,2400,651,7,1,,2018/11/24 13:38,2018/11/24 13:44,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/24 13:38,2018/11/24 13:38,2018/11/24 13:47,2018/11/24 13:47,,2018/11/24 13:34,0:06:00,0:06:00,,00,03,,,,,,
-,-,13,2018/11/24 13:35,064-015-BANANA 064-017-BANANA 064-014-BANANA 064-323-BANANA,19095,乗客アプリ（目的地から）,1574,696,4,4,,2018/11/24 13:44,2018/11/24 13:52,35.441441 139.648505,横浜中華街朱雀門,35.447541 139.644914,シルク博物館,2018/11/24 13:43,2018/11/24 13:43,2018/11/24 13:52,2018/11/24 13:52,,2018/11/24 13:35,0:08:17,0:33:08,,01,09,,,,,,
-,-,13,2018/11/24 13:35,070-794-ORANGE 076-847-ORANGE 076-846-ORANGE 076-848-ORANGE,19096,乗客アプリ（目的地から）,7227,611,5,4,,2018/11/24 13:38,2018/11/24 13:48,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/24 13:41,2018/11/24 13:41,2018/11/24 13:55,2018/11/24 13:55,,2018/11/24 13:35,0:09:34,0:38:16,,00,02,,,,,,
-,-,13,2018/11/24 13:35,167-908-CAKE,19097,乗客アプリWeb（地図から）,7260,630,14,3,,2018/11/24 13:50,2018/11/24 13:58,35.450554 139.632616,横浜桜木町ワシントンホテル,35.445857 139.647636,ホテルモントレ横浜,2018/11/24 13:44,2018/11/24 13:44,2018/11/24 13:57,2018/11/24 13:57,,2018/11/24 13:35,0:08:28,0:25:24,,06,14,,,,,,
-,-,13,2018/11/24 13:36,019-863-RED 019-862-RED,19098,乗客アプリ（地図から）,6447,608,1,2,,2018/11/24 13:39,2018/11/24 13:55,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/24 13:38,2018/11/24 13:38,2018/11/24 13:59,2018/11/24 14:15,,2018/11/24 13:36,0:15:55,0:31:50,,00,03,,,,,,
-,-,13,2018/11/24 13:39,167-895-CAKE,19101,乗客アプリWeb（地図から）,6106,870,15,2,,2018/11/24 13:53,2018/11/24 14:09,35.443659 139.650847,横浜マリンタワー,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/24 13:49,2018/11/24 13:49,2018/11/24 14:10,2018/11/24 14:10,,2018/11/24 13:39,0:15:13,0:30:26,,04,13,,,,,,
-,-,13,2018/11/24 13:40,167-884-CAKE,19102,乗客アプリWeb（目的地から）,7206,678,13,3,,2018/11/24 13:58,2018/11/24 14:07,35.443704 139.651332,ホテルメルパルク横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/24 14:00,2018/11/24 14:00,2018/11/24 14:16,2018/11/24 14:16,,2018/11/24 13:40,0:08:58,0:26:54,,00,18,,,,,,
★,-,13,2018/11/24 13:43,105-133-SNOW,19103,乗客アプリ（地図から）,7258,563,8,1,,2018/11/24 13:52,2018/11/24 14:03,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/24 13:53,2018/11/24 13:55,2018/11/24 14:15,2018/11/24 14:17,2018/11/24 13:53,2018/11/24 13:53,0:10:40,0:10:40,,00,00,,,,,,
★,-,13,2018/11/24 13:43,105-903-SNOW,19105,乗客アプリ（地図から）,7163,623,8,1,,2018/11/24 13:53,2018/11/24 14:03,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/24 13:53,2018/11/24 13:56,2018/11/24 14:15,2018/11/24 14:16,2018/11/24 13:53,2018/11/24 13:53,0:09:32,0:09:32,,00,00,,,,,,
-,-,13,2018/11/24 13:43,021-126-GREEN 027-430-GREEN 027-426-GREEN 027-428-GREEN 031-930-YELLOW 026-634-GREEN,19106,まちかど端末（乗降ポイントから）,0,401,2,6,,2018/11/24 13:52,2018/11/24 14:05,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.441441 139.648505,横浜中華街朱雀門,2018/11/24 13:52,2018/11/24 13:52,2018/11/24 14:10,2018/11/24 14:10,,2018/11/24 13:43,0:13:19,1:19:54,,00,08,,,,,,
-,-,13,2018/11/24 13:44,105-132-SNOW,19107,乗客アプリ（地図から）,7257,932,8,1,,2018/11/24 13:53,2018/11/24 14:03,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/24 13:54,2018/11/24 13:56,2018/11/24 14:13,2018/11/24 14:16,,2018/11/24 13:44,0:09:58,0:09:58,,00,08,,,,,,
★,-,13,2018/11/24 13:45,021-125-GREEN 021-124-GREEN 021-123-GREEN 021-122-GREEN,19108,乗客アプリ（目的地から）,7222,518,7,4,,2018/11/24 13:54,2018/11/24 14:08,35.445857 139.647636,ホテルモントレ横浜,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/24 13:55,2018/11/24 13:55,2018/11/24 14:14,2018/11/24 14:14,2018/11/24 13:55,2018/11/24 13:55,0:13:59,0:55:56,,00,00,,,,,,
-,-,13,2018/11/24 13:46,036-144-YELLOW 036-177-YELLOW 036-176-YELLOW,19110,乗客アプリ（目的地から）,7263,598,9,3,,2018/11/24 13:56,2018/11/24 14:06,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/24 13:56,2018/11/24 13:56,2018/11/24 14:13,2018/11/24 14:11,,2018/11/24 13:46,0:09:54,0:29:42,,00,10,,,,,,
-,-,13,2018/11/24 13:48,105-131-SNOW 105-122-SNOW,19113,乗客アプリ（簡単予約）,5382,891,4,2,,2018/11/24 13:53,2018/11/24 13:57,35.447541 139.644914,シルク博物館,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/24 13:53,2018/11/24 13:53,2018/11/24 13:59,2018/11/24 13:59,,2018/11/24 13:48,0:04:22,0:08:44,,00,05,,,,,,
-,-,13,2018/11/24 13:53,076-512-ORANGE 065-476-BANANA,19115,まちかど端末（店舗から）,0,462,5,2,,2018/11/24 13:57,2018/11/24 14:05,35.448801 139.636702,ホテルルートイン横浜馬車道,35.445857 139.647636,ホテルモントレ横浜,2018/11/24 13:56,2018/11/24 13:56,2018/11/24 14:05,2018/11/24 14:05,,2018/11/24 13:53,0:07:42,0:15:24,,00,04,,,,,,
-,-,13,2018/11/24 13:53,020-161-GREEN 020-160-GREEN 020-159-GREEN,19116,乗客アプリ（目的地から）,7175,593,14,3,,2018/11/24 14:01,2018/11/24 14:08,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/24 14:01,2018/11/24 14:01,2018/11/24 14:17,2018/11/24 14:17,,2018/11/24 13:53,0:07:25,0:22:15,,00,07,,,,,,
-,-,13,2018/11/24 13:54,077-628-ORANGE,19117,まちかど端末（店舗から）,0,387,3,1,,2018/11/24 14:04,2018/11/24 14:13,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/24 14:03,2018/11/24 14:03,2018/11/24 14:14,2018/11/24 14:14,,2018/11/24 13:54,0:08:42,0:08:42,,00,10,,,,,,
-,-,13,2018/11/24 13:54,027-922-GREEN 027-997-GREEN,19119,乗客アプリ（地図から）,1606,739,6,2,,2018/11/24 14:08,2018/11/24 14:45,35.445783 139.642958,横浜情報文化センター,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/24 14:07,2018/11/24 14:09,2018/11/24 14:26,2018/11/24 14:29,,2018/11/24 13:54,0:36:56,1:13:52,,01,13,,,,,,
-,-,13,2018/11/24 13:55,167-900-CAKE,19121,乗客アプリWeb（地図から）,7244,726,5,2,,2018/11/24 14:09,2018/11/24 14:17,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/24 14:07,2018/11/24 14:07,2018/11/24 14:14,2018/11/24 14:14,,2018/11/24 13:55,0:08:00,0:16:00,,02,13,,,,,,
-,-,13,2018/11/24 13:57,065-426-BANANA 065-682-BANANA 065-683-BANANA,19123,まちかど端末（店舗から）,0,143,1,3,,2018/11/24 14:05,2018/11/24 14:16,35.448676 139.635696,横浜平和プラザホテル,35.454389 139.630904,横浜ランドマークタワー,2018/11/24 14:09,2018/11/24 14:09,2018/11/24 14:23,2018/11/24 14:23,,2018/11/24 13:57,0:11:06,0:33:18,,00,07,,,,,,
-,-,13,2018/11/24 13:57,008-320-BLUE 022-516-GREEN,19125,乗客アプリ（目的地から）,7071,770,2,2,,2018/11/24 14:13,2018/11/24 14:21,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/24 14:11,2018/11/24 14:11,2018/11/24 14:25,2018/11/24 14:25,,2018/11/24 13:57,0:07:55,0:15:50,,01,15,,,,,,
★,☆,13,2018/11/24 12:34,019-148-RED 019-532-RED,19019,乗客アプリ（目的地から）,3203,687,4,2,2018/11/24 12:34,,,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/11/24 13:34,,2018/11/24 13:45,,2018/11/24 13:34,2018/11/24 13:34,0:00:00,0:00:00,,00,00,,,,※256行と同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/11/24 12:51,019-148-RED 019-532-RED,19053,乗客アプリ（Myルートから）,3203,73,4,2,2018/11/24 13:15,,,35.441441 139.648505,横浜中華街朱雀門,35.443908 139.635249,イセザキ・モール,2018/11/24 13:51,,2018/11/24 14:01,,2018/11/24 13:51,2018/11/24 13:51,0:00:00,0:00:00,,00,,,,,※255行と同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/11/24 12:51,015-695-RED,19054,乗客アプリ（地図から）,2512,785,11,1,2018/11/24 12:51,,,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/24 13:51,,2018/11/24 13:58,,2018/11/24 13:51,2018/11/24 13:51,0:00:00,0:00:00,,00,00,,,,,,
★,☆,13,2018/11/24 13:10,020-632-GREEN 021-020-GREEN 021-022-GREEN 021-021-GREEN 021-023-GREEN,19068,乗客アプリ（目的地から）,7168,138,8,5,2018/11/24 13:10,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/24 13:20,,2018/11/24 13:40,,2018/11/24 13:20,2018/11/24 13:20,0:00:00,0:00:00,,00,00,,,,,,
-,☆,13,2018/11/24 13:10,025-167-GREEN,19069,まちかど端末（店舗から）,0,14,8,1,2018/11/24 13:11,,,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/11/24 13:13,,2018/11/24 13:23,,,2018/11/24 13:10,0:00:00,0:00:00,,00,02,,,,,,
-,☆,13,2018/11/24 13:13,063-844-BANANA 063-848-BANANA,19070,乗客アプリ（地図から）,3336,608,15,2,2018/11/24 13:13,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/24 13:18,,2018/11/24 13:39,,,2018/11/24 13:13,0:00:00,0:00:00,,00,05,,,,,,
-,☆,13,2018/11/24 13:31,019-863-RED 019-862-RED,19087,乗客アプリ（地図から）,6447,40,1,2,2018/11/24 13:35,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443073 139.651914,横浜人形の家,2018/11/24 13:35,,2018/11/24 13:39,,,2018/11/24 13:31,0:00:00,0:00:00,,00,03,,,,,,
★,☆,13,2018/11/24 13:32,020-632-GREEN 021-020-GREEN 021-022-GREEN 021-021-GREEN 021-023-GREEN,19090,乗客アプリ（目的地から）,7168,72,10,5,2018/11/24 13:32,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/24 13:56,,2018/11/24 14:17,,2018/11/24 13:42,2018/11/24 13:42,0:00:00,0:00:00,,00,,,,,※263行と同一人物と思われるため一番短いものを採用,,
-,☆,13,2018/11/24 13:33,020-632-GREEN,19091,乗客アプリ（目的地から）,7168,496,5,1,2018/11/24 13:33,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/24 13:37,,2018/11/24 13:54,,,2018/11/24 13:33,0:00:00,0:00:00,,00,04,,,,※262行と同一人物と思われるため一番短いものを採用,,
★,☆,13,2018/11/24 13:37,015-695-RED,19099,乗客アプリ（地図から）,2512,453,13,1,2018/11/24 13:38,,,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/24 13:55,,2018/11/24 14:03,,2018/11/24 13:47,2018/11/24 13:47,0:00:00,0:00:00,,00,08,,,,,,
★,☆,13,2018/11/24 13:39,008-320-BLUE 022-516-GREEN,19100,乗客アプリ（目的地から）,7071,808,1,2,2018/11/24 13:56,,,35.445857 139.647636,ホテルモントレ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/24 13:49,,2018/11/24 14:02,,2018/11/24 13:49,2018/11/24 13:49,0:00:00,0:00:00,,00,07,,,,,,
