,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,13,2018/11/19 13:42,112-293-SUN,16334,乗客アプリ（地図から）,4087,194,1,1,,2018/11/19 13:45,2018/11/19 13:56,35.453715 139.638133,横浜ワールドポーターズ,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/19 13:44,2018/11/19 13:44,2018/11/19 13:59,2018/11/19 13:59,,2018/11/19 13:42,0:10:45,0:10:45,,01,02,,,,,
-,-,13,2018/11/19 13:48,118-058-SUN,16335,まちかど端末（乗降ポイントから）,0,763,13,1,,2018/11/19 13:56,2018/11/19 14:07,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/19 13:54,2018/11/19 13:54,2018/11/19 14:12,2018/11/19 14:12,,2018/11/19 13:48,0:11:12,0:11:12,,01,07,,,,,
-,-,13,2018/11/19 13:50,167-783-CAKE,16337,乗客アプリWeb（地図から）,6689,748,10,2,,2018/11/19 13:58,2018/11/19 14:07,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/19 13:54,2018/11/19 13:54,2018/11/19 14:07,2018/11/19 14:07,,2018/11/19 13:50,0:09:22,0:18:44,,03,07,,,,,
-,-,13,2018/11/19 13:52,069-724-BANANA 062-843-BANANA 064-069-BANANA,16338,乗客アプリ（目的地から）,6706,329,3,3,,2018/11/19 13:56,2018/11/19 14:18,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/19 13:56,2018/11/19 13:56,2018/11/19 14:12,2018/11/19 14:12,,2018/11/19 13:52,0:21:39,1:04:57,,00,04,,,,,
-,-,13,2018/11/19 13:53,024-367-GREEN,16339,まちかど端末（店舗から）,0,14,15,1,,2018/11/19 14:02,2018/11/19 14:11,35.454389 139.630904,横浜ランドマークタワー,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/19 13:58,2018/11/19 13:58,2018/11/19 14:13,2018/11/19 14:13,,2018/11/19 13:53,0:08:42,0:08:42,,03,09,,,,,
-,-,13,2018/11/19 13:54,167-788-CAKE,16340,乗客アプリWeb（簡単予約）,5707,371,7,1,,2018/11/19 13:56,2018/11/19 14:02,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 13:57,2018/11/19 13:57,2018/11/19 14:09,2018/11/19 14:09,,2018/11/19 13:54,0:06:03,0:06:03,,00,01,,,,,
-,-,13,2018/11/19 13:55,003-782-BLUE 000-342-BLUE,16341,まちかど端末（乗降ポイントから）,0,920,11,2,,2018/11/19 13:57,2018/11/19 14:05,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/19 13:58,2018/11/19 13:58,2018/11/19 14:14,2018/11/19 14:14,,2018/11/19 13:55,0:08:01,0:16:02,,00,02,,,,,
-,-,13,2018/11/19 13:55,167-787-CAKE,16342,乗客アプリWeb（簡単予約）,4622,598,8,1,,2018/11/19 13:57,2018/11/19 14:16,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/11/19 13:58,2018/11/19 13:58,2018/11/19 14:17,2018/11/19 14:24,,2018/11/19 13:55,0:19:03,0:19:03,,00,02,,,,,
-,-,13,2018/11/19 13:56,067-405-BANANA 067-409-BANANA,16344,まちかど端末（店舗から）,0,93,1,2,,2018/11/19 14:04,2018/11/19 14:09,35.445857 139.647636,ホテルモントレ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/19 14:03,2018/11/19 14:03,2018/11/19 14:16,2018/11/19 14:16,,2018/11/19 13:56,0:05:41,0:11:22,,00,07,,,,,
-,-,13,2018/11/19 13:56,167-774-CAKE,16345,乗客アプリ（目的地から）,2669,471,5,1,,2018/11/19 14:00,2018/11/19 14:04,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 13:59,2018/11/19 13:59,2018/11/19 14:07,2018/11/19 14:07,,2018/11/19 13:56,0:04:06,0:04:06,,01,04,,,,,
★,☆,13,2018/11/19 12:26,167-746-CAKE,16304,乗客アプリ（地図から）,6355,5,13,1,2018/11/19 12:26,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 13:26,,2018/11/19 13:43,,2018/11/19 13:26,2018/11/19 13:26,0:00:00,0:00:00,,00,00,,,,,
-,☆,13,2018/11/19 13:01,167-784-CAKE,16322,乗客アプリWeb（地図から）,6691,557,4,1,2018/11/19 13:08,,,35.443908 139.635249,イセザキ・モール,35.445857 139.647636,ホテルモントレ横浜,2018/11/19 13:04,,2018/11/19 13:14,,,2018/11/19 13:01,0:00:00,0:00:00,,00,,,,,※142行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/11/19 13:12,167-784-CAKE,16325,乗客アプリWeb（地図から）,6691,542,6,1,2018/11/19 13:13,,,35.443908 139.635249,イセザキ・モール,35.445857 139.647636,ホテルモントレ横浜,2018/11/19 13:16,,2018/11/19 13:26,,,2018/11/19 13:12,0:00:00,0:00:00,,00,03,,,,※141行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,13,2018/11/19 13:15,066-277-BANANA 066-278-BANANA,16329,乗客アプリ（地図から）,6661,519,6,2,2018/11/19 13:15,,,35.443908 139.635249,イセザキ・モール,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/19 13:20,,2018/11/19 13:36,,,2018/11/19 13:15,0:00:00,0:00:00,,00,04,,,,,
-,☆,13,2018/11/19 13:59,066-203-BANANA 068-504-BANANA,16346,まちかど端末（店舗から）,0,38,10,2,2018/11/19 14:05,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/19 14:04,,2018/11/19 14:10,,,2018/11/19 13:59,0:00:00,0:00:00,,00,05,,,,,
★,-,14,2018/11/19 13:55,026-876-GREEN,16343,乗客アプリ（地図から）,3738,238,8,1,,2018/11/19 14:02,2018/11/19 14:12,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/19 14:05,2018/11/19 14:05,2018/11/19 14:21,2018/11/19 14:21,2018/11/19 14:05,2018/11/19 14:05,0:10:47,0:10:47,487,00,00,05,04,,,
-,-,14,2018/11/19 14:00,114-084-SUN,16348,乗客アプリ（目的地から）,1747,286,4,1,,2018/11/19 14:08,2018/11/19 14:13,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/19 14:10,2018/11/19 14:10,2018/11/19 14:20,2018/11/19 14:20,,2018/11/19 14:00,0:05:04,0:05:04,,00,07,,,,,
-,-,14,2018/11/19 14:08,102-435-SNOW,16350,乗客アプリ（目的地から）,2740,980,2,1,,2018/11/19 14:13,2018/11/19 14:26,35.441002 139.650809,横浜元町ショッピングストリート,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/19 14:13,2018/11/19 14:13,2018/11/19 14:28,2018/11/19 14:29,,2018/11/19 14:08,0:13:09,0:13:09,,00,05,,,,,
-,-,14,2018/11/19 14:08,102-436-SNOW,16351,乗客アプリ（目的地から）,2741,692,2,1,,2018/11/19 14:13,2018/11/19 14:26,35.441002 139.650809,横浜元町ショッピングストリート,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/19 14:13,2018/11/19 14:13,2018/11/19 14:28,2018/11/19 14:28,,2018/11/19 14:08,0:12:54,0:12:54,,00,05,,,,,
-,-,14,2018/11/19 14:08,022-245-GREEN,16352,まちかど端末（店舗から）,0,737,10,1,,2018/11/19 14:09,2018/11/19 14:14,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 14:09,2018/11/19 14:09,2018/11/19 14:22,2018/11/19 14:22,,2018/11/19 14:08,0:05:19,0:05:19,,00,01,,,,,
-,-,14,2018/11/19 14:08,069-318-BANANA,16353,乗客アプリ（地図から）,2468,758,13,1,,2018/11/19 14:12,2018/11/19 14:23,35.45435 139.631762,横浜ロイヤルパークホテル,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/19 14:13,2018/11/19 14:13,2018/11/19 14:28,2018/11/19 14:28,,2018/11/19 14:08,0:11:00,0:11:00,,00,04,,,,,
★,-,14,2018/11/19 14:14,064-141-BANANA,16356,乗客アプリ（目的地から）,4962,964,8,1,,2018/11/19 14:20,2018/11/19 14:39,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 14:24,2018/11/19 14:24,2018/11/19 14:43,2018/11/19 14:43,2018/11/19 14:24,2018/11/19 14:24,0:19:16,0:19:16,,00,00,,,,,
-,-,14,2018/11/19 14:14,069-655-BANANA 069-653-BANANA,16357,乗客アプリ（地図から）,2892,246,15,2,,2018/11/19 14:19,2018/11/19 14:41,35.445783 139.642958,横浜情報文化センター,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 14:20,2018/11/19 14:20,2018/11/19 14:39,2018/11/19 14:39,,2018/11/19 14:14,0:22:36,0:45:12,,00,04,,,,,
-,-,14,2018/11/19 14:15,166-738-agekke,16358,乗客アプリ（地図から）,3945,192,11,1,,2018/11/19 14:19,2018/11/19 14:40,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/19 14:18,2018/11/19 14:19,2018/11/19 14:36,2018/11/19 14:48,,2018/11/19 14:15,0:20:56,0:20:56,,01,04,,,,,
-,-,14,2018/11/19 14:15,166-746-agekke,16359,乗客アプリ（目的地から）,1328,699,9,1,,2018/11/19 14:20,2018/11/19 14:31,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/19 14:20,2018/11/19 14:20,2018/11/19 14:34,2018/11/19 14:35,,2018/11/19 14:15,0:10:52,0:10:52,,00,04,,,,,
-,-,14,2018/11/19 14:16,066-206-BANANA 066-205-BANANA,16360,まちかど端末（店舗から）,0,294,10,2,,2018/11/19 14:22,2018/11/19 14:30,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/19 14:24,2018/11/19 14:24,2018/11/19 14:39,2018/11/19 14:39,,2018/11/19 14:16,0:07:19,0:14:38,,00,06,,,,,
★,-,14,2018/11/19 14:17,064-763-BANANA,16361,乗客アプリ（地図から）,2855,627,11,1,,2018/11/19 14:26,2018/11/19 14:36,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/19 14:27,2018/11/19 14:27,2018/11/19 14:44,2018/11/19 14:44,2018/11/19 14:27,2018/11/19 14:27,0:09:42,0:09:42,,00,00,,,,,
-,-,14,2018/11/19 14:17,167-790-CAKE,16362,乗客アプリWeb（地図から）,6697,655,5,2,,2018/11/19 14:25,2018/11/19 14:27,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/19 14:27,2018/11/19 14:27,2018/11/19 14:35,2018/11/19 14:35,,2018/11/19 14:17,0:02:14,0:04:28,,00,07,,,,,
-,-,14,2018/11/19 14:18,166-600-agekke,16363,乗客アプリ（地図から）,5762,241,9,1,,2018/11/19 14:20,2018/11/19 14:40,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/19 14:21,2018/11/19 14:21,2018/11/19 14:44,2018/11/19 14:44,,2018/11/19 14:18,0:19:40,0:19:40,,00,01,,,,,
★,-,14,2018/11/19 14:20,063-117-BANANA,16364,乗客アプリ（目的地から）,1103,935,4,1,,2018/11/19 14:26,2018/11/19 14:35,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/11/19 14:30,2018/11/19 14:30,2018/11/19 14:41,2018/11/19 14:41,2018/11/19 14:30,2018/11/19 14:30,0:09:11,0:09:11,,00,00,,,,,
★,-,14,2018/11/19 14:21,026-988-GREEN 026-937-GREEN,16365,まちかど端末（店舗から）,0,465,15,2,,2018/11/19 14:36,2018/11/19 14:49,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/19 14:31,2018/11/19 14:31,2018/11/19 14:48,2018/11/19 14:48,2018/11/19 14:31,2018/11/19 14:31,0:13:04,0:26:08,,04,04,,,,,
-,-,14,2018/11/19 14:24,024-873-GREEN 024-898-GREEN,16368,乗客アプリ（地図から）,6711,455,7,2,,2018/11/19 14:28,2018/11/19 14:34,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/19 14:27,2018/11/19 14:27,2018/11/19 14:40,2018/11/19 14:40,,2018/11/19 14:24,0:06:32,0:13:04,,00,03,,,,,
-,-,14,2018/11/19 14:27,166-740-agekke,16369,乗客アプリ（目的地から）,1742,215,6,1,,2018/11/19 14:34,2018/11/19 14:44,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/19 14:39,2018/11/19 14:39,2018/11/19 14:56,2018/11/19 14:56,,2018/11/19 14:27,0:09:47,0:09:47,,00,06,,,,,
-,-,14,2018/11/19 14:28,066-203-BANANA 068-504-BANANA,16370,まちかど端末（店舗から）,0,452,3,2,,2018/11/19 14:33,2018/11/19 14:37,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/19 14:31,2018/11/19 14:31,2018/11/19 14:37,2018/11/19 14:37,,2018/11/19 14:28,0:04:03,0:08:06,,02,05,,,,,
-,-,14,2018/11/19 14:29,018-995-RED,16371,乗客アプリ（目的地から）,6658,545,5,1,,2018/11/19 14:31,2018/11/19 14:39,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/19 14:33,2018/11/19 14:33,2018/11/19 14:46,2018/11/19 14:46,,2018/11/19 14:29,0:08:14,0:08:14,,00,02,,,,,
★,-,14,2018/11/19 14:30,065-769-BANANA 110-748-SUN,16372,乗客アプリ（地図から）,5973,674,7,2,,2018/11/19 14:38,2018/11/19 14:42,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/19 14:40,2018/11/19 14:40,2018/11/19 14:51,2018/11/19 14:47,2018/11/19 14:40,2018/11/19 14:40,0:04:23,0:08:46,,00,00,,,,,
-,-,14,2018/11/19 14:30,105-816-SNOW,16373,乗客アプリ（地図から）,6535,490,13,1,,2018/11/19 14:35,2018/11/19 14:42,35.445783 139.642958,横浜情報文化センター,35.453715 139.638133,横浜ワールドポーターズ,2018/11/19 14:33,2018/11/19 14:33,2018/11/19 14:43,2018/11/19 14:43,,2018/11/19 14:30,0:07:09,0:07:09,,02,05,,,,,
-,-,14,2018/11/19 14:34,066-444-BANANA,16374,まちかど端末（乗降ポイントから）,0,930,10,1,,2018/11/19 14:41,2018/11/19 14:48,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/19 14:46,2018/11/19 14:46,2018/11/19 14:59,2018/11/19 14:59,,2018/11/19 14:34,0:07:36,0:07:36,,00,06,,,,,
-,-,14,2018/11/19 14:36,015-896-RED 015-900-RED,16375,まちかど端末（乗降ポイントから）,0,394,8,2,,2018/11/19 14:44,2018/11/19 14:53,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/19 14:46,2018/11/19 14:46,2018/11/19 15:05,2018/11/19 15:05,,2018/11/19 14:36,0:09:01,0:18:02,,00,07,,,,,
★,-,14,2018/11/19 14:36,167-764-CAKE,16376,乗客アプリWeb（地図から）,6638,89,7,2,,2018/11/19 14:48,2018/11/19 14:57,35.45435 139.631762,横浜ロイヤルパークホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/19 14:52,2018/11/19 14:52,2018/11/19 15:08,2018/11/19 15:08,2018/11/19 14:46,2018/11/19 14:46,0:09:02,0:18:04,,00,02,,,,,
-,-,14,2018/11/19 14:39,058-844-STRAWBERRY 058-843-STRAWBERRY,16377,まちかど端末（店舗から）,0,434,5,2,,2018/11/19 14:43,2018/11/19 14:47,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/19 14:45,2018/11/19 14:45,2018/11/19 14:54,2018/11/19 14:54,,2018/11/19 14:39,0:04:14,0:08:28,,00,04,,,,,
-,-,14,2018/11/19 14:43,167-797-CAKE,16378,乗客アプリWeb（地図から）,6716,743,13,1,,2018/11/19 14:48,2018/11/19 14:54,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/19 14:51,2018/11/19 14:51,2018/11/19 15:02,2018/11/19 15:02,,2018/11/19 14:43,0:06:01,0:06:01,,00,05,,,,,
-,-,14,2018/11/19 14:46,167-783-CAKE,16379,乗客アプリWeb（地図から）,6689,118,1,1,,2018/11/19 14:55,2018/11/19 15:00,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 14:55,2018/11/19 14:55,2018/11/19 15:07,2018/11/19 15:07,,2018/11/19 14:46,0:05:19,0:05:19,,00,09,,,,,
-,-,14,2018/11/19 14:49,166-740-agekke,16380,乗客アプリ（地図から）,1742,139,9,1,,2018/11/19 14:53,2018/11/19 15:05,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 14:53,2018/11/19 14:53,2018/11/19 15:12,2018/11/19 15:12,,2018/11/19 14:49,0:11:28,0:11:28,,00,04,,,,,
-,-,14,2018/11/19 14:49,166-708-agekke,16381,乗客アプリ（目的地から）,1888,691,11,1,,2018/11/19 14:58,2018/11/19 15:14,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/19 14:55,2018/11/19 14:55,2018/11/19 15:15,2018/11/19 15:15,,2018/11/19 14:49,0:15:59,0:15:59,,02,09,,,,,
-,-,14,2018/11/19 14:49,068-448-BANANA 066-213-BANANA,16382,乗客アプリ（地図から）,5936,346,2,2,,2018/11/19 14:56,2018/11/19 15:11,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/19 14:54,2018/11/19 14:58,2018/11/19 15:13,2018/11/19 15:21,,2018/11/19 14:49,0:15:24,0:30:48,,01,06,,,,,
-,-,14,2018/11/19 14:51,016-848-RED 024-183-GREEN 016-849-RED,16383,まちかど端末（店舗から）,0,138,10,3,,2018/11/19 15:07,2018/11/19 15:18,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/19 15:10,2018/11/19 15:10,2018/11/19 15:26,2018/11/19 15:29,,2018/11/19 14:51,0:11:07,0:33:21,,00,16,,,,,
-,-,14,2018/11/19 14:52,105-816-SNOW,16384,乗客アプリ（地図から）,6535,859,13,1,,2018/11/19 15:05,2018/11/19 15:11,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/19 15:07,2018/11/19 15:07,2018/11/19 15:17,2018/11/19 15:17,,2018/11/19 14:52,0:05:16,0:05:16,,00,12,,,,,
-,-,14,2018/11/19 14:53,166-747-agekke,16385,乗客アプリ（目的地から）,2314,895,8,1,,2018/11/19 14:58,2018/11/19 15:04,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/19 14:59,2018/11/19 14:59,2018/11/19 15:11,2018/11/19 15:11,,2018/11/19 14:53,0:05:58,0:05:58,,00,05,,,,,
-,-,14,2018/11/19 14:54,118-058-SUN,16386,まちかど端末（乗降ポイントから）,0,788,10,1,,2018/11/19 15:08,2018/11/19 15:14,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/19 15:12,2018/11/19 15:12,2018/11/19 15:20,2018/11/19 15:20,,2018/11/19 14:54,0:05:29,0:05:29,,00,14,,,,,
-,-,14,2018/11/19 14:54,068-504-BANANA 066-203-BANANA,16387,まちかど端末（店舗から）,0,541,2,2,,2018/11/19 15:03,2018/11/19 15:11,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/19 15:09,2018/11/19 15:09,2018/11/19 15:20,2018/11/19 15:20,,2018/11/19 14:54,0:08:23,0:16:46,,00,08,,,,,
-,-,14,2018/11/19 14:56,118-173-SUN,16388,乗客アプリ（地図から）,5567,653,1,1,,2018/11/19 15:09,2018/11/19 15:15,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/19 15:13,2018/11/19 15:13,2018/11/19 15:28,2018/11/19 15:28,,2018/11/19 14:56,0:05:49,0:05:49,,00,12,,,,,
★,☆,14,2018/11/19 13:06,112-293-SUN,16323,乗客アプリ（地図から）,4087,512,15,1,2018/11/19 13:07,,,35.453715 139.638133,横浜ワールドポーターズ,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/19 14:06,,2018/11/19 14:21,,2018/11/19 14:06,2018/11/19 14:06,0:00:00,0:00:00,,00,00,,,,,
★,☆,14,2018/11/19 13:14,062-887-BANANA 062-886-BANANA,16326,乗客アプリ（目的地から）,6532,609,3,2,2018/11/19 13:15,,,35.456605 139.635327,横浜ベイホテル東急,35.453715 139.638133,横浜ワールドポーターズ,2018/11/19 14:14,,2018/11/19 14:22,,2018/11/19 14:14,2018/11/19 14:14,0:00:00,0:00:00,,00,00,,,,,
★,☆,14,2018/11/19 13:49,167-746-CAKE,16336,乗客アプリWeb（地図から）,6355,830,11,1,2018/11/19 13:49,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 14:49,,2018/11/19 15:05,,2018/11/19 14:49,2018/11/19 14:49,0:00:00,0:00:00,,00,00,,,,,
★,☆,14,2018/11/19 14:00,062-886-BANANA,16347,乗客アプリ（目的地から）,6532,281,3,1,2018/11/19 14:11,,,35.456605 139.635327,横浜ベイホテル東急,35.453715 139.638133,横浜ワールドポーターズ,2018/11/19 14:10,,2018/11/19 14:23,,2018/11/19 14:10,2018/11/19 14:10,0:00:00,0:00:00,,00,01,,,,※187行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,14,2018/11/19 14:04,167-775-CAKE,16349,乗客アプリ（地図から）,6572,932,6,2,2018/11/19 14:05,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 14:07,,2018/11/19 14:25,,,2018/11/19 14:04,0:00:00,0:00:00,,00,02,,,,,
-,☆,14,2018/11/19 14:11,062-887-BANANA 062-886-BANANA,16354,乗客アプリ（目的地から）,6532,741,5,2,2018/11/19 14:12,,,35.456605 139.635327,横浜ベイホテル東急,35.453715 139.638133,横浜ワールドポーターズ,2018/11/19 14:22,,2018/11/19 14:30,,,2018/11/19 14:11,0:00:00,0:00:00,,00,,,,,※185行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,14,2018/11/19 14:12,167-795-CAKE,16355,乗客アプリWeb（地図から）,6710,905,4,2,2018/11/19 14:26,,,35.443908 139.635249,イセザキ・モール,35.443659 139.650847,横浜マリンタワー,2018/11/19 14:20,,2018/11/19 14:32,,,2018/11/19 14:12,0:00:00,0:00:00,,00,13,,,,,
-,☆,14,2018/11/19 14:23,167-775-CAKE,16366,乗客アプリ（地図から）,6572,994,6,1,2018/11/19 14:23,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 14:29,,2018/11/19 14:46,,,2018/11/19 14:23,0:00:00,0:00:00,,00,06,,,,,
★,☆,14,2018/11/19 14:23,018-995-RED,16367,乗客アプリ（目的地から）,6658,704,8,1,2018/11/19 14:28,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/19 14:33,,2018/11/19 14:46,,2018/11/19 14:33,2018/11/19 14:33,0:00:00,0:00:00,,00,00,,,,,
★,-,15,2018/11/19 15:01,142-103-STAR,16389,乗客アプリ（地図から）,6445,117,11,1,,2018/11/19 15:07,2018/11/19 15:17,35.448801 139.636702,ホテルルートイン横浜馬車道,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/19 15:11,2018/11/19 15:11,2018/11/19 15:27,2018/11/19 15:27,2018/11/19 15:11,2018/11/19 15:11,0:10:28,0:10:28,289,00,00,04,04,,,
-,-,15,2018/11/19 15:09,063-731-BANANA,16392,乗客アプリ（簡単予約）,2979,44,9,1,,2018/11/19 15:12,2018/11/19 15:17,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/11/19 15:11,2018/11/19 15:11,2018/11/19 15:17,2018/11/19 15:17,,2018/11/19 15:09,0:04:58,0:04:58,,01,03,,,,,
-,-,15,2018/11/19 15:09,010-095-RED 010-056-RED,16393,乗客アプリ（目的地から）,2801,175,4,2,,2018/11/19 15:16,2018/11/19 15:27,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/19 15:13,2018/11/19 15:14,2018/11/19 15:26,2018/11/19 15:33,,2018/11/19 15:09,0:10:49,0:21:38,,03,06,,,,,
-,-,15,2018/11/19 15:14,166-740-agekke,16395,乗客アプリ（地図から）,1742,558,13,1,,2018/11/19 15:17,2018/11/19 15:23,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/19 15:17,2018/11/19 15:17,2018/11/19 15:28,2018/11/19 15:28,,2018/11/19 15:14,0:06:25,0:06:25,,00,02,,,,,
-,-,15,2018/11/19 15:16,023-887-GREEN,16396,まちかど端末（店舗から）,0,327,2,1,,2018/11/19 15:21,2018/11/19 15:32,35.443073 139.651914,横浜人形の家,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/19 15:21,2018/11/19 15:21,2018/11/19 15:40,2018/11/19 15:40,,2018/11/19 15:16,0:10:21,0:10:21,,00,05,,,,,
-,-,15,2018/11/19 15:17,064-763-BANANA 065-734-BANANA,16397,乗客アプリ（地図から）,2855,925,5,2,,2018/11/19 15:23,2018/11/19 15:38,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/19 15:23,2018/11/19 15:23,2018/11/19 15:44,2018/11/19 15:44,,2018/11/19 15:17,0:15:16,0:30:32,,00,06,,,,,
